% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.562307111e+01 +5.562307111e+01 +7.443307111e+01 +7.443307111e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.178320511e+02 +2.178320511e+02 +4.909820511e+02 +4.909820511e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.335266188e+02 +1.335266188e+02 +4.066766188e+02 +4.066766188e+02 -6.3484e-01 -3.0801e+00 -3.3919e-01 +3.0150e+00 -1.0145e+00 -3.4420e+00 -4.9480e-01 +4.2587e-01 -9.5029e-01 -3.7007e-01 -1.4683e+00 +2.7499e+00 +1.2736e+00 +9.8200e-01 +3.1115e-01 -2.7367e+00 -2.5629e+00 +5.9033e+00 -4.5720e-01 -6.4680e-01
13 +1.286630407e+02 +1.286630407e+02 +4.018130407e+02 +4.018130407e+02 -6.4064e-01 -3.0473e+00 -1.6097e-01 +3.2209e+00 -1.1124e+00 -3.2548e+00 -7.5081e-01 +4.0580e-01 -8.2464e-01 -2.1490e-01 -1.4652e+00 +2.7810e+00 +1.1454e+00 +1.0271e+00 +7.7826e-02 -2.8877e+00 -2.4143e+00 +5.8909e+00 -4.4119e-01 -7.6760e-01
14 +1.209681842e+02 +1.209681842e+02 +3.941181842e+02 +3.941181842e+02 -6.6646e-01 -3.1116e+00 -3.5895e-01 +3.1545e+00 -1.2080e+00 -3.3689e+00 -5.4867e-01 +4.9700e-01 -9.3641e-01 -6.7970e-01 -1.5303e+00 +2.5990e+00 +1.1832e+00 +9.4529e-01 +1.5956e-01 -2.6603e+00 -2.4529e+00 +5.7891e+00 -4.6106e-01 -4.7642e-01
17 +1.124385396e+02 +1.124385396e+02 +3.855885396e+02 +3.855885396e+02 -5.1430e-01 -3.2426e+00 -3.5628e-01 +3.1282e+00 -1.2021e+00 -3.4404e+00 -7.1854e-01 +4.5124e-01 -9.3829e-01 -3.9891e-01 -1.1907e+00 +2.6833e+00 +1.1941e+00 +1.0602e+00 +1.0756e-01 -2.6452e+00 -2.5971e+00 +5.9815e+00 -2.9890e-01 -3.7949e-01
78 +1.056471232e+02 +1.056471232e+02 +3.787971232e+02 +3.787971232e+02 -6.3410e-01 -3.1731e+00 -3.9202e-01 +3.0800e+00 -1.1913e+00 -3.3691e+00 -6.9973e-01 +3.2290e-01 -7.9595e-01 -2.2878e-01 -1.1620e+00 +2.6122e+00 +1.3057e+00 +7.8780e-01 +1.8166e-01 -2.5360e+00 -2.6915e+00 +5.7603e+00 -4.6788e-01 -5.6327e-01
602 +1.024872184e+02 +1.024872184e+02 +3.756372184e+02 +3.756372184e+02 -6.5099e-01 -3.4578e+00 -1.7522e-01 +3.2917e+00 -1.2131e+00 -3.4158e+00 -6.1171e-01 +1.5170e-01 -9.0131e-01 -3.2258e-01 -1.6233e+00 +2.6988e+00 +8.1876e-01 +1.0236e+00 -6.0914e-02 -2.8806e+00 -2.8865e+00 +5.9301e+00 -1.8357e-01 -6.0134e-01
738 +1.005288720e+02 +1.005288720e+02 +3.736788720e+02 +3.736788720e+02 -5.9672e-01 -3.3868e+00 -3.1783e-02 +2.9539e+00 -9.4126e-01 -3.3984e+00 -7.6652e-01 +2.1533e-01 -8.2360e-01 -4.5083e-01 -1.8620e+00 +2.6307e+00 +4.7358e-01 +1.1629e+00 +1.3443e-01 -2.7064e+00 -2.8959e+00 +5.6390e+00 -2.4947e-01 -6.5673e-01
758 +9.888777319e+01 +9.888777319e+01 +3.720377732e+02 +3.720377732e+02 -5.9772e-01 -3.4109e+00 -7.7566e-03 +2.9704e+00 -1.1237e+00 -3.3497e+00 -7.0702e-01 +2.7306e-01 -9.0410e-01 -3.6311e-01 -1.9984e+00 +2.7800e+00 +8.5558e-01 +9.1060e-01 +4.7323e-02 -2.8731e+00 -2.7747e+00 +5.8550e+00 -2.1631e-01 -7.5896e-01
779 +9.771563336e+01 +9.771563336e+01 +3.708656334e+02 +3.708656334e+02 -6.3858e-01 -3.4722e+00 -2.1572e-01 +3.0514e+00 -9.6595e-01 -3.5495e+00 -4.6468e-01 +6.6609e-04 -7.6627e-01 -2.7110e-01 -2.0539e+00 +2.7972e+00 +3.9113e-01 +1.0079e+00 +9.2352e-02 -2.7544e+00 -2.7531e+00 +5.6252e+00 -2.7007e-01 -8.0419e-01
791 +9.496644619e+01 +9.496644619e+01 +3.681164462e+02 +3.681164462e+02 -6.7904e-01 -3.5277e+00 -5.1084e-02 +2.8102e+00 -1.1052e+00 -3.4989e+00 -5.1502e-01 +2.2758e-01 -8.2381e-01 -3.2979e-01 -1.9665e+00 +2.7646e+00 +6.6140e-01 +1.0726e+00 -6.8698e-02 -2.7646e+00 -2.8275e+00 +5.7779e+00 -1.0414e-01 -6.5906e-01
1486 +8.734282033e+01 +8.734282033e+01 +3.604928203e+02 +3.604928203e+02 -1.3104e+00 -2.9541e+00 -7.3930e-03 +3.1123e+00 -2.3447e-01 -3.4055e+00 -7.0526e-01 -3.0047e-01 -7.8821e-01 -4.5341e-01 -1.7185e+00 +2.9291e+00 +5.9953e-01 +1.0322e+00 +5.7512e-01 -2.6263e+00 -2.5557e+00 +6.1282e+00 -3.1610e-01 -8.1330e-01
1555 +8.318616731e+01 +8.318616731e+01 +3.563361673e+02 +3.563361673e+02 -1.6386e+00 -2.9778e+00 +1.6748e-01 +2.7893e+00 -3.4573e-01 -3.1643e+00 -3.8668e-01 +1.3610e-01 -9.2759e-01 -3.0532e-01 -1.7309e+00 +2.5282e+00 +4.7683e-01 +1.2052e+00 +2.7807e-01 -2.9202e+00 -2.6137e+00 +5.9600e+00 -6.9076e-01 -9.4346e-01
1707 +8.055812042e+01 +8.055812042e+01 +3.537081204e+02 +3.537081204e+02 -1.5181e+00 -2.9516e+00 +1.9404e-01 +2.7787e+00 -2.9739e-01 -2.8726e+00 -3.8261e-01 +1.3232e-01 -1.3650e+00 -1.7728e-01 -1.9168e+00 +2.5928e+00 +9.8742e-01 +1.0814e+00 -4.3973e-01 -2.9477e+00 -2.6792e+00 +5.8857e+00 -7.4895e-01 -7.5409e-01
1820 +7.706298687e+01 +7.706298687e+01 +3.502129869e+02 +3.502129869e+02 -1.6876e+00 -2.2654e+00 +7.0710e-01 +2.7400e+00 -5.9784e-01 -3.1303e+00 -6.2703e-01 +4.2200e-01 -1.7112e+00 -1.8242e-01 -1.5165e+00 +2.2101e+00 +2.6397e-01 +8.6541e-01 +1.5474e-01 -3.4537e+00 -2.4337e+00 +5.6807e+00 -2.1861e-01 -5.4298e-01
1844 +7.035196275e+01 +7.035196275e+01 +3.435019627e+02 +3.435019627e+02 -1.4949e+00 -2.0806e+00 +9.9043e-01 +2.4351e+00 -5.5397e-01 -3.2998e+00 -5.7392e-01 -1.4094e-01 -1.7307e+00 +1.8638e-01 -1.0903e+00 +2.5120e+00 +9.8513e-01 +8.0599e-01 +1.1864e-01 -3.1983e+00 -2.6584e+00 +5.8037e+00 -2.2472e-01 -6.7416e-01
1922 +6.673207763e+01 +6.673207763e+01 +3.398820776e+02 +3.398820776e+02 -1.9439e+00 -2.3333e+00 +5.1982e-01 +2.8265e+00 -1.2559e+00 -3.3784e+00 -5.0760e-01 -1.0872e-01 -2.0108e+00 +3.3572e-01 -1.3439e+00 +2.5762e+00 +6.4279e-01 +3.8940e-01 +2.4453e-01 -3.5439e+00 -2.7547e+00 +5.3992e+00 -2.3415e-01 -8.8210e-01
1997 +5.814146436e+01 +5.814146436e+01 +3.312914644e+02 +3.312914644e+02 -1.7023e+00 -2.3701e+00 +8.0465e-01 +2.6423e+00 -1.0470e+00 -3.1762e+00 -3.7464e-01 -6.6548e-02 -1.6847e+00 +2.8494e-01 -1.0952e+00 +2.5477e+00 +2.3138e-01 +2.4942e-01 +2.6503e-01 -3.5699e+00 -2.2219e+00 +5.7975e+00 -3.6317e-02 -8.9660e-01
2106 +5.439930150e+01 +5.439930150e+01 +3.275493015e+02 +3.275493015e+02 -2.0175e+00 -2.2378e+00 +3.1598e-01 +2.7939e+00 -1.3308e+00 -3.2253e+00 -5.7444e-02 +5.7759e-01 -2.4386e+00 +5.5708e-01 -6.5715e-01 +2.3030e+00 +4.0038e-01 -2.0444e-01 +1.7894e+00 -3.7760e+00 -2.0753e+00 +5.3869e+00 +4.8010e-01 -7.1904e-01
2312 +5.343557349e+01 +5.343557349e+01 +3.265855735e+02 +3.265855735e+02 -1.9926e+00 -2.6384e+00 +3.0767e-01 +2.6639e+00 -1.7108e+00 -3.4540e+00 +1.8085e-01 +2.9205e-01 -2.3220e+00 +4.7230e-01 -4.7124e-01 +2.5116e+00 +5.7036e-01 -1.9142e-01 +2.5355e-01 -3.9576e+00 -1.7621e+00 +5.6513e+00 -1.1369e-01 -6.6866e-01
2380 +4.532751189e+01 +4.532751189e+01 +3.184775119e+02 +3.184775119e+02 -2.2269e+00 -1.7983e+00 +2.2336e-01 +2.5490e+00 -1.6871e+00 -3.4428e+00 -1.4732e-01 -7.2652e-02 -2.0947e+00 +8.1750e-01 -7.4837e-01 +2.2228e+00 +4.5364e-01 -4.5414e-01 +1.6454e+00 -4.0592e+00 -1.8133e+00 +5.3627e+00 +1.6807e-01 -8.8264e-01
2865 +4.235211463e+01 +4.235211463e+01 +3.155021146e+02 +3.155021146e+02 -2.6385e+00 -2.2045e+00 +7.0462e-01 +2.6250e+00 -1.1510e+00 -3.7805e+00 +9.3525e-01 +4.8102e-01 -2.4401e+00 +1.7414e+00 -1.2951e+00 +2.2635e+00 +3.6889e-02 -1.2594e+00 +4.1863e-01 -4.2325e+00 -9.7926e-01 +5.1934e+00 -1.1344e-01 -1.1700e+00
2943 +4.090208294e+01 +4.090208294e+01 +3.140520829e+02 +3.140520829e+02 -2.2128e+00 -1.5051e+00 +7.3146e-01 +2.6883e+00 -1.6629e+00 -3.7820e+00 +9.2066e-01 +2.5755e-01 -2.5748e+00 +2.0505e+00 -1.1226e+00 +3.2781e+00 +1.0114e-01 -9.7377e-01 +7.5741e-01 -4.2499e+00 -9.6616e-01 +5.2461e+00 -5.6890e-01 -1.0793e+00
2967 +4.072318889e+01 +4.072318889e+01 +3.138731889e+02 +3.138731889e+02 -2.8777e+00 -8.8601e-01 +1.1721e-01 +2.8724e+00 -1.5419e+00 -3.5539e+00 +1.1985e+00 +1.4897e-01 -1.8130e+00 +1.6535e+00 -1.6720e+00 +2.7907e+00 +6.3783e-01 -1.0280e+00 +9.3110e-01 -4.7909e+00 -1.2429e+00 +5.1494e+00 -5.6669e-01 -9.7981e-01
2988 +2.969507533e+01 +2.969507533e+01 +3.028450753e+02 +3.028450753e+02 -2.3809e+00 -6.3821e-01 +9.4740e-02 +2.9062e+00 -1.4652e+00 -3.6948e+00 +9.9661e-01 -5.2024e-02 -2.3433e+00 +2.6763e+00 -1.0116e+00 +3.3417e+00 +3.2673e-01 -7.6321e-01 +1.6406e-01 -4.5844e+00 -1.3076e+00 +4.7232e+00 -1.6085e-01 -9.6822e-01
3097 +2.935127652e+01 +2.935127652e+01 +3.025012765e+02 +3.025012765e+02 -2.9555e+00 -6.3072e-02 -1.0736e+00 +2.9534e+00 -1.7036e+00 -2.7579e+00 +1.5703e+00 -4.5496e-01 -2.3897e+00 +1.7472e+00 -8.9974e-01 +2.9246e+00 +5.8909e-01 -6.5845e-01 +4.2943e-01 -4.9040e+00 -1.3546e+00 +5.0141e+00 -6.3680e-01 -9.8238e-01
3194 +2.769578188e+01 +2.769578188e+01 +3.008457819e+02 +3.008457819e+02 -3.2971e+00 +2.6716e+00 -8.2966e-01 +3.2548e+00 -1.1235e+00 -2.9789e+00 +2.1609e+00 -9.6909e-01 -2.9046e+00 +2.3256e+00 +4.9016e-01 +3.4486e+00 +6.6333e-01 -8.3262e-01 -3.1915e-01 -4.6315e+00 +1.1502e+00 +4.2606e+00 -8.9123e-01 -1.3634e+00
3247 +2.700963839e+01 +2.700963839e+01 +3.001596384e+02 +3.001596384e+02 -4.6188e+00 +1.6638e+00 -8.1365e-01 +3.5147e+00 +1.0646e-01 -3.5102e+00 +1.8529e+00 -1.5795e+00 -2.8594e+00 +2.1627e+00 +4.2276e-01 +3.3160e+00 +1.0292e+00 -1.2774e+00 -1.4244e+00 -4.3511e+00 -3.5689e-01 +4.3635e+00 -1.0815e+00 -2.0059e+00
3253 +2.469732254e+01 +2.469732254e+01 +2.978473225e+02 +2.978473225e+02 -4.0849e+00 +1.9386e+00 -1.3956e+00 +3.8236e+00 -1.0119e+00 -3.7112e+00 +2.4268e+00 -1.4609e+00 -3.8154e+00 +2.0450e+00 +1.8607e-01 +2.8836e+00 +6.3403e-01 -1.1186e+00 -1.5247e+00 -5.0539e+00 +5.4086e-01 +3.6206e+00 -1.7905e+00 -1.3833e+00
3267 +2.419006789e+01 +2.419006789e+01 +2.973400679e+02 +2.973400679e+02 -3.2805e+00 +3.2767e+00 -3.4749e-01 +4.0747e+00 -7.2809e-01 -4.0641e+00 +1.5508e+00 -1.7833e+00 -2.7272e+00 +2.7570e+00 -5.9955e-01 +2.9900e+00 -4.0972e-01 +1.5131e-01 -8.3538e-01 -3.7841e+00 +5.7393e-01 +4.1900e+00 -6.0460e-01 -1.3096e+00
3322 +2.266947220e+01 +2.266947220e+01 +2.958194722e+02 +2.958194722e+02 -4.1249e+00 +1.8295e+00 -8.6717e-01 +3.2982e+00 +1.0363e-01 -3.4350e+00 +2.0593e+00 -8.7316e-01 -1.9041e+00 +3.0535e+00 -9.5052e-01 +3.0215e+00 -8.7401e-02 -4.3129e-01 -9.9906e-01 -4.6957e+00 +7.9543e-01 +4.1994e+00 -4.2551e-01 -1.4890e+00
3366 +2.126214353e+01 +2.126214353e+01 +2.944121435e+02 +2.944121435e+02 -4.1770e+00 +2.2754e+00 -6.6196e-01 +3.5590e+00 -2.3255e-01 -3.3416e+00 +1.9136e+00 -7.2934e-01 -1.7713e+00 +3.3281e+00 -6.6417e-01 +2.9459e+00 +4.3755e-01 -5.2696e-01 -1.3751e+00 -4.7423e+00 +4.7354e-01 +4.2683e+00 -3.3253e-01 -1.2012e+00
3398 +2.011743539e+01 +2.011743539e+01 +2.932674354e+02 +2.932674354e+02 -3.8662e+00 +2.4953e+00 -9.7504e-01 +3.8573e+00 -2.2981e-01 -3.3193e+00 +1.9550e+00 -1.2698e+00 -1.6631e+00 +3.8199e+00 +1.0003e-01 +1.7906e+00 +9.6576e-02 +3.8192e-01 -8.8319e-01 -4.7467e+00 +1.2443e+00 +4.4185e+00 +5.2871e-01 -1.3570e+00
3542 +1.772854438e+01 +1.772854438e+01 +2.908785444e+02 +2.908785444e+02 -4.9895e+00 +2.6972e+00 -8.6457e-01 +3.1845e+00 +5.7591e-01 -3.8534e+00 +2.1772e+00 -1.2821e+00 -2.5203e+00 +3.6393e+00 -9.3603e-01 +1.9226e+00 +2.3117e-01 +1.5429e-02 -2.2962e-01 -3.9970e+00 +1.3137e+00 +4.2693e+00 +1.0035e-01 -1.6556e+00
3556 +1.709763548e+01 +1.709763548e+01 +2.902476355e+02 +2.902476355e+02 -4.7405e+00 +3.5489e+00 -4.2160e-01 +3.2971e+00 +7.9635e-01 -3.5169e+00 +2.0002e+00 -2.5586e+00 -2.1852e+00 +3.2730e+00 -8.8319e-01 +2.2909e+00 +5.5360e-01 +5.9184e-01 +8.1928e-01 -3.7988e+00 +1.2920e+00 +4.1868e+00 +1.5561e-01 -1.3118e+00
3569 +1.691552887e+01 +1.691552887e+01 +2.900655289e+02 +2.900655289e+02 -3.9719e+00 +2.9993e+00 -1.2125e+00 +2.7876e+00 +4.4792e-01 -4.3838e+00 +2.2807e+00 -1.9558e+00 -3.1446e+00 +3.2590e+00 -8.0840e-01 +1.8841e+00 -3.4654e-01 -3.0061e-02 -2.5586e-01 -4.2410e+00 +1.8828e+00 +4.3098e+00 -5.7872e-02 -1.8112e+00
3608 +1.199845827e+01 +1.199845827e+01 +2.851484583e+02 +2.851484583e+02 -4.4239e+00 +3.2307e+00 -9.5511e-01 +2.6630e+00 +6.4337e-01 -4.0075e+00 +2.3794e+00 -1.6594e+00 -2.5445e+00 +3.3260e+00 -7.1325e-01 +1.7807e+00 +1.5798e-01 -6.7246e-01 +2.3684e-01 -4.0931e+00 +1.3019e+00 +3.8344e+00 +3.5110e-01 -1.7306e+00
3859 +1.132116400e+01 +1.132116400e+01 +2.844711640e+02 +2.844711640e+02 -4.4794e+00 +3.8704e+00 -3.3520e-01 +3.1602e+00 +1.3945e+00 -4.4200e+00 +1.8769e+00 -2.2010e+00 -2.7608e+00 +3.0934e+00 -9.6759e-01 +1.9467e+00 -1.8527e-02 -3.5107e-01 +1.7702e+00 -3.3074e+00 +1.3626e+00 +3.7622e+00 +5.8416e-01 -2.2231e+00
3909 +9.914743681e+00 +9.914743681e+00 +2.830647437e+02 +2.830647437e+02 -4.5354e+00 +3.2754e+00 -1.0302e+00 +2.9612e+00 +1.3095e+00 -4.0581e+00 +1.9376e+00 -1.9630e+00 -2.2459e+00 +3.1136e+00 -1.5279e+00 +1.7505e+00 +5.7372e-01 -2.6671e-01 +9.5861e-01 -3.6169e+00 +2.1620e+00 +3.5350e+00 +9.0054e-01 -2.0964e+00
3924 +9.589119435e+00 +9.589119435e+00 +2.827391194e+02 +2.827391194e+02 -4.7063e+00 +3.3804e+00 -5.2504e-01 +2.8209e+00 +1.3345e+00 -4.3813e+00 +2.0697e+00 -1.9272e+00 -2.5932e+00 +3.0481e+00 -1.0539e+00 +1.4107e+00 +2.9055e-01 -1.8783e-01 +1.0942e+00 -3.7726e+00 +1.9339e+00 +3.7455e+00 +8.7025e-01 -1.9251e+00
3938 +8.608540739e+00 +8.608540739e+00 +2.817585407e+02 +2.817585407e+02 -4.5680e+00 +3.2383e+00 -7.1457e-01 +2.9978e+00 +1.3131e+00 -4.3101e+00 +1.7534e+00 -1.9309e+00 -2.5909e+00 +2.9954e+00 -1.0876e+00 +1.6322e+00 +1.4931e-01 +1.5661e-01 +9.4479e-01 -3.5987e+00 +1.8295e+00 +3.5311e+00 +6.5407e-01 -1.9516e+00
4126 +8.297978008e+00 +8.297978008e+00 +2.814479780e+02 +2.814479780e+02 -4.6441e+00 +3.1515e+00 -4.4937e-01 +3.1603e+00 +1.6408e+00 -4.1830e+00 +1.7630e+00 -2.5068e+00 -2.7586e+00 +2.8719e+00 -1.1436e+00 +1.9136e+00 -3.4133e-01 +2.9894e-01 +1.1241e+00 -3.7077e+00 +1.9563e+00 +3.3604e+00 +6.0049e-01 -2.1049e+00
4180 +8.007990680e+00 +8.007990680e+00 +2.811579907e+02 +2.811579907e+02 -4.6651e+00 +3.4130e+00 -4.7445e-01 +3.2228e+00 +1.7749e+00 -4.0077e+00 +1.8903e+00 -2.0445e+00 -2.5186e+00 +2.8377e+00 -1.1873e+00 +1.8149e+00 -2.4415e-01 +4.7058e-01 +1.1923e+00 -3.5938e+00 +1.4313e+00 +3.2975e+00 +4.1766e-01 -2.0063e+00
4195 +7.913675026e+00 +7.913675026e+00 +2.810636750e+02 +2.810636750e+02 -4.7166e+00 +3.5023e+00 -4.2466e-01 +3.1926e+00 +1.8670e+00 -4.0819e+00 +1.8929e+00 -1.9791e+00 -2.3365e+00 +2.8812e+00 -1.1038e+00 +1.6809e+00 -1.3841e-01 +2.5719e-01 +1.0406e+00 -3.5489e+00 +1.2963e+00 +3.1375e+00 +3.5555e-01 -1.9780e+00
4356 +6.861215242e+00 +6.861215242e+00 +2.800112152e+02 +2.800112152e+02 -4.6903e+00 +3.5518e+00 -3.9802e-01 +3.4638e+00 +1.6584e+00 -4.1307e+00 +1.8801e+00 -2.1343e+00 -2.7083e+00 +2.8457e+00 -1.3592e+00 +1.8844e+00 -2.4999e-01 +4.3335e-01 +1.4924e+00 -3.3662e+00 +1.2624e+00 +3.2662e+00 +7.2119e-01 -2.1238e+00
4362 +6.071096341e+00 +6.071096341e+00 +2.792210963e+02 +2.792210963e+02 -4.6517e+00 +3.5566e+00 -3.5564e-01 +3.3286e+00 +1.6085e+00 -4.2777e+00 +1.8207e+00 -2.1599e+00 -2.7525e+00 +2.7294e+00 -1.3938e+00 +1.8804e+00 -3.5548e-01 +4.6240e-01 +1.4374e+00 -3.3739e+00 +1.1966e+00 +3.2919e+00 +7.7896e-01 -2.1096e+00
4444 +5.719746170e+00 +5.719746170e+00 +2.788697462e+02 +2.788697462e+02 -4.7325e+00 +3.4100e+00 -2.0140e-01 +3.4244e+00 +1.5957e+00 -4.2093e+00 +1.8949e+00 -2.2028e+00 -2.5402e+00 +2.9910e+00 -1.2916e+00 +1.8760e+00 -2.4996e-01 +4.1778e-01 +1.6485e+00 -3.3096e+00 +1.1691e+00 +3.2224e+00 +8.0740e-01 -2.1639e+00
4554 +5.593130543e+00 +5.593130543e+00 +2.787431305e+02 +2.787431305e+02 -4.5789e+00 +3.5371e+00 -3.2742e-01 +3.3542e+00 +1.5252e+00 -4.1876e+00 +1.9216e+00 -2.1428e+00 -2.6243e+00 +3.0007e+00 -1.4392e+00 +1.8754e+00 -2.3630e-01 +4.7754e-01 +1.5225e+00 -3.3091e+00 +1.3773e+00 +3.2106e+00 +8.5695e-01 -2.1867e+00
4986 +5.337389260e+00 +5.337389260e+00 +2.784873893e+02 +2.784873893e+02 -4.6709e+00 +3.5156e+00 -5.9445e-01 +3.0934e+00 +1.8455e+00 -4.2081e+00 +2.1786e+00 -2.3024e+00 -2.4351e+00 +2.8824e+00 -1.5894e+00 +1.8851e+00 +3.5269e-03 +4.9369e-01 +1.5905e+00 -3.2206e+00 +1.7084e+00 +3.2799e+00 +1.1650e+00 -2.1946e+00
4994 +5.031542778e+00 +5.031542778e+00 +2.781815428e+02 +2.781815428e+02 -4.6199e+00 +3.4340e+00 -6.0746e-01 +3.1061e+00 +1.7434e+00 -4.1705e+00 +2.1082e+00 -2.2854e+00 -2.4169e+00 +2.8981e+00 -1.5476e+00 +1.8642e+00 +1.4950e-02 +4.4416e-01 +1.5492e+00 -3.1973e+00 +1.7081e+00 +3.3243e+00 +1.0043e+00 -2.2017e+00
5016 +4.590431177e+00 +4.590431177e+00 +2.777404312e+02 +2.777404312e+02 -4.6592e+00 +3.3367e+00 -6.4943e-01 +3.0653e+00 +1.7273e+00 -4.2266e+00 +2.1440e+00 -2.2711e+00 -2.4153e+00 +2.9715e+00 -1.5132e+00 +1.7874e+00 +7.4114e-03 +4.6916e-01 +1.4985e+00 -3.2130e+00 +1.6359e+00 +3.2983e+00 +9.5649e-01 -2.1975e+00
