% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445170813e+003 +1.445170813e+003 +1.538110813e+003 +1.538110813e+003
704 +1.340856083e+003 +1.340856083e+003 +1.433796083e+003 +1.433796083e+003
712 +1.185744434e+003 +1.185744434e+003 +1.278684434e+003 +1.278684434e+003
748 +1.170573107e+003 +1.170573107e+003 +1.263513107e+003 +1.263513107e+003
773 +1.084678553e+003 +1.084678553e+003 +1.177618553e+003 +1.177618553e+003
792 +1.048382073e+003 +1.048382073e+003 +1.141322073e+003 +1.141322073e+003
809 +9.783791581e+002 +9.783791581e+002 +1.071319158e+003 +1.071319158e+003
814 +9.675529924e+002 +9.675529924e+002 +1.060492992e+003 +1.060492992e+003
836 +9.070825231e+002 +9.070825231e+002 +1.000022523e+003 +1.000022523e+003
858 +8.643504998e+002 +8.643504998e+002 +9.572904998e+002 +9.572904998e+002
880 +8.365956083e+002 +8.365956083e+002 +9.295356083e+002 +9.295356083e+002
902 +8.186288943e+002 +8.186288943e+002 +9.115688943e+002 +9.115688943e+002
910 +8.039898752e+002 +8.039898752e+002 +8.969298752e+002 +8.969298752e+002
920 +7.466930714e+002 +7.466930714e+002 +8.396330714e+002 +8.396330714e+002
924 +7.292852187e+002 +7.292852187e+002 +8.222252187e+002 +8.222252187e+002
929 +7.199166120e+002 +7.199166120e+002 +8.128566120e+002 +8.128566120e+002
946 +6.272699551e+002 +6.272699551e+002 +7.202099551e+002 +7.202099551e+002
990 +5.472168976e+002 +5.472168976e+002 +6.401568976e+002 +6.401568976e+002
1056 +5.199832193e+002 +5.199832193e+002 +6.129232193e+002 +6.129232193e+002
1078 +4.970127789e+002 +4.970127789e+002 +5.899527789e+002 +5.899527789e+002
1133 +4.597608013e+002 +4.597608013e+002 +5.527008013e+002 +5.527008013e+002
1144 +4.525215551e+002 +4.525215551e+002 +5.454615551e+002 +5.454615551e+002
1185 +4.437264807e+002 +4.437264807e+002 +5.366664807e+002 +5.366664807e+002
1188 +3.754763753e+002 +3.754763753e+002 +4.684163753e+002 +4.684163753e+002
1232 +3.684780572e+002 +3.684780572e+002 +4.614180572e+002 +4.614180572e+002
1254 +3.202555853e+002 +3.202555853e+002 +4.131955853e+002 +4.131955853e+002
1298 +2.715378532e+002 +2.715378532e+002 +3.644778532e+002 +3.644778532e+002
1430 +2.661971179e+002 +2.661971179e+002 +3.591371179e+002 +3.591371179e+002
1452 +2.570973730e+002 +2.570973730e+002 +3.500373730e+002 +3.500373730e+002
1562 +2.565743164e+002 +2.565743164e+002 +3.495143164e+002 +3.495143164e+002
1606 +2.502661872e+002 +2.502661872e+002 +3.432061872e+002 +3.432061872e+002
1615 +2.440349281e+002 +2.440349281e+002 +3.369749281e+002 +3.369749281e+002
1650 +2.270304536e+002 +2.270304536e+002 +3.199704536e+002 +3.199704536e+002
1782 +2.209220804e+002 +2.209220804e+002 +3.138620804e+002 +3.138620804e+002
1804 +2.007564990e+002 +2.007564990e+002 +2.936964990e+002 +2.936964990e+002
1826 +1.776874586e+002 +1.776874586e+002 +2.706274586e+002 +2.706274586e+002
1914 +1.668935985e+002 +1.668935985e+002 +2.598335985e+002 +2.598335985e+002
1980 +1.644961347e+002 +1.644961347e+002 +2.574361347e+002 +2.574361347e+002
2009 +1.471496336e+002 +1.471496336e+002 +2.400896336e+002 +2.400896336e+002
2090 +1.421432161e+002 +1.421432161e+002 +2.350832161e+002 +2.350832161e+002
2112 +1.211048741e+002 +1.211048741e+002 +2.140448741e+002 +2.140448741e+002
2200 +1.186560530e+002 +1.186560530e+002 +2.115960530e+002 +2.115960530e+002
2354 +1.115349908e+002 +1.115349908e+002 +2.044749908e+002 +2.044749908e+002
2376 +1.092717006e+002 +1.092717006e+002 +2.022117006e+002 +2.022117006e+002
2398 +1.066274930e+002 +1.066274930e+002 +1.995674930e+002 +1.995674930e+002
2442 +1.007384802e+002 +1.007384802e+002 +1.936784802e+002 +1.936784802e+002
2684 +9.947866000e+001 +9.947866000e+001 +1.924186600e+002 +1.924186600e+002
2695 +9.596160519e+001 +9.596160519e+001 +1.889016052e+002 +1.889016052e+002
2726 +9.163221056e+001 +9.163221056e+001 +1.845722106e+002 +1.845722106e+002
2730 +8.840581965e+001 +8.840581965e+001 +1.813458196e+002 +1.813458196e+002
2794 +8.535691552e+001 +8.535691552e+001 +1.782969155e+002 +1.782969155e+002
2799 +8.312357468e+001 +8.312357468e+001 +1.760635747e+002 +1.760635747e+002
2854 +8.099160840e+001 +8.099160840e+001 +1.739316084e+002 +1.739316084e+002
2879 +7.921112956e+001 +7.921112956e+001 +1.721511296e+002 +1.721511296e+002
2938 +7.403624931e+001 +7.403624931e+001 +1.669762493e+002 +1.669762493e+002
3072 +7.054484536e+001 +7.054484536e+001 +1.634848454e+002 +1.634848454e+002
3124 +6.541336735e+001 +6.541336735e+001 +1.583533674e+002 +1.583533674e+002
3244 +6.131074472e+001 +6.131074472e+001 +1.542507447e+002 +1.542507447e+002
3358 +6.012407083e+001 +6.012407083e+001 +1.530640708e+002 +1.530640708e+002
3454 +5.573959808e+001 +5.573959808e+001 +1.486795981e+002 +1.486795981e+002
3608 +5.386689935e+001 +5.386689935e+001 +1.468068993e+002 +1.468068993e+002
3630 +5.355104897e+001 +5.355104897e+001 +1.464910490e+002 +1.464910490e+002
4043 +5.028094604e+001 +5.028094604e+001 +1.432209460e+002 +1.432209460e+002
7240 +4.986651479e+001 +4.986651479e+001 +1.428065148e+002 +1.428065148e+002
7262 +4.760648961e+001 +4.760648961e+001 +1.405464896e+002 +1.405464896e+002
7504 +4.609012319e+001 +4.609012319e+001 +1.390301232e+002 +1.390301232e+002
7515 +4.479529320e+001 +4.479529320e+001 +1.377352932e+002 +1.377352932e+002
7524 +4.260370099e+001 +4.260370099e+001 +1.355437010e+002 +1.355437010e+002
7760 +3.689858184e+001 +3.689858184e+001 +1.298385818e+002 +1.298385818e+002
7877 +3.462402148e+001 +3.462402148e+001 +1.275640215e+002 +1.275640215e+002
7878 +3.206879700e+001 +3.206879700e+001 +1.250087970e+002 +1.250087970e+002
7966 +3.162265123e+001 +3.162265123e+001 +1.245626512e+002 +1.245626512e+002
8042 +3.053950055e+001 +3.053950055e+001 +1.234795006e+002 +1.234795006e+002
8076 +2.836495070e+001 +2.836495070e+001 +1.213049507e+002 +1.213049507e+002
8098 +2.809006053e+001 +2.809006053e+001 +1.210300605e+002 +1.210300605e+002
8362 +2.705648319e+001 +2.705648319e+001 +1.199964832e+002 +1.199964832e+002
8416 +2.651104308e+001 +2.651104308e+001 +1.194510431e+002 +1.194510431e+002
8890 +2.622190261e+001 +2.622190261e+001 +1.191619026e+002 +1.191619026e+002
13270 +2.516288143e+001 +2.516288143e+001 +1.181028814e+002 +1.181028814e+002
13275 +2.510309062e+001 +2.510309062e+001 +1.180430906e+002 +1.180430906e+002
13341 +2.439843409e+001 +2.439843409e+001 +1.173384341e+002 +1.173384341e+002
13424 +2.398576080e+001 +2.398576080e+001 +1.169257608e+002 +1.169257608e+002
13484 +2.323016789e+001 +2.323016789e+001 +1.161701679e+002 +1.161701679e+002
13578 +2.276235301e+001 +2.276235301e+001 +1.157023530e+002 +1.157023530e+002
13612 +2.228741387e+001 +2.228741387e+001 +1.152274139e+002 +1.152274139e+002
13974 +2.180529315e+001 +2.180529315e+001 +1.147452932e+002 +1.147452932e+002
17298 +2.058001402e+001 +2.058001402e+001 +1.135200140e+002 +1.135200140e+002
17452 +1.981761107e+001 +1.981761107e+001 +1.127576111e+002 +1.127576111e+002
17479 +1.859558562e+001 +1.859558562e+001 +1.115355856e+002 +1.115355856e+002
17518 +1.758417845e+001 +1.758417845e+001 +1.105241784e+002 +1.105241784e+002
17562 +1.724267550e+001 +1.724267550e+001 +1.101826755e+002 +1.101826755e+002
