% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.076966042e+05 +2.076966042e+05 +2.074867242e+05 +2.074867242e+05 +0.0000e+00 +0.0000e+00
2 +1.296280190e+05 +1.296280190e+05 +1.294181390e+05 +1.294181390e+05 -1.5724e+00 +8.1634e-01
6 +6.349686556e+04 +6.349686556e+04 +6.328698556e+04 +6.328698556e+04 -1.5165e+00 +6.9936e-01
24 +3.235679080e+04 +3.235679080e+04 +3.214691080e+04 +3.214691080e+04 -1.5733e+00 +6.2666e-01
28 +6.761529242e+01 +6.761529242e+01 -1.422647076e+02 -1.422647076e+02 -1.7156e+00 +4.3962e-01
92 +4.152974019e+01 +4.152974019e+01 -1.683502598e+02 -1.683502598e+02 -1.1052e+00 +4.4195e-01
149 +3.908618793e+01 +3.908618793e+01 -1.707938121e+02 -1.707938121e+02 -1.3363e+00 +4.5409e-01
186 +3.376315333e+01 +3.376315333e+01 -1.761168467e+02 -1.761168467e+02 -1.5374e+00 +4.5317e-01
202 +3.071333338e+01 +3.071333338e+01 -1.791666666e+02 -1.791666666e+02 -1.5090e+00 +4.4355e-01
205 +2.784123870e+01 +2.784123870e+01 -1.820387613e+02 -1.820387613e+02 -1.1581e+00 +4.5237e-01
223 +1.524773413e+01 +1.524773413e+01 -1.946322659e+02 -1.946322659e+02 -1.1109e+00 +4.4489e-01
244 +7.293133472e+00 +7.293133472e+00 -2.025868665e+02 -2.025868665e+02 -1.2934e+00 +4.4913e-01
264 +6.666449291e+00 +6.666449291e+00 -2.032135507e+02 -2.032135507e+02 -1.3958e+00 +4.4857e-01
337 +4.780277618e+00 +4.780277618e+00 -2.050997224e+02 -2.050997224e+02 -1.0048e+00 +4.4780e-01
396 +4.366925425e+00 +4.366925425e+00 -2.055130746e+02 -2.055130746e+02 -6.5612e-01 +4.4883e-01
460 +3.846189002e+00 +3.846189002e+00 -2.060338110e+02 -2.060338110e+02 -6.8310e-01 +4.4772e-01
795 +3.181806062e+00 +3.181806062e+00 -2.066981939e+02 -2.066981939e+02 -4.6410e-01 +4.4793e-01
818 +2.821347496e+00 +2.821347496e+00 -2.070586525e+02 -2.070586525e+02 -1.8305e-01 +4.4873e-01
833 +5.329017818e-01 +5.329017818e-01 -2.093470982e+02 -2.093470982e+02 +4.8041e-01 +4.4769e-01
871 +2.275072293e-01 +2.275072293e-01 -2.096524928e+02 -2.096524928e+02 +1.5422e+00 +4.4767e-01
880 +1.360570415e-01 +1.360570415e-01 -2.097439430e+02 -2.097439430e+02 +1.5227e+00 +4.4817e-01
968 +1.711130414e-02 +1.711130414e-02 -2.098628887e+02 -2.098628887e+02 +1.3256e+00 +4.4795e-01
1034 +1.191760360e-02 +1.191760360e-02 -2.098680824e+02 -2.098680824e+02 +1.3075e+00 +4.4798e-01
1078 +2.244153061e-03 +2.244153061e-03 -2.098777558e+02 -2.098777558e+02 +1.2419e+00 +4.4804e-01
1084 +1.825685536e-03 +1.825685536e-03 -2.098781743e+02 -2.098781743e+02 +1.1681e+00 +4.4799e-01
1122 +2.857413984e-04 +2.857413984e-04 -2.098797143e+02 -2.098797143e+02 +1.2059e+00 +4.4802e-01
1188 +1.766934419e-04 +1.766934419e-04 -2.098798233e+02 -2.098798233e+02 +1.1956e+00 +4.4799e-01
1322 +5.288805903e-05 +5.288805903e-05 -2.098799471e+02 -2.098799471e+02 +1.1993e+00 +4.4800e-01
1364 +5.718960210e-06 +5.718960210e-06 -2.098799943e+02 -2.098799943e+02 +1.2072e+00 +4.4800e-01
1474 +5.310655837e-06 +5.310655837e-06 -2.098799947e+02 -2.098799947e+02 +1.2064e+00 +4.4800e-01
1486 +1.736317159e-06 +1.736317159e-06 -2.098799983e+02 -2.098799983e+02 +1.2061e+00 +4.4800e-01
1489 +4.951440644e-07 +4.951440644e-07 -2.098799995e+02 -2.098799995e+02 +1.2079e+00 +4.4800e-01
1582 +3.283309695e-07 +3.283309695e-07 -2.098799997e+02 -2.098799997e+02 +1.2067e+00 +4.4800e-01
1606 +7.871432217e-08 +7.871432217e-08 -2.098799999e+02 -2.098799999e+02 +1.2070e+00 +4.4800e-01
1610 +4.936541131e-08 +4.936541131e-08 -2.098800000e+02 -2.098800000e+02 +1.2074e+00 +4.4800e-01
1672 +1.190417720e-08 +1.190417720e-08 -2.098800000e+02 -2.098800000e+02 +1.2071e+00 +4.4800e-01
1738 +2.595953674e-09 +2.595953674e-09 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4800e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.430618442e+06 +6.430618442e+06 +6.430526352e+06 +6.430526352e+06 +0.0000e+00 +0.0000e+00
71 +6.103071955e+06 +6.103071955e+06 +6.102979865e+06 +6.102979865e+06 +6.8953e-01 +6.8743e-02
76 +4.224264891e+06 +4.224264891e+06 +4.224172801e+06 +4.224172801e+06 +1.0652e+00 +5.7421e-01
77 +1.553630744e+05 +1.553630744e+05 +1.552709844e+05 +1.552709844e+05 +7.5503e-01 +2.2403e+00
94 +1.436934613e+05 +1.436934613e+05 +1.436013713e+05 +1.436013713e+05 +1.4751e+00 +2.2546e+00
100 +3.979858122e+04 +3.979858122e+04 +3.970649122e+04 +3.970649122e+04 +7.2124e-01 +2.4272e+00
104 +3.821274229e+03 +3.821274229e+03 +3.729184229e+03 +3.729184229e+03 +7.6848e-01 +2.6879e+00
154 +6.428616980e+02 +6.428616980e+02 +5.507716980e+02 +5.507716980e+02 +1.0141e+00 +2.6454e+00
176 +1.899721402e-01 +1.899721402e-01 -9.190002786e+01 -9.190002786e+01 +4.9292e-01 +2.6220e+00
660 +1.709449890e-01 +1.709449890e-01 -9.191905501e+01 -9.191905501e+01 +1.0422e+00 +2.6219e+00
663 +9.753181383e-02 +9.753181383e-02 -9.199246819e+01 -9.199246819e+01 +1.0221e+00 +2.6215e+00
1239 +8.594011377e-02 +8.594011377e-02 -9.200405989e+01 -9.200405989e+01 +1.0115e+00 +2.6216e+00
1257 +8.455818975e-02 +8.455818975e-02 -9.200544181e+01 -9.200544181e+01 +9.9098e-01 +2.6217e+00
1278 +7.103557885e-02 +7.103557885e-02 -9.201896442e+01 -9.201896442e+01 +9.6901e-01 +2.6217e+00
1283 +3.998756007e-02 +3.998756007e-02 -9.205001244e+01 -9.205001244e+01 +9.2178e-01 +2.6216e+00
1300 +1.697073134e-02 +1.697073134e-02 -9.207302927e+01 -9.207302927e+01 +8.5145e-01 +2.6216e+00
1306 +1.466834560e-02 +1.466834560e-02 -9.207533165e+01 -9.207533165e+01 +8.4590e-01 +2.6216e+00
1320 +7.423366359e-03 +7.423366359e-03 -9.208257663e+01 -9.208257663e+01 +7.9898e-01 +2.6217e+00
1364 +5.891653256e-03 +5.891653256e-03 -9.208410835e+01 -9.208410835e+01 +6.7012e-01 +2.6217e+00
1386 +1.558578497e-03 +1.558578497e-03 -9.208844142e+01 -9.208844142e+01 +6.9218e-01 +2.6216e+00
1471 +2.868649649e-04 +2.868649649e-04 -9.208971314e+01 -9.208971314e+01 +7.3704e-01 +2.6216e+00
1502 +2.469985552e-04 +2.469985552e-04 -9.208975300e+01 -9.208975300e+01 +7.1612e-01 +2.6216e+00
1518 +1.964288601e-04 +1.964288601e-04 -9.208980357e+01 -9.208980357e+01 +7.3591e-01 +2.6216e+00
1562 +8.705122380e-05 +8.705122380e-05 -9.208991295e+01 -9.208991295e+01 +7.2497e-01 +2.6216e+00
1610 +7.587739459e-05 +7.587739459e-05 -9.208992412e+01 -9.208992412e+01 +7.3393e-01 +2.6216e+00
1666 +3.622663036e-05 +3.622663036e-05 -9.208996377e+01 -9.208996377e+01 +7.1972e-01 +2.6216e+00
1697 +2.922929335e-05 +2.922929335e-05 -9.208997077e+01 -9.208997077e+01 +7.3098e-01 +2.6216e+00
1733 +2.430289959e-05 +2.430289959e-05 -9.208997570e+01 -9.208997570e+01 +7.2686e-01 +2.6216e+00
1738 +7.920308320e-06 +7.920308320e-06 -9.208999208e+01 -9.208999208e+01 +7.2818e-01 +2.6216e+00
1760 +7.573342543e-06 +7.573342543e-06 -9.208999243e+01 -9.208999243e+01 +7.2398e-01 +2.6216e+00
1769 +2.448571905e-06 +2.448571905e-06 -9.208999755e+01 -9.208999755e+01 +7.2584e-01 +2.6216e+00
1782 +6.838098727e-07 +6.838098727e-07 -9.208999932e+01 -9.208999932e+01 +7.2595e-01 +2.6216e+00
1848 +4.998006489e-07 +4.998006489e-07 -9.208999950e+01 -9.208999950e+01 +7.2629e-01 +2.6216e+00
1958 +9.894081643e-08 +9.894081643e-08 -9.208999990e+01 -9.208999990e+01 +7.2533e-01 +2.6216e+00
2045 +4.509558948e-09 +4.509558948e-09 -9.209000000e+01 -9.209000000e+01 +7.2558e-01 +2.6216e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.325850294e+07 +1.325850294e+07 +1.325841505e+07 +1.325841505e+07 +0.0000e+00 +0.0000e+00
2 +1.182726995e+06 +1.182726995e+06 +1.182639105e+06 +1.182639105e+06 -7.6426e-01 +2.5845e+00
10 +1.129681271e+06 +1.129681271e+06 +1.129593381e+06 +1.129593381e+06 -8.3656e-01 +2.6017e+00
12 +1.063905401e+06 +1.063905401e+06 +1.063817511e+06 +1.063817511e+06 -7.4852e-01 +2.6236e+00
24 +1.025891464e+06 +1.025891464e+06 +1.025803574e+06 +1.025803574e+06 -8.2570e-01 +2.6366e+00
26 +6.390058072e+05 +6.390058072e+05 +6.389179172e+05 +6.389179172e+05 -6.7112e-01 +2.7953e+00
32 +6.006413463e+05 +6.006413463e+05 +6.005534563e+05 +6.005534563e+05 -8.0192e-01 +2.8155e+00
