% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.454477296e+01 +3.454477296e+01 +7.532477296e+01 +7.532477296e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
102 +3.342164143e+01 +3.342164143e+01 +7.420164143e+01 +7.420164143e+01 -6.0976e-01 -2.5617e+00 +2.5461e+00 -1.7177e+00 +1.8796e+00
104 +3.132511896e+01 +3.132511896e+01 +7.210511896e+01 +7.210511896e+01 -1.0628e+00 -2.1614e+00 +2.8405e+00 -2.0288e+00 +1.6097e+00
112 +2.967470460e+01 +2.967470460e+01 +7.045470460e+01 +7.045470460e+01 -1.5490e+00 -2.3683e+00 +2.7781e+00 -9.8338e-01 +2.1292e+00
113 +2.945869252e+01 +2.945869252e+01 +7.023869252e+01 +7.023869252e+01 -1.1960e+00 -2.5718e+00 +2.6029e+00 -2.5186e+00 +1.7608e+00
131 +2.387898641e+01 +2.387898641e+01 +6.465898641e+01 +6.465898641e+01 -9.8220e-01 -2.6976e+00 +2.7004e+00 -2.7732e+00 +2.1939e+00
142 +2.308705233e+01 +2.308705233e+01 +6.386705233e+01 +6.386705233e+01 -2.4780e+00 -2.7407e+00 +3.2388e+00 -2.0915e+00 +2.0987e+00
145 +2.227531608e+01 +2.227531608e+01 +6.305531608e+01 +6.305531608e+01 -1.7545e+00 -2.5012e+00 +3.0623e+00 -1.3857e+00 +2.3665e+00
147 +1.682120097e+01 +1.682120097e+01 +5.760120097e+01 +5.760120097e+01 -2.0624e+00 -1.9499e+00 +3.4789e+00 -8.7840e-01 +2.7355e+00
180 +8.570396402e+00 +8.570396402e+00 +4.935039640e+01 +4.935039640e+01 -7.3859e-01 -3.3430e+00 +2.8543e+00 -2.8934e+00 +3.6427e+00
286 +8.144551512e+00 +8.144551512e+00 +4.892455151e+01 +4.892455151e+01 +4.1960e-01 -3.8662e+00 +2.8680e+00 -2.8057e+00 +3.4077e+00
324 +7.598652162e+00 +7.598652162e+00 +4.837865216e+01 +4.837865216e+01 +7.1223e-02 -4.4176e+00 +3.4051e+00 -2.3969e+00 +3.3831e+00
327 +3.564088885e+00 +3.564088885e+00 +4.434408889e+01 +4.434408889e+01 +8.2376e-01 -3.1630e+00 +3.0974e+00 -3.2614e+00 +3.6522e+00
342 +3.018741722e+00 +3.018741722e+00 +4.379874172e+01 +4.379874172e+01 +1.6300e+00 -3.6296e+00 +3.1557e+00 -3.1204e+00 +3.9233e+00
556 +2.899747060e+00 +2.899747060e+00 +4.367974706e+01 +4.367974706e+01 +1.0171e+00 -4.0254e+00 +2.8942e+00 -2.6488e+00 +3.8540e+00
616 +2.832553142e+00 +2.832553142e+00 +4.361255314e+01 +4.361255314e+01 +6.8430e-01 -3.9135e+00 +3.0162e+00 -2.5763e+00 +3.6493e+00
635 +2.286941997e+00 +2.286941997e+00 +4.306694200e+01 +4.306694200e+01 +1.2124e+00 -4.2566e+00 +3.0676e+00 -2.4610e+00 +3.8227e+00
756 +2.186977831e+00 +2.186977831e+00 +4.296697783e+01 +4.296697783e+01 +2.0475e+00 -4.1017e+00 +3.2293e+00 -2.7698e+00 +3.9321e+00
935 +2.137675791e+00 +2.137675791e+00 +4.291767579e+01 +4.291767579e+01 +1.5014e+00 -4.0698e+00 +3.3351e+00 -2.8628e+00 +3.7313e+00
1073 +2.084976565e+00 +2.084976565e+00 +4.286497656e+01 +4.286497656e+01 +1.9044e+00 -4.1370e+00 +3.3388e+00 -2.7970e+00 +3.7869e+00
16557 +2.027423698e+00 +2.027423698e+00 +4.280742370e+01 +4.280742370e+01 -1.7453e+00 -1.8487e+00 +2.4453e+00 +1.5819e+00 +1.5196e+00
16791 +1.967401035e+00 +1.967401035e+00 +4.274740103e+01 +4.274740103e+01 -1.7878e+00 -1.7060e+00 +2.4590e+00 +1.3841e+00 +1.4191e+00
16866 +1.929962576e+00 +1.929962576e+00 +4.270996258e+01 +4.270996258e+01 -1.9679e+00 -1.6294e+00 +2.4783e+00 +1.2027e+00 +1.4174e+00
17090 +1.899553791e+00 +1.899553791e+00 +4.267955379e+01 +4.267955379e+01 -1.9729e+00 -1.5862e+00 +2.5722e+00 +1.0754e+00 +1.5214e+00
17205 +1.858423640e+00 +1.858423640e+00 +4.263842364e+01 +4.263842364e+01 -2.0035e+00 -1.3163e+00 +2.5601e+00 +1.0303e+00 +1.2027e+00
17297 +1.813606710e+00 +1.813606710e+00 +4.259360671e+01 +4.259360671e+01 -2.1332e+00 -1.3846e+00 +2.5517e+00 +1.0351e+00 +1.3776e+00
17414 +1.772945849e+00 +1.772945849e+00 +4.255294585e+01 +4.255294585e+01 -2.2099e+00 -1.2523e+00 +2.5444e+00 +9.9161e-01 +1.3267e+00
17438 +1.735640651e+00 +1.735640651e+00 +4.251564065e+01 +4.251564065e+01 -2.2630e+00 -1.1947e+00 +2.5571e+00 +9.2783e-01 +1.2963e+00
17486 +1.697200834e+00 +1.697200834e+00 +4.247720083e+01 +4.247720083e+01 -2.3864e+00 -1.0431e+00 +2.5641e+00 +8.0295e-01 +1.2388e+00
17636 +1.645287191e+00 +1.645287191e+00 +4.242528719e+01 +4.242528719e+01 -2.4841e+00 -9.2534e-01 +2.5555e+00 +7.6023e-01 +1.1320e+00
17852 +1.615092950e+00 +1.615092950e+00 +4.239509295e+01 +4.239509295e+01 -2.5548e+00 -8.8426e-01 +2.5964e+00 +7.0826e-01 +1.1764e+00
18331 +1.582477180e+00 +1.582477180e+00 +4.236247718e+01 +4.236247718e+01 -2.6474e+00 -7.3197e-01 +2.5686e+00 +7.1671e-01 +1.0534e+00
22494 +1.492546735e+00 +1.492546735e+00 +4.227254674e+01 +4.227254674e+01 -1.5657e+00 +1.0598e+00 +5.1121e-01 -1.5050e+00 +4.9631e-01
