% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.587741914e+02 +6.587741914e+02 +7.613841914e+02 +7.613841914e+02
792 +6.337580278e+02 +6.337580278e+02 +7.363680278e+02 +7.363680278e+02
804 +5.958662657e+02 +5.958662657e+02 +6.984762657e+02 +6.984762657e+02
836 +5.766349397e+02 +5.766349397e+02 +6.792449397e+02 +6.792449397e+02
863 +5.545520932e+02 +5.545520932e+02 +6.571620932e+02 +6.571620932e+02
975 +5.414640584e+02 +5.414640584e+02 +6.440740584e+02 +6.440740584e+02
1056 +4.809311963e+02 +4.809311963e+02 +5.835411963e+02 +5.835411963e+02
1078 +4.567485112e+02 +4.567485112e+02 +5.593585112e+02 +5.593585112e+02
1432 +4.286927839e+02 +4.286927839e+02 +5.313027839e+02 +5.313027839e+02
3123 +3.677813593e+02 +3.677813593e+02 +4.703913593e+02 +4.703913593e+02
7138 +3.565655462e+02 +3.565655462e+02 +4.591755462e+02 +4.591755462e+02
7956 +3.374742156e+02 +3.374742156e+02 +4.400842156e+02 +4.400842156e+02
31398 +3.132896093e+02 +3.132896093e+02 +4.158996093e+02 +4.158996093e+02
34694 +2.908902637e+02 +2.908902637e+02 +3.935002637e+02 +3.935002637e+02
35002 +2.772581226e+02 +2.772581226e+02 +3.798681226e+02 +3.798681226e+02
35024 +2.613026985e+02 +2.613026985e+02 +3.639126985e+02 +3.639126985e+02
35156 +2.514310024e+02 +2.514310024e+02 +3.540410024e+02 +3.540410024e+02
35178 +2.468710904e+02 +2.468710904e+02 +3.494810904e+02 +3.494810904e+02
35376 +2.290170871e+02 +2.290170871e+02 +3.316270871e+02 +3.316270871e+02
35398 +2.058448912e+02 +2.058448912e+02 +3.084548912e+02 +3.084548912e+02
35684 +2.018564343e+02 +2.018564343e+02 +3.044664343e+02 +3.044664343e+02
35706 +1.968582649e+02 +1.968582649e+02 +2.994682649e+02 +2.994682649e+02
35728 +1.899454253e+02 +1.899454253e+02 +2.925554253e+02 +2.925554253e+02
35750 +1.809890968e+02 +1.809890968e+02 +2.835990968e+02 +2.835990968e+02
35948 +1.771440234e+02 +1.771440234e+02 +2.797540234e+02 +2.797540234e+02
35970 +1.710929259e+02 +1.710929259e+02 +2.737029259e+02 +2.737029259e+02
35992 +1.684607443e+02 +1.684607443e+02 +2.710707443e+02 +2.710707443e+02
36014 +1.628996045e+02 +1.628996045e+02 +2.655096045e+02 +2.655096045e+02
36036 +1.588557492e+02 +1.588557492e+02 +2.614657492e+02 +2.614657492e+02
36058 +1.582156944e+02 +1.582156944e+02 +2.608256944e+02 +2.608256944e+02
36124 +1.540718036e+02 +1.540718036e+02 +2.566818036e+02 +2.566818036e+02
36168 +1.498547967e+02 +1.498547967e+02 +2.524647967e+02 +2.524647967e+02
36234 +1.471602762e+02 +1.471602762e+02 +2.497702762e+02 +2.497702762e+02
36300 +1.440991124e+02 +1.440991124e+02 +2.467091124e+02 +2.467091124e+02
36322 +1.410853123e+02 +1.410853123e+02 +2.436953123e+02 +2.436953123e+02
36630 +1.351505998e+02 +1.351505998e+02 +2.377605998e+02 +2.377605998e+02
36674 +1.348559768e+02 +1.348559768e+02 +2.374659768e+02 +2.374659768e+02
