% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.650476606e+01 +5.650476606e+01 +1.278547661e+02 +1.278547661e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
112 +4.303904965e+01 +4.303904965e+01 +1.143890496e+02 +1.143890496e+02 -1.1974e-01 +2.4916e-01 -1.6099e+00
128 +3.623913021e+01 +3.623913021e+01 +1.075891302e+02 +1.075891302e+02 +9.8905e-02 +2.1010e-02 -1.4547e+00
208 +3.459015195e+01 +3.459015195e+01 +1.059401519e+02 +1.059401519e+02 +1.7688e-01 -1.2362e-01 -1.6736e+00
210 +2.988239231e+01 +2.988239231e+01 +1.012323923e+02 +1.012323923e+02 +7.7518e-02 +6.8841e-02 -1.5712e+00
310 +2.851246890e+01 +2.851246890e+01 +9.986246890e+01 +9.986246890e+01 +2.3746e-01 -2.2776e-01 -1.6474e+00
336 +2.745953250e+01 +2.745953250e+01 +9.880953250e+01 +9.880953250e+01 +2.9443e-01 -2.0931e-01 -1.6178e+00
347 +2.288064433e+01 +2.288064433e+01 +9.423064433e+01 +9.423064433e+01 +3.1166e-01 -2.9667e-01 -1.6145e+00
452 +2.216529852e+01 +2.216529852e+01 +9.351529852e+01 +9.351529852e+01 +3.1441e-01 -3.2773e-01 -1.4219e+00
486 +1.589192874e+01 +1.589192874e+01 +8.724192874e+01 +8.724192874e+01 +3.2376e-01 -5.8807e-01 -1.0849e+00
538 +1.516726096e+01 +1.516726096e+01 +8.651726096e+01 +8.651726096e+01 +2.0671e-01 -3.8667e-01 -9.4099e-01
557 +1.358916555e+01 +1.358916555e+01 +8.493916555e+01 +8.493916555e+01 +2.2521e-01 -2.8769e-01 -9.3620e-01
565 +1.169521513e+01 +1.169521513e+01 +8.304521513e+01 +8.304521513e+01 +2.2178e-01 -2.8479e-01 -9.1869e-01
572 +8.597365100e+00 +8.597365100e+00 +7.994736510e+01 +7.994736510e+01 +1.8948e-01 -2.4545e-01 -1.0035e+00
580 +5.991603755e+00 +5.991603755e+00 +7.734160376e+01 +7.734160376e+01 +1.0615e-01 -2.5687e-01 -6.9966e-01
651 +5.286627196e+00 +5.286627196e+00 +7.663662720e+01 +7.663662720e+01 +2.3799e-01 -3.7656e-01 -7.0240e-01
682 +3.664721604e+00 +3.664721604e+00 +7.501472160e+01 +7.501472160e+01 +2.6785e-01 -4.1785e-01 -7.3614e-01
814 +2.749139911e+00 +2.749139911e+00 +7.409913991e+01 +7.409913991e+01 +3.0179e-01 -4.4718e-01 -7.3012e-01
1479 +2.683866971e+00 +2.683866971e+00 +7.403386697e+01 +7.403386697e+01 +2.5747e-01 -4.0418e-01 -7.2982e-01
1602 +2.629647765e+00 +2.629647765e+00 +7.397964777e+01 +7.397964777e+01 +2.5744e-01 -4.0399e-01 -7.3096e-01
1738 +2.560628399e+00 +2.560628399e+00 +7.391062840e+01 +7.391062840e+01 +2.5770e-01 -4.0388e-01 -7.3031e-01
1957 +2.499627546e+00 +2.499627546e+00 +7.384962755e+01 +7.384962755e+01 +2.5727e-01 -4.0350e-01 -7.3055e-01
2578 +2.453445891e+00 +2.453445891e+00 +7.380344589e+01 +7.380344589e+01 +2.5746e-01 -4.0373e-01 -7.3042e-01
6328 +2.346921505e+00 +2.346921505e+00 +7.369692151e+01 +7.369692151e+01 +5.5416e-01 +1.5609e+00 -1.5223e+00
6646 +2.137884672e+00 +2.137884672e+00 +7.348788467e+01 +7.348788467e+01 +5.3288e-01 +1.5837e+00 -1.5254e+00
6690 +2.077758896e+00 +2.077758896e+00 +7.342775890e+01 +7.342775890e+01 +5.3504e-01 +1.5698e+00 -1.5112e+00
6712 +1.973381533e+00 +1.973381533e+00 +7.332338153e+01 +7.332338153e+01 +5.3829e-01 +1.5736e+00 -1.5196e+00
6720 +1.797602757e+00 +1.797602757e+00 +7.314760276e+01 +7.314760276e+01 +5.4012e-01 +1.5829e+00 -1.5275e+00
6756 +1.695387561e+00 +1.695387561e+00 +7.304538756e+01 +7.304538756e+01 +5.4222e-01 +1.5777e+00 -1.5275e+00
6778 +1.590203971e+00 +1.590203971e+00 +7.294020397e+01 +7.294020397e+01 +5.4232e-01 +1.5753e+00 -1.5286e+00
6822 +1.557816026e+00 +1.557816026e+00 +7.290781603e+01 +7.290781603e+01 +5.4061e-01 +1.5786e+00 -1.5316e+00
6917 +1.536760139e+00 +1.536760139e+00 +7.288676014e+01 +7.288676014e+01 +5.4157e-01 +1.5762e+00 -1.5291e+00
6936 +1.470110196e+00 +1.470110196e+00 +7.282011020e+01 +7.282011020e+01 +5.4392e-01 +1.5755e+00 -1.5306e+00
7095 +1.392190971e+00 +1.392190971e+00 +7.274219097e+01 +7.274219097e+01 +5.4409e-01 +1.5761e+00 -1.5313e+00
7122 +1.379170712e+00 +1.379170712e+00 +7.272917071e+01 +7.272917071e+01 +5.4436e-01 +1.5753e+00 -1.5317e+00
7248 +1.332515116e+00 +1.332515116e+00 +7.268251512e+01 +7.268251512e+01 +5.4445e-01 +1.5754e+00 -1.5321e+00
7399 +1.285498601e+00 +1.285498601e+00 +7.263549860e+01 +7.263549860e+01 +5.4507e-01 +1.5746e+00 -1.5320e+00
7947 +1.257864990e+00 +1.257864990e+00 +7.260786499e+01 +7.260786499e+01 +5.4514e-01 +1.5746e+00 -1.5321e+00
23778 +1.121405645e+00 +1.121405645e+00 +7.247140564e+01 +7.247140564e+01 -3.7707e+00 -2.9018e+00 -1.6009e+00
24062 +1.080454907e+00 +1.080454907e+00 +7.243045491e+01 +7.243045491e+01 -3.6460e+00 -2.9041e+00 -1.2967e+00
