% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.445689776e+06 +5.445689776e+06 +5.445766046e+06 +5.445766046e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.959639305e+05 +2.959639305e+05 +2.960402005e+05 +2.960402005e+05 +3.7176e+00 -1.9524e+00 +2.9704e+00 -1.1796e+00 -1.7366e+00
3 +1.870151387e+05 +1.870151387e+05 +1.870914087e+05 +1.870914087e+05 +3.7122e+00 -1.7816e+00 +3.0327e+00 -1.1043e+00 -1.7745e+00
5 +1.551002673e+05 +1.551002673e+05 +1.551765373e+05 +1.551765373e+05 +3.7287e+00 -1.7912e+00 +2.9325e+00 -1.1080e+00 -1.5483e+00
9 +1.118075433e+05 +1.118075433e+05 +1.118838133e+05 +1.118838133e+05 +3.5617e+00 -1.6817e+00 +2.7925e+00 -1.2075e+00 -1.8144e+00
24 +7.741847605e+04 +7.741847605e+04 +7.749474605e+04 +7.749474605e+04 +3.7543e+00 -1.7745e+00 +2.7579e+00 -1.0202e+00 -1.6349e+00
25 +2.559574049e+04 +2.559574049e+04 +2.567201049e+04 +2.567201049e+04 +3.9971e+00 -1.5809e+00 +2.7369e+00 -1.1528e+00 -1.7563e+00
47 +9.532998004e+02 +9.532998004e+02 +1.029569800e+03 +1.029569800e+03 +3.7201e+00 -1.5071e+00 +2.7909e+00 -7.9635e-01 -1.6095e+00
55 +4.999690252e+01 +4.999690252e+01 +1.262669025e+02 +1.262669025e+02 +3.8103e+00 -1.5125e+00 +2.7320e+00 -8.9416e-01 -1.8116e+00
112 +4.834989620e+01 +4.834989620e+01 +1.246198962e+02 +1.246198962e+02 +4.4302e+00 -1.6192e+00 +2.6667e+00 -9.2497e-01 -1.5632e+00
16540 +4.774228428e+01 +4.774228428e+01 +1.240122843e+02 +1.240122843e+02 +4.0137e+00 -1.3911e+00 +3.0044e+00 -1.0368e+00 -1.4304e+00
20792 +4.675707926e+01 +4.675707926e+01 +1.230270793e+02 +1.230270793e+02 +3.9320e+00 -1.3911e+00 +2.9750e+00 -1.0390e+00 -1.4309e+00
23768 +4.567445820e+01 +4.567445820e+01 +1.219444582e+02 +1.219444582e+02 +3.8195e+00 -1.3911e+00 +2.9493e+00 -1.0294e+00 -1.4308e+00
