% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.282397568e+01 +1.282397568e+01 +9.230397568e+01 +9.230397568e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
114 +9.014767450e+00 +9.014767450e+00 +8.849476745e+01 +8.849476745e+01 +2.5393e+00 -3.9409e-01 +2.9682e-01 +2.6079e+00 -1.3775e+00
154 +8.451063103e+00 +8.451063103e+00 +8.793106310e+01 +8.793106310e+01 +1.8245e+00 -1.1144e-02 +1.1365e+00 +2.7797e+00 -1.9889e+00
158 +7.017123676e+00 +7.017123676e+00 +8.649712368e+01 +8.649712368e+01 -7.8932e-01 -1.8439e-01 +8.6187e-01 +2.8425e+00 -1.4036e+00
176 +2.682994168e+00 +2.682994168e+00 +8.216299417e+01 +8.216299417e+01 +1.0968e+00 -8.7726e-01 +4.7146e-01 +1.7829e+00 -2.0154e+00
198 +2.531382437e+00 +2.531382437e+00 +8.201138244e+01 +8.201138244e+01 +1.1509e+00 -8.4238e-01 +5.1082e-01 +1.6110e+00 -2.6409e+00
220 +1.929485841e+00 +1.929485841e+00 +8.140948584e+01 +8.140948584e+01 -1.8358e-02 -6.0735e-01 +4.9375e-01 +1.8456e+00 -2.9350e+00
242 +1.319468084e+00 +1.319468084e+00 +8.079946808e+01 +8.079946808e+01 +4.4768e-02 -2.2047e-01 -1.9879e-01 +2.0446e+00 -3.0120e+00
308 +1.253425492e+00 +1.253425492e+00 +8.073342549e+01 +8.073342549e+01 -2.5092e-01 -2.6589e-01 -4.9320e-01 +1.5478e+00 -2.7777e+00
330 +1.073860446e+00 +1.073860446e+00 +8.055386045e+01 +8.055386045e+01 -1.1940e-01 -1.1665e+00 -1.0242e+00 +2.5792e+00 -2.0335e+00
390 +3.440579359e-01 +3.440579359e-01 +7.982405794e+01 +7.982405794e+01 -1.6451e-01 -1.2665e+00 -3.8855e-01 +1.7173e+00 -2.6404e+00
452 +3.068133419e-01 +3.068133419e-01 +7.978681334e+01 +7.978681334e+01 +1.4295e-01 -1.0848e+00 -6.3789e-01 +1.4037e+00 -2.5863e+00
484 +9.243086529e-02 +9.243086529e-02 +7.957243087e+01 +7.957243087e+01 +1.9705e-01 -1.0787e+00 -6.9681e-01 +1.6847e+00 -2.8359e+00
506 +8.275511772e-02 +8.275511772e-02 +7.956275512e+01 +7.956275512e+01 +3.2951e-01 -1.3799e+00 -8.4575e-01 +1.8168e+00 -2.6649e+00
528 +7.989848172e-02 +7.989848172e-02 +7.955989848e+01 +7.955989848e+01 +3.6686e-01 -1.2285e+00 -8.0129e-01 +1.9811e+00 -2.4511e+00
602 +7.337392291e-02 +7.337392291e-02 +7.955337392e+01 +7.955337392e+01 +5.5951e-02 -1.2342e+00 -7.4649e-01 +2.0746e+00 -2.7593e+00
616 +6.945141868e-02 +6.945141868e-02 +7.954945142e+01 +7.954945142e+01 +1.3838e-01 -1.3301e+00 -8.5685e-01 +1.9321e+00 -2.7737e+00
638 +4.359689198e-02 +4.359689198e-02 +7.952359689e+01 +7.952359689e+01 +2.0373e-01 -1.2607e+00 -8.8575e-01 +1.9045e+00 -2.7420e+00
660 +2.100158276e-02 +2.100158276e-02 +7.950100158e+01 +7.950100158e+01 +1.6609e-01 -1.2162e+00 -8.1517e-01 +1.8874e+00 -2.6915e+00
684 +9.433261296e-03 +9.433261296e-03 +7.948943326e+01 +7.948943326e+01 +2.3030e-01 -1.1707e+00 -7.1652e-01 +1.9123e+00 -2.7729e+00
748 +8.971859865e-03 +8.971859865e-03 +7.948897186e+01 +7.948897186e+01 +3.1064e-01 -1.2054e+00 -7.3340e-01 +1.8809e+00 -2.7141e+00
792 +5.904230462e-03 +5.904230462e-03 +7.948590423e+01 +7.948590423e+01 +2.6865e-01 -1.1321e+00 -6.8912e-01 +1.8878e+00 -2.6324e+00
814 +4.015389510e-03 +4.015389510e-03 +7.948401539e+01 +7.948401539e+01 +2.4726e-01 -1.1356e+00 -7.3568e-01 +1.9205e+00 -2.6228e+00
858 +1.117539111e-03 +1.117539111e-03 +7.948111754e+01 +7.948111754e+01 +2.4840e-01 -1.1531e+00 -7.1764e-01 +1.9586e+00 -2.6832e+00
880 +1.066051455e-03 +1.066051455e-03 +7.948106605e+01 +7.948106605e+01 +2.2822e-01 -1.1758e+00 -7.2381e-01 +1.9315e+00 -2.6896e+00
902 +8.336635956e-04 +8.336635956e-04 +7.948083366e+01 +7.948083366e+01 +2.4883e-01 -1.1740e+00 -7.1408e-01 +1.9297e+00 -2.7011e+00
946 +5.861820328e-05 +5.861820328e-05 +7.948005862e+01 +7.948005862e+01 +2.5506e-01 -1.1610e+00 -7.1904e-01 +1.9290e+00 -2.6829e+00
1100 +1.425999790e-05 +1.425999790e-05 +7.948001426e+01 +7.948001426e+01 +2.5520e-01 -1.1548e+00 -7.2443e-01 +1.9278e+00 -2.6792e+00
1254 +7.342833797e-06 +7.342833797e-06 +7.948000734e+01 +7.948000734e+01 +2.5064e-01 -1.1576e+00 -7.2397e-01 +1.9278e+00 -2.6812e+00
1276 +5.335279013e-06 +5.335279013e-06 +7.948000534e+01 +7.948000534e+01 +2.5079e-01 -1.1567e+00 -7.2462e-01 +1.9270e+00 -2.6801e+00
1320 +4.767229129e-06 +4.767229129e-06 +7.948000477e+01 +7.948000477e+01 +2.5326e-01 -1.1584e+00 -7.2404e-01 +1.9254e+00 -2.6817e+00
1342 +2.082618195e-06 +2.082618195e-06 +7.948000208e+01 +7.948000208e+01 +2.5256e-01 -1.1567e+00 -7.2499e-01 +1.9272e+00 -2.6814e+00
1364 +1.520324162e-06 +1.520324162e-06 +7.948000152e+01 +7.948000152e+01 +2.5249e-01 -1.1560e+00 -7.2332e-01 +1.9264e+00 -2.6802e+00
1408 +1.509977054e-06 +1.509977054e-06 +7.948000151e+01 +7.948000151e+01 +2.5332e-01 -1.1575e+00 -7.2439e-01 +1.9265e+00 -2.6800e+00
1474 +9.480911274e-07 +9.480911274e-07 +7.948000095e+01 +7.948000095e+01 +2.5209e-01 -1.1563e+00 -7.2410e-01 +1.9260e+00 -2.6810e+00
1584 +3.574761678e-07 +3.574761678e-07 +7.948000036e+01 +7.948000036e+01 +2.5318e-01 -1.1571e+00 -7.2423e-01 +1.9262e+00 -2.6810e+00
1672 +3.192427158e-07 +3.192427158e-07 +7.948000032e+01 +7.948000032e+01 +2.5275e-01 -1.1567e+00 -7.2363e-01 +1.9260e+00 -2.6808e+00
1716 +2.897917994e-07 +2.897917994e-07 +7.948000029e+01 +7.948000029e+01 +2.5275e-01 -1.1569e+00 -7.2360e-01 +1.9265e+00 -2.6805e+00
1760 +2.408735895e-07 +2.408735895e-07 +7.948000024e+01 +7.948000024e+01 +2.5302e-01 -1.1572e+00 -7.2391e-01 +1.9265e+00 -2.6809e+00
1782 +1.156645340e-07 +1.156645340e-07 +7.948000012e+01 +7.948000012e+01 +2.5274e-01 -1.1571e+00 -7.2385e-01 +1.9264e+00 -2.6807e+00
1814 +1.140678165e-07 +1.140678165e-07 +7.948000011e+01 +7.948000011e+01 +2.5294e-01 -1.1567e+00 -7.2409e-01 +1.9266e+00 -2.6809e+00
