% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
726 +5.720494429e+00 +5.720494429e+00 +2.453049443e+01 +2.453049443e+01 +2.6195e+00 -3.2653e-01 -1.0691e-01 -1.3757e+00 -1.1544e+00 -2.3156e+00 +2.2914e+00 -7.8607e-01 +4.4311e-01 +3.9202e+00 -3.2244e+00 +4.3201e+00 +2.3031e+00 +1.4268e-01 +1.8129e-01 -2.0334e-01 -1.8145e+00 +4.0255e+00 -7.9004e-01 -8.2346e-02
728 +4.942374976e+00 +4.942374976e+00 +2.375237498e+01 +2.375237498e+01 +2.5628e+00 -1.3634e-01 -1.0011e+00 -1.6174e+00 -4.3252e-01 -2.3123e+00 +1.8575e+00 +1.3150e-01 +2.9542e-01 +2.4741e+00 -3.4683e+00 +4.9845e+00 +3.5846e+00 -2.5632e-01 -7.5290e-01 -1.0248e+00 -8.1484e-01 +4.0153e+00 -8.1728e-01 +1.0135e+00
795 +4.376689758e+00 +4.376689758e+00 +2.318668976e+01 +2.318668976e+01 +1.5623e+00 +5.6641e-02 +8.4722e-01 -1.7671e+00 +5.6846e-02 -3.3722e+00 +3.2931e+00 -1.5967e+00 -5.9950e-01 +3.1275e+00 -4.3172e+00 +3.9118e+00 +2.6364e+00 +1.6036e+00 -1.0366e+00 -2.3536e+00 -2.4613e+00 +4.1560e+00 +1.7524e+00 +1.8994e+00
813 +4.293563218e+00 +4.293563218e+00 +2.310356322e+01 +2.310356322e+01 +4.1378e-01 -2.5994e-01 -2.5091e-01 +1.9361e-02 -1.3620e-01 -3.2540e+00 +1.2692e+00 -1.3284e+00 +1.6143e+00 +3.5804e+00 -2.7981e+00 +4.4725e+00 +2.4335e+00 -1.2325e-01 -1.2451e+00 -2.7006e+00 -2.3108e+00 +4.6801e+00 +1.2203e+00 -7.9367e-01
832 +4.152264854e+00 +4.152264854e+00 +2.296226485e+01 +2.296226485e+01 +1.8900e+00 -5.8716e-01 -1.4158e+00 -2.5921e-02 +2.5565e-01 -5.1029e+00 +2.9594e+00 -9.3095e-02 -7.6260e-01 +3.7087e+00 -3.8198e+00 +3.7388e+00 +3.6631e+00 +1.8251e-01 -1.0496e+00 -1.6527e+00 -3.7401e+00 +3.8876e+00 -6.8374e-01 +1.1905e-01
871 +4.016100273e+00 +4.016100273e+00 +2.282610027e+01 +2.282610027e+01 +8.0855e-01 -4.3999e-01 -1.6425e-01 +9.8355e-01 +6.1110e-01 -2.8442e+00 +2.0758e+00 -1.1569e+00 +1.2371e+00 +3.4618e+00 -2.7243e+00 +4.1935e+00 +3.0829e+00 -2.2173e-01 -1.1809e+00 -2.3086e+00 -3.7981e+00 +5.2008e+00 +1.4259e+00 +4.5679e-01
880 +3.726096980e+00 +3.726096980e+00 +2.253609698e+01 +2.253609698e+01 +2.2144e-01 -3.0988e-01 +4.6888e-01 +6.8940e-01 +1.7337e-01 -3.3938e+00 +2.2752e+00 -1.0744e+00 +3.8784e-01 +3.4309e+00 -3.1565e+00 +3.4030e+00 +3.3468e+00 +1.7365e-01 -1.5356e+00 -1.9779e+00 -3.4307e+00 +4.1914e+00 +1.6967e+00 -5.9581e-01
902 +3.016329195e+00 +3.016329195e+00 +2.182632920e+01 +2.182632920e+01 -1.0518e-01 +2.0577e-02 +2.9555e-01 -4.4804e-02 +6.0337e-01 -3.6958e+00 +1.9702e+00 -4.8989e-01 +5.1535e-01 +3.7574e+00 -3.0728e+00 +3.1354e+00 +4.0647e+00 +1.0802e+00 -1.5579e+00 -1.8915e+00 -3.1447e+00 +4.1692e+00 +1.0964e+00 -1.1693e+00
1042 +2.714854349e+00 +2.714854349e+00 +2.152485435e+01 +2.152485435e+01 -6.5281e-01 +2.0683e+00 +1.7190e-01 +2.0438e-01 +1.8620e+00 -3.4731e+00 +6.6186e-01 +2.0682e-01 +4.6556e-01 +3.5854e+00 -2.7627e+00 +3.3694e+00 +4.0227e+00 +1.9232e-01 -1.8648e+00 -2.6684e+00 -3.7428e+00 +3.3052e+00 -3.0941e-02 -1.8218e-01
1056 +2.602125606e+00 +2.602125606e+00 +2.141212561e+01 +2.141212561e+01 -2.5433e-01 +1.7434e+00 -9.9159e-02 -6.5720e-01 +1.2799e+00 -2.4016e+00 +1.1061e+00 -3.3451e-01 -8.0242e-02 +3.7804e+00 -3.1744e+00 +3.0324e+00 +4.0225e+00 +2.3547e-01 -2.1354e+00 -1.6248e+00 -3.0195e+00 +3.5422e+00 -1.5645e-01 +4.1524e-01
1078 +2.209859074e+00 +2.209859074e+00 +2.101985907e+01 +2.101985907e+01 +2.3732e-01 +1.7964e+00 -3.4806e-01 -5.3827e-01 +1.1003e+00 -2.2290e+00 +8.3280e-01 -3.7365e-01 +5.7871e-01 +3.8236e+00 -3.2263e+00 +3.2172e+00 +4.0776e+00 +6.4350e-01 -2.0311e+00 -1.9937e+00 -2.6257e+00 +3.8452e+00 -1.1123e-01 +7.0307e-01
1210 +2.092062188e+00 +2.092062188e+00 +2.090206219e+01 +2.090206219e+01 -8.0334e-01 +1.7192e+00 -7.8194e-01 -2.3401e-03 +1.9514e+00 -2.3611e+00 +8.0094e-01 -1.2669e+00 +9.9400e-01 +3.4347e+00 -3.8294e+00 +3.8691e+00 +3.8610e+00 -1.8601e-01 -2.2010e+00 -1.9827e+00 -3.0000e+00 +2.7423e+00 -4.3560e-01 +1.1247e+00
1254 +2.056814527e+00 +2.056814527e+00 +2.086681453e+01 +2.086681453e+01 -6.0812e-01 +1.6802e+00 -6.5138e-01 -8.5514e-03 +1.4553e+00 -3.0373e+00 +1.1665e+00 -6.5861e-01 +9.2099e-01 +2.8925e+00 -3.2939e+00 +4.1443e+00 +3.3117e+00 -3.9402e-01 -2.5753e+00 -1.8785e+00 -3.2782e+00 +2.8634e+00 -5.6813e-01 +1.1516e+00
1342 +1.658338997e+00 +1.658338997e+00 +2.046833900e+01 +2.046833900e+01 +1.7806e-01 +2.0500e+00 -3.1573e-01 -1.9206e-01 +1.2040e+00 -3.9844e+00 +8.4618e-01 -2.1300e-01 +1.3332e+00 +2.2306e+00 -3.3682e+00 +4.1128e+00 +2.7604e+00 -3.0653e-01 -3.1092e+00 -2.9259e+00 -3.0835e+00 +3.5286e+00 -4.3613e-01 +1.5658e+00
1402 +1.599906643e+00 +1.599906643e+00 +2.040990664e+01 +2.040990664e+01 -3.1550e-01 +2.4135e+00 -3.5920e-01 -1.4639e-02 +1.5734e+00 -4.7011e+00 +9.0652e-01 +1.7271e-01 +1.1466e+00 +2.0955e+00 -2.7105e+00 +3.5761e+00 +3.2157e+00 -5.2524e-01 -2.8385e+00 -1.4321e+00 -2.4625e+00 +2.8122e+00 -1.2939e-01 +9.3801e-01
1408 +1.457213955e+00 +1.457213955e+00 +2.026721395e+01 +2.026721395e+01 -4.7228e-01 +2.1239e+00 -3.2776e-01 -1.1349e-01 +1.2763e+00 -3.6122e+00 +1.0745e+00 +4.9710e-01 +1.2716e+00 +2.3849e+00 -2.9046e+00 +3.6227e+00 +3.0388e+00 -7.4213e-01 -2.9940e+00 -2.9301e+00 -3.0194e+00 +3.1234e+00 +7.0472e-02 +1.3618e+00
1452 +1.375716461e+00 +1.375716461e+00 +2.018571646e+01 +2.018571646e+01 +8.8691e-02 +2.0749e+00 -6.9751e-01 -4.1283e-01 +8.7272e-01 -3.4365e+00 +7.7254e-01 +6.8291e-01 +1.3629e+00 +2.3521e+00 -2.8223e+00 +3.3889e+00 +2.9949e+00 -5.6577e-01 -2.5289e+00 -3.6943e+00 -2.9151e+00 +2.7724e+00 -1.6360e-01 +1.2790e+00
1623 +1.288063169e+00 +1.288063169e+00 +2.009806317e+01 +2.009806317e+01 -1.2806e-01 +1.7268e+00 -7.6822e-01 +3.0989e-01 +1.3286e+00 -2.9857e+00 +8.0308e-01 +5.0425e-01 +1.3092e+00 +2.6791e+00 -3.5570e+00 +4.2559e+00 +3.5161e+00 -3.8315e-01 -2.6960e+00 -3.4480e+00 -2.4396e+00 +3.4255e+00 +3.0563e-01 +1.5767e+00
1782 +1.241835201e+00 +1.241835201e+00 +2.005183520e+01 +2.005183520e+01 +6.3927e-02 +1.8615e+00 -7.8952e-01 -8.5703e-02 +8.9432e-01 -3.2262e+00 +8.0742e-01 +7.5506e-01 +9.5843e-01 +2.8738e+00 -3.2721e+00 +3.8535e+00 +3.1824e+00 -4.5559e-02 -3.0740e+00 -2.7768e+00 -2.6743e+00 +3.3342e+00 +5.3713e-01 +9.5226e-01
1936 +1.219198039e+00 +1.219198039e+00 +2.002919804e+01 +2.002919804e+01 -3.3134e-01 +1.9522e+00 -9.4812e-01 -1.1586e-01 +9.4998e-01 -3.4820e+00 +9.1428e-01 +8.9026e-01 +6.1047e-01 +2.8188e+00 -3.7837e+00 +4.2486e+00 +3.4573e+00 -1.8386e-03 -2.7447e+00 -2.8655e+00 -2.7028e+00 +3.5045e+00 +1.2788e-01 +1.1297e+00
1946 +8.500605446e-01 +8.500605446e-01 +1.966006054e+01 +1.966006054e+01 -1.8409e-03 +1.9795e+00 -7.8053e-01 +2.5527e-01 +1.0848e+00 -3.5350e+00 +7.5086e-01 +4.8094e-01 +7.4648e-01 +2.9045e+00 -3.9024e+00 +4.2213e+00 +3.5462e+00 +1.6847e-01 -2.6808e+00 -2.8359e+00 -2.5009e+00 +3.7350e+00 +2.6452e-01 +8.3967e-01
2024 +6.408392565e-01 +6.408392565e-01 +1.945083926e+01 +1.945083926e+01 -2.0770e-01 +2.0342e+00 -1.0357e+00 -3.0735e-02 +1.5006e+00 -3.2548e+00 +6.6781e-01 +7.2632e-01 +8.9477e-01 +2.5477e+00 -3.4615e+00 +3.8458e+00 +3.4983e+00 -3.2599e-01 -2.6366e+00 -2.9382e+00 -2.0344e+00 +3.2282e+00 +2.5552e-01 +1.3810e+00
2178 +5.740377864e-01 +5.740377864e-01 +1.938403779e+01 +1.938403779e+01 -1.6084e-01 +2.1325e+00 -8.3816e-01 -2.1019e-01 +1.5507e+00 -3.0519e+00 +7.8187e-01 +7.0709e-01 +8.5804e-01 +2.6395e+00 -3.7559e+00 +3.7224e+00 +3.7431e+00 -2.1365e-01 -2.2646e+00 -2.9459e+00 -1.9019e+00 +3.0341e+00 +1.9493e-01 +1.3324e+00
2420 +5.288727607e-01 +5.288727607e-01 +1.933887276e+01 +1.933887276e+01 -1.7016e-01 +1.9223e+00 -8.2573e-01 -3.2812e-02 +1.7418e+00 -3.3730e+00 +6.9286e-01 +3.2141e-01 +5.9811e-01 +2.8201e+00 -3.6186e+00 +3.6985e+00 +3.7196e+00 -3.4366e-02 -2.3844e+00 -2.8153e+00 -2.0640e+00 +3.4894e+00 +2.6170e-01 +1.3397e+00
2640 +4.367496461e-01 +4.367496461e-01 +1.924674965e+01 +1.924674965e+01 -1.2926e-01 +1.7478e+00 -7.5455e-01 -1.8532e-01 +1.5612e+00 -3.2225e+00 +4.7548e-01 +5.7105e-01 +5.1395e-01 +2.7469e+00 -3.9243e+00 +3.7812e+00 +3.6374e+00 +1.3785e-01 -2.8066e+00 -2.9568e+00 -1.9960e+00 +3.2813e+00 +1.9664e-01 +1.2130e+00
2662 +3.882559623e-01 +3.882559623e-01 +1.919825596e+01 +1.919825596e+01 -1.2488e-01 +1.8062e+00 -9.0265e-01 -2.5018e-01 +1.5800e+00 -3.2064e+00 +4.5691e-01 +5.8239e-01 +5.6185e-01 +2.7847e+00 -3.8685e+00 +3.8368e+00 +3.6598e+00 +5.6317e-02 -2.6818e+00 -2.8252e+00 -2.0178e+00 +3.3284e+00 +1.9627e-01 +1.1247e+00
2706 +3.551430603e-01 +3.551430603e-01 +1.916514306e+01 +1.916514306e+01 -2.4710e-01 +1.8442e+00 -9.1334e-01 -2.5248e-01 +1.4452e+00 -3.2308e+00 +5.1163e-01 +5.8876e-01 +6.9405e-01 +2.6707e+00 -3.8484e+00 +3.7375e+00 +3.6401e+00 +7.1769e-03 -2.6643e+00 -2.9121e+00 -2.1386e+00 +3.3226e+00 +3.5985e-01 +1.1102e+00
2772 +2.779207748e-01 +2.779207748e-01 +1.908792077e+01 +1.908792077e+01 -1.6601e-01 +1.9241e+00 -9.2341e-01 -2.0562e-01 +1.4089e+00 -3.2500e+00 +4.0033e-01 +5.6057e-01 +6.8781e-01 +2.6934e+00 -3.7423e+00 +3.7029e+00 +3.5973e+00 -1.8279e-02 -2.4803e+00 -2.8270e+00 -2.3205e+00 +3.2482e+00 +2.5940e-01 +1.1709e+00
2816 +2.710446122e-01 +2.710446122e-01 +1.908104461e+01 +1.908104461e+01 -1.8623e-01 +1.8450e+00 -8.7812e-01 -1.8214e-01 +1.4716e+00 -3.2357e+00 +5.1410e-01 +5.5737e-01 +6.2152e-01 +2.6690e+00 -3.7245e+00 +3.6889e+00 +3.5981e+00 +6.6030e-02 -2.6182e+00 -2.9448e+00 -2.2538e+00 +3.3129e+00 +2.8810e-01 +1.1582e+00
2838 +2.193631133e-01 +2.193631133e-01 +1.902936311e+01 +1.902936311e+01 -1.4256e-01 +1.8576e+00 -9.2138e-01 -2.3275e-01 +1.4325e+00 -3.2602e+00 +5.2985e-01 +5.3487e-01 +6.7569e-01 +2.6589e+00 -3.6522e+00 +3.6463e+00 +3.5744e+00 +1.4462e-01 -2.6022e+00 -2.8881e+00 -2.1731e+00 +3.2869e+00 +3.2404e-01 +1.1706e+00
2926 +2.057385953e-01 +2.057385953e-01 +1.901573860e+01 +1.901573860e+01 -1.4004e-01 +1.8723e+00 -9.4920e-01 -2.2347e-01 +1.4976e+00 -3.2878e+00 +5.0671e-01 +5.1735e-01 +6.6598e-01 +2.6417e+00 -3.6775e+00 +3.6225e+00 +3.6525e+00 +1.2276e-01 -2.4451e+00 -2.9323e+00 -2.1719e+00 +3.3198e+00 +3.8670e-01 +1.2435e+00
2948 +1.953645575e-01 +1.953645575e-01 +1.900536456e+01 +1.900536456e+01 -1.2266e-01 +1.9124e+00 -9.3387e-01 -1.9443e-01 +1.4987e+00 -3.3088e+00 +4.7143e-01 +5.7164e-01 +6.3398e-01 +2.6455e+00 -3.7217e+00 +3.6275e+00 +3.6749e+00 +1.0178e-01 -2.5154e+00 -2.9141e+00 -2.1580e+00 +3.3032e+00 +3.5453e-01 +1.2455e+00
2970 +1.644798856e-01 +1.644798856e-01 +1.897447989e+01 +1.897447989e+01 -1.6495e-01 +1.9132e+00 -9.2846e-01 -1.8261e-01 +1.4592e+00 -3.1978e+00 +4.3720e-01 +5.5085e-01 +6.2155e-01 +2.6496e+00 -3.7140e+00 +3.6400e+00 +3.6616e+00 +7.2744e-02 -2.5028e+00 -2.9330e+00 -2.1230e+00 +3.3195e+00 +3.5055e-01 +1.2543e+00
3234 +1.597015290e-01 +1.597015290e-01 +1.896970153e+01 +1.896970153e+01 -1.3561e-01 +1.8970e+00 -9.6236e-01 -2.0069e-01 +1.5251e+00 -3.2508e+00 +4.4352e-01 +5.2088e-01 +7.7829e-01 +2.6546e+00 -3.7033e+00 +3.6469e+00 +3.6521e+00 +6.8754e-02 -2.4934e+00 -2.9129e+00 -2.1776e+00 +3.3356e+00 +3.0659e-01 +1.2230e+00
3256 +1.558937466e-01 +1.558937466e-01 +1.896589375e+01 +1.896589375e+01 -1.3799e-01 +1.8960e+00 -9.6841e-01 -2.5008e-01 +1.4812e+00 -3.2072e+00 +4.0728e-01 +5.3075e-01 +7.5769e-01 +2.6568e+00 -3.7059e+00 +3.6403e+00 +3.6387e+00 +2.7801e-02 -2.5023e+00 -2.9095e+00 -2.1697e+00 +3.3402e+00 +2.8627e-01 +1.2238e+00
3278 +1.167774952e-01 +1.167774952e-01 +1.892677750e+01 +1.892677750e+01 -1.1711e-01 +1.9044e+00 -9.4625e-01 -2.3038e-01 +1.4736e+00 -3.2430e+00 +4.1585e-01 +5.4893e-01 +7.2746e-01 +2.6563e+00 -3.7099e+00 +3.6366e+00 +3.6742e+00 +5.1667e-02 -2.5242e+00 -2.9416e+00 -2.1358e+00 +3.3263e+00 +3.1338e-01 +1.2585e+00
3322 +1.031852901e-01 +1.031852901e-01 +1.891318529e+01 +1.891318529e+01 -1.1429e-01 +1.9072e+00 -9.6985e-01 -2.2283e-01 +1.4937e+00 -3.1962e+00 +4.4827e-01 +5.8094e-01 +7.2988e-01 +2.6437e+00 -3.7370e+00 +3.6463e+00 +3.6590e+00 +6.1896e-02 -2.5024e+00 -2.9564e+00 -2.1448e+00 +3.2785e+00 +3.1797e-01 +1.2650e+00
3432 +1.015621069e-01 +1.015621069e-01 +1.891156211e+01 +1.891156211e+01 -1.3631e-01 +1.8777e+00 -9.2926e-01 -2.2559e-01 +1.5199e+00 -3.2037e+00 +4.8698e-01 +6.0456e-01 +7.3334e-01 +2.6439e+00 -3.7307e+00 +3.6576e+00 +3.6698e+00 +5.0169e-02 -2.4924e+00 -2.9220e+00 -2.0937e+00 +3.3045e+00 +3.3025e-01 +1.2802e+00
3520 +8.790641714e-02 +8.790641714e-02 +1.889790642e+01 +1.889790642e+01 -1.1799e-01 +1.8867e+00 -9.5285e-01 -2.4302e-01 +1.5082e+00 -3.2001e+00 +4.3688e-01 +6.1637e-01 +6.9758e-01 +2.6266e+00 -3.7437e+00 +3.6602e+00 +3.7010e+00 +3.1006e-02 -2.5288e+00 -2.9121e+00 -2.1287e+00 +3.3014e+00 +3.5207e-01 +1.2428e+00
3576 +8.468987481e-02 +8.468987481e-02 +1.889468987e+01 +1.889468987e+01 -1.4658e-01 +1.9098e+00 -9.3261e-01 -2.4035e-01 +1.5352e+00 -3.1919e+00 +4.4625e-01 +6.0372e-01 +7.2162e-01 +2.6600e+00 -3.7396e+00 +3.6612e+00 +3.6929e+00 +5.7955e-02 -2.5356e+00 -2.9176e+00 -2.1653e+00 +3.3034e+00 +3.5152e-01 +1.2625e+00
3608 +7.887442738e-02 +7.887442738e-02 +1.888887443e+01 +1.888887443e+01 -1.5744e-01 +1.8914e+00 -9.5392e-01 -2.3603e-01 +1.5185e+00 -3.1774e+00 +4.3800e-01 +6.1912e-01 +7.1799e-01 +2.6523e+00 -3.7288e+00 +3.6619e+00 +3.6965e+00 +3.9258e-02 -2.5291e+00 -2.9101e+00 -2.1325e+00 +3.2895e+00 +3.6665e-01 +1.2642e+00
3646 +7.649432662e-02 +7.649432662e-02 +1.888649433e+01 +1.888649433e+01 -1.6022e-01 +1.8811e+00 -9.2221e-01 -2.4450e-01 +1.5072e+00 -3.1621e+00 +4.5283e-01 +6.1342e-01 +7.3155e-01 +2.6544e+00 -3.7390e+00 +3.6730e+00 +3.6938e+00 +4.2479e-02 -2.5392e+00 -2.9344e+00 -2.1429e+00 +3.3116e+00 +3.5287e-01 +1.2407e+00
3674 +6.142942095e-02 +6.142942095e-02 +1.887142942e+01 +1.887142942e+01 -1.4299e-01 +1.8926e+00 -9.4116e-01 -2.3314e-01 +1.5202e+00 -3.2003e+00 +4.3057e-01 +5.9191e-01 +7.4434e-01 +2.6590e+00 -3.7272e+00 +3.6593e+00 +3.6940e+00 +4.3800e-02 -2.5151e+00 -2.9126e+00 -2.1396e+00 +3.3075e+00 +3.6371e-01 +1.2617e+00
3696 +5.433493397e-02 +5.433493397e-02 +1.886433493e+01 +1.886433493e+01 -1.3907e-01 +1.8973e+00 -9.3777e-01 -2.3090e-01 +1.5178e+00 -3.2007e+00 +4.5137e-01 +5.9148e-01 +7.4631e-01 +2.6613e+00 -3.7337e+00 +3.6591e+00 +3.6968e+00 +3.8938e-02 -2.5125e+00 -2.9087e+00 -2.1375e+00 +3.3086e+00 +3.5525e-01 +1.2637e+00
3806 +5.036828389e-02 +5.036828389e-02 +1.886036828e+01 +1.886036828e+01 -1.4992e-01 +1.8827e+00 -9.2692e-01 -2.2974e-01 +1.5121e+00 -3.1787e+00 +4.4982e-01 +5.8848e-01 +7.3123e-01 +2.6598e+00 -3.7345e+00 +3.6603e+00 +3.6994e+00 +3.8723e-02 -2.5367e+00 -2.9032e+00 -2.1328e+00 +3.3074e+00 +3.5000e-01 +1.2700e+00
3828 +3.676170895e-02 +3.676170895e-02 +1.884676171e+01 +1.884676171e+01 -1.4442e-01 +1.8872e+00 -9.2673e-01 -2.4032e-01 +1.5191e+00 -3.1930e+00 +4.3743e-01 +5.8148e-01 +7.3775e-01 +2.6610e+00 -3.7339e+00 +3.6592e+00 +3.6982e+00 +3.4053e-02 -2.5249e+00 -2.9072e+00 -2.1372e+00 +3.3043e+00 +3.4706e-01 +1.2646e+00
3938 +3.541898171e-02 +3.541898171e-02 +1.884541898e+01 +1.884541898e+01 -1.3722e-01 +1.8998e+00 -9.3051e-01 -2.2487e-01 +1.5118e+00 -3.2009e+00 +4.4432e-01 +5.7756e-01 +7.4224e-01 +2.6509e+00 -3.7315e+00 +3.6583e+00 +3.6894e+00 +3.2924e-02 -2.5096e+00 -2.9157e+00 -2.1437e+00 +3.3043e+00 +3.4282e-01 +1.2701e+00
3960 +3.072679236e-02 +3.072679236e-02 +1.884072679e+01 +1.884072679e+01 -1.3760e-01 +1.8956e+00 -9.3094e-01 -2.2644e-01 +1.5145e+00 -3.2034e+00 +4.4343e-01 +5.7013e-01 +7.4239e-01 +2.6520e+00 -3.7326e+00 +3.6559e+00 +3.6837e+00 +3.4542e-02 -2.5225e+00 -2.9204e+00 -2.1441e+00 +3.3055e+00 +3.4384e-01 +1.2710e+00
4246 +2.945252771e-02 +2.945252771e-02 +1.883945253e+01 +1.883945253e+01 -1.4829e-01 +1.8922e+00 -9.2098e-01 -2.2526e-01 +1.5039e+00 -3.2119e+00 +4.4824e-01 +5.7380e-01 +7.3113e-01 +2.6530e+00 -3.7281e+00 +3.6642e+00 +3.6802e+00 +3.7235e-02 -2.5148e+00 -2.9166e+00 -2.1438e+00 +3.3004e+00 +3.4354e-01 +1.2639e+00
4312 +2.826945356e-02 +2.826945356e-02 +1.883826945e+01 +1.883826945e+01 -1.4813e-01 +1.8954e+00 -9.2529e-01 -2.1773e-01 +1.5094e+00 -3.2139e+00 +4.4637e-01 +5.7421e-01 +7.3637e-01 +2.6526e+00 -3.7294e+00 +3.6669e+00 +3.6790e+00 +3.3289e-02 -2.5198e+00 -2.9166e+00 -2.1474e+00 +3.3011e+00 +3.3983e-01 +1.2625e+00
4337 +2.636345681e-02 +2.636345681e-02 +1.883636346e+01 +1.883636346e+01 -1.4207e-01 +1.9037e+00 -9.3247e-01 -2.1600e-01 +1.5052e+00 -3.2047e+00 +4.4868e-01 +5.6990e-01 +7.3645e-01 +2.6535e+00 -3.7290e+00 +3.6698e+00 +3.6852e+00 +3.1503e-02 -2.5207e+00 -2.9093e+00 -2.1489e+00 +3.3075e+00 +3.3832e-01 +1.2581e+00
4462 +2.491748908e-02 +2.491748908e-02 +1.883491749e+01 +1.883491749e+01 -1.5100e-01 +1.8950e+00 -9.2533e-01 -2.2133e-01 +1.5079e+00 -3.2038e+00 +4.4521e-01 +5.7188e-01 +7.3393e-01 +2.6529e+00 -3.7289e+00 +3.6670e+00 +3.6736e+00 +3.3349e-02 -2.5225e+00 -2.9103e+00 -2.1475e+00 +3.3008e+00 +3.4384e-01 +1.2659e+00
