% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3608 +8.953422116e+01 +8.953422116e+01 -3.725557788e+02 -3.725557788e+02 +4.9197e-01 +4.7221e-01 +6.5676e-01 -9.3589e-02 +8.7180e-01 +2.9606e+00 +2.0244e+00 +1.9175e+00 +1.1561e+00 +6.6078e-01 +1.3307e+00 -2.1702e+00 -3.9157e-01 -3.4753e+00 +1.3459e+00 -5.0780e+00 -6.6208e-02 +3.2787e+00 +2.5225e+00 +2.1633e+00
4114 +8.421724333e+01 +8.421724333e+01 -3.778727567e+02 -3.778727567e+02 +3.5700e-01 +4.1565e-01 +5.7378e-01 -3.0360e-02 +7.9197e-01 +2.8370e+00 +1.8088e+00 +1.8915e+00 +1.2501e+00 +5.6604e-01 +1.2928e+00 -2.0825e+00 -3.4340e-01 -3.4368e+00 +1.0762e+00 -4.3536e+00 -7.8932e-02 +3.3711e+00 +2.5066e+00 +2.1584e+00
4136 +7.670216973e+01 +7.670216973e+01 -3.853878303e+02 -3.853878303e+02 +3.3399e-01 +5.2744e-01 +5.7128e-01 -7.5527e-02 +7.8689e-01 +2.8915e+00 +1.8256e+00 +1.9084e+00 +1.2676e+00 +6.1045e-01 +1.2983e+00 -2.0670e+00 -3.2513e-01 -3.4101e+00 +1.0694e+00 -4.3574e+00 -5.7440e-02 +3.3640e+00 +2.5209e+00 +2.1168e+00
4158 +7.444447299e+01 +7.444447299e+01 -3.876455270e+02 -3.876455270e+02 +3.7312e-01 +5.5354e-01 +5.2784e-01 -7.0248e-02 +7.9049e-01 +2.9019e+00 +1.8218e+00 +1.9284e+00 +1.2456e+00 +6.5257e-01 +1.2841e+00 -2.0550e+00 -3.1716e-01 -3.4226e+00 +1.0165e+00 -4.3996e+00 -4.7600e-02 +3.3382e+00 +2.5187e+00 +2.1470e+00
4180 +6.613550812e+01 +6.613550812e+01 -3.959544919e+02 -3.959544919e+02 +3.2967e-01 +5.4710e-01 +5.2274e-01 -1.0824e-01 +8.0387e-01 +2.8893e+00 +1.7787e+00 +1.9054e+00 +1.2762e+00 +6.3721e-01 +1.2750e+00 -2.0589e+00 -3.2232e-01 -3.4440e+00 +9.5115e-01 -4.3507e+00 -6.6769e-02 +3.3171e+00 +2.4964e+00 +2.1451e+00
4202 +6.219844228e+01 +6.219844228e+01 -3.998915577e+02 -3.998915577e+02 +3.2948e-01 +5.0659e-01 +5.6336e-01 -1.2390e-01 +8.0678e-01 +2.9117e+00 +1.7987e+00 +1.8819e+00 +1.2501e+00 +6.0062e-01 +1.2716e+00 -2.0630e+00 -3.5436e-01 -3.4657e+00 +9.3270e-01 -4.3241e+00 -7.0672e-02 +3.2936e+00 +2.5190e+00 +2.1267e+00
4312 +5.881842214e+01 +5.881842214e+01 -4.032715779e+02 -4.032715779e+02 +3.2168e-01 +4.8914e-01 +5.5139e-01 -1.3796e-01 +8.2842e-01 +2.8334e+00 +1.7946e+00 +1.8756e+00 +1.2266e+00 +6.1567e-01 +1.2290e+00 -2.0894e+00 -3.4028e-01 -3.4566e+00 +1.0213e+00 -4.3473e+00 -2.3013e-02 +3.3017e+00 +2.4973e+00 +2.1372e+00
4334 +5.731159829e+01 +5.731159829e+01 -4.047784017e+02 -4.047784017e+02 +3.1194e-01 +4.6123e-01 +5.6624e-01 -1.3026e-01 +8.3578e-01 +2.8125e+00 +1.8037e+00 +1.9045e+00 +1.2360e+00 +5.9476e-01 +1.2240e+00 -2.0869e+00 -3.3689e-01 -3.4280e+00 +1.0071e+00 -4.3318e+00 -1.4006e-02 +3.2992e+00 +2.4858e+00 +2.1328e+00
4444 +5.360899059e+01 +5.360899059e+01 -4.084810094e+02 -4.084810094e+02 +3.1467e-01 +5.0635e-01 +5.8249e-01 -1.5772e-01 +8.4924e-01 +2.8791e+00 +1.7723e+00 +1.8751e+00 +1.2015e+00 +6.0080e-01 +1.2588e+00 -2.0914e+00 -3.1795e-01 -3.3875e+00 +1.0065e+00 -4.3369e+00 -2.2941e-02 +3.3229e+00 +2.4994e+00 +2.1350e+00
4532 +5.178839022e+01 +5.178839022e+01 -4.103016098e+02 -4.103016098e+02 +2.9444e-01 +4.9613e-01 +6.0962e-01 -1.0620e-01 +8.6871e-01 +2.9044e+00 +1.7625e+00 +1.8578e+00 +1.1363e+00 +6.1121e-01 +1.2657e+00 -2.1222e+00 -3.5316e-01 -3.4113e+00 +9.7611e-01 -4.2998e+00 -2.5269e-02 +3.3196e+00 +2.5021e+00 +2.1449e+00
4818 +5.117588453e+01 +5.117588453e+01 -4.109141155e+02 -4.109141155e+02 +2.8448e-01 +5.0585e-01 +5.7801e-01 -1.2748e-01 +8.7245e-01 +2.9129e+00 +1.8015e+00 +1.8784e+00 +1.1787e+00 +5.8675e-01 +1.2497e+00 -2.0969e+00 -3.6783e-01 -3.4106e+00 +9.7505e-01 -4.3284e+00 -2.8260e-02 +3.3194e+00 +2.5054e+00 +2.1249e+00
4928 +4.969740371e+01 +4.969740371e+01 -4.123925963e+02 -4.123925963e+02 +2.8242e-01 +4.9553e-01 +5.7621e-01 -1.5749e-01 +8.8018e-01 +2.9002e+00 +1.7843e+00 +1.8925e+00 +1.1456e+00 +6.0772e-01 +1.2573e+00 -2.1084e+00 -3.5392e-01 -3.3922e+00 +9.7251e-01 -4.3104e+00 -2.3010e-02 +3.3145e+00 +2.5034e+00 +2.1193e+00
5192 +4.880499121e+01 +4.880499121e+01 -4.132850088e+02 -4.132850088e+02 +3.1967e-01 +5.0488e-01 +5.7724e-01 -1.4914e-01 +8.6399e-01 +2.8853e+00 +1.7945e+00 +1.8903e+00 +1.1341e+00 +6.0569e-01 +1.2505e+00 -2.1220e+00 -3.3801e-01 -3.3996e+00 +9.7407e-01 -4.3090e+00 -3.0417e-02 +3.3146e+00 +2.4991e+00 +2.1198e+00
6160 +4.782222173e+01 +4.782222173e+01 -4.142677783e+02 -4.142677783e+02 +3.8506e-01 +5.0938e-01 +5.7081e-01 -1.4765e-01 +8.6866e-01 +2.9597e+00 +1.7910e+00 +1.8903e+00 +1.1356e+00 +6.0168e-01 +1.2567e+00 -2.1207e+00 -3.4166e-01 -3.4037e+00 +9.7185e-01 -4.3123e+00 -2.6041e-02 +3.3071e+00 +2.5023e+00 +2.1282e+00
12828 +4.645564169e+01 +4.645564169e+01 -4.156343583e+02 -4.156343583e+02 +1.3914e+00 -5.8932e-01 +4.6405e-01 -1.8162e+00 +1.4608e+00 +2.1810e+00 +1.7775e+00 +1.8834e+00 +6.5597e-01 -5.3341e-01 +2.1967e+00 -4.3145e+00 -3.5845e-01 -2.4745e+00 +1.3680e+00 -4.3060e+00 +3.2088e-01 +2.9564e+00 +2.5172e+00 +1.1442e+00
12872 +4.496025015e+01 +4.496025015e+01 -4.171297499e+02 -4.171297499e+02 +1.3741e+00 -5.9789e-01 +4.6640e-01 -1.8254e+00 +1.4609e+00 +2.1959e+00 +1.8020e+00 +1.9044e+00 +6.4496e-01 -5.2448e-01 +2.1821e+00 -4.3130e+00 -3.4571e-01 -2.4976e+00 +1.3798e+00 -4.3056e+00 +3.0969e-01 +2.9536e+00 +2.5062e+00 +1.1381e+00
12894 +4.466636648e+01 +4.466636648e+01 -4.174236335e+02 -4.174236335e+02 +1.3793e+00 -5.8634e-01 +4.6411e-01 -1.8240e+00 +1.4591e+00 +2.1988e+00 +1.8146e+00 +1.8930e+00 +6.4303e-01 -5.4471e-01 +2.1689e+00 -4.3147e+00 -3.3753e-01 -2.4981e+00 +1.3728e+00 -4.3185e+00 +3.2024e-01 +2.9632e+00 +2.5023e+00 +1.1290e+00
13092 +4.360763124e+01 +4.360763124e+01 -4.184823688e+02 -4.184823688e+02 +1.3689e+00 -5.7243e-01 +5.0056e-01 -1.8366e+00 +1.4969e+00 +2.1696e+00 +1.7908e+00 +1.8930e+00 +6.5839e-01 -5.4224e-01 +2.1798e+00 -4.3318e+00 -3.2999e-01 -2.5024e+00 +1.3805e+00 -4.3064e+00 +3.2521e-01 +2.9457e+00 +2.4924e+00 +1.1331e+00
13202 +4.241544651e+01 +4.241544651e+01 -4.196745535e+02 -4.196745535e+02 +1.3677e+00 -5.7239e-01 +5.2096e-01 -1.8381e+00 +1.4705e+00 +2.1748e+00 +1.7867e+00 +1.8890e+00 +6.4002e-01 -5.3332e-01 +2.1753e+00 -4.3042e+00 -3.3669e-01 -2.4990e+00 +1.3689e+00 -4.3187e+00 +3.2830e-01 +2.9461e+00 +2.4979e+00 +1.1286e+00
13356 +4.161704422e+01 +4.161704422e+01 -4.204729558e+02 -4.204729558e+02 +1.3571e+00 -5.7986e-01 +5.2123e-01 -1.8302e+00 +1.4580e+00 +2.1878e+00 +1.8009e+00 +1.8933e+00 +6.4838e-01 -5.6307e-01 +2.1773e+00 -4.3223e+00 -3.3659e-01 -2.4906e+00 +1.3774e+00 -4.3137e+00 +3.3360e-01 +2.9446e+00 +2.5015e+00 +1.1305e+00
72704 +3.997558684e+01 +3.997558684e+01 -4.221144132e+02 -4.221144132e+02 -7.1649e-01 +2.2776e+00 +2.1439e+00 +7.8449e-01 +8.2811e-01 +2.2092e+00 +1.2584e+00 +3.8166e+00 +1.1525e+00 +3.9669e-02 +2.1503e+00 -3.7790e+00 -3.6047e-01 -2.5055e+00 +1.0062e+00 -3.4911e+00 -3.6914e-02 +3.3107e+00 +2.0835e+00 +1.8057e+00
72726 +3.862039981e+01 +3.862039981e+01 -4.234696002e+02 -4.234696002e+02 -7.1053e-01 +2.2431e+00 +2.1809e+00 +7.7336e-01 +8.2810e-01 +2.1906e+00 +1.2697e+00 +3.8125e+00 +1.1577e+00 +3.7534e-02 +2.1917e+00 -3.7716e+00 -3.8703e-01 -2.4966e+00 +9.9928e-01 -3.5070e+00 -3.5511e-02 +3.3140e+00 +2.1151e+00 +1.8115e+00
72748 +3.669602910e+01 +3.669602910e+01 -4.253939709e+02 -4.253939709e+02 -7.2335e-01 +2.2682e+00 +2.1800e+00 +7.7775e-01 +8.6382e-01 +2.1913e+00 +1.2701e+00 +3.8177e+00 +1.1399e+00 +5.3501e-02 +2.2127e+00 -3.7711e+00 -3.7542e-01 -2.4952e+00 +9.7132e-01 -3.5063e+00 -4.3659e-02 +3.3128e+00 +2.1087e+00 +1.8166e+00
72792 +3.624874862e+01 +3.624874862e+01 -4.258412514e+02 -4.258412514e+02 -6.9000e-01 +2.2537e+00 +2.2070e+00 +7.3056e-01 +8.5874e-01 +2.1945e+00 +1.2744e+00 +3.8082e+00 +1.1715e+00 +7.7583e-02 +2.2003e+00 -3.7821e+00 -3.5170e-01 -2.4969e+00 +9.7209e-01 -3.5154e+00 -2.1945e-02 +3.3086e+00 +2.0878e+00 +1.7988e+00
72946 +3.542419861e+01 +3.542419861e+01 -4.266658014e+02 -4.266658014e+02 -7.2680e-01 +2.2512e+00 +2.1567e+00 +7.3035e-01 +9.0003e-01 +2.1934e+00 +1.2675e+00 +3.7659e+00 +1.1588e+00 +6.4417e-02 +2.1847e+00 -3.7717e+00 -3.3955e-01 -2.4906e+00 +9.7945e-01 -3.5028e+00 -2.0345e-02 +3.3100e+00 +2.0955e+00 +1.8120e+00
73166 +3.461339860e+01 +3.461339860e+01 -4.274766014e+02 -4.274766014e+02 -7.4598e-01 +2.3160e+00 +2.1698e+00 +7.2401e-01 +8.9286e-01 +2.1968e+00 +1.2635e+00 +3.7885e+00 +1.1349e+00 +5.8262e-02 +2.1875e+00 -3.7951e+00 -3.3891e-01 -2.4977e+00 +9.7119e-01 -3.4914e+00 -1.5672e-02 +3.3072e+00 +2.0938e+00 +1.8231e+00
73252 +3.385266184e+01 +3.385266184e+01 -4.282373382e+02 -4.282373382e+02 -7.2444e-01 +2.2900e+00 +2.1945e+00 +7.1995e-01 +8.7106e-01 +2.1767e+00 +1.2553e+00 +3.7866e+00 +1.1495e+00 +6.0093e-02 +2.1836e+00 -3.7879e+00 -3.2969e-01 -2.4918e+00 +9.7642e-01 -3.4942e+00 -1.3835e-02 +3.3151e+00 +2.0914e+00 +1.8136e+00
73452 +3.308634036e+01 +3.308634036e+01 -4.290036596e+02 -4.290036596e+02 -7.2333e-01 +2.3109e+00 +2.1967e+00 +7.2777e-01 +8.6693e-01 +2.1792e+00 +1.2712e+00 +3.7828e+00 +1.1430e+00 +5.5731e-02 +2.1773e+00 -3.7817e+00 -3.3145e-01 -2.4928e+00 +9.7073e-01 -3.5021e+00 -2.3861e-02 +3.3062e+00 +2.0987e+00 +1.8197e+00
122351 +3.191751555e+01 +3.191751555e+01 -4.301724844e+02 -4.301724844e+02 +3.6847e-01 +1.3391e+00 +5.3563e-01 -7.7495e-01 +1.4806e+00 +2.1642e+00 +1.8061e+00 +3.1923e+00 +1.0737e+00 +6.9883e-02 +2.2278e+00 -3.7939e+00 -3.8878e-01 -2.9553e+00 +1.3640e+00 -4.3163e+00 -4.8843e-01 +2.9465e+00 +2.4911e+00 +2.1055e+00
122414 +3.019465713e+01 +3.019465713e+01 -4.318953429e+02 -4.318953429e+02 +4.3808e-01 +1.3515e+00 +5.4417e-01 -8.2186e-01 +1.4919e+00 +2.1540e+00 +1.8011e+00 +3.2091e+00 +1.1163e+00 +3.8381e-02 +2.1848e+00 -3.8123e+00 -3.8327e-01 -2.9688e+00 +1.3572e+00 -4.3191e+00 -4.7633e-01 +2.9332e+00 +2.4977e+00 +2.1161e+00
122502 +2.873087430e+01 +2.873087430e+01 -4.333591257e+02 -4.333591257e+02 +4.1201e-01 +1.3693e+00 +5.6763e-01 -7.9429e-01 +1.4869e+00 +2.1651e+00 +1.7873e+00 +3.2147e+00 +1.1283e+00 +4.8644e-02 +2.2001e+00 -3.8022e+00 -3.6477e-01 -2.9337e+00 +1.3762e+00 -4.3274e+00 -4.7039e-01 +2.9621e+00 +2.5004e+00 +2.1256e+00
122656 +2.763411283e+01 +2.763411283e+01 -4.344558872e+02 -4.344558872e+02 +4.0774e-01 +1.3630e+00 +5.6061e-01 -7.7902e-01 +1.4709e+00 +2.1645e+00 +1.7613e+00 +3.1919e+00 +1.1291e+00 +7.3433e-02 +2.1996e+00 -3.7823e+00 -3.4428e-01 -2.9578e+00 +1.3756e+00 -4.3289e+00 -4.8391e-01 +2.9448e+00 +2.5048e+00 +2.1240e+00
122678 +2.751363104e+01 +2.751363104e+01 -4.345763690e+02 -4.345763690e+02 +4.1378e-01 +1.3619e+00 +5.7029e-01 -7.7884e-01 +1.4708e+00 +2.1626e+00 +1.7611e+00 +3.1950e+00 +1.1181e+00 +6.5057e-02 +2.2071e+00 -3.7825e+00 -3.5041e-01 -2.9569e+00 +1.3742e+00 -4.3252e+00 -4.7769e-01 +2.9479e+00 +2.4998e+00 +2.1268e+00
122766 +2.676982873e+01 +2.676982873e+01 -4.353201713e+02 -4.353201713e+02 +4.1017e-01 +1.3680e+00 +5.7239e-01 -7.8376e-01 +1.4718e+00 +2.1648e+00 +1.7774e+00 +3.1997e+00 +1.1263e+00 +5.8538e-02 +2.2021e+00 -3.7861e+00 -3.4265e-01 -2.9695e+00 +1.3767e+00 -4.3053e+00 -4.7480e-01 +2.9491e+00 +2.5047e+00 +2.1264e+00
122986 +2.629323137e+01 +2.629323137e+01 -4.357967686e+02 -4.357967686e+02 +4.0809e-01 +1.3558e+00 +5.5531e-01 -8.0126e-01 +1.4660e+00 +2.1665e+00 +1.7897e+00 +3.1950e+00 +1.1393e+00 +5.8492e-02 +2.1969e+00 -3.7852e+00 -3.5158e-01 -2.9618e+00 +1.3824e+00 -4.3106e+00 -4.8039e-01 +2.9457e+00 +2.5024e+00 +2.1291e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.180024892e+02 +6.180024892e+02 +6.956624892e+02 +6.956624892e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
365 +5.918155028e+02 +5.918155028e+02 +6.694755028e+02 +6.694755028e+02 -2.4036e-01 -2.7854e+00 -1.2040e+00 -2.6729e+00 +2.3509e+00 +1.7372e+00 -7.8559e-01 -1.0452e+00 -4.0164e+00 +6.3603e-01 +8.8164e-01 -4.2871e-01 +1.6897e-01 -1.7134e+00 +5.1378e-01 +5.3427e-01 -1.5971e+00 -4.7681e+00 +1.1095e+00 +7.2190e-02
391 +5.752035423e+02 +5.752035423e+02 +6.528635423e+02 +6.528635423e+02 -4.4894e-01 -1.5828e+00 -1.4585e+00 -3.0564e+00 +2.4311e+00 +1.6116e+00 -1.8298e+00 -6.1206e-01 -3.6052e+00 +2.2244e-01 +6.4090e-01 -1.0839e+00 +1.8865e-01 -2.0076e+00 +9.1815e-01 -5.8633e-01 -1.4096e+00 -4.8069e+00 +3.3785e-01 -2.4573e-01
