% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1020 +3.593300667e+00 +3.593300667e+00 -5.429066993e+02 -5.429066993e+02 +1.5250e+00 -1.0847e-01 -6.5536e-01 -1.4763e+00 +1.5320e+00 -1.5621e+00 -1.5408e+00 -2.6173e-01 -5.1202e-01 +4.9168e-01 +9.4424e-02 +2.0574e+00 +6.4233e-01 -1.3224e+00 +1.8389e+00 -1.5782e+00 +1.7206e+00 -1.8946e+00 -1.5558e+00 +1.6403e+00
1305 +3.534903447e+00 +3.534903447e+00 -5.429650966e+02 -5.429650966e+02 +1.3121e+00 +4.8895e-01 -6.9454e-01 -1.2658e+00 +8.6848e-02 -9.3460e-01 -2.3864e+00 +1.9502e+00 -1.6796e+00 +7.6846e-01 +2.4763e-01 +1.2186e+00 +9.9347e-01 -9.9436e-01 +7.7719e-01 -1.3913e+00 +9.2455e-01 -1.7531e+00 -1.4470e+00 +2.0479e+00
1362 +3.442318331e+00 +3.442318331e+00 -5.430576817e+02 -5.430576817e+02 +1.5630e+00 +7.3652e-01 -4.6322e-01 -1.2750e+00 +3.0670e-01 -1.4313e+00 -1.7103e+00 +1.3744e+00 -2.7937e-01 +4.0144e-01 +4.5362e-01 +7.6398e-01 +7.0758e-01 -1.2672e+00 +1.8187e+00 -1.0422e+00 +1.6665e+00 -1.4389e+00 -1.4852e+00 +2.2677e+00
1421 +3.170652355e+00 +3.170652355e+00 -5.433293476e+02 -5.433293476e+02 +1.4845e+00 +4.3332e-01 -7.8037e-01 -1.8616e+00 +5.7177e-01 -1.5529e+00 -2.2861e+00 +1.3340e+00 -1.1970e+00 +8.4278e-01 +1.1925e+00 +3.7902e-01 +1.4114e+00 -1.0373e+00 +2.0219e+00 -9.4803e-01 +1.3738e+00 -1.9021e+00 -2.1688e+00 +7.7627e-01
2015 +3.125248865e+00 +3.125248865e+00 -5.433747511e+02 -5.433747511e+02 +1.2641e+00 +4.8214e-01 -6.1411e-01 -1.4901e+00 -7.2912e-01 -2.1272e+00 -2.3368e+00 +1.7504e+00 -1.0813e+00 +8.7709e-01 +1.2702e+00 +4.2065e-01 +7.7745e-01 -8.3800e-01 +1.9777e+00 -1.6626e+00 +1.7831e+00 -8.2583e-01 -1.2403e+00 +1.1067e+00
2136 +3.059627158e+00 +3.059627158e+00 -5.434403728e+02 -5.434403728e+02 +1.4294e+00 +2.5855e-01 -4.2519e-01 -1.8242e+00 -7.0663e-01 -1.8807e+00 -2.2249e+00 +1.8687e+00 -1.0218e+00 +6.3899e-01 +1.2122e+00 +5.3175e-01 +8.0441e-01 -1.3840e+00 +1.1594e+00 -1.3308e+00 +1.9240e+00 -8.8803e-01 -1.6763e+00 +1.3500e+00
2235 +2.904816458e+00 +2.904816458e+00 -5.435951835e+02 -5.435951835e+02 +1.5338e+00 -3.9767e-01 -4.4459e-01 -1.8954e+00 -7.5803e-01 -1.9064e+00 -2.2683e+00 +2.0263e+00 -1.2250e+00 +7.6123e-01 +1.1155e+00 +4.7844e-01 +7.6757e-01 -9.1827e-01 +1.2912e+00 -1.2822e+00 +2.0386e+00 -1.4034e+00 -1.8620e+00 +1.5775e+00
2266 +2.510925619e+00 +2.510925619e+00 -5.439890744e+02 -5.439890744e+02 +1.4691e+00 -3.9158e-01 -4.8103e-01 -1.7712e+00 -6.7078e-01 -1.9273e+00 -2.1657e+00 +2.0294e+00 -1.1996e+00 +8.1767e-01 +1.1254e+00 +5.8228e-01 +1.1849e+00 -1.0878e+00 +1.2048e+00 -8.5862e-01 +1.9992e+00 -1.3370e+00 -1.8729e+00 +1.5996e+00
2675 +2.305701284e+00 +2.305701284e+00 -5.441942987e+02 -5.441942987e+02 +1.5912e+00 -4.1610e-01 -4.5533e-01 -1.8561e+00 -6.8291e-01 -1.9310e+00 -2.0833e+00 +2.1774e+00 -1.8783e+00 +7.1266e-01 +1.1457e+00 +5.1759e-01 +2.4619e+00 -9.4361e-01 +2.2865e+00 -2.0838e+00 +1.5116e+00 -1.7714e+00 -9.8521e-01 +1.2635e+00
3142 +2.143949402e+00 +2.143949402e+00 -5.443560506e+02 -5.443560506e+02 +1.6453e+00 -3.2754e-01 -4.0576e-01 -1.9164e+00 -7.0406e-01 -1.9226e+00 -2.1225e+00 +1.9900e+00 -1.3436e+00 +7.2971e-01 +1.2151e+00 +4.2919e-01 +1.8666e+00 -5.8277e-01 +2.5710e+00 -2.0367e+00 +1.6850e+00 -2.2079e+00 -9.4554e-01 +1.2946e+00
3256 +2.089988699e+00 +2.089988699e+00 -5.444100113e+02 -5.444100113e+02 +1.5651e+00 -3.7336e-01 -5.2500e-01 -1.9593e+00 -7.1398e-01 -1.9579e+00 -2.1186e+00 +2.0703e+00 -1.3645e+00 +8.5794e-01 +1.2617e+00 +4.9045e-01 +1.5997e+00 -6.1441e-01 +2.1431e+00 -2.0579e+00 +1.6637e+00 -2.2016e+00 -9.1955e-01 +1.2373e+00
3278 +2.085777983e+00 +2.085777983e+00 -5.444142220e+02 -5.444142220e+02 +1.5942e+00 -3.5330e-01 -5.2757e-01 -1.9689e+00 -7.0311e-01 -2.0185e+00 -2.1275e+00 +2.0306e+00 -1.3580e+00 +8.6054e-01 +1.2391e+00 +4.7420e-01 +1.5196e+00 -5.5098e-01 +2.1477e+00 -2.1313e+00 +1.7113e+00 -2.1847e+00 -9.0667e-01 +1.2447e+00
3302 +1.986852548e+00 +1.986852548e+00 -5.445131475e+02 -5.445131475e+02 +1.5808e+00 -3.8161e-01 -4.7627e-01 -1.9762e+00 -7.3888e-01 -1.9890e+00 -2.1449e+00 +2.0678e+00 -1.3926e+00 +7.8032e-01 +1.2968e+00 +4.2737e-01 +1.5128e+00 -6.1743e-01 +2.0193e+00 -2.0575e+00 +1.6905e+00 -2.2461e+00 -9.4963e-01 +1.2614e+00
3322 +1.931469138e+00 +1.931469138e+00 -5.445685309e+02 -5.445685309e+02 +1.6460e+00 -3.8109e-01 -5.2204e-01 -1.9561e+00 -7.2325e-01 -1.9532e+00 -2.1794e+00 +2.0697e+00 -1.4000e+00 +8.4495e-01 +1.2696e+00 +4.4493e-01 +1.6096e+00 -5.3669e-01 +2.0860e+00 -2.0520e+00 +1.7055e+00 -2.1842e+00 -8.9964e-01 +1.2656e+00
3454 +1.802555987e+00 +1.802555987e+00 -5.446974440e+02 -5.446974440e+02 +1.5802e+00 -3.1814e-01 -5.0953e-01 -1.9639e+00 -7.5900e-01 -1.9838e+00 -2.0986e+00 +2.0818e+00 -1.4485e+00 +8.7359e-01 +1.2773e+00 +5.1506e-01 +1.3739e+00 -5.8160e-01 +2.4676e+00 -2.0538e+00 +1.7213e+00 -2.1713e+00 -8.7747e-01 +1.2561e+00
3498 +1.713084631e+00 +1.713084631e+00 -5.447869154e+02 -5.447869154e+02 +1.5330e+00 -3.1589e-01 -5.2820e-01 -1.9193e+00 -7.2636e-01 -2.0111e+00 -2.1475e+00 +2.0835e+00 -1.4290e+00 +9.4122e-01 +1.2628e+00 +5.0061e-01 +1.3817e+00 -5.9832e-01 +2.4726e+00 -2.0607e+00 +1.6760e+00 -2.1740e+00 -8.7793e-01 +1.2461e+00
3542 +1.688161176e+00 +1.688161176e+00 -5.448118388e+02 -5.448118388e+02 +1.5156e+00 -3.0281e-01 -5.2010e-01 -1.9486e+00 -7.1761e-01 -2.0245e+00 -2.1227e+00 +2.1054e+00 -1.4805e+00 +8.9104e-01 +1.3245e+00 +4.5590e-01 +1.4400e+00 -6.1745e-01 +2.4903e+00 -2.0305e+00 +1.7119e+00 -2.1612e+00 -8.9552e-01 +1.2501e+00
3652 +1.658001077e+00 +1.658001077e+00 -5.448419989e+02 -5.448419989e+02 +1.5670e+00 -3.2382e-01 -5.1511e-01 -1.9534e+00 -7.6046e-01 -2.0191e+00 -2.1029e+00 +2.1323e+00 -1.4310e+00 +9.4291e-01 +1.3766e+00 +4.6136e-01 +1.5483e+00 -6.1886e-01 +2.4572e+00 -2.0344e+00 +1.7276e+00 -2.2251e+00 -8.4145e-01 +1.2766e+00
3872 +1.595294327e+00 +1.595294327e+00 -5.449047057e+02 -5.449047057e+02 +1.5489e+00 -4.0879e-01 -5.3586e-01 -1.9144e+00 -6.8909e-01 -2.0420e+00 -2.0885e+00 +2.1132e+00 -1.3599e+00 +9.9926e-01 +1.3779e+00 +4.1496e-01 +1.5363e+00 -6.1652e-01 +2.4828e+00 -1.9935e+00 +1.7384e+00 -2.1903e+00 -8.6615e-01 +1.2747e+00
3938 +1.578966786e+00 +1.578966786e+00 -5.449210332e+02 -5.449210332e+02 +1.5516e+00 -4.0507e-01 -5.1391e-01 -1.8911e+00 -6.6716e-01 -2.0603e+00 -2.0891e+00 +2.1308e+00 -1.3768e+00 +1.0004e+00 +1.3870e+00 +4.1546e-01 +1.5031e+00 -6.0738e-01 +2.4946e+00 -2.0012e+00 +1.7250e+00 -2.1821e+00 -8.8788e-01 +1.2693e+00
3982 +1.547988272e+00 +1.547988272e+00 -5.449520117e+02 -5.449520117e+02 +1.5358e+00 -4.0574e-01 -4.9738e-01 -1.8974e+00 -6.6924e-01 -2.0489e+00 -2.1019e+00 +2.1209e+00 -1.3757e+00 +9.8015e-01 +1.4076e+00 +4.0279e-01 +1.4680e+00 -6.2222e-01 +2.4616e+00 -2.0131e+00 +1.7290e+00 -2.1907e+00 -8.6920e-01 +1.2600e+00
4136 +1.513056135e+00 +1.513056135e+00 -5.449869439e+02 -5.449869439e+02 +1.5390e+00 -4.1446e-01 -5.0392e-01 -1.8964e+00 -6.8474e-01 -2.0201e+00 -2.1259e+00 +2.1347e+00 -1.4126e+00 +9.9259e-01 +1.4258e+00 +4.3249e-01 +1.4455e+00 -6.1990e-01 +2.4738e+00 -2.0160e+00 +1.7121e+00 -2.2097e+00 -8.6316e-01 +1.2653e+00
10716 +1.449828596e+00 +1.449828596e+00 -5.450501714e+02 -5.450501714e+02 -1.0255e+00 -1.0474e+00 -2.8753e-01 +3.4975e-01 +1.8510e+00 -1.3225e+00 -2.2590e+00 +1.3565e+00 -1.3217e+00 +2.2749e+00 +2.0614e+00 +2.1100e-01 +2.5844e+00 -1.9808e+00 +2.1747e+00 -1.2001e+00 +1.9015e+00 -8.8990e-01 -1.2092e+00 +2.3157e+00
10892 +1.424632475e+00 +1.424632475e+00 -5.450753675e+02 -5.450753675e+02 -9.9738e-01 -1.0068e+00 -2.4465e-01 +3.2806e-01 +1.9047e+00 -1.3732e+00 -2.2895e+00 +1.3098e+00 -1.2400e+00 +2.3246e+00 +2.0415e+00 +2.2064e-01 +2.5685e+00 -2.0001e+00 +2.1425e+00 -1.1298e+00 +1.9026e+00 -8.8023e-01 -1.1669e+00 +2.3422e+00
10936 +1.382153479e+00 +1.382153479e+00 -5.451178465e+02 -5.451178465e+02 -9.9338e-01 -1.0184e+00 -2.7338e-01 +3.1550e-01 +1.8688e+00 -1.3923e+00 -2.2702e+00 +1.3117e+00 -1.2515e+00 +2.3670e+00 +2.0505e+00 +2.2386e-01 +2.5618e+00 -1.9956e+00 +2.1534e+00 -1.1507e+00 +1.9385e+00 -8.7439e-01 -1.1959e+00 +2.3298e+00
10958 +1.356710652e+00 +1.356710652e+00 -5.451432893e+02 -5.451432893e+02 -1.0179e+00 -1.0175e+00 -2.9949e-01 +3.0686e-01 +1.8467e+00 -1.3908e+00 -2.2718e+00 +1.2965e+00 -1.2511e+00 +2.3482e+00 +2.0432e+00 +2.3206e-01 +2.5574e+00 -1.9873e+00 +2.1430e+00 -1.1521e+00 +1.9216e+00 -8.7243e-01 -1.1989e+00 +2.3349e+00
11046 +1.342969807e+00 +1.342969807e+00 -5.451570302e+02 -5.451570302e+02 -1.0223e+00 -9.9699e-01 -3.4028e-01 +2.7237e-01 +1.8649e+00 -1.4051e+00 -2.2896e+00 +1.2870e+00 -1.2288e+00 +2.3645e+00 +2.0334e+00 +2.5264e-01 +2.5419e+00 -1.9838e+00 +2.1414e+00 -1.1879e+00 +1.9248e+00 -8.6520e-01 -1.2135e+00 +2.3311e+00
11112 +1.317737300e+00 +1.317737300e+00 -5.451822627e+02 -5.451822627e+02 -1.0147e+00 -1.0183e+00 -3.1854e-01 +3.3109e-01 +1.8645e+00 -1.3755e+00 -2.2794e+00 +1.3065e+00 -1.2586e+00 +2.3299e+00 +2.0484e+00 +2.5255e-01 +2.5751e+00 -2.0046e+00 +2.1244e+00 -1.1841e+00 +1.9268e+00 -8.6550e-01 -1.1990e+00 +2.3239e+00
11464 +1.286504158e+00 +1.286504158e+00 -5.452134958e+02 -5.452134958e+02 -1.0282e+00 -1.0255e+00 -3.1491e-01 +3.0417e-01 +1.8621e+00 -1.3722e+00 -2.3106e+00 +1.3306e+00 -1.2187e+00 +2.3374e+00 +2.0489e+00 +2.4276e-01 +2.5774e+00 -1.9933e+00 +2.1330e+00 -1.1904e+00 +1.9242e+00 -8.5296e-01 -1.2040e+00 +2.3273e+00
31908 +1.158548277e+00 +1.158548277e+00 -5.453414517e+02 -5.453414517e+02 +6.9671e-01 +2.8584e+00 -1.3532e+00 -2.9116e+00 -9.8736e-01 -2.0277e+00 -2.1248e+00 +1.3543e+00 -5.7628e-01 +3.8738e-01 +5.3325e-01 +1.8453e+00 +2.1298e+00 -2.0860e+00 +2.1158e+00 -2.0835e+00 +2.0982e+00 -1.7131e+00 -2.1975e+00 +2.0834e+00
31952 +1.145983188e+00 +1.145983188e+00 -5.453540168e+02 -5.453540168e+02 +6.5516e-01 +2.8086e+00 -1.3601e+00 -2.9532e+00 -9.8504e-01 -2.0726e+00 -2.1303e+00 +1.3708e+00 -5.0763e-01 +3.7359e-01 +6.0414e-01 +1.8752e+00 +2.1590e+00 -2.0863e+00 +2.1112e+00 -2.0716e+00 +2.0801e+00 -1.7201e+00 -2.1901e+00 +2.0730e+00
32106 +1.121446502e+00 +1.121446502e+00 -5.453785535e+02 -5.453785535e+02 +6.7250e-01 +2.7667e+00 -1.3518e+00 -3.0772e+00 -9.8332e-01 -2.0395e+00 -2.0697e+00 +1.3316e+00 -6.2828e-01 +3.6199e-01 +5.5266e-01 +1.9344e+00 +2.1629e+00 -2.0909e+00 +2.1360e+00 -2.0873e+00 +2.0907e+00 -1.7199e+00 -2.2129e+00 +2.0903e+00
32194 +1.088548463e+00 +1.088548463e+00 -5.454114515e+02 -5.454114515e+02 +6.0300e-01 +2.7652e+00 -1.3700e+00 -2.9965e+00 -9.6959e-01 -2.0810e+00 -2.1115e+00 +1.3430e+00 -6.5119e-01 +3.2438e-01 +5.8358e-01 +1.9147e+00 +2.1568e+00 -2.0890e+00 +2.0635e+00 -2.1183e+00 +2.0830e+00 -1.7367e+00 -2.1979e+00 +2.0912e+00
32326 +1.049984162e+00 +1.049984162e+00 -5.454500158e+02 -5.454500158e+02 +6.2933e-01 +2.7366e+00 -1.3433e+00 -2.9275e+00 -9.5263e-01 -2.0563e+00 -2.1083e+00 +1.3683e+00 -6.0653e-01 +3.7075e-01 +5.7204e-01 +1.9161e+00 +2.1858e+00 -2.0961e+00 +2.0753e+00 -2.1229e+00 +2.0986e+00 -1.7247e+00 -2.2178e+00 +2.0742e+00
32348 +1.025170635e+00 +1.025170635e+00 -5.454748294e+02 -5.454748294e+02 +6.2062e-01 +2.7631e+00 -1.3361e+00 -2.9696e+00 -9.3802e-01 -2.0917e+00 -2.0946e+00 +1.3534e+00 -6.0553e-01 +3.5714e-01 +5.9691e-01 +1.9148e+00 +2.1624e+00 -2.1082e+00 +2.0921e+00 -2.1215e+00 +2.0981e+00 -1.7236e+00 -2.2009e+00 +2.0844e+00
32480 +1.019374226e+00 +1.019374226e+00 -5.454806258e+02 -5.454806258e+02 +6.3398e-01 +2.7640e+00 -1.2884e+00 -2.9643e+00 -9.4427e-01 -2.0771e+00 -2.0582e+00 +1.4070e+00 -6.0948e-01 +3.5105e-01 +5.7302e-01 +1.9445e+00 +2.1765e+00 -2.0908e+00 +2.1066e+00 -2.1016e+00 +2.0848e+00 -1.7227e+00 -2.2059e+00 +2.0903e+00
32634 +9.955171582e-01 +9.955171582e-01 -5.455044828e+02 -5.455044828e+02 +6.4469e-01 +2.8001e+00 -1.2864e+00 -2.9472e+00 -9.1883e-01 -2.0900e+00 -2.0685e+00 +1.4031e+00 -5.9715e-01 +3.9128e-01 +5.5369e-01 +1.9287e+00 +2.1518e+00 -2.0900e+00 +2.1058e+00 -2.1153e+00 +2.0938e+00 -1.7128e+00 -2.2183e+00 +2.0784e+00
32810 +9.738925066e-01 +9.738925066e-01 -5.455261075e+02 -5.455261075e+02 +6.4995e-01 +2.7950e+00 -1.2891e+00 -2.9446e+00 -9.3459e-01 -2.0720e+00 -2.1025e+00 +1.3928e+00 -6.0256e-01 +3.8259e-01 +5.6471e-01 +1.9282e+00 +2.1565e+00 -2.0898e+00 +2.1056e+00 -2.1073e+00 +2.0999e+00 -1.7212e+00 -2.2063e+00 +2.0783e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.931961742e+04 +1.931961742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
377 +1.378395743e+04 +1.378395743e+04 +1.478395743e+04 +1.478395743e+04 -2.9853e+00 -1.4502e+00 +2.2887e+00 +1.4236e-01 -1.1822e-01 -2.4029e+00 -9.7384e-01 -1.5511e+00 -7.6743e-01 +2.1141e+00 -2.2375e-02 -1.4255e+00 +1.9282e-01 -4.0056e+00 +8.7854e-01 -3.9635e+00 -7.3533e-01 -2.1874e+00 -2.1824e+00 +1.1205e+00
396 +1.325895433e+04 +1.325895433e+04 +1.425895433e+04 +1.425895433e+04 -3.0788e+00 -8.3922e-01 +1.9261e+00 +2.9095e-02 +5.7404e-01 -2.9003e+00 -7.0552e-01 -8.0014e-01 -9.1010e-01 +2.4241e+00 -3.4432e-01 -4.9512e-01 +5.4346e-01 -3.8001e+00 +8.6389e-01 -2.9967e+00 -1.9867e+00 -2.1260e+00 -2.2497e+00 +1.8158e+00
404 +7.682977192e+03 +7.682977192e+03 +8.682977192e+03 +8.682977192e+03 -2.6170e+00 -1.9597e+00 +2.3554e+00 +9.1574e-01 +6.2178e-01 -2.7972e+00 -1.2017e+00 -3.6264e-01 -7.0027e-01 +3.3557e-01 -7.1923e-01 -2.7350e-02 +6.5903e-01 -3.2880e+00 +4.3384e-01 -3.3555e+00 -2.2884e+00 -1.3041e+00 -1.7836e+00 +1.2973e+00
418 +6.668186329e+03 +6.668186329e+03 +7.668186329e+03 +7.668186329e+03 -3.1651e+00 -1.1562e+00 +1.5387e+00 +1.9865e-01 +4.6025e-01 -2.4281e+00 -1.3334e+00 -6.5811e-01 -6.0785e-01 +1.5810e+00 -3.5912e-01 -5.2621e-01 +4.5736e-02 -3.5169e+00 +6.4452e-01 -3.2132e+00 -2.1696e+00 -1.8433e+00 -1.8291e+00 +1.2696e+00
423 +4.892146106e+03 +4.892146106e+03 +5.892146106e+03 +5.892146106e+03 -3.4049e+00 -1.6447e+00 +1.5744e+00 +9.4596e-01 +3.9841e-01 -2.6475e+00 -2.5330e+00 -9.9485e-01 -8.7971e-01 -2.4688e-01 -1.2007e+00 -1.1013e+00 -2.1266e-01 -2.2822e+00 +3.5030e-01 -2.4932e+00 -2.7912e+00 -1.9846e+00 -1.6895e+00 +1.2152e+00
440 +3.520546634e+03 +3.520546634e+03 +4.520546634e+03 +4.520546634e+03 -2.9506e+00 -8.8626e-01 +1.1169e+00 +1.0606e+00 +8.3840e-01 -2.0794e+00 -9.8194e-01 -1.0274e+00 -6.3203e-01 +9.6638e-01 -1.4788e-01 -2.6976e-02 -7.8776e-02 -3.3249e+00 +2.7056e-01 -2.8209e+00 -1.8600e+00 -2.0372e+00 -2.0793e+00 +1.2779e+00
484 +2.382128484e+03 +2.382128484e+03 +3.382128484e+03 +3.382128484e+03 -3.1043e+00 -6.4192e-01 +9.2609e-01 +8.6517e-01 +3.9225e-01 -1.8248e+00 -8.5791e-01 -8.5665e-01 +3.1309e-02 -6.0597e-01 -2.3255e-01 -1.7275e+00 +3.6892e-01 -3.6191e+00 -1.7868e-01 -2.4609e+00 -1.5761e+00 -2.3853e+00 -1.7862e+00 +1.3922e+00
487 +2.254151592e+03 +2.254151592e+03 +3.254151592e+03 +3.254151592e+03 -2.6115e+00 +4.1985e-01 +1.2815e+00 -1.0427e-01 -1.3760e+00 -1.2761e+00 -2.3424e-01 -4.6407e-01 +8.3591e-01 +2.7836e-01 -2.2523e-01 -3.6892e+00 -6.5748e-01 -2.8358e+00 -7.9110e-01 -2.1862e+00 -1.0533e+00 -1.7611e+00 -2.4592e+00 +1.6753e+00
506 +1.008150399e+03 +1.008150399e+03 +2.008150399e+03 +2.008150399e+03 -2.9836e+00 -2.6812e-01 +1.1621e+00 +4.9220e-01 +2.0657e-01 -1.7002e+00 -6.1189e-01 -1.4935e-01 +1.6721e-01 -1.0737e+00 -7.6190e-01 -1.7611e+00 +1.4214e-01 -3.1116e+00 -3.5536e-01 -2.3594e+00 -1.0828e+00 -2.0707e+00 -2.3617e+00 +1.5641e+00
528 +3.933502741e+02 +3.933502741e+02 +1.393350274e+03 +1.393350274e+03 -2.7586e+00 -3.6942e-01 +1.8199e+00 +7.2207e-01 +2.5790e-02 -1.0344e+00 -9.6750e-01 -4.0150e-01 +1.9683e-02 -2.3760e+00 -5.6693e-01 -1.7601e+00 +1.5650e-02 -3.0532e+00 -1.4126e-02 -2.9761e+00 -1.3766e+00 -2.0166e+00 -1.9416e+00 +1.2926e+00
572 +5.599281504e+01 +5.599281504e+01 +1.055992815e+03 +1.055992815e+03 -2.5141e+00 +2.7798e-01 +1.4063e+00 +7.2377e-01 -1.2811e-01 -4.5769e-01 -1.5236e+00 -5.2419e-02 -1.6315e-01 -1.5288e+00 -5.8307e-01 -1.5449e+00 -2.2680e-01 -2.6540e+00 -5.6101e-01 -2.7937e+00 -1.1759e+00 -1.2387e+00 -1.5390e+00 +1.5199e+00
