% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
588 +1.642835372e+05 +1.642835372e+05 +1.642285972e+05 +1.642285972e+05 -3.7390e+00 -1.8326e+00 -8.1352e-01 +2.6545e+00 +3.7473e+00 +1.8312e+00 -1.0202e+00 -3.1413e+00 -4.2744e+00 +1.2861e+00 +3.2083e+00 -1.0586e-01 +8.5423e-01 -2.4951e+00 +3.4696e+00 +4.1559e-01 +2.8790e+00 -2.4425e+00 +3.4635e+00 +3.0643e+00
594 +1.486630142e+05 +1.486630142e+05 +1.486080742e+05 +1.486080742e+05 -3.3639e+00 -2.1275e+00 -6.3386e-01 +3.0075e+00 +3.4938e+00 +1.6995e+00 -5.6652e-01 -3.0890e+00 -4.4703e+00 +2.3070e+00 +3.3791e+00 +4.0282e-01 +8.5235e-01 -2.6916e+00 +3.6080e+00 +6.8204e-01 +2.6861e+00 -2.3571e+00 +3.3531e+00 +3.9727e+00
616 +1.382950745e+05 +1.382950745e+05 +1.382401345e+05 +1.382401345e+05 -3.2920e+00 -2.1346e+00 -9.7119e-01 +3.1695e+00 +3.2639e+00 +1.8437e+00 -6.2047e-01 -3.1632e+00 -4.8757e+00 +2.4650e+00 +3.6123e+00 +2.0509e-01 +1.0074e+00 -2.8562e+00 +3.6167e+00 +3.9988e-01 +2.7264e+00 -2.3364e+00 +3.5996e+00 +3.9705e+00
638 +1.366458864e+05 +1.366458864e+05 +1.365909464e+05 +1.365909464e+05 -3.5331e+00 -2.1946e+00 -1.1090e+00 +3.3547e+00 +3.1112e+00 +1.6913e+00 -8.3027e-01 -3.2683e+00 -5.2487e+00 +2.3642e+00 +4.1473e+00 +3.2434e-01 +7.9167e-01 -2.4420e+00 +3.2985e+00 +5.2962e-01 +3.1619e+00 -2.5112e+00 +3.7453e+00 +3.9587e+00
748 +1.194282238e+05 +1.194282238e+05 +1.193732838e+05 +1.193732838e+05 -3.3473e+00 -1.9682e+00 -1.1495e+00 +3.0904e+00 +3.2306e+00 +5.8967e-01 -1.0681e+00 -2.8430e+00 -5.0958e+00 +2.3477e+00 +4.0826e+00 +1.6005e-01 +3.3451e-01 -2.7238e+00 +3.6831e+00 +3.7413e-01 +3.4043e+00 -2.6076e+00 +3.4191e+00 +3.6420e+00
792 +1.119265985e+05 +1.119265985e+05 +1.118716585e+05 +1.118716585e+05 -3.3926e+00 -1.9576e+00 -1.3051e+00 +3.2663e+00 +2.9566e+00 +5.9180e-01 -1.3598e+00 -2.7940e+00 -4.9746e+00 +2.5904e+00 +4.2321e+00 +2.2806e-01 +3.9325e-01 -2.5598e+00 +3.7581e+00 +4.2283e-01 +3.3983e+00 -2.4344e+00 +3.4924e+00 +3.2113e+00
1012 +1.023602509e+05 +1.023602509e+05 +1.023053109e+05 +1.023053109e+05 -2.9009e+00 -1.1473e+00 -1.3577e+00 +2.9188e+00 +2.8957e+00 +5.6418e-02 -8.4949e-01 -2.9363e+00 -5.5235e+00 +1.7403e+00 +4.0491e+00 -1.6297e-01 +4.3150e-01 -2.8228e+00 +3.5959e+00 +1.2314e+00 +4.0732e+00 -2.2487e+00 +3.4889e+00 +3.4057e+00
1018 +9.868197448e+04 +9.868197448e+04 +9.862703448e+04 +9.862703448e+04 -2.9273e+00 -8.2184e-01 -1.6956e+00 +2.6756e+00 +2.1472e+00 +3.5807e-01 -1.1216e+00 -2.6291e+00 -5.1166e+00 +1.7077e+00 +3.8971e+00 -2.1223e-01 +8.5577e-01 -2.7372e+00 +3.0938e+00 +1.3931e+00 +4.3117e+00 -1.7163e+00 +3.5114e+00 +2.9561e+00
1024 +9.221306527e+04 +9.221306527e+04 +9.215812527e+04 +9.215812527e+04 -3.6649e+00 -1.6766e+00 -1.0598e+00 +3.0467e+00 +2.8222e+00 +3.5655e-01 -1.1773e+00 -2.5715e+00 -5.1230e+00 +1.6832e+00 +4.1536e+00 +4.0433e-02 +3.4624e-01 -2.7977e+00 +3.3292e+00 +1.6401e+00 +3.3333e+00 -2.2982e+00 +3.7486e+00 +2.7335e+00
1034 +8.478644080e+04 +8.478644080e+04 +8.473150080e+04 +8.473150080e+04 -3.0485e+00 -1.0727e+00 -1.3583e+00 +2.8778e+00 +2.8107e+00 +3.6870e-01 -8.4467e-01 -2.9013e+00 -5.4341e+00 +1.5971e+00 +3.9557e+00 -1.5291e-01 +5.3222e-01 -2.7772e+00 +3.4065e+00 +1.4506e+00 +3.9115e+00 -2.1188e+00 +3.6704e+00 +3.1136e+00
1100 +7.837096563e+04 +7.837096563e+04 +7.831602563e+04 +7.831602563e+04 -3.0343e+00 -1.4970e+00 -1.4424e+00 +3.1666e+00 +2.5088e+00 +1.2343e-01 -2.5124e-01 -2.8071e+00 -5.3487e+00 +1.7289e+00 +3.9241e+00 -1.6001e-01 +4.8775e-01 -3.0805e+00 +3.7042e+00 +1.6337e+00 +3.4010e+00 -1.9751e+00 +3.8749e+00 +3.1550e+00
1166 +7.187256105e+04 +7.187256105e+04 +7.181762105e+04 +7.181762105e+04 -3.3211e+00 -9.4561e-01 -1.4189e+00 +3.0109e+00 +2.4538e+00 +3.1040e-01 -3.8359e-01 -2.4359e+00 -5.2190e+00 +1.7888e+00 +3.8319e+00 -1.4660e-01 +3.0324e-01 -3.4626e+00 +3.7029e+00 +1.1369e+00 +3.6767e+00 -2.1424e+00 +3.4925e+00 +2.5758e+00
1276 +5.533913924e+04 +5.533913924e+04 +5.528419924e+04 +5.528419924e+04 -2.8034e+00 -1.4429e+00 -1.1786e+00 +2.5699e+00 +2.1159e+00 +1.6689e-01 -4.5233e-01 -2.0509e+00 -5.2377e+00 +1.2542e+00 +4.1415e+00 -4.3672e-01 +1.6973e-01 -3.6585e+00 +3.6167e+00 +1.3402e+00 +2.6785e+00 -1.5108e+00 +3.4340e+00 +2.7225e+00
1342 +4.982577146e+04 +4.982577146e+04 +4.977083146e+04 +4.977083146e+04 -2.8457e+00 -1.6061e+00 -1.2035e+00 +2.8170e+00 +2.1513e+00 +2.0970e-01 -2.8045e-01 -2.0202e+00 -4.9023e+00 +1.1266e+00 +4.1175e+00 -3.5966e-01 +1.8088e-01 -3.6777e+00 +3.7405e+00 +1.5791e+00 +2.4884e+00 -1.3888e+00 +3.1754e+00 +2.6854e+00
1364 +4.448367592e+04 +4.448367592e+04 +4.442873592e+04 +4.442873592e+04 -2.8033e+00 -1.9424e+00 -1.1970e+00 +2.9052e+00 +2.0448e+00 +3.6342e-01 -4.5956e-01 -2.0004e+00 -4.7506e+00 +1.1468e+00 +3.9868e+00 -4.7430e-01 +1.6532e-01 -3.7295e+00 +3.6444e+00 +1.7107e+00 +2.2582e+00 -1.3222e+00 +3.1347e+00 +2.6152e+00
1386 +3.525402056e+04 +3.525402056e+04 +3.519908056e+04 +3.519908056e+04 -3.0126e+00 -1.8849e+00 -1.0021e+00 +2.9644e+00 +2.2051e+00 +5.4037e-01 -3.2876e-01 -2.0677e+00 -4.4602e+00 +1.1491e+00 +4.2891e+00 -5.0837e-01 +2.9412e-01 -3.5611e+00 +3.6215e+00 +1.9990e+00 +2.5715e+00 -1.1399e+00 +3.1238e+00 +2.6055e+00
1523 +2.165025451e+04 +2.165025451e+04 +2.159531451e+04 +2.159531451e+04 -2.7156e+00 -2.5542e+00 -1.2753e+00 +3.3067e+00 +1.7891e+00 -1.0592e-01 -6.0461e-01 -2.3300e+00 -4.7467e+00 +1.5785e+00 +4.5693e+00 -6.7454e-01 +2.2684e-02 -4.2317e+00 +3.6564e+00 +1.7396e+00 +1.5039e+00 -1.5034e+00 +3.1243e+00 +2.5641e+00
1738 +2.122771991e+04 +2.122771991e+04 +2.117277991e+04 +2.117277991e+04 -3.1616e+00 -2.0542e+00 -1.6154e+00 +3.0033e+00 +1.9434e+00 -2.0605e-01 -3.0620e-01 -2.4299e+00 -4.0579e+00 +1.1488e+00 +4.2123e+00 -6.7360e-01 -1.1001e-01 -3.9894e+00 +2.8020e+00 +1.5112e+00 +2.3005e+00 -1.7203e+00 +2.6616e+00 +2.3550e+00
1760 +1.438873783e+04 +1.438873783e+04 +1.433379783e+04 +1.433379783e+04 -3.1213e+00 -2.0232e+00 -1.5295e+00 +3.0208e+00 +1.9258e+00 -2.3841e-01 -3.4694e-01 -2.4132e+00 -4.0344e+00 +1.2582e+00 +4.3166e+00 -7.3743e-01 -1.0464e-01 -4.1740e+00 +2.7780e+00 +1.4608e+00 +2.2810e+00 -1.5940e+00 +2.7648e+00 +2.4292e+00
1848 +1.357648711e+04 +1.357648711e+04 +1.352154711e+04 +1.352154711e+04 -3.3318e+00 -2.1880e+00 -1.8160e+00 +3.5005e+00 +2.0268e+00 -3.1534e-01 -7.1405e-01 -2.7064e+00 -3.8520e+00 +1.3807e+00 +4.2912e+00 -5.9081e-01 +1.0569e-01 -3.9547e+00 +2.6084e+00 +1.6322e+00 +2.3475e+00 -1.8670e+00 +2.7207e+00 +2.1640e+00
2124 +1.311397395e+04 +1.311397395e+04 +1.305903395e+04 +1.305903395e+04 -3.8128e+00 -2.3051e+00 -1.7949e+00 +3.7782e+00 +2.1495e+00 -1.2494e-01 -1.2793e+00 -2.2980e+00 -3.7823e+00 +1.4501e+00 +4.2965e+00 -5.1689e-01 +1.7767e-02 -3.6488e+00 +2.5573e+00 +1.4405e+00 +2.3619e+00 -2.1126e+00 +2.6617e+00 +1.6629e+00
2200 +1.107739009e+04 +1.107739009e+04 +1.102245009e+04 +1.102245009e+04 -3.6258e+00 -2.4399e+00 -1.7687e+00 +3.7244e+00 +2.2729e+00 -1.9650e-01 -1.2611e+00 -2.4345e+00 -3.8376e+00 +1.3376e+00 +4.1084e+00 -6.8683e-01 +1.5285e-01 -3.8562e+00 +2.4173e+00 +1.3898e+00 +2.0827e+00 -2.2066e+00 +2.8414e+00 +1.9426e+00
2310 +1.058830255e+04 +1.058830255e+04 +1.053336255e+04 +1.053336255e+04 -3.5337e+00 -2.6506e+00 -1.6276e+00 +3.4352e+00 +2.4587e+00 -1.4290e-01 -1.2642e+00 -2.5377e+00 -3.7601e+00 +1.3501e+00 +4.3188e+00 -5.7832e-01 +2.4158e-01 -4.0198e+00 +2.2082e+00 +1.3438e+00 +1.7431e+00 -2.3005e+00 +2.9658e+00 +2.0428e+00
2332 +1.030906016e+04 +1.030906016e+04 +1.025412016e+04 +1.025412016e+04 -3.5534e+00 -2.6788e+00 -1.6447e+00 +3.4879e+00 +2.3666e+00 -1.4463e-01 -1.2712e+00 -2.5156e+00 -3.7904e+00 +1.2749e+00 +4.2025e+00 -5.7231e-01 +2.5983e-01 -4.1716e+00 +2.1287e+00 +1.2575e+00 +1.6595e+00 -2.3646e+00 +2.9597e+00 +1.9959e+00
2354 +8.144366719e+03 +8.144366719e+03 +8.089426719e+03 +8.089426719e+03 -3.5124e+00 -2.7071e+00 -1.6435e+00 +3.4762e+00 +2.3919e+00 -1.3176e-01 -1.3054e+00 -2.5297e+00 -3.7450e+00 +1.2408e+00 +4.1637e+00 -6.0761e-01 +2.6238e-01 -4.1787e+00 +2.0961e+00 +1.2768e+00 +1.5777e+00 -2.3059e+00 +3.0987e+00 +2.0668e+00
2640 +7.817095152e+03 +7.817095152e+03 +7.762155152e+03 +7.762155152e+03 -3.7146e+00 -2.5549e+00 -1.5695e+00 +3.6331e+00 +2.1295e+00 -4.8682e-01 -1.3611e+00 -2.6553e+00 -3.8658e+00 +1.5557e+00 +4.4350e+00 -5.5064e-01 +2.9069e-01 -4.1507e+00 +2.3059e+00 +1.2051e+00 +1.8947e+00 -2.2667e+00 +3.2557e+00 +2.0093e+00
2904 +6.744490081e+03 +6.744490081e+03 +6.689550081e+03 +6.689550081e+03 -3.7797e+00 -2.5045e+00 -1.4573e+00 +3.6745e+00 +2.1951e+00 -5.8816e-01 -1.1843e+00 -2.5822e+00 -3.9603e+00 +1.5645e+00 +4.2720e+00 -5.1877e-01 +1.8539e-01 -4.1654e+00 +2.3313e+00 +1.1918e+00 +1.8835e+00 -2.4988e+00 +3.0437e+00 +1.9399e+00
2970 +6.350900786e+03 +6.350900786e+03 +6.295960786e+03 +6.295960786e+03 -3.7228e+00 -2.5049e+00 -1.4637e+00 +3.5937e+00 +2.1474e+00 -6.8726e-01 -1.2286e+00 -2.5099e+00 -3.9654e+00 +1.5703e+00 +4.2614e+00 -5.3923e-01 +1.1202e-01 -4.1394e+00 +2.2983e+00 +1.1472e+00 +1.8402e+00 -2.4327e+00 +3.0589e+00 +1.8344e+00
3122 +6.293981082e+03 +6.293981082e+03 +6.239041082e+03 +6.239041082e+03 -3.7953e+00 -2.4142e+00 -1.5083e+00 +3.5713e+00 +2.0889e+00 -6.3210e-01 -1.1408e+00 -2.5441e+00 -3.8877e+00 +1.5514e+00 +4.2117e+00 -5.0099e-01 +1.6272e-01 -4.1097e+00 +2.2857e+00 +1.1458e+00 +1.8973e+00 -2.4276e+00 +2.9393e+00 +1.7687e+00
3146 +5.968249554e+03 +5.968249554e+03 +5.913309554e+03 +5.913309554e+03 -3.7771e+00 -2.3529e+00 -1.4785e+00 +3.5222e+00 +2.1271e+00 -6.3278e-01 -1.1386e+00 -2.5030e+00 -3.8750e+00 +1.5845e+00 +4.3027e+00 -5.0604e-01 +1.1983e-01 -4.1300e+00 +2.2188e+00 +1.1362e+00 +2.0391e+00 -2.4273e+00 +2.9417e+00 +1.7886e+00
3168 +5.575192443e+03 +5.575192443e+03 +5.520252443e+03 +5.520252443e+03 -3.7849e+00 -2.2785e+00 -1.4600e+00 +3.5139e+00 +2.1304e+00 -6.1255e-01 -1.1591e+00 -2.4994e+00 -3.9215e+00 +1.5059e+00 +4.2582e+00 -5.1433e-01 +1.5009e-01 -4.1534e+00 +2.2070e+00 +1.2100e+00 +2.0527e+00 -2.4374e+00 +2.9263e+00 +1.7566e+00
3454 +5.236416032e+03 +5.236416032e+03 +5.181476032e+03 +5.181476032e+03 -3.7429e+00 -2.3139e+00 -1.4010e+00 +3.5262e+00 +2.1502e+00 -4.7768e-01 -1.2228e+00 -2.4746e+00 -3.8933e+00 +1.4983e+00 +4.3780e+00 -5.1478e-01 +1.2848e-01 -4.2073e+00 +2.1169e+00 +1.1710e+00 +2.0397e+00 -2.4098e+00 +3.0504e+00 +1.7344e+00
3476 +4.792398902e+03 +4.792398902e+03 +4.737458902e+03 +4.737458902e+03 -3.7279e+00 -2.2868e+00 -1.4079e+00 +3.4958e+00 +2.1227e+00 -4.6780e-01 -1.2420e+00 -2.5034e+00 -3.9467e+00 +1.4920e+00 +4.3948e+00 -5.3227e-01 +1.4088e-01 -4.2238e+00 +2.1743e+00 +1.2098e+00 +2.0358e+00 -2.4131e+00 +3.0394e+00 +1.7549e+00
3586 +4.719897747e+03 +4.719897747e+03 +4.664957747e+03 +4.664957747e+03 -3.7342e+00 -2.2857e+00 -1.4101e+00 +3.4521e+00 +2.1405e+00 -4.2832e-01 -1.2118e+00 -2.5102e+00 -3.9491e+00 +1.4574e+00 +4.4372e+00 -5.3160e-01 +2.1557e-01 -4.2804e+00 +2.2027e+00 +1.1441e+00 +1.9836e+00 -2.4804e+00 +3.0309e+00 +1.7654e+00
3608 +4.615158552e+03 +4.615158552e+03 +4.560218552e+03 +4.560218552e+03 -3.7356e+00 -2.2768e+00 -1.4379e+00 +3.4820e+00 +2.1497e+00 -4.2577e-01 -1.2012e+00 -2.5270e+00 -3.9303e+00 +1.4399e+00 +4.4295e+00 -5.2385e-01 +2.4276e-01 -4.2780e+00 +2.1954e+00 +1.1577e+00 +1.9878e+00 -2.4745e+00 +3.0357e+00 +1.7609e+00
3619 +4.551352527e+03 +4.551352527e+03 +4.496412527e+03 +4.496412527e+03 -3.7405e+00 -2.3072e+00 -1.4065e+00 +3.4373e+00 +2.1544e+00 -4.3348e-01 -1.2363e+00 -2.5808e+00 -3.8620e+00 +1.4142e+00 +4.4463e+00 -5.4585e-01 +3.2884e-01 -4.3589e+00 +2.2208e+00 +1.2197e+00 +1.8802e+00 -2.4791e+00 +3.0535e+00 +1.7646e+00
