% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
420 +3.920762189e+002 +3.920762189e+002 -7.001378108e+001 -7.001378108e+001 +9.8316e-001 +6.6194e-001 -6.1347e-001 +4.4529e+000 +3.3873e+000 -2.0586e-001 +4.9693e-001 +2.0878e-001 +7.9589e-001 -1.1035e+000 -3.3827e+000 -1.4335e+000 +5.9130e-001 -2.3463e+000 -5.6969e-001 -4.0980e+000 -2.1857e+000 +3.7607e-001 -1.9964e+000 +1.7195e+000
425 +3.608292216e+002 +3.608292216e+002 -1.012607784e+002 -1.012607784e+002 +8.3670e-001 +1.6606e+000 -6.2993e-001 +4.4532e+000 +2.7015e+000 -1.9449e+000 +9.6917e-001 -7.0350e-002 -3.4959e-001 -7.9450e-002 -3.3024e+000 -2.1956e+000 -3.5985e-001 -2.4382e+000 -1.7480e+000 -2.9537e+000 -1.5196e+000 +7.4402e-001 -3.7962e+000 +2.1674e+000
452 +3.267857691e+002 +3.267857691e+002 -1.353042309e+002 -1.353042309e+002 +1.0258e+000 +2.5897e+000 -1.2035e-001 +5.2633e+000 +2.9464e+000 -7.8314e-001 +1.9438e+000 -7.7880e-001 +9.1084e-002 -1.0553e+000 -3.1412e+000 -2.2366e+000 -4.1738e-002 -2.0737e+000 -1.9949e+000 -2.5899e+000 -1.9963e+000 +1.5980e+000 -3.0289e+000 +1.8008e+000
510 +3.023907691e+002 +3.023907691e+002 -1.596992309e+002 -1.596992309e+002 +1.8099e+000 +1.6615e+000 +1.7101e-001 +2.8716e+000 +2.2449e+000 +6.1890e-001 +2.7982e-001 +7.8703e-001 +4.1851e-001 -9.0625e-002 -3.9030e+000 -3.7013e+000 +1.3996e+000 -2.7484e+000 -2.4408e+000 -3.0263e+000 -1.4946e+000 +1.8998e+000 -3.7015e+000 +2.5711e+000
540 +2.878470151e+002 +2.878470151e+002 -1.742429849e+002 -1.742429849e+002 +1.5759e+000 +1.6044e+000 -3.6996e-001 +1.3968e+000 +4.6200e+000 -1.5676e+000 +7.4733e-001 +1.8839e+000 +5.6497e-001 -1.7075e-001 -2.6943e+000 -3.0160e+000 +6.6677e-001 -3.4725e+000 -2.1022e+000 -3.3100e+000 -7.0544e-001 +1.6701e+000 -3.9153e+000 +1.8104e+000
550 +2.736486490e+002 +2.736486490e+002 -1.884413510e+002 -1.884413510e+002 +1.4447e+000 +1.6549e+000 -4.1288e-001 +2.7303e+000 +3.2965e+000 -1.1401e-002 +7.9154e-001 +7.4721e-001 +1.9865e-001 -7.7451e-001 -2.6506e+000 -2.9358e+000 +4.7804e-001 -3.4570e+000 -1.9172e+000 -4.3061e+000 -8.2683e-001 +1.9302e+000 -3.3512e+000 +2.4896e+000
555 +2.356057203e+002 +2.356057203e+002 -2.264842797e+002 -2.264842797e+002 +7.5000e-001 +1.2720e+000 +1.1723e+000 +2.6885e+000 +3.7761e+000 -4.4785e-001 +6.1984e-001 +2.4775e+000 +2.3741e-001 -2.1328e+000 -2.7574e+000 -3.8516e+000 +1.3904e+000 -3.7000e+000 -1.8311e+000 -3.9674e+000 -1.3990e+000 +2.7673e+000 -3.2156e+000 +2.5780e+000
585 +2.316499697e+002 +2.316499697e+002 -2.304400303e+002 -2.304400303e+002 +1.6471e-002 +1.6298e+000 -3.6742e-001 -2.3497e-001 +3.7941e+000 -1.4911e-001 -2.4033e-001 +2.5794e+000 +9.8979e-001 -2.0448e+000 -2.7404e+000 -3.5397e+000 -5.8165e-002 -3.4828e+000 -1.7691e+000 -4.3113e+000 -1.0900e+000 +3.1901e+000 -3.9942e+000 +2.7927e+000
620 +2.209857681e+002 +2.209857681e+002 -2.411042319e+002 -2.411042319e+002 +9.9262e-001 +5.3249e-001 +6.9666e-001 +5.9289e-001 +3.1258e+000 +6.0918e-001 +1.8158e+000 +1.6851e+000 +1.1208e+000 +4.5531e-001 -2.8174e+000 -2.6862e+000 +4.1197e-001 -4.5961e+000 -1.2088e+000 -3.7813e+000 -1.0600e+000 +3.6252e+000 -1.9980e+000 +1.9890e+000
660 +1.961863090e+002 +1.961863090e+002 -2.659036910e+002 -2.659036910e+002 +8.0369e-001 +4.0766e-001 -6.2413e-001 +1.5817e+000 +3.6381e+000 +2.7071e-001 +1.8858e+000 +1.4821e+000 +1.9318e+000 -5.5326e-001 -2.6666e+000 -3.4067e+000 +1.7019e-001 -2.8175e+000 -2.1390e+000 -4.0141e+000 -2.0824e-001 +2.9111e+000 -3.2885e+000 +2.2078e+000
707 +1.875432862e+002 +1.875432862e+002 -2.745467138e+002 -2.745467138e+002 +7.3578e-001 +1.6782e+000 -5.8025e-001 +2.4516e+000 +3.4599e+000 -9.0262e-001 +1.8572e+000 +1.0540e+000 +1.7514e+000 -2.2293e-003 -3.3826e+000 -3.3106e+000 +2.6615e-001 -2.0381e+000 -1.3096e+000 -4.0991e+000 -6.8631e-001 +3.2015e+000 -3.5718e+000 +2.4955e+000
967 +1.830346553e+002 +1.830346553e+002 -2.790553447e+002 -2.790553447e+002 +4.4020e-001 +1.0442e+000 +7.5132e-001 +1.3003e+000 +3.0945e+000 +1.0075e-001 +2.4100e+000 +2.1787e+000 +1.9216e+000 +6.0909e-001 -1.6703e+000 -3.0740e+000 -7.9202e-001 -2.2067e+000 -9.4445e-001 -3.4604e+000 -3.4423e-001 +2.8880e+000 -2.7460e+000 +2.4751e+000
1091 +1.781464939e+002 +1.781464939e+002 -2.839435061e+002 -2.839435061e+002 +1.0370e+000 +1.1902e+000 +7.4824e-001 +2.4232e+000 +3.6900e+000 -2.9932e-001 +2.7493e+000 +1.4421e+000 +1.8883e+000 -7.5677e-003 -2.0279e+000 -3.6884e+000 -6.9809e-001 -2.4177e+000 -1.6090e+000 -3.5537e+000 +7.6140e-003 +3.7167e+000 -3.5818e+000 +1.8828e+000
1169 +1.676196255e+002 +1.676196255e+002 -2.944703745e+002 -2.944703745e+002 +3.7580e-001 +1.2952e+000 +7.8799e-001 +2.9456e+000 +3.0059e+000 -7.6101e-001 +2.6315e+000 +1.7272e+000 +2.9869e+000 +4.9792e-001 -2.4989e+000 -4.2459e+000 -1.7551e-001 -2.5206e+000 -1.4463e+000 -3.9278e+000 +8.2495e-002 +3.4115e+000 -2.2423e+000 +1.9635e+000
1446 +1.658513798e+002 +1.658513798e+002 -2.962386202e+002 -2.962386202e+002 -1.5565e+000 +1.3989e+000 +3.9057e-001 +1.4524e+000 +3.7398e+000 -3.2707e-001 +3.0258e+000 +1.8907e+000 +2.5219e+000 +3.5720e-001 -3.7692e+000 -3.1487e+000 -5.5474e-002 -2.5609e+000 -4.5543e-001 -3.8784e+000 -3.7529e-001 +2.6333e+000 -1.9560e+000 +1.8723e+000
1496 +1.608202316e+002 +1.608202316e+002 -3.012697684e+002 -3.012697684e+002 -1.5651e+000 +1.5154e+000 +5.2248e-001 +1.2820e+000 +3.8513e+000 -3.8167e-003 +3.4638e+000 +2.6722e+000 +2.1373e+000 -2.1800e-001 -2.9121e+000 -3.8946e+000 -1.4273e-001 -2.5115e+000 -9.6190e-001 -3.9465e+000 +1.2183e-001 +2.1905e+000 -2.5753e+000 +1.7949e+000
1507 +1.575792251e+002 +1.575792251e+002 -3.045107749e+002 -3.045107749e+002 -1.3170e+000 +1.1623e+000 +7.2211e-001 +1.0664e+000 +3.9341e+000 +3.0999e-002 +3.1736e+000 +1.8540e+000 +1.8496e+000 -6.6732e-001 -2.6095e+000 -3.7481e+000 -1.7802e-001 -2.3773e+000 -3.1470e-001 -3.5581e+000 +6.1126e-002 +2.3833e+000 -2.3610e+000 +2.2320e+000
1539 +1.468591426e+002 +1.468591426e+002 -3.152308574e+002 -3.152308574e+002 -1.7418e+000 +1.6443e+000 +3.3981e-001 +9.2266e-001 +3.7245e+000 +2.2753e-001 +3.3298e+000 +2.6325e+000 +2.3993e+000 +1.7130e-002 -3.3588e+000 -3.6834e+000 -1.9715e-001 -1.6655e+000 -9.1819e-001 -4.3021e+000 +3.7312e-001 +2.5992e+000 -2.1418e+000 +1.9251e+000
1746 +1.315929052e+002 +1.315929052e+002 -3.304970948e+002 -3.304970948e+002 -1.4097e+000 +1.2577e+000 +3.4900e-001 +1.5907e+000 +3.5423e+000 -1.0985e-001 +3.3490e+000 +2.5877e+000 +2.3275e+000 +6.2018e-001 -2.6919e+000 -3.6542e+000 -1.0104e-001 -2.4466e+000 -3.4916e-001 -4.3204e+000 +4.3359e-001 +2.7307e+000 -2.5574e+000 +2.1460e+000
1912 +1.082594401e+002 +1.082594401e+002 -3.538305599e+002 -3.538305599e+002 -1.5808e+000 +1.3157e+000 +2.8487e-001 +7.6560e-001 +3.7203e+000 -1.6788e-001 +3.1341e+000 +2.4803e+000 +2.6016e+000 +1.0934e-001 -2.1515e+000 -3.8437e+000 -2.5603e-001 -3.5097e+000 -4.6878e-001 -3.9329e+000 +3.8330e-001 +2.9513e+000 -2.1261e+000 +2.1644e+000
2365 +9.574037975e+001 +9.574037975e+001 -3.663496202e+002 -3.663496202e+002 -1.4390e+000 +1.3960e+000 +3.0408e-001 +7.9522e-001 +4.0234e+000 -2.5801e-002 +3.2688e+000 +2.0095e+000 +2.3595e+000 -5.0651e-002 -2.1762e+000 -3.7976e+000 -8.0202e-002 -2.9378e+000 -5.3456e-001 -4.1665e+000 -2.9309e-001 +2.9859e+000 -2.8698e+000 +2.2014e+000
2601 +9.436778955e+001 +9.436778955e+001 -3.677222105e+002 -3.677222105e+002 -1.3829e+000 +1.3193e+000 +4.7248e-001 +7.8326e-001 +3.9412e+000 -6.4398e-002 +3.2765e+000 +2.0544e+000 +2.3082e+000 +5.3517e-002 -2.1563e+000 -3.8485e+000 -7.8775e-002 -3.4332e+000 -5.3185e-001 -3.9780e+000 +3.1023e-002 +2.7318e+000 -3.1191e+000 +2.2036e+000
2684 +8.443061285e+001 +8.443061285e+001 -3.776593871e+002 -3.776593871e+002 -1.4195e+000 +1.3207e+000 +5.3337e-001 +6.7138e-001 +3.9552e+000 -6.1723e-002 +3.3075e+000 +1.8946e+000 +2.3868e+000 +1.1941e-001 -2.2038e+000 -3.8404e+000 -4.8542e-002 -3.4361e+000 -5.2856e-001 -3.8709e+000 +5.6077e-002 +2.7104e+000 -2.7890e+000 +2.3910e+000
2728 +7.530091713e+001 +7.530091713e+001 -3.867890829e+002 -3.867890829e+002 -1.4184e+000 +1.2793e+000 +4.5250e-001 +6.3498e-001 +3.9933e+000 -8.7112e-002 +3.2850e+000 +1.8545e+000 +2.4549e+000 +7.5994e-002 -2.1422e+000 -3.7952e+000 -1.5328e-001 -3.4627e+000 -4.9429e-001 -3.9211e+000 +7.9414e-002 +2.7380e+000 -2.8519e+000 +2.4324e+000
2882 +5.842590530e+001 +5.842590530e+001 -4.036640947e+002 -4.036640947e+002 -1.4014e+000 +1.2898e+000 +4.6249e-001 +6.6823e-001 +3.9877e+000 -1.5782e-001 +3.3509e+000 +1.8730e+000 +2.4656e+000 +6.7406e-002 -2.1763e+000 -3.8045e+000 -1.2336e-001 -3.4388e+000 -4.4931e-001 -3.9777e+000 +7.4786e-002 +2.6149e+000 -2.8899e+000 +2.4781e+000
3014 +5.562107601e+001 +5.562107601e+001 -4.064689240e+002 -4.064689240e+002 -1.3948e+000 +1.2594e+000 +4.2345e-001 +6.6233e-001 +3.9904e+000 -1.5604e-001 +3.3478e+000 +1.8628e+000 +2.4248e+000 +9.0543e-002 -2.1666e+000 -3.7781e+000 -1.3598e-001 -3.4165e+000 -4.7656e-001 -3.9193e+000 +5.2853e-002 +2.5747e+000 -2.8367e+000 +2.5008e+000
3036 +5.287964311e+001 +5.287964311e+001 -4.092103569e+002 -4.092103569e+002 -1.3617e+000 +1.3026e+000 +4.5340e-001 +6.5921e-001 +4.0129e+000 -1.2660e-001 +3.3436e+000 +1.8669e+000 +2.4081e+000 +7.3258e-002 -2.1622e+000 -3.7814e+000 -1.2202e-001 -3.4070e+000 -4.7383e-001 -3.9055e+000 +3.3472e-002 +2.5584e+000 -2.8343e+000 +2.4878e+000
3058 +4.753100858e+001 +4.753100858e+001 -4.145589914e+002 -4.145589914e+002 -1.3374e+000 +1.3283e+000 +4.6296e-001 +6.6320e-001 +4.0057e+000 -1.2453e-001 +3.3440e+000 +1.8258e+000 +2.4103e+000 +1.0556e-001 -2.1814e+000 -3.7851e+000 -1.2086e-001 -3.4176e+000 -4.5884e-001 -3.9210e+000 +4.9208e-002 +2.6175e+000 -2.8282e+000 +2.4890e+000
3278 +4.593236241e+001 +4.593236241e+001 -4.161576376e+002 -4.161576376e+002 -1.3576e+000 +1.3679e+000 +4.7321e-001 +7.5142e-001 +4.0298e+000 -3.8470e-002 +3.3026e+000 +1.9138e+000 +2.3786e+000 +1.1976e-001 -2.2017e+000 -3.7163e+000 -1.0172e-001 -3.4040e+000 -4.5634e-001 -3.9385e+000 +9.3281e-002 +2.5974e+000 -2.8124e+000 +2.5075e+000
3322 +4.331822450e+001 +4.331822450e+001 -4.187717755e+002 -4.187717755e+002 -1.3610e+000 +1.3697e+000 +5.0605e-001 +7.5941e-001 +4.0121e+000 -9.7184e-002 +3.2896e+000 +1.8906e+000 +2.3753e+000 +8.5794e-002 -2.1881e+000 -3.7215e+000 -1.1827e-001 -3.4027e+000 -4.5332e-001 -3.9261e+000 +8.0074e-002 +2.5941e+000 -2.8071e+000 +2.4942e+000
3344 +4.200566299e+001 +4.200566299e+001 -4.200843370e+002 -4.200843370e+002 -1.3794e+000 +1.3805e+000 +5.1718e-001 +7.3017e-001 +4.0152e+000 -9.3535e-002 +3.3028e+000 +1.8861e+000 +2.3752e+000 +9.4002e-002 -2.1949e+000 -3.7376e+000 -1.1370e-001 -3.4082e+000 -4.4627e-001 -3.9160e+000 +1.0145e-001 +2.6082e+000 -2.8096e+000 +2.4708e+000
3388 +4.130337302e+001 +4.130337302e+001 -4.207866270e+002 -4.207866270e+002 -1.3578e+000 +1.3771e+000 +5.2479e-001 +7.5174e-001 +4.0101e+000 -8.8645e-002 +3.2868e+000 +1.8541e+000 +2.3755e+000 +8.8993e-002 -2.1992e+000 -3.7395e+000 -9.7785e-002 -3.3977e+000 -4.5134e-001 -3.9034e+000 +9.9620e-002 +2.6161e+000 -2.8199e+000 +2.4680e+000
3410 +4.031167441e+001 +4.031167441e+001 -4.217783256e+002 -4.217783256e+002 -1.3495e+000 +1.3711e+000 +5.5137e-001 +7.7165e-001 +4.0061e+000 -9.3908e-002 +3.2914e+000 +1.8628e+000 +2.3640e+000 +6.7063e-002 -2.2082e+000 -3.7434e+000 -1.0195e-001 -3.3948e+000 -4.6218e-001 -3.9226e+000 +9.2865e-002 +2.6117e+000 -2.8160e+000 +2.4983e+000
3454 +3.899653110e+001 +3.899653110e+001 -4.230934689e+002 -4.230934689e+002 -1.3487e+000 +1.3681e+000 +5.3862e-001 +7.4333e-001 +4.0012e+000 -7.8584e-002 +3.2797e+000 +1.8730e+000 +2.3682e+000 +5.5978e-002 -2.2216e+000 -3.7543e+000 -1.3372e-001 -3.4217e+000 -4.5448e-001 -3.9254e+000 +8.6472e-002 +2.5825e+000 -2.8530e+000 +2.4743e+000
3476 +3.823736390e+001 +3.823736390e+001 -4.238526361e+002 -4.238526361e+002 -1.3395e+000 +1.3633e+000 +5.4492e-001 +7.5740e-001 +3.9982e+000 -6.6197e-002 +3.2752e+000 +1.8911e+000 +2.3849e+000 +5.0217e-002 -2.2110e+000 -3.7524e+000 -1.5123e-001 -3.4278e+000 -4.6646e-001 -3.9415e+000 +8.5079e-002 +2.5917e+000 -2.8197e+000 +2.4847e+000
3498 +3.699438727e+001 +3.699438727e+001 -4.250956127e+002 -4.250956127e+002 -1.3379e+000 +1.3598e+000 +5.3874e-001 +7.4245e-001 +3.9925e+000 -6.0424e-002 +3.2738e+000 +1.9005e+000 +2.3943e+000 +6.3709e-002 -2.2069e+000 -3.7706e+000 -1.4784e-001 -3.4425e+000 -4.6446e-001 -3.9289e+000 +8.5507e-002 +2.6050e+000 -2.8301e+000 +2.4775e+000
3630 +3.602214565e+001 +3.602214565e+001 -4.260678544e+002 -4.260678544e+002 -1.3310e+000 +1.3380e+000 +5.2260e-001 +7.2970e-001 +3.9764e+000 -2.7304e-002 +3.2728e+000 +1.8770e+000 +2.4099e+000 +5.7688e-002 -2.2082e+000 -3.7817e+000 -1.4433e-001 -3.4100e+000 -4.6034e-001 -3.9396e+000 +9.1358e-002 +2.6011e+000 -2.8297e+000 +2.4606e+000
3706 +3.509398940e+001 +3.509398940e+001 -4.269960106e+002 -4.269960106e+002 -1.3346e+000 +1.3397e+000 +5.7625e-001 +7.4199e-001 +3.9667e+000 -3.9076e-002 +3.2607e+000 +1.8916e+000 +2.3816e+000 +4.7050e-002 -2.2115e+000 -3.7811e+000 -1.5333e-001 -3.3828e+000 -4.5535e-001 -3.9274e+000 +1.0833e-001 +2.6011e+000 -2.8331e+000 +2.4376e+000
4048 +3.458999121e+001 +3.458999121e+001 -4.275000088e+002 -4.275000088e+002 -1.3498e+000 +1.3462e+000 +5.5352e-001 +7.1558e-001 +3.9773e+000 -5.4719e-002 +3.2935e+000 +1.8907e+000 +2.3838e+000 +4.8891e-002 -2.2142e+000 -3.7985e+000 -1.4546e-001 -3.4041e+000 -4.6107e-001 -3.9304e+000 +9.6317e-002 +2.6031e+000 -2.8315e+000 +2.4536e+000
4862 +3.388151471e+001 +3.388151471e+001 -4.282084853e+002 -4.282084853e+002 -1.3427e+000 +1.3484e+000 +5.6456e-001 +7.2770e-001 +3.9682e+000 -7.0490e-002 +3.2864e+000 +1.8883e+000 +2.3856e+000 +5.8760e-002 -2.2124e+000 -3.7847e+000 -1.3832e-001 -3.4043e+000 -4.6049e-001 -3.9232e+000 +1.0016e-001 +2.6020e+000 -2.8288e+000 +2.4430e+000
30828 +3.277550412e+001 +3.277550412e+001 -4.293144959e+002 -4.293144959e+002 -3.3768e-001 +4.5908e-001 +1.2743e+000 -1.3675e-001 +2.3317e+000 +7.6849e-001 +3.2472e+000 +2.6465e+000 +2.3999e+000 +6.0435e-002 -2.7396e+000 -3.7618e+000 -1.4227e-001 -2.9713e+000 -2.2684e+000 -3.8961e+000 +8.7799e-002 +3.6782e+000 -2.8262e+000 +1.8318e+000
30938 +3.080000130e+001 +3.080000130e+001 -4.312899987e+002 -4.312899987e+002 -3.7031e-001 +4.6999e-001 +1.3226e+000 -1.3291e-001 +2.3315e+000 +8.1365e-001 +3.2898e+000 +2.6573e+000 +2.4002e+000 +6.7369e-002 -2.7511e+000 -3.7743e+000 -1.2334e-001 -2.9613e+000 -2.2644e+000 -3.9272e+000 +9.4873e-002 +3.6713e+000 -2.8329e+000 +1.8246e+000
30960 +2.974668175e+001 +2.974668175e+001 -4.323433183e+002 -4.323433183e+002 -3.5865e-001 +4.6281e-001 +1.3206e+000 -1.5026e-001 +2.3151e+000 +8.2742e-001 +3.2961e+000 +2.6583e+000 +2.3762e+000 +5.8255e-002 -2.7542e+000 -3.7717e+000 -1.2171e-001 -2.9657e+000 -2.2680e+000 -3.9313e+000 +9.1384e-002 +3.6847e+000 -2.8325e+000 +1.8215e+000
31092 +2.890555075e+001 +2.890555075e+001 -4.331844493e+002 -4.331844493e+002 -3.4047e-001 +4.7656e-001 +1.2959e+000 -1.6293e-001 +2.3032e+000 +8.2801e-001 +3.2993e+000 +2.6496e+000 +2.4010e+000 +8.4125e-002 -2.7506e+000 -3.7760e+000 -1.3119e-001 -2.9767e+000 -2.2875e+000 -3.9275e+000 +8.6014e-002 +3.7258e+000 -2.8364e+000 +1.8290e+000
31136 +2.875836630e+001 +2.875836630e+001 -4.333316337e+002 -4.333316337e+002 -3.3876e-001 +4.7267e-001 +1.3064e+000 -1.8073e-001 +2.3146e+000 +8.2576e-001 +3.2812e+000 +2.6483e+000 +2.3985e+000 +8.2253e-002 -2.7436e+000 -3.7907e+000 -1.3450e-001 -2.9623e+000 -2.2810e+000 -3.9318e+000 +8.8710e-002 +3.7269e+000 -2.8320e+000 +1.8315e+000
31158 +2.779895624e+001 +2.779895624e+001 -4.342910438e+002 -4.342910438e+002 -3.4538e-001 +4.5856e-001 +1.2894e+000 -1.6183e-001 +2.3197e+000 +8.2654e-001 +3.2681e+000 +2.6491e+000 +2.4016e+000 +7.3101e-002 -2.7431e+000 -3.7788e+000 -1.3902e-001 -2.9661e+000 -2.2843e+000 -3.9248e+000 +9.3999e-002 +3.7422e+000 -2.8336e+000 +1.8293e+000
31290 +2.744858097e+001 +2.744858097e+001 -4.346414190e+002 -4.346414190e+002 -3.4313e-001 +4.4276e-001 +1.2944e+000 -1.5819e-001 +2.2845e+000 +8.3538e-001 +3.2574e+000 +2.6577e+000 +2.3845e+000 +7.3640e-002 -2.7531e+000 -3.7913e+000 -1.4500e-001 -2.9667e+000 -2.2780e+000 -3.9213e+000 +9.4861e-002 +3.7586e+000 -2.8227e+000 +1.8157e+000
