% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
426 +4.164422805e+002 +4.164422805e+002 +3.156322805e+002 +3.156322805e+002 +6.2842e-002 +3.7828e-001 -1.2439e+000 -1.6737e+000 -2.0038e+000 -1.7902e+000 -5.5159e-001 +2.9447e+000 -2.6463e+000 -1.7604e+000 +1.9100e-001 -3.3907e+000 +7.7280e-001 -1.3141e+000 +9.8695e-001 +2.9937e-001 +1.4336e+000 -1.3159e-001 +1.5415e+000 -5.5388e-001
484 +3.721549106e+002 +3.721549106e+002 +2.713449106e+002 +2.713449106e+002 -2.9615e-001 -1.1776e-003 -9.7675e-001 -1.2099e+000 -1.3377e+000 -6.4085e-001 -4.0280e-001 +2.7128e+000 -3.2398e+000 -2.0135e+000 -3.2790e-001 -3.3608e+000 +2.9574e-001 -1.1760e+000 +3.7724e-001 +2.3243e-001 +8.5950e-001 -7.2889e-002 +1.4726e+000 +2.1171e-001
508 +3.696574569e+002 +3.696574569e+002 +2.688474569e+002 +2.688474569e+002 +6.2990e-001 -8.9267e-001 -1.6229e+000 -1.1043e-001 -8.4724e-001 +2.4710e-001 +6.5748e-001 +1.5363e+000 -3.2379e+000 -1.4834e+000 -1.7191e-001 -3.7082e+000 -6.5321e-002 -1.1887e+000 -9.7648e-001 +6.0085e-003 +2.1398e+000 -5.2205e-001 +5.9835e-001 -4.3029e-002
509 +3.063638561e+002 +3.063638561e+002 +2.055538561e+002 +2.055538561e+002 -4.7781e-001 +1.7740e-001 -9.4567e-001 -2.8246e-001 -1.9101e-001 +1.2213e+000 +4.9348e-001 +2.4273e+000 -3.0412e+000 -1.1065e+000 -7.2403e-001 -2.8104e+000 +4.6804e-001 -1.2709e+000 +1.9010e-001 +2.1694e+000 +8.0494e-001 -3.5809e-001 +1.5070e+000 -3.8324e-001
536 +2.995220640e+002 +2.995220640e+002 +1.987120640e+002 +1.987120640e+002 +1.2742e-001 +4.7573e-001 -3.4128e-001 -5.8857e-003 -3.1197e-001 +2.3003e-001 +1.6659e+000 +2.0476e+000 -3.5033e+000 -1.6084e+000 -8.6990e-001 -3.2422e+000 +6.3258e-001 -1.0065e+000 +1.5983e+000 +2.0137e+000 +2.3713e-001 +3.2846e-001 -1.5029e-001 -2.5482e-002
552 +2.446270268e+002 +2.446270268e+002 +1.438170268e+002 +1.438170268e+002 -1.5022e-001 -5.2035e-002 -1.1801e-001 -1.0064e+000 -5.3095e-001 -2.7762e-001 +5.2648e-001 +1.5323e+000 -4.0944e+000 -1.3522e+000 -9.8174e-001 -3.5166e+000 +1.3953e-001 -1.2205e+000 +1.1874e+000 +2.3693e+000 +1.5258e+000 -9.2985e-001 +1.2136e+000 +4.2189e-001
635 +2.327725810e+002 +2.327725810e+002 +1.319625810e+002 +1.319625810e+002 +4.6519e-002 +5.6736e-001 -1.4447e+000 -1.2121e+000 +8.7131e-001 +7.6572e-001 +1.5727e+000 +7.3979e-001 -3.5913e+000 -1.2124e+000 -3.6041e-001 -3.8307e+000 -5.6927e-001 -1.1897e+000 +2.4306e+000 +3.4698e+000 +2.1943e+000 -1.1467e-001 +1.0188e+000 +1.7034e+000
723 +2.253697777e+002 +2.253697777e+002 +1.245597777e+002 +1.245597777e+002 +4.8508e-001 +1.1266e-001 -2.1468e-001 +3.8930e-001 +1.8374e+000 -1.0820e+000 +1.1301e+000 +1.1489e+000 -3.7005e+000 -1.1092e+000 -2.6066e-001 -3.1446e+000 -4.0220e-001 -2.2246e+000 +9.7951e-001 +2.0226e+000 +2.2196e+000 -1.3178e+000 +3.0434e+000 +1.4072e+000
730 +2.140261720e+002 +2.140261720e+002 +1.132161720e+002 +1.132161720e+002 +1.1578e+000 +3.4078e-001 -1.4749e+000 -1.9706e-001 +2.2476e+000 +2.1338e+000 +1.4350e+000 +1.9288e+000 -2.8817e+000 -1.8845e-001 -9.6616e-002 -2.7737e+000 +5.1271e-001 -1.1641e+000 +2.1196e+000 +4.2047e+000 +1.4485e+000 -7.5600e-002 +2.3963e+000 +2.3450e+000
770 +1.876033702e+002 +1.876033702e+002 +8.679337019e+001 +8.679337019e+001 +5.9848e-001 +3.4312e-001 -1.3616e-001 -4.7028e-001 +2.2987e+000 +1.2073e+000 +1.2157e+000 +3.6671e-001 -3.2096e+000 -4.7063e-001 +3.0587e-001 -3.0340e+000 -6.4018e-001 -1.3580e+000 +1.2458e+000 +3.1247e+000 +2.7561e+000 -2.0441e-001 +2.5372e+000 +3.7411e+000
880 +1.835591479e+002 +1.835591479e+002 +8.274914788e+001 +8.274914788e+001 +6.5715e-001 +3.8969e-001 +3.2017e-001 -1.8141e-001 +2.1107e+000 +8.3591e-001 +1.1608e+000 +1.5156e+000 -3.6471e+000 +5.7223e-001 +2.2293e-001 -2.6540e+000 -4.7641e-001 -1.1972e+000 +1.3686e+000 +3.3368e+000 +2.7286e+000 -7.0616e-001 +3.1386e+000 +2.9846e+000
982 +1.653352573e+002 +1.653352573e+002 +6.452525728e+001 +6.452525728e+001 +6.3570e-001 -2.1503e-001 +2.2054e+000 +3.7723e-001 +1.7110e+000 +7.1301e-001 +1.2264e+000 +1.4752e+000 -3.5191e+000 +1.3066e+000 +4.3347e-001 -3.9272e+000 -1.0621e+000 -2.0520e+000 +1.8001e+000 +3.6712e+000 +2.9945e+000 -1.4257e+000 +2.0411e+000 +3.8816e+000
1573 +1.537321163e+002 +1.537321163e+002 +5.292211626e+001 +5.292211626e+001 +1.5393e+000 +1.7961e+000 +7.0971e-001 -3.3411e-001 +3.2276e+000 +9.3987e-001 +1.5945e+000 +1.8111e+000 -3.7391e+000 -4.8022e-001 +1.9108e+000 -3.1778e+000 -4.2672e-001 -1.4573e+000 +1.3489e+000 +4.5779e+000 +2.2371e+000 +2.9241e-001 +3.4530e+000 +3.3989e+000
1782 +1.426230085e+002 +1.426230085e+002 +4.181300852e+001 +4.181300852e+001 +2.0977e+000 +1.2962e+000 +1.1694e+000 -3.1807e-001 +2.4335e+000 +1.6554e+000 +1.5215e+000 +1.9942e+000 -3.6565e+000 -1.0014e+000 +1.9858e+000 -2.8916e+000 +7.4443e-002 -1.5609e+000 +5.5687e-001 +3.9924e+000 +1.7520e+000 -9.7103e-001 +3.0916e+000 +2.2728e+000
2447 +1.306160545e+002 +1.306160545e+002 +2.980605451e+001 +2.980605451e+001 +6.4154e-001 +3.9999e-001 +1.0867e+000 -4.5865e-001 +2.3075e+000 +2.1285e+000 +9.6700e-001 +1.1832e+000 -3.7197e+000 -9.3527e-001 +2.1046e+000 -3.5939e+000 -8.3047e-001 -1.8981e+000 -1.3914e-001 +4.4324e+000 +2.8692e+000 -2.6719e+000 +2.3168e+000 +3.0548e+000
3532 +1.096498454e+002 +1.096498454e+002 +8.839845380e+000 +8.839845380e+000 +3.5889e-001 +7.6656e-001 +9.2799e-001 -6.2196e-001 +2.9341e+000 +1.4898e+000 +6.4928e-002 +1.4678e+000 -3.4280e+000 -8.8888e-001 +2.5055e+000 -2.9580e+000 -3.6432e-001 -2.2683e+000 +3.8974e-001 +4.2673e+000 +2.6679e+000 -2.2366e+000 +2.1958e+000 +2.8226e+000
4312 +9.615621018e+001 +9.615621018e+001 -4.653789821e+000 -4.653789821e+000 +9.6069e-001 +1.4095e-001 +9.4222e-001 -9.9783e-001 +2.6362e+000 +1.6855e+000 -4.4048e-002 +1.3545e+000 -4.0236e+000 -1.1559e+000 +2.6382e+000 -2.8472e+000 +1.4492e-001 -2.2334e+000 -1.7452e-001 +3.9792e+000 +2.8148e+000 -2.2242e+000 +2.5650e+000 +2.2319e+000
4906 +8.701215442e+001 +8.701215442e+001 -1.379784558e+001 -1.379784558e+001 +8.5709e-001 +5.2136e-001 +1.1264e+000 -7.0301e-001 +2.4802e+000 +1.9555e+000 -2.7775e-001 +1.2496e+000 -4.1474e+000 -1.1589e+000 +2.0840e+000 -3.2568e+000 +2.5333e-001 -2.1641e+000 +3.7872e-005 +3.9750e+000 +2.3563e+000 -1.7725e+000 +2.4150e+000 +2.8105e+000
4928 +7.534697150e+001 +7.534697150e+001 -2.546302850e+001 -2.546302850e+001 +8.6866e-001 +4.6225e-001 +1.1749e+000 -6.9702e-001 +2.4915e+000 +1.9474e+000 -2.4491e-001 +1.1519e+000 -4.1842e+000 -1.1936e+000 +2.0652e+000 -3.2286e+000 +2.2640e-001 -2.1916e+000 -6.6401e-002 +3.9293e+000 +2.3313e+000 -1.7186e+000 +2.3989e+000 +2.8429e+000
4950 +6.176455411e+001 +6.176455411e+001 -3.904544589e+001 -3.904544589e+001 +9.0514e-001 +5.0122e-001 +1.2465e+000 -6.4871e-001 +2.5029e+000 +1.8999e+000 -2.4284e-001 +1.1305e+000 -4.2235e+000 -1.2182e+000 +2.0275e+000 -3.2225e+000 +2.5764e-001 -2.2014e+000 -1.1115e-001 +3.9569e+000 +2.2924e+000 -1.7368e+000 +2.3283e+000 +2.8885e+000
4972 +6.066590011e+001 +6.066590011e+001 -4.014409989e+001 -4.014409989e+001 +8.1858e-001 +5.0781e-001 +1.2130e+000 -6.1490e-001 +2.5281e+000 +1.8640e+000 -2.7260e-001 +1.1382e+000 -4.1336e+000 -1.1779e+000 +2.0305e+000 -3.2203e+000 +2.0487e-001 -2.2527e+000 -6.2221e-002 +3.9793e+000 +2.2613e+000 -1.7792e+000 +2.3612e+000 +2.9379e+000
4994 +5.179792899e+001 +5.179792899e+001 -4.901207101e+001 -4.901207101e+001 +7.9826e-001 +5.3652e-001 +1.2003e+000 -6.1955e-001 +2.5150e+000 +1.8998e+000 -2.8634e-001 +1.0918e+000 -4.1984e+000 -1.1636e+000 +2.0755e+000 -3.2355e+000 +1.4962e-001 -2.2468e+000 -1.6572e-001 +3.9365e+000 +2.2905e+000 -1.7545e+000 +2.3709e+000 +2.8336e+000
5236 +4.915506056e+001 +4.915506056e+001 -5.165493944e+001 -5.165493944e+001 +8.3386e-001 +5.0099e-001 +1.1512e+000 -6.3579e-001 +2.4956e+000 +1.8175e+000 -1.3626e-001 +1.1731e+000 -4.1840e+000 -1.0919e+000 +2.1322e+000 -3.2474e+000 +1.7747e-001 -2.2879e+000 -1.9075e-001 +3.9758e+000 +2.2727e+000 -1.8291e+000 +2.4665e+000 +2.8393e+000
5280 +4.438186264e+001 +4.438186264e+001 -5.642813736e+001 -5.642813736e+001 +8.1241e-001 +5.2743e-001 +1.1785e+000 -6.0821e-001 +2.4552e+000 +1.8064e+000 -1.7458e-001 +1.1706e+000 -4.1901e+000 -1.0845e+000 +2.0968e+000 -3.2817e+000 +1.9327e-001 -2.2807e+000 -2.1552e-001 +3.9652e+000 +2.3216e+000 -1.7949e+000 +2.4259e+000 +2.8075e+000
5294 +4.185063665e+001 +4.185063665e+001 -5.895936335e+001 -5.895936335e+001 +7.7661e-001 +5.8887e-001 +1.2674e+000 -6.1455e-001 +2.5195e+000 +1.8344e+000 -1.2306e-001 +1.1240e+000 -4.1847e+000 -1.0899e+000 +2.1304e+000 -3.2946e+000 +2.0289e-001 -2.2654e+000 -2.0706e-001 +3.9657e+000 +2.2867e+000 -1.7909e+000 +2.3846e+000 +2.8352e+000
5302 +4.024817729e+001 +4.024817729e+001 -6.056182271e+001 -6.056182271e+001 +8.0547e-001 +5.5256e-001 +1.1946e+000 -5.9939e-001 +2.4879e+000 +1.8392e+000 -1.7768e-001 +1.1812e+000 -4.1625e+000 -1.1089e+000 +2.0988e+000 -3.3025e+000 +2.1061e-001 -2.2678e+000 -1.4683e-001 +3.9723e+000 +2.2940e+000 -1.7912e+000 +2.4175e+000 +2.8433e+000
5390 +3.689651106e+001 +3.689651106e+001 -6.391348894e+001 -6.391348894e+001 +7.9207e-001 +5.2278e-001 +1.2389e+000 -5.3613e-001 +2.5079e+000 +1.8641e+000 -1.8430e-001 +1.1793e+000 -4.2201e+000 -1.0935e+000 +2.0047e+000 -3.2931e+000 +2.1065e-001 -2.2776e+000 -2.1382e-001 +3.9621e+000 +2.2535e+000 -1.7624e+000 +2.3927e+000 +2.8383e+000
5412 +3.276776376e+001 +3.276776376e+001 -6.804223624e+001 -6.804223624e+001 +7.8353e-001 +5.4212e-001 +1.2321e+000 -5.1242e-001 +2.5168e+000 +1.8521e+000 -1.7405e-001 +1.1707e+000 -4.2426e+000 -1.1132e+000 +2.0033e+000 -3.2801e+000 +2.0743e-001 -2.2808e+000 -2.0689e-001 +3.9672e+000 +2.2780e+000 -1.7329e+000 +2.4027e+000 +2.8641e+000
5478 +2.889548989e+001 +2.889548989e+001 -7.191451011e+001 -7.191451011e+001 +7.7533e-001 +5.8563e-001 +1.2760e+000 -4.9900e-001 +2.5191e+000 +1.8470e+000 -1.8102e-001 +1.1627e+000 -4.2837e+000 -1.0954e+000 +2.0270e+000 -3.2232e+000 +2.0030e-001 -2.2602e+000 -1.8500e-001 +4.0004e+000 +2.2885e+000 -1.7586e+000 +2.3959e+000 +2.9614e+000
5500 +2.849332295e+001 +2.849332295e+001 -7.231667705e+001 -7.231667705e+001 +7.7038e-001 +5.5443e-001 +1.2890e+000 -5.1315e-001 +2.5154e+000 +1.8467e+000 -1.6902e-001 +1.1571e+000 -4.2732e+000 -1.1115e+000 +2.0360e+000 -3.2229e+000 +1.9641e-001 -2.2668e+000 -1.7414e-001 +3.9897e+000 +2.2949e+000 -1.7621e+000 +2.3932e+000 +2.9405e+000
5533 +2.738236488e+001 +2.738236488e+001 -7.342763512e+001 -7.342763512e+001 +7.4760e-001 +6.4301e-001 +1.2834e+000 -5.0725e-001 +2.5173e+000 +1.7674e+000 -1.2221e-001 +1.1298e+000 -4.3427e+000 -1.1438e+000 +2.0230e+000 -3.1992e+000 +1.6690e-001 -2.2865e+000 -1.8771e-001 +4.0200e+000 +2.2611e+000 -1.7421e+000 +2.3921e+000 +2.9393e+000
5544 +2.539173798e+001 +2.539173798e+001 -7.541826202e+001 -7.541826202e+001 +7.3753e-001 +5.7275e-001 +1.3167e+000 -5.1904e-001 +2.5045e+000 +1.8192e+000 -1.7446e-001 +1.1491e+000 -4.3013e+000 -1.1392e+000 +2.0315e+000 -3.2067e+000 +1.8306e-001 -2.2624e+000 -1.7733e-001 +3.9893e+000 +2.2807e+000 -1.7264e+000 +2.3877e+000 +2.8733e+000
5610 +2.317458685e+001 +2.317458685e+001 -7.763541315e+001 -7.763541315e+001 +7.3653e-001 +5.7217e-001 +1.3491e+000 -5.3469e-001 +2.5020e+000 +1.8331e+000 -1.7121e-001 +1.1256e+000 -4.3224e+000 -1.1692e+000 +2.0724e+000 -3.1789e+000 +2.0682e-001 -2.2588e+000 -1.8265e-001 +3.9704e+000 +2.2935e+000 -1.7711e+000 +2.3924e+000 +2.9130e+000
5632 +2.140896133e+001 +2.140896133e+001 -7.940103867e+001 -7.940103867e+001 +7.5187e-001 +5.6602e-001 +1.3367e+000 -5.4730e-001 +2.4967e+000 +1.8203e+000 -1.5303e-001 +1.1012e+000 -4.3079e+000 -1.1699e+000 +2.0506e+000 -3.1680e+000 +2.0484e-001 -2.2633e+000 -1.6305e-001 +3.9561e+000 +2.2798e+000 -1.7701e+000 +2.3900e+000 +2.9208e+000
5874 +2.128333304e+001 +2.128333304e+001 -7.952666696e+001 -7.952666696e+001 +7.3235e-001 +5.6495e-001 +1.3048e+000 -5.2775e-001 +2.5110e+000 +1.7945e+000 -1.5745e-001 +1.1167e+000 -4.2966e+000 -1.1854e+000 +2.0559e+000 -3.1863e+000 +2.4219e-001 -2.2316e+000 -1.7985e-001 +4.0028e+000 +2.2630e+000 -1.7425e+000 +2.3615e+000 +2.8823e+000
5896 +2.058944689e+001 +2.058944689e+001 -8.022055311e+001 -8.022055311e+001 +7.3707e-001 +5.6587e-001 +1.3067e+000 -5.2895e-001 +2.5104e+000 +1.7941e+000 -1.5277e-001 +1.1261e+000 -4.2998e+000 -1.1923e+000 +2.0530e+000 -3.1862e+000 +2.4717e-001 -2.2378e+000 -1.9885e-001 +3.9980e+000 +2.2581e+000 -1.7585e+000 +2.3568e+000 +2.8848e+000
5940 +2.020832478e+001 +2.020832478e+001 -8.060167522e+001 -8.060167522e+001 +7.2347e-001 +5.7793e-001 +1.3124e+000 -5.2789e-001 +2.5204e+000 +1.7880e+000 -1.3397e-001 +1.1104e+000 -4.2968e+000 -1.1964e+000 +2.0382e+000 -3.1792e+000 +2.6354e-001 -2.2471e+000 -1.9566e-001 +3.9882e+000 +2.2614e+000 -1.7688e+000 +2.3501e+000 +2.8877e+000
5962 +1.960998550e+001 +1.960998550e+001 -8.120001450e+001 -8.120001450e+001 +7.2626e-001 +5.6923e-001 +1.3225e+000 -5.3262e-001 +2.5236e+000 +1.7798e+000 -1.4904e-001 +1.1077e+000 -4.3023e+000 -1.1969e+000 +2.0442e+000 -3.1672e+000 +2.6138e-001 -2.2423e+000 -1.9138e-001 +3.9774e+000 +2.2588e+000 -1.7711e+000 +2.3462e+000 +2.8911e+000
5984 +1.933029071e+001 +1.933029071e+001 -8.147970929e+001 -8.147970929e+001 +7.3168e-001 +5.6498e-001 +1.3253e+000 -5.2749e-001 +2.5277e+000 +1.7763e+000 -1.4577e-001 +1.1112e+000 -4.2979e+000 -1.1984e+000 +2.0443e+000 -3.1674e+000 +2.5052e-001 -2.2530e+000 -1.7902e-001 +3.9758e+000 +2.2551e+000 -1.7790e+000 +2.3350e+000 +2.8818e+000
6006 +1.883060213e+001 +1.883060213e+001 -8.197939787e+001 -8.197939787e+001 +7.2889e-001 +5.5732e-001 +1.3255e+000 -5.3568e-001 +2.5377e+000 +1.7787e+000 -1.6809e-001 +1.1045e+000 -4.2882e+000 -1.1896e+000 +2.0371e+000 -3.1688e+000 +2.5507e-001 -2.2524e+000 -1.7359e-001 +3.9738e+000 +2.2563e+000 -1.7766e+000 +2.3335e+000 +2.8983e+000
6094 +1.854752190e+001 +1.854752190e+001 -8.226247810e+001 -8.226247810e+001 +7.2738e-001 +5.6652e-001 +1.3103e+000 -5.5411e-001 +2.5300e+000 +1.7751e+000 -1.4580e-001 +1.0955e+000 -4.2981e+000 -1.1862e+000 +2.0263e+000 -3.1788e+000 +2.5733e-001 -2.2511e+000 -1.7143e-001 +3.9813e+000 +2.2565e+000 -1.7668e+000 +2.3366e+000 +2.9053e+000
6138 +1.808498684e+001 +1.808498684e+001 -8.272501316e+001 -8.272501316e+001 +7.4018e-001 +5.6102e-001 +1.3113e+000 -5.4886e-001 +2.5306e+000 +1.7816e+000 -1.4229e-001 +1.0984e+000 -4.2927e+000 -1.1934e+000 +2.0234e+000 -3.1736e+000 +2.4126e-001 -2.2581e+000 -1.8554e-001 +3.9744e+000 +2.2617e+000 -1.7479e+000 +2.3389e+000 +2.9109e+000
6182 +1.761455306e+001 +1.761455306e+001 -8.319544694e+001 -8.319544694e+001 +7.3961e-001 +5.7390e-001 +1.3161e+000 -5.5589e-001 +2.5371e+000 +1.7830e+000 -1.5115e-001 +1.0916e+000 -4.2878e+000 -1.1856e+000 +2.0248e+000 -3.1671e+000 +2.3928e-001 -2.2688e+000 -1.8469e-001 +3.9786e+000 +2.2599e+000 -1.7486e+000 +2.3379e+000 +2.9146e+000
6380 +1.728726828e+001 +1.728726828e+001 -8.352273172e+001 -8.352273172e+001 +7.4693e-001 +5.7926e-001 +1.3084e+000 -5.6620e-001 +2.5330e+000 +1.7815e+000 -1.5412e-001 +1.0849e+000 -4.2879e+000 -1.1844e+000 +2.0414e+000 -3.1588e+000 +2.3873e-001 -2.2672e+000 -1.7934e-001 +3.9747e+000 +2.2500e+000 -1.7631e+000 +2.3422e+000 +2.9085e+000
6996 +1.697855549e+001 +1.697855549e+001 -8.383144451e+001 -8.383144451e+001 +7.4184e-001 +5.8278e-001 +1.3110e+000 -5.6105e-001 +2.5228e+000 +1.7736e+000 -1.5041e-001 +1.0923e+000 -4.2889e+000 -1.1827e+000 +2.0310e+000 -3.1662e+000 +2.3021e-001 -2.2714e+000 -1.8792e-001 +3.9606e+000 +2.2506e+000 -1.7581e+000 +2.3502e+000 +2.9020e+000
% function evaluation | noise-free fitness - Fopt (-3.496000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.163008166e+002 +7.163008166e+002 +6.813408166e+002 +6.813408166e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
510 +6.828963223e+002 +6.828963223e+002 +6.479363223e+002 +6.479363223e+002 +7.7596e-001 +1.4992e+000 -2.0589e+000 -2.3244e+000 -3.8125e+000 +1.8201e+000 -2.6360e+000 -2.6117e-001 +4.1011e+000 +3.7727e+000 -2.9132e-001 +7.9007e-001 +2.2508e+000 +2.5406e+000 +4.1087e+000 +4.0057e+000 +1.1569e+000 -1.6927e+000 -4.0941e+000 +1.0694e-001
528 +6.648046588e+002 +6.648046588e+002 +6.298446588e+002 +6.298446588e+002 -2.6590e-002 +1.5997e+000 -2.5615e+000 -2.8556e+000 -3.3335e+000 +1.2767e+000 -2.1289e+000 -1.0846e-001 +3.5415e+000 +4.2711e+000 +3.8507e-001 +1.0726e+000 +2.1686e+000 +2.5506e+000 +4.0481e+000 +3.7817e+000 +9.4488e-001 -1.6796e+000 -3.8035e+000 -3.2315e-001
541 +5.562383857e+002 +5.562383857e+002 +5.212783857e+002 +5.212783857e+002 -2.6615e-001 +5.0752e-001 -2.4970e+000 -2.4935e+000 -2.7410e+000 +2.1484e+000 -2.4728e+000 +2.7251e-001 +2.8850e+000 +4.3167e+000 +9.9619e-001 +5.9103e-001 +2.5643e+000 +2.9573e+000 +3.7340e+000 +3.2832e+000 +1.5845e+000 -8.0962e-001 -4.3228e+000 -1.0451e+000
609 +5.150564538e+002 +5.150564538e+002 +4.800964538e+002 +4.800964538e+002 -5.9725e-001 +5.9580e-001 -3.2191e+000 -2.9476e+000 -3.5938e+000 +1.6874e+000 -1.9016e+000 +3.0441e-001 +4.9419e+000 +3.8534e+000 +5.4778e-001 +2.6240e-001 +1.4953e+000 +3.7842e+000 +3.8426e+000 +3.1344e+000 +1.8668e+000 -1.6060e+000 -4.3539e+000 +1.2137e+000
620 +4.973406707e+002 +4.973406707e+002 +4.623806707e+002 +4.623806707e+002 -4.5196e-001 +1.1539e+000 -2.7551e+000 -1.1027e+000 -3.6423e+000 +2.7633e+000 -2.6061e+000 +4.4166e-001 +5.5210e+000 +2.4686e+000 +8.9879e-002 +3.3481e-001 +1.6673e+000 +3.0360e+000 +3.5424e+000 +3.9316e+000 +1.5206e+000 -8.2450e-001 -4.2907e+000 -1.3799e-001
646 +4.846763368e+002 +4.846763368e+002 +4.497163368e+002 +4.497163368e+002 -3.0363e-001 +1.6605e+000 -2.8599e+000 -1.0232e+000 -3.7015e+000 +2.9251e+000 -2.2063e+000 +3.0666e-001 +4.9295e+000 +3.3366e+000 +1.6713e+000 -2.4415e-001 +2.6749e+000 +3.6817e+000 +4.1980e+000 +2.2555e+000 +9.0278e-001 -1.0104e+000 -3.9204e+000 +2.8877e+000
651 +4.593227351e+002 +4.593227351e+002 +4.243627351e+002 +4.243627351e+002 -2.7515e-001 +5.3832e-002 -2.4173e+000 -2.3512e+000 -4.2290e+000 +2.2071e+000 -1.4279e+000 -7.1733e-001 +3.3939e+000 +2.6935e+000 +9.8385e-001 +1.2414e+000 +2.3116e+000 +2.9076e+000 +3.0518e+000 +3.4235e+000 +1.8398e+000 -9.2256e-001 -3.3777e+000 +1.8097e+000
677 +4.213210659e+002 +4.213210659e+002 +3.863610659e+002 +3.863610659e+002 -1.6031e+000 +8.0795e-001 -2.4160e+000 -9.3675e-001 -3.6212e+000 +4.0428e+000 -1.4799e+000 +4.2944e-001 +3.5421e+000 +2.6198e+000 +2.0305e+000 +1.4351e+000 +1.8914e+000 +3.7828e+000 +2.7540e+000 +2.2945e+000 +1.1932e+000 -1.3907e+000 -3.4698e+000 +2.5450e+000
692 +3.612552535e+002 +3.612552535e+002 +3.262952535e+002 +3.262952535e+002 -2.8630e-001 -7.9213e-001 -1.9517e+000 -7.7522e-003 -4.0366e+000 +4.2389e+000 -2.6808e+000 -2.8634e-001 +3.8216e+000 +2.2205e+000 +1.4602e+000 +3.9044e-001 +2.8602e+000 +2.9243e+000 +1.4591e+000 +2.1560e+000 +1.3030e+000 -3.4678e-001 -4.3478e+000 +2.5726e+000
704 +3.388045745e+002 +3.388045745e+002 +3.038445745e+002 +3.038445745e+002 -2.5317e-002 +1.8180e-001 -2.8454e+000 -5.9764e-001 -4.1784e+000 +2.9725e+000 -2.2403e+000 +2.1983e-001 +4.5697e+000 +2.7077e+000 +1.1469e+000 +2.9307e-001 +1.9158e+000 +2.9838e+000 +2.3318e+000 +2.8083e+000 +9.8545e-001 -5.9826e-001 -4.7068e+000 +3.3689e+000
726 +3.278035519e+002 +3.278035519e+002 +2.928435519e+002 +2.928435519e+002 +6.1183e-002 +2.5273e-001 -3.0294e+000 -2.1588e-001 -4.4400e+000 +3.0238e+000 -2.0655e+000 +1.6341e-001 +4.3202e+000 +1.9583e+000 +1.3612e+000 +6.8766e-001 +1.5877e+000 +3.3497e+000 +1.7392e+000 +2.6889e+000 +1.1030e+000 -4.2677e-001 -4.5591e+000 +3.3131e+000
800 +2.929841557e+002 +2.929841557e+002 +2.580241557e+002 +2.580241557e+002 -1.0613e+000 -1.8976e+000 -2.1008e+000 +1.5245e+000 -3.0762e+000 +2.3995e+000 -2.2006e+000 +1.4257e+000 +4.6563e+000 +1.0950e+000 -5.1097e-002 -8.1070e-001 +1.4115e+000 +4.4609e+000 +2.0658e+000 +1.9769e+000 +8.5024e-001 +4.9321e-001 -4.0676e+000 +1.3078e+000
902 +2.702690956e+002 +2.702690956e+002 +2.353090956e+002 +2.353090956e+002 -1.1866e+000 -2.3164e+000 -2.8785e+000 +1.6289e+000 -3.9305e+000 +4.4907e+000 -2.9567e+000 +3.1646e-001 +2.9048e+000 +2.9761e+000 +2.0621e+000 -7.4685e-001 +7.5842e-001 +3.8796e+000 +7.1151e-001 +3.0949e+000 +2.1462e+000 +3.2775e-001 -4.7583e+000 +2.4214e+000
924 +2.515502936e+002 +2.515502936e+002 +2.165902936e+002 +2.165902936e+002 -1.2664e+000 -2.2632e+000 -2.7220e+000 +1.7587e+000 -3.6104e+000 +4.0387e+000 -2.6571e+000 +3.9606e-001 +3.2942e+000 +2.8400e+000 +1.9495e+000 -8.4745e-001 +2.9136e-001 +4.4299e+000 +1.1620e+000 +3.3957e+000 +1.6713e+000 +2.1235e-001 -4.4852e+000 +2.4934e+000
990 +2.397340321e+002 +2.397340321e+002 +2.047740321e+002 +2.047740321e+002 -1.1565e+000 -1.7492e+000 -2.4682e+000 +2.2001e+000 -3.7431e+000 +5.5945e+000 -2.5390e+000 +4.2801e-001 +3.9892e+000 +2.0600e+000 +1.7229e+000 -1.3257e+000 +1.7593e+000 +3.8126e+000 +1.5102e+000 +2.7273e+000 +1.4785e+000 +3.3331e-001 -4.4343e+000 +1.6443e+000
1067 +2.287642932e+002 +2.287642932e+002 +1.938042932e+002 +1.938042932e+002 -3.5725e-001 -2.0210e+000 -1.0730e+000 +1.2157e+000 -3.6387e+000 +5.2874e+000 -2.3448e+000 +5.7629e-001 +3.1082e+000 +1.2777e+000 +2.5191e+000 -1.9230e+000 +1.2996e+000 +3.5338e+000 +1.2902e+000 +3.5549e+000 +3.7549e+000 -1.0482e+000 -2.6948e+000 +1.9169e+000
