% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.253398105e+01 +1.253398105e+01 +1.054739811e+02 +1.054739811e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
658 +7.426766979e+00 +7.426766979e+00 +1.003667670e+02 +1.003667670e+02 +7.4426e-01 +8.0268e-03 -1.6256e+00
676 +5.180641918e-01 +5.180641918e-01 +9.345806419e+01 +9.345806419e+01 -4.4487e-01 +3.6287e-01 -1.1371e+00
684 +3.606151962e-01 +3.606151962e-01 +9.330061520e+01 +9.330061520e+01 -5.4793e-01 +4.0879e-01 -8.9704e-01
1608 +1.918174885e-01 +1.918174885e-01 +9.313181749e+01 +9.313181749e+01 -2.7489e-01 +1.1209e+00 +1.5933e+00
2665 +1.572871901e-01 +1.572871901e-01 +9.309728719e+01 +9.309728719e+01 -2.1872e-01 +4.6360e-01 -5.2978e-01
3736 +1.282646095e-01 +1.282646095e-01 +9.306826461e+01 +9.306826461e+01 -2.2907e-01 +3.1487e-01 -9.4289e-01
3756 +4.894420895e-02 +4.894420895e-02 +9.298894421e+01 +9.298894421e+01 -2.5723e-01 +6.4293e-01 -8.1527e-02
8336 +1.291139490e-02 +1.291139490e-02 +9.295291139e+01 +9.295291139e+01 -2.6044e-01 +8.0787e-01 +5.0560e-01
8422 +8.105351632e-03 +8.105351632e-03 +9.294810535e+01 +9.294810535e+01 -2.4739e-01 +6.4932e-01 +5.2844e-02
8433 +5.180641918e-03 +5.180641918e-03 +9.294518064e+01 +9.294518064e+01 -2.2309e-01 +7.1392e-01 +1.3085e-01
8510 +1.096446454e-07 +1.096446454e-07 +9.294000011e+01 +9.294000011e+01 -2.1813e-01 +7.2007e-01 +2.9372e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.012892492e+02 +3.012892492e+02 +3.366392492e+02 +3.366392492e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.254790629e+01 +7.254790629e+01 +1.078979063e+02 +1.078979063e+02 -9.6827e-01 +3.4459e+00 +2.2397e+00
3 +6.947785634e+01 +6.947785634e+01 +1.048278563e+02 +1.048278563e+02 -9.6899e-01 +3.4306e+00 +2.4509e+00
9 +6.606120178e+01 +6.606120178e+01 +1.014112018e+02 +1.014112018e+02 -8.0504e-01 +3.3342e+00 +2.2788e+00
49 +4.284619252e+01 +4.284619252e+01 +7.819619252e+01 +7.819619252e+01 -2.1316e-01 +2.4381e+00 +1.9331e+00
95 +2.811169457e+01 +2.811169457e+01 +6.346169457e+01 +6.346169457e+01 +3.0909e+00 +1.4025e+00 -2.8177e+00
