% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
314 +1.980818140e+002 +1.980818140e+002 +4.712318140e+002 +4.712318140e+002 +6.5238e-001 -1.8767e+000 -9.7206e-001 -7.4562e+000 +7.1206e-001 -1.5044e+000 -2.6755e-001 -7.2232e-001 -1.5669e+000 +1.9907e-001 -5.3161e-001 +1.3613e+000 -4.2043e+000 +3.1384e+000 +3.1282e+000 +3.9269e-001 +2.2941e+000 -3.2916e-001 +3.1166e+000 -5.9005e+000
332 +1.908964000e+002 +1.908964000e+002 +4.640464000e+002 +4.640464000e+002 +5.4463e-001 -1.9401e+000 -8.7888e-001 -7.2037e+000 +8.5632e-001 -1.4895e+000 -4.8027e-001 -5.3866e-001 -1.7518e+000 +2.4155e-001 -5.5226e-001 +1.0787e+000 -4.0859e+000 +3.3766e+000 +2.8818e+000 +2.4883e-001 +2.4170e+000 -4.8931e-001 +2.8113e+000 -6.2085e+000
342 +1.856261689e+002 +1.856261689e+002 +4.587761689e+002 +4.587761689e+002 +7.3357e-001 -1.7527e+000 -1.1076e+000 -7.0849e+000 +7.9701e-001 -1.5759e+000 -2.0258e-001 -6.0836e-001 -1.6442e+000 +3.8989e-001 -7.5007e-001 +1.3641e+000 -4.5334e+000 +3.1472e+000 +2.9164e+000 +4.2465e-001 +2.2094e+000 -4.9984e-001 +2.6521e+000 -6.3069e+000
344 +1.720652720e+002 +1.720652720e+002 +4.452152720e+002 +4.452152720e+002 +4.8287e-001 -2.0373e+000 -8.8359e-001 -7.4040e+000 +9.7153e-001 -1.4451e+000 -1.7226e-001 -4.7988e-001 -1.4237e+000 +1.8861e-001 -4.6870e-001 +1.3059e+000 -4.4144e+000 +3.1644e+000 +2.8447e+000 +2.9756e-001 +2.1758e+000 -6.7392e-001 +2.8850e+000 -5.8265e+000
372 +1.659535465e+002 +1.659535465e+002 +4.391035465e+002 +4.391035465e+002 +7.2053e-001 -2.0078e+000 -1.2188e+000 -6.9993e+000 +7.1967e-001 -1.6238e+000 -3.7553e-001 -7.3428e-001 -1.5152e+000 +6.1903e-002 -4.9537e-001 +1.2722e+000 -4.3701e+000 +3.1130e+000 +3.1040e+000 +4.4106e-001 +2.3770e+000 -5.7004e-001 +2.6399e+000 -5.8488e+000
379 +1.245348235e+002 +1.245348235e+002 +3.976848235e+002 +3.976848235e+002 +4.6136e-001 -1.7795e+000 -1.2552e+000 -6.8254e+000 +7.1919e-001 -1.7883e+000 -6.5761e-001 -5.6184e-001 -1.6593e+000 +3.3249e-001 -4.9748e-001 +1.2749e+000 -4.2023e+000 +3.4379e+000 +2.6708e+000 +2.8063e-001 +2.4572e+000 -5.7909e-001 +2.3034e+000 -5.7755e+000
423 +1.097339844e+002 +1.097339844e+002 +3.828839844e+002 +3.828839844e+002 +2.6139e-002 -1.4280e+000 -8.4798e-001 -5.8725e+000 +7.7279e-001 -1.7433e+000 -1.3722e-001 -1.7381e-001 -1.4366e+000 +2.4079e-001 -8.2324e-001 +1.2401e+000 -4.4861e+000 +3.3612e+000 +3.1890e+000 +1.2847e-001 +2.4951e+000 -5.2770e-001 +2.6368e+000 -6.0627e+000
435 +1.044142511e+002 +1.044142511e+002 +3.775642511e+002 +3.775642511e+002 +3.5920e-001 -1.9644e+000 -8.0179e-001 -6.2074e+000 +8.5835e-001 -1.6828e+000 -1.0531e+000 -5.7271e-001 -1.8931e+000 +3.5432e-001 -5.5183e-001 +1.5638e+000 -4.3206e+000 +3.4706e+000 +3.0989e+000 +1.7480e-001 +2.7379e+000 -5.8427e-001 +2.0670e+000 -5.6380e+000
475 +9.574282121e+001 +9.574282121e+001 +3.688928212e+002 +3.688928212e+002 +5.2416e-001 -2.1995e+000 -5.7902e-001 -4.8525e+000 +1.0188e+000 -2.0698e+000 -3.0178e-001 -5.6292e-002 -1.6131e+000 +4.1780e-001 -3.8977e-001 +1.6925e+000 -4.1486e+000 +3.0197e+000 +2.4730e+000 +1.9728e-001 +3.0077e+000 -4.7540e-001 +2.2067e+000 -5.8005e+000
489 +8.412023171e+001 +8.412023171e+001 +3.572702317e+002 +3.572702317e+002 +3.0028e-001 -1.7230e+000 -1.0580e+000 -4.8125e+000 +4.3821e-001 -2.1556e+000 -4.0489e-001 +3.3658e-002 -1.7613e+000 +6.2930e-001 -1.1378e+000 +1.3535e+000 -4.2217e+000 +3.2581e+000 +2.7539e+000 -1.2716e-001 +2.7122e+000 -7.3213e-001 +2.4395e+000 -5.8772e+000
508 +7.760360742e+001 +7.760360742e+001 +3.507536074e+002 +3.507536074e+002 +4.0496e-001 -1.5544e+000 -1.0245e+000 -4.7980e+000 +2.2971e-001 -2.1776e+000 -2.3750e-001 -2.1048e-001 -1.6127e+000 +4.0451e-001 -1.1693e+000 +1.3194e+000 -3.9518e+000 +3.1634e+000 +2.6234e+000 +3.3099e-001 +2.7485e+000 -2.4948e-001 +2.5105e+000 -5.4472e+000
544 +7.304446410e+001 +7.304446410e+001 +3.461944641e+002 +3.461944641e+002 +8.8955e-001 -1.6649e+000 -6.3966e-001 -4.9489e+000 +1.7700e-001 -1.6464e+000 -3.5981e-001 -2.4511e-001 -1.4127e+000 +2.1770e-001 -6.8780e-001 +1.4317e+000 -3.6697e+000 +3.5205e+000 +3.2853e+000 -8.8370e-002 +2.5598e+000 -6.3121e-001 +2.4310e+000 -5.1537e+000
560 +6.152699318e+001 +6.152699318e+001 +3.346769932e+002 +3.346769932e+002 +9.9977e-001 -1.9617e+000 -5.9652e-001 -3.8014e+000 +3.0041e-001 -1.4257e+000 -6.9419e-001 -2.5570e-001 -1.7014e+000 +5.3042e-002 -8.6844e-001 +1.0413e+000 -3.8840e+000 +3.1089e+000 +2.5882e+000 +9.4394e-002 +2.5199e+000 -1.1275e+000 +3.0036e+000 -5.3586e+000
623 +6.011119685e+001 +6.011119685e+001 +3.332611968e+002 +3.332611968e+002 +1.0419e+000 -1.1960e+000 -1.1707e+000 -2.4090e+000 +8.7269e-001 -1.6443e+000 -4.9028e-001 -2.2852e-001 -2.2895e+000 +1.3570e+000 -1.2272e+000 +8.3904e-001 -3.3888e+000 +3.0486e+000 +2.7496e+000 -1.0665e-001 +3.1928e+000 -1.3465e+000 +2.4219e+000 -4.8141e+000
648 +5.088069764e+001 +5.088069764e+001 +3.240306976e+002 +3.240306976e+002 +5.8931e-001 -1.8936e+000 -1.0909e+000 -3.8214e+000 +8.0957e-001 -1.3036e+000 -3.6235e-001 +1.7261e-002 -2.1358e+000 +4.9709e-001 -4.1622e-001 +1.1443e+000 -4.8057e+000 +3.1571e+000 +3.6333e+000 +7.0821e-002 +3.1264e+000 -9.2948e-001 +2.9493e+000 -5.4546e+000
868 +4.717713980e+001 +4.717713980e+001 +3.203271398e+002 +3.203271398e+002 -1.1014e+000 -1.1717e+000 -3.2347e-001 +1.1337e+000 +2.1758e+000 -1.9105e+000 -1.5145e-001 -1.6552e-001 -2.4719e+000 +6.6538e-001 +1.1337e-001 +1.4264e+000 -4.2514e+000 +3.5854e+000 +3.9610e+000 -8.4932e-002 +4.0759e+000 -4.4069e-001 +2.7199e+000 -5.7823e+000
953 +3.746669953e+001 +3.746669953e+001 +3.106166995e+002 +3.106166995e+002 -1.2194e+000 -1.7773e+000 -4.9644e-001 +1.3250e-001 +1.7342e+000 -2.6822e+000 +1.6543e-001 -1.2529e+000 -2.0371e+000 +3.0410e-001 -6.9657e-001 +1.7178e+000 -3.1935e+000 +4.5478e+000 +4.3623e+000 -4.0996e-001 +4.7985e+000 -2.5219e-001 +2.7009e+000 -5.3774e+000
971 +3.389489507e+001 +3.389489507e+001 +3.070448951e+002 +3.070448951e+002 -1.8477e+000 -1.4021e+000 -5.0993e-001 +9.1259e-001 +1.4571e+000 -2.4256e+000 +5.0673e-001 -1.0269e+000 -2.4087e+000 +9.6035e-001 -9.8118e-001 +1.8618e+000 -2.8824e+000 +3.7577e+000 +4.0046e+000 -2.2775e-001 +3.8026e+000 -1.7427e-001 +1.8267e+000 -4.8811e+000
1097 +3.354365280e+001 +3.354365280e+001 +3.066936528e+002 +3.066936528e+002 -2.5256e+000 -1.3848e+000 -2.6896e-001 +5.7894e-001 +1.6319e+000 -1.8715e+000 +9.7377e-001 -8.0776e-001 -3.5599e+000 +1.5760e+000 -8.0068e-002 +2.0452e+000 -3.5436e+000 +3.1466e+000 +2.6391e+000 -1.9413e-001 +3.9058e+000 +6.8311e-001 +2.9093e+000 -5.3939e+000
1130 +3.152386429e+001 +3.152386429e+001 +3.046738643e+002 +3.046738643e+002 -2.8877e+000 -1.0380e+000 -9.1920e-001 +1.7391e+000 +1.1877e+000 -3.0334e+000 -4.4758e-001 -1.6750e+000 -3.0255e+000 +6.2915e-001 -3.2889e-002 +2.2303e+000 -2.6445e+000 +4.3458e+000 +2.5216e+000 -7.1496e-001 +3.7812e+000 +3.3436e-001 +2.0690e+000 -4.5782e+000
1133 +2.790235343e+001 +2.790235343e+001 +3.010523534e+002 +3.010523534e+002 -3.3765e+000 -9.1734e-001 -6.7677e-001 +3.1988e+000 +1.5418e+000 -2.7490e+000 +3.3002e-001 -1.6408e+000 -3.9648e+000 +1.9317e+000 +2.3125e-001 +2.1603e+000 -2.3701e+000 +3.5359e+000 +4.1250e+000 -1.1314e+000 +2.9536e+000 -6.9049e-001 +2.6533e+000 -4.6533e+000
1254 +2.337929318e+001 +2.337929318e+001 +2.965292932e+002 +2.965292932e+002 -4.4889e+000 -3.3240e-001 -9.8084e-001 +2.5945e+000 +1.0493e+000 -2.5867e+000 -7.6229e-001 -1.9362e+000 -3.4129e+000 +1.4940e+000 -1.4948e-001 +1.4706e+000 -2.2735e+000 +3.9835e+000 +3.3357e+000 -2.0985e+000 +4.1850e+000 +1.8236e-001 +2.6143e+000 -4.4160e+000
1279 +2.270225585e+001 +2.270225585e+001 +2.958522558e+002 +2.958522558e+002 -4.5705e+000 -1.3370e-001 -5.2982e-001 +1.0379e+000 +2.7392e-001 -2.3478e+000 -1.3737e+000 -1.1749e+000 -3.0667e+000 +8.0639e-001 +3.3998e-001 +1.2574e+000 -3.0786e+000 +3.8874e+000 +4.3617e+000 -2.9997e+000 +3.3563e+000 +1.6632e-001 +2.8831e+000 -3.9261e+000
1286 +1.984602121e+001 +1.984602121e+001 +2.929960212e+002 +2.929960212e+002 -3.8023e+000 +5.0898e-001 -4.1730e-001 +1.9751e+000 +1.1050e+000 -2.8857e+000 -3.7022e-001 -1.6538e+000 -1.5502e+000 +1.9095e+000 +7.7612e-001 +8.2067e-001 -2.4579e+000 +3.3557e+000 +4.4394e+000 -2.9625e+000 +4.9386e+000 +1.1132e+000 +2.5163e+000 -4.0322e+000
1355 +1.823551801e+001 +1.823551801e+001 +2.913855180e+002 +2.913855180e+002 -4.6139e+000 +7.0206e-001 +1.1576e-001 +2.2431e+000 +1.9485e-001 -2.7347e+000 -1.1998e+000 -7.3338e-001 -3.9158e+000 +2.2812e+000 +5.3549e-001 +1.1224e+000 -3.6308e+000 +3.4480e+000 +3.9945e+000 -2.2569e+000 +2.6546e+000 +1.3631e+000 +6.0488e-001 -4.2601e+000
1408 +1.769360344e+001 +1.769360344e+001 +2.908436034e+002 +2.908436034e+002 -2.9247e+000 +9.0821e-001 -7.4905e-001 +2.2659e+000 +6.6942e-001 -2.4105e+000 -1.1178e+000 -9.3713e-001 -3.1798e+000 +1.8692e+000 -1.7347e-001 +8.5285e-001 -2.6166e+000 +2.9916e+000 +4.2946e+000 -2.6172e+000 +3.8572e+000 +1.9187e+000 +2.2773e+000 -4.3593e+000
1433 +1.608541807e+001 +1.608541807e+001 +2.892354181e+002 +2.892354181e+002 -2.3428e+000 +2.1009e+000 -6.4600e-001 +3.4393e+000 +1.2347e+000 -2.4813e+000 -1.6117e+000 -7.9327e-001 -3.3457e+000 +2.9787e+000 -7.2285e-001 +1.2510e+000 -2.3356e+000 +3.6062e+000 +3.8766e+000 -1.2628e+000 +3.9808e+000 +2.8167e+000 +1.6240e+000 -4.6895e+000
1451 +1.489510518e+001 +1.489510518e+001 +2.880451052e+002 +2.880451052e+002 -4.4209e+000 +1.7119e+000 -1.3770e-001 +2.5305e+000 +1.0215e+000 -3.6108e+000 -8.0653e-001 -1.1341e+000 -3.2113e+000 +2.0279e+000 -4.0235e-001 +1.1811e+000 -1.7749e+000 +3.8373e+000 +3.6119e+000 -2.9468e+000 +3.4872e+000 +1.5334e+000 +3.1301e+000 -4.5602e+000
1553 +1.355732847e+001 +1.355732847e+001 +2.867073285e+002 +2.867073285e+002 -5.0245e+000 +3.4380e+000 +2.0846e-001 +2.4787e+000 +6.4385e-001 -2.9095e+000 -1.3345e+000 -3.9885e-001 -3.0820e+000 +2.1359e+000 +5.1263e-001 +1.7100e+000 -1.5750e+000 +1.0908e+000 +3.1194e+000 -2.5212e+000 +1.6816e+000 +2.3111e+000 +3.5579e+000 -3.9942e+000
1561 +1.242658194e+001 +1.242658194e+001 +2.855765819e+002 +2.855765819e+002 -3.6430e+000 +2.9125e+000 -4.1749e-001 +2.4516e+000 +1.7867e+000 -3.0031e+000 -1.5257e+000 -2.6883e+000 -3.1369e+000 +3.0775e+000 -5.8300e-001 +1.5512e+000 -1.8297e+000 +9.6626e-001 +3.9866e+000 -3.1944e+000 +3.2569e+000 +1.9270e+000 +1.8352e+000 -5.0959e+000
1584 +1.015451520e+001 +1.015451520e+001 +2.833045152e+002 +2.833045152e+002 -4.0002e+000 +3.1935e+000 -1.1897e-001 +2.7131e+000 +1.3986e+000 -3.3837e+000 -1.5036e+000 -1.9089e+000 -2.8816e+000 +3.0210e+000 +1.2482e-001 +1.6751e+000 -1.8512e+000 +1.8444e+000 +3.5323e+000 -2.6369e+000 +3.4601e+000 +1.6472e+000 +3.1968e+000 -4.3348e+000
1596 +8.265110573e+000 +8.265110573e+000 +2.814151106e+002 +2.814151106e+002 -3.7770e+000 +2.9167e+000 +3.8498e-001 +3.6288e+000 +1.9555e+000 -3.8698e+000 -1.1628e+000 -1.8928e+000 -3.1949e+000 +4.3023e+000 -7.9590e-001 +1.4007e+000 -1.7237e+000 +1.4183e+000 +3.5248e+000 -2.9773e+000 +2.7998e+000 +6.2565e-001 +1.8765e+000 -4.1313e+000
1650 +7.589127873e+000 +7.589127873e+000 +2.807391279e+002 +2.807391279e+002 -3.6028e+000 +2.9269e+000 -1.8747e-001 +2.4983e+000 +1.7040e+000 -3.4155e+000 -1.2929e+000 -2.0927e+000 -2.6888e+000 +3.6978e+000 -5.5645e-001 +1.0434e+000 -1.5085e+000 +1.1273e+000 +3.4207e+000 -3.0577e+000 +3.0203e+000 +1.3240e+000 +3.0973e+000 -3.4529e+000
1680 +6.345521597e+000 +6.345521597e+000 +2.794955216e+002 +2.794955216e+002 -3.9697e+000 +2.7879e+000 -4.5615e-001 +3.4288e+000 +2.4169e+000 -3.3694e+000 -8.0947e-001 -2.0345e+000 -2.0710e+000 +3.7839e+000 -5.0724e-001 +1.4729e+000 -1.3485e+000 +1.5347e+000 +3.4077e+000 -3.6291e+000 +3.2031e+000 +1.7251e+000 +3.0623e+000 -3.9349e+000
1804 +4.244031035e+000 +4.244031035e+000 +2.773940310e+002 +2.773940310e+002 -3.4952e+000 +3.7334e+000 -8.2992e-002 +2.7900e+000 +2.0804e+000 -2.5901e+000 -1.1123e+000 -1.9277e+000 -1.8424e+000 +3.6887e+000 -9.8450e-001 +1.2396e+000 -1.7518e+000 +1.1563e+000 +3.8969e+000 -3.4961e+000 +2.4237e+000 +7.1404e-001 +2.3764e+000 -3.8976e+000
