% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.492259551e+01 +1.492259551e+01 -2.017404487e+00 -2.017404487e+00
864 +1.445632456e+01 +1.445632456e+01 -2.483675442e+00 -2.483675442e+00
1088 +1.421205627e+01 +1.421205627e+01 -2.727943730e+00 -2.727943730e+00
1112 +1.411712979e+01 +1.411712979e+01 -2.822870208e+00 -2.822870208e+00
1147 +1.361399643e+01 +1.361399643e+01 -3.326003574e+00 -3.326003574e+00
1191 +1.298152563e+01 +1.298152563e+01 -3.958474374e+00 -3.958474374e+00
1319 +1.253017362e+01 +1.253017362e+01 -4.409826376e+00 -4.409826376e+00
1349 +1.168904520e+01 +1.168904520e+01 -5.250954804e+00 -5.250954804e+00
1424 +1.101085548e+01 +1.101085548e+01 -5.929144523e+00 -5.929144523e+00
1733 +1.077051770e+01 +1.077051770e+01 -6.169482297e+00 -6.169482297e+00
1789 +1.028658104e+01 +1.028658104e+01 -6.653418957e+00 -6.653418957e+00
2010 +1.015768062e+01 +1.015768062e+01 -6.782319376e+00 -6.782319376e+00
2178 +9.631636032e+00 +9.631636032e+00 -7.308363968e+00 -7.308363968e+00
2202 +9.298346375e+00 +9.298346375e+00 -7.641653625e+00 -7.641653625e+00
2375 +9.011146913e+00 +9.011146913e+00 -7.928853087e+00 -7.928853087e+00
2410 +8.816011429e+00 +8.816011429e+00 -8.123988571e+00 -8.123988571e+00
2442 +7.598472824e+00 +7.598472824e+00 -9.341527176e+00 -9.341527176e+00
2508 +7.510377156e+00 +7.510377156e+00 -9.429622844e+00 -9.429622844e+00
2618 +7.246764845e+00 +7.246764845e+00 -9.693235155e+00 -9.693235155e+00
3146 +6.991751621e+00 +6.991751621e+00 -9.948248379e+00 -9.948248379e+00
3190 +6.851945105e+00 +6.851945105e+00 -1.008805490e+01 -1.008805490e+01
3256 +6.681153087e+00 +6.681153087e+00 -1.025884691e+01 -1.025884691e+01
3278 +6.604316764e+00 +6.604316764e+00 -1.033568324e+01 -1.033568324e+01
3652 +6.452384611e+00 +6.452384611e+00 -1.048761539e+01 -1.048761539e+01
3696 +6.136519923e+00 +6.136519923e+00 -1.080348008e+01 -1.080348008e+01
3828 +5.823043893e+00 +5.823043893e+00 -1.111695611e+01 -1.111695611e+01
4180 +5.709304497e+00 +5.709304497e+00 -1.123069550e+01 -1.123069550e+01
4312 +5.596861903e+00 +5.596861903e+00 -1.134313810e+01 -1.134313810e+01
4510 +5.484845162e+00 +5.484845162e+00 -1.145515484e+01 -1.145515484e+01
5346 +5.363108386e+00 +5.363108386e+00 -1.157689161e+01 -1.157689161e+01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.575698023e+01 +2.575698023e+01 +4.456698023e+01 +4.456698023e+01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.856580829e+01 +1.856580829e+01 +2.917158083e+02 +2.917158083e+02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.729054115e+01 +1.729054115e+01 +5.447054115e+01 +5.447054115e+01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.839732139e+01 +1.839732139e+01 -1.295026786e+02 -1.295026786e+02
763 +1.794854290e+01 +1.794854290e+01 -1.299514571e+02 -1.299514571e+02
770 +1.778124704e+01 +1.778124704e+01 -1.301187530e+02 -1.301187530e+02
794 +1.735494864e+01 +1.735494864e+01 -1.305450514e+02 -1.305450514e+02
818 +1.640366276e+01 +1.640366276e+01 -1.314963372e+02 -1.314963372e+02
829 +1.606973510e+01 +1.606973510e+01 -1.318302649e+02 -1.318302649e+02
908 +1.420470968e+01 +1.420470968e+01 -1.336952903e+02 -1.336952903e+02
1116 +1.280598490e+01 +1.280598490e+01 -1.350940151e+02 -1.350940151e+02
1220 +1.239863432e+01 +1.239863432e+01 -1.355013657e+02 -1.355013657e+02
1313 +1.223378173e+01 +1.223378173e+01 -1.356662183e+02 -1.356662183e+02
1314 +1.175785018e+01 +1.175785018e+01 -1.361421498e+02 -1.361421498e+02
1386 +1.136603285e+01 +1.136603285e+01 -1.365339671e+02 -1.365339671e+02
1434 +1.114132842e+01 +1.114132842e+01 -1.367586716e+02 -1.367586716e+02
1482 +1.045924071e+01 +1.045924071e+01 -1.374407593e+02 -1.374407593e+02
1569 +1.008704670e+01 +1.008704670e+01 -1.378129533e+02 -1.378129533e+02
1932 +9.802480257e+00 +9.802480257e+00 -1.380975197e+02 -1.380975197e+02
1946 +9.533818717e+00 +9.533818717e+00 -1.383661813e+02 -1.383661813e+02
2071 +8.779459783e+00 +8.779459783e+00 -1.391205402e+02 -1.391205402e+02
