% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.538036525e+08 +2.538036525e+08 +2.538030314e+08 +2.538030314e+08 +0.0000e+00 +0.0000e+00
57 +2.492186464e+08 +2.492186464e+08 +2.492180253e+08 +2.492180253e+08 -8.0462e-01 +1.1331e-02
65 +1.981234869e+08 +1.981234869e+08 +1.981228658e+08 +1.981228658e+08 -6.8065e-01 +1.7982e-01
68 +2.185768033e+05 +2.185768033e+05 +2.179556933e+05 +2.179556933e+05 -6.9661e-02 +3.4189e+00
104 +7.308070797e+04 +7.308070797e+04 +7.245959797e+04 +7.245959797e+04 +2.0959e-01 +4.2670e+00
194 +3.387833974e+04 +3.387833974e+04 +3.325722974e+04 +3.325722974e+04 -1.5498e+00 +3.7279e+00
213 +9.304513009e+01 +9.304513009e+01 -5.280648699e+02 -5.280648699e+02 -3.2746e+00 +3.9887e+00
398 +7.988414517e+01 +7.988414517e+01 -5.412258548e+02 -5.412258548e+02 -2.0729e+00 +3.9942e+00
496 +4.047895121e+01 +4.047895121e+01 -5.806310488e+02 -5.806310488e+02 -1.8793e+00 +3.9926e+00
550 +7.084724197e+00 +7.084724197e+00 -6.140252758e+02 -6.140252758e+02 -1.7050e+00 +3.9837e+00
572 +5.814610881e+00 +5.814610881e+00 -6.152953891e+02 -6.152953891e+02 -1.6685e+00 +3.9842e+00
613 +5.647064800e+00 +5.647064800e+00 -6.154629352e+02 -6.154629352e+02 -1.7165e+00 +3.9840e+00
636 +5.476716368e+00 +5.476716368e+00 -6.156332836e+02 -6.156332836e+02 -1.7402e+00 +3.9839e+00
700 +9.506872841e-01 +9.506872841e-01 -6.201593127e+02 -6.201593127e+02 -1.7387e+00 +3.9872e+00
703 +8.815808979e-01 +8.815808979e-01 -6.202284191e+02 -6.202284191e+02 -1.8104e+00 +3.9865e+00
783 +7.857728354e-01 +7.857728354e-01 -6.203242272e+02 -6.203242272e+02 -1.7049e+00 +3.9873e+00
788 +7.080828075e-01 +7.080828075e-01 -6.204019172e+02 -6.204019172e+02 -1.7204e+00 +3.9869e+00
857 +6.919084437e-01 +6.919084437e-01 -6.204180916e+02 -6.204180916e+02 -1.7150e+00 +3.9869e+00
1106 +6.911263327e-01 +6.911263327e-01 -6.204188737e+02 -6.204188737e+02 -1.7228e+00 +3.9867e+00
1280 +6.700975557e-01 +6.700975557e-01 -6.204399024e+02 -6.204399024e+02 -1.7099e+00 +3.9868e+00
1302 +6.381372189e-01 +6.381372189e-01 -6.204718628e+02 -6.204718628e+02 -1.6880e+00 +3.9870e+00
1306 +5.942458540e-01 +5.942458540e-01 -6.205157541e+02 -6.205157541e+02 -1.6619e+00 +3.9871e+00
1346 +5.653515604e-01 +5.653515604e-01 -6.205446484e+02 -6.205446484e+02 -1.6139e+00 +3.9876e+00
1351 +5.352273829e-01 +5.352273829e-01 -6.205747726e+02 -6.205747726e+02 -1.6185e+00 +3.9872e+00
1376 +4.665048656e-01 +4.665048656e-01 -6.206434951e+02 -6.206434951e+02 -1.5696e+00 +3.9875e+00
1379 +3.631874758e-01 +3.631874758e-01 -6.207468125e+02 -6.207468125e+02 -1.4633e+00 +3.9879e+00
1477 +3.377422080e-01 +3.377422080e-01 -6.207722578e+02 -6.207722578e+02 -1.4212e+00 +3.9881e+00
1480 +2.797024481e-01 +2.797024481e-01 -6.208302976e+02 -6.208302976e+02 -1.3644e+00 +3.9884e+00
1505 +2.564757949e-01 +2.564757949e-01 -6.208535242e+02 -6.208535242e+02 -1.3712e+00 +3.9889e+00
1508 +2.045218695e-01 +2.045218695e-01 -6.209054781e+02 -6.209054781e+02 -1.3421e+00 +3.9888e+00
1509 +1.941974960e-01 +1.941974960e-01 -6.209158025e+02 -6.209158025e+02 -1.1802e+00 +3.9893e+00
1535 +1.803415247e-01 +1.803415247e-01 -6.209296585e+02 -6.209296585e+02 -1.3064e+00 +3.9889e+00
1558 +9.005720928e-02 +9.005720928e-02 -6.210199428e+02 -6.210199428e+02 -1.1921e+00 +3.9896e+00
1601 +5.372230435e-02 +5.372230435e-02 -6.210562777e+02 -6.210562777e+02 -1.0764e+00 +3.9901e+00
1617 +2.994641834e-02 +2.994641834e-02 -6.210800536e+02 -6.210800536e+02 -1.0465e+00 +3.9905e+00
1690 +9.622891448e-03 +9.622891448e-03 -6.211003771e+02 -6.211003771e+02 -9.2824e-01 +3.9911e+00
1819 +8.944935275e-03 +8.944935275e-03 -6.211010551e+02 -6.211010551e+02 -9.5884e-01 +3.9909e+00
1854 +7.757888834e-03 +7.757888834e-03 -6.211022421e+02 -6.211022421e+02 -9.8008e-01 +3.9907e+00
1862 +2.232835042e-03 +2.232835042e-03 -6.211077672e+02 -6.211077672e+02 -9.1815e-01 +3.9911e+00
1935 +2.882519823e-05 +2.882519823e-05 -6.211099712e+02 -6.211099712e+02 -8.9257e-01 +3.9912e+00
2231 +1.024535652e-05 +1.024535652e-05 -6.211099898e+02 -6.211099898e+02 -8.9312e-01 +3.9912e+00
2464 +1.004268040e-05 +1.004268040e-05 -6.211099900e+02 -6.211099900e+02 -8.9502e-01 +3.9912e+00
2486 +3.992470056e-06 +3.992470056e-06 -6.211099960e+02 -6.211099960e+02 -8.9386e-01 +3.9912e+00
2508 +1.085376539e-06 +1.085376539e-06 -6.211099989e+02 -6.211099989e+02 -8.9302e-01 +3.9912e+00
3087 +6.831903647e-07 +6.831903647e-07 -6.211099993e+02 -6.211099993e+02 -8.9283e-01 +3.9912e+00
3142 +2.091605893e-07 +2.091605893e-07 -6.211099998e+02 -6.211099998e+02 -8.9222e-01 +3.9912e+00
3259 +1.269419272e-07 +1.269419272e-07 -6.211099999e+02 -6.211099999e+02 -8.9236e-01 +3.9912e+00
3343 +1.123029278e-07 +1.123029278e-07 -6.211099999e+02 -6.211099999e+02 -8.9229e-01 +3.9912e+00
3406 +4.507455742e-08 +4.507455742e-08 -6.211100000e+02 -6.211100000e+02 -8.9201e-01 +3.9912e+00
3489 +1.012051598e-08 +1.012051598e-08 -6.211100000e+02 -6.211100000e+02 -8.9194e-01 +3.9912e+00
3502 +8.756160241e-09 +8.756160241e-09 -6.211100000e+02 -6.211100000e+02 -8.9191e-01 +3.9912e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.881702870e+08 +2.881702870e+08 +2.881700322e+08 +2.881700322e+08 +0.0000e+00 +0.0000e+00
