% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.543530517e+000 +8.543530517e+000 -4.380646948e+001 -4.380646948e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000
68 +4.538144291e+000 +4.538144291e+000 -4.781185571e+001 -4.781185571e+001 -2.6704e+000 +5.1070e-001 -3.9364e-001
69 +3.914127750e+000 +3.914127750e+000 -4.843587225e+001 -4.843587225e+001 -3.4951e+000 +9.1728e-001 +5.2505e-001
93 +3.398779693e+000 +3.398779693e+000 -4.895122031e+001 -4.895122031e+001 -3.6052e+000 -1.4590e-001 +7.7635e-001
283 +2.903638796e+000 +2.903638796e+000 -4.944636120e+001 -4.944636120e+001 -2.7718e+000 +9.5966e-001 +1.8018e+000
285 +2.652501916e+000 +2.652501916e+000 -4.969749808e+001 -4.969749808e+001 -2.9515e+000 +4.1470e-001 +1.9184e+000
299 +2.291775864e+000 +2.291775864e+000 -5.005822414e+001 -5.005822414e+001 -1.7079e+000 +4.4330e-001 +1.3578e+000
308 +2.274355669e+000 +2.274355669e+000 -5.007564433e+001 -5.007564433e+001 -2.4511e+000 +2.0047e-001 +1.6482e+000
320 +5.531082649e-001 +5.531082649e-001 -5.179689174e+001 -5.179689174e+001 -4.0556e-001 -6.3314e-001 +2.6504e+000
430 +4.702556230e-001 +4.702556230e-001 -5.187974438e+001 -5.187974438e+001 -5.9620e-001 -1.9399e+000 +2.2600e+000
444 +3.499967951e-001 +3.499967951e-001 -5.200000320e+001 -5.200000320e+001 -1.2004e+000 -9.4383e-001 +2.6359e+000
508 +2.817500349e-001 +2.817500349e-001 -5.206824997e+001 -5.206824997e+001 -9.7709e-001 -1.1688e+000 +2.1602e+000
528 +5.276189422e-002 +5.276189422e-002 -5.229723811e+001 -5.229723811e+001 -8.3328e-001 -1.4771e+000 +2.2336e+000
572 +3.875983274e-002 +3.875983274e-002 -5.231124017e+001 -5.231124017e+001 -9.8070e-001 -1.4007e+000 +2.5894e+000
576 +3.276341522e-002 +3.276341522e-002 -5.231723658e+001 -5.231723658e+001 -9.0691e-001 -1.3287e+000 +2.5901e+000
594 +1.374260652e-002 +1.374260652e-002 -5.233625739e+001 -5.233625739e+001 -7.9601e-001 -1.1757e+000 +2.4892e+000
682 +7.582336382e-003 +7.582336382e-003 -5.234241766e+001 -5.234241766e+001 -8.5335e-001 -1.2775e+000 +2.4905e+000
690 +5.480661822e-003 +5.480661822e-003 -5.234451934e+001 -5.234451934e+001 -9.1916e-001 -1.1942e+000 +2.6662e+000
792 +1.803969032e-003 +1.803969032e-003 -5.234819603e+001 -5.234819603e+001 -8.4865e-001 -1.2549e+000 +2.4834e+000
814 +4.112411915e-004 +4.112411915e-004 -5.234958876e+001 -5.234958876e+001 -8.5715e-001 -1.2693e+000 +2.4890e+000
5447 +4.048359575e-004 +4.048359575e-004 -5.234959516e+001 -5.234959516e+001 -8.4604e-001 -1.2619e+000 +2.4754e+000
5474 +3.885822709e-004 +3.885822709e-004 -5.234961142e+001 -5.234961142e+001 -8.4636e-001 -1.2625e+000 +2.4756e+000
5534 +3.600311908e-004 +3.600311908e-004 -5.234963997e+001 -5.234963997e+001 -8.4720e-001 -1.2625e+000 +2.4771e+000
5607 +3.494131431e-004 +3.494131431e-004 -5.234965059e+001 -5.234965059e+001 -8.4729e-001 -1.2613e+000 +2.4784e+000
5654 +3.459227586e-004 +3.459227586e-004 -5.234965408e+001 -5.234965408e+001 -8.4726e-001 -1.2611e+000 +2.4787e+000
5681 +3.279689093e-004 +3.279689093e-004 -5.234967203e+001 -5.234967203e+001 -8.4807e-001 -1.2618e+000 +2.4793e+000
5799 +3.221415387e-004 +3.221415387e-004 -5.234967786e+001 -5.234967786e+001 -8.4815e-001 -1.2590e+000 +2.4826e+000
5827 +3.115653320e-004 +3.115653320e-004 -5.234968843e+001 -5.234968843e+001 -8.4801e-001 -1.2589e+000 +2.4822e+000
