% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
161 +4.937529216e+06 +4.937529216e+06 +4.937319336e+06 +4.937319336e+06 +2.0574e+00 +1.8142e-01 +3.9763e+00 -2.0986e+00 +2.7047e+00 -6.3077e-02 -1.5705e-01 -1.2942e-02 -3.5285e-01 +2.7291e-01 +5.4557e-01 +4.2630e+00 +1.6771e+00 +1.2156e+00 -2.8999e-01 -2.5899e+00 -4.2544e+00 -4.7519e-01 -6.6259e-01 +1.2808e+00
164 +4.818695314e+06 +4.818695314e+06 +4.818485434e+06 +4.818485434e+06 +2.0112e+00 -2.9733e-01 +3.8631e+00 -1.7348e+00 +2.6765e+00 -2.3095e-01 -3.9162e-01 -1.9460e-02 -4.4503e-01 +2.5915e-01 +6.8283e-01 +4.0087e+00 +1.2668e+00 +1.0414e+00 -3.2439e-01 -2.5397e+00 -4.1305e+00 -4.0628e-01 -6.7325e-01 +1.2176e+00
165 +4.774227184e+06 +4.774227184e+06 +4.774017304e+06 +4.774017304e+06 +2.0053e+00 +2.7024e-01 +3.8776e+00 -2.1546e+00 +2.5960e+00 -3.0677e-01 -1.9000e-02 -2.1903e-01 -6.8590e-01 +7.8297e-02 +5.6080e-01 +3.7448e+00 +1.2969e+00 +1.1473e+00 -5.4251e-02 -2.5618e+00 -3.7969e+00 -2.4771e-01 -6.9005e-01 +1.0172e+00
178 +4.529694104e+06 +4.529694104e+06 +4.529484224e+06 +4.529484224e+06 +2.0828e+00 +3.0215e-01 +3.9800e+00 -1.9160e+00 +2.7202e+00 -5.0120e-01 -5.6337e-02 +3.0849e-02 -5.2605e-01 +1.9762e-01 +6.0564e-01 +3.9231e+00 +1.2804e+00 +1.3629e+00 -3.2488e-02 -2.6000e+00 -4.0156e+00 -5.3466e-01 -1.0019e+00 +1.5507e+00
182 +4.190468482e+06 +4.190468482e+06 +4.190258602e+06 +4.190258602e+06 +2.0068e+00 +2.1003e-01 +3.8760e+00 -2.1491e+00 +2.4635e+00 -2.3447e-01 -2.4366e-01 -3.0327e-01 -5.5120e-01 -6.1440e-02 +5.3931e-01 +3.8597e+00 +1.4152e+00 +1.4432e+00 -2.8073e-01 -2.6260e+00 -4.1723e+00 -1.8636e-01 -7.6452e-01 +1.3930e+00
201 +3.945163400e+06 +3.945163400e+06 +3.944953520e+06 +3.944953520e+06 +1.8898e+00 +1.6526e-01 +3.8945e+00 -2.2329e+00 +2.6335e+00 -3.6698e-01 -2.5708e-02 -3.5193e-01 -1.0933e+00 +2.8004e-01 +6.2596e-01 +4.1908e+00 +1.4348e+00 +1.4174e+00 -5.4613e-01 -2.7801e+00 -4.1212e+00 -3.4664e-01 -1.2025e+00 +1.6324e+00
202 +3.701512785e+06 +3.701512785e+06 +3.701302905e+06 +3.701302905e+06 +1.5917e+00 -1.0884e-01 +3.9726e+00 -1.9529e+00 +2.5020e+00 -1.9177e-01 -1.4884e-01 -2.9538e-02 -2.1396e-01 +6.5582e-01 +1.8957e-01 +3.8489e+00 +1.4790e+00 +1.4972e+00 -4.8190e-02 -2.5700e+00 -4.0331e+00 -6.2381e-03 -6.9869e-01 +1.7845e+00
222 +3.216327446e+06 +3.216327446e+06 +3.216117566e+06 +3.216117566e+06 +1.8987e+00 +3.2353e-01 +4.1998e+00 -1.5893e+00 +2.4532e+00 -2.2394e-01 -1.4713e-01 -6.3525e-02 -4.0897e-01 +5.8412e-01 +1.4919e-01 +4.0806e+00 +1.5563e+00 +1.1473e+00 -4.4056e-01 -2.5245e+00 -4.0181e+00 +3.8078e-01 -7.2433e-01 +1.5668e+00
225 +2.889517018e+06 +2.889517018e+06 +2.889307138e+06 +2.889307138e+06 +1.9861e+00 +2.8543e-01 +3.6525e+00 -2.1758e+00 +2.3539e+00 -2.8212e-01 +1.8555e-01 -6.9148e-02 -6.8382e-01 +3.4781e-01 +4.0543e-01 +3.8468e+00 +1.6473e+00 +5.7399e-01 -5.6209e-01 -2.9256e+00 -3.8088e+00 +4.6605e-02 -1.2951e+00 +1.9679e+00
249 +2.165065830e+06 +2.165065830e+06 +2.164855950e+06 +2.164855950e+06 +2.2638e+00 -2.9786e-01 +4.1139e+00 -2.1237e+00 +2.4063e+00 +3.0499e-01 +1.4866e-04 -3.5213e-01 -4.9345e-01 +2.5013e-01 +6.1304e-01 +3.7513e+00 +1.7238e+00 +1.3069e+00 -4.2939e-01 -2.7673e+00 -4.3055e+00 +5.8070e-01 -1.8352e+00 +1.4732e+00
267 +1.973439483e+06 +1.973439483e+06 +1.973229603e+06 +1.973229603e+06 +1.9778e+00 +1.3142e-01 +3.9185e+00 -1.9424e+00 +3.2430e+00 +1.2726e-01 +2.5851e-02 +1.3227e-03 -1.5593e-01 +7.3796e-01 +6.7765e-01 +3.5105e+00 +1.9988e+00 +1.0406e+00 -6.7808e-01 -2.6816e+00 -3.6249e+00 +3.0566e-01 -2.1528e+00 +1.7429e+00
282 +1.114834673e+06 +1.114834673e+06 +1.114624793e+06 +1.114624793e+06 +2.0013e+00 -3.0300e-01 +3.6624e+00 -2.0750e+00 +2.7643e+00 -2.2060e-01 -4.2246e-02 -2.0586e-01 -2.7664e-01 +1.1533e+00 +7.7363e-01 +3.7231e+00 +2.0432e+00 +1.0548e+00 -8.3891e-01 -2.5039e+00 -4.6013e+00 +1.8927e+00 -2.1513e+00 +1.5224e+00
299 +9.107293857e+05 +9.107293857e+05 +9.105195057e+05 +9.105195057e+05 +2.1592e+00 -4.4718e-02 +3.7912e+00 -2.1076e+00 +2.1453e+00 -3.7975e-01 -5.5368e-02 -1.1204e-01 -6.8086e-01 -4.6058e-01 +1.1988e+00 +3.5685e+00 +2.7251e+00 +8.4871e-01 -6.9329e-01 -2.4285e+00 -3.3947e+00 +1.5030e+00 -2.3327e+00 +1.8650e+00
300 +6.802867441e+05 +6.802867441e+05 +6.800768641e+05 +6.800768641e+05 +2.6520e+00 -9.2331e-02 +3.6259e+00 -2.0440e+00 +2.3532e+00 +2.5603e-01 +5.1594e-02 +1.2836e-01 -1.9216e-01 +1.6550e-01 +7.4736e-01 +3.4132e+00 +2.4069e+00 +1.7782e+00 +2.0873e-01 -3.2261e+00 -4.0991e+00 +2.0017e+00 -2.2193e+00 +1.7714e+00
328 +4.200171672e+05 +4.200171672e+05 +4.198072872e+05 +4.198072872e+05 +1.8410e+00 -4.0924e-01 +3.7633e+00 -1.4537e+00 +2.2535e+00 -4.7878e-01 -2.2716e-01 +1.1120e-01 -5.3070e-01 +2.5974e-01 +1.1596e+00 +3.5358e+00 +2.8402e+00 +7.5285e-01 -1.3340e-01 -2.7468e+00 -3.9913e+00 +2.2940e+00 -2.4581e+00 +2.0028e+00
440 +3.355446601e+05 +3.355446601e+05 +3.353347801e+05 +3.353347801e+05 +2.2148e+00 -3.5351e-01 +4.1619e+00 -1.8154e+00 +2.4281e+00 -1.6803e-01 -3.3237e-01 -6.6957e-01 -8.5658e-02 +3.7857e-01 +9.7624e-02 +2.5180e+00 +2.0745e+00 +1.4836e+00 -3.4038e-01 -3.4885e+00 -2.7837e+00 +3.2173e+00 -1.8734e+00 +1.8366e+00
462 +2.469584576e+05 +2.469584576e+05 +2.467485776e+05 +2.467485776e+05 +1.8607e+00 -4.1618e-01 +3.8406e+00 -2.1819e+00 +2.4716e+00 -2.5052e-01 -5.1220e-01 -8.8768e-01 +4.9497e-02 +7.3887e-01 -5.6112e-02 +2.5638e+00 +2.1577e+00 +1.2535e+00 -3.0886e-01 -3.5543e+00 -2.7025e+00 +2.6081e+00 -2.4853e+00 +1.8967e+00
506 +2.027824760e+05 +2.027824760e+05 +2.025725960e+05 +2.025725960e+05 +2.2297e+00 -5.4756e-01 +4.0440e+00 -2.0157e+00 +1.9583e+00 -1.9606e-01 -2.0144e-01 -7.8155e-01 -1.9859e-01 +6.7077e-01 -4.9521e-03 +2.6308e+00 +2.2731e+00 +1.0093e+00 -2.8797e-01 -3.8209e+00 -2.7756e+00 +3.2981e+00 -2.5647e+00 +1.9065e+00
590 +1.688306704e+05 +1.688306704e+05 +1.686207904e+05 +1.686207904e+05 +1.6165e+00 -2.9132e-01 +4.0360e+00 -1.7293e+00 +2.8176e+00 +3.1338e-01 -3.7537e-01 -6.0894e-01 -2.8109e-01 +7.4473e-01 -6.8711e-01 +3.1678e+00 +2.8275e+00 +8.2128e-01 -1.3893e-01 -3.7128e+00 -2.8845e+00 +3.1162e+00 -2.4128e+00 +1.7965e+00
594 +1.571244095e+05 +1.571244095e+05 +1.569145295e+05 +1.569145295e+05 +1.7874e+00 -3.7841e-02 +4.1075e+00 -1.4285e+00 +2.2391e+00 -4.0766e-02 -1.2816e-01 -6.1264e-01 -6.7946e-02 +5.9381e-01 -2.4257e-01 +2.8631e+00 +2.3658e+00 +5.2087e-01 -1.8473e-01 -3.6540e+00 -3.0002e+00 +3.0146e+00 -2.5948e+00 +1.9937e+00
616 +1.480478244e+05 +1.480478244e+05 +1.478379444e+05 +1.478379444e+05 +1.9790e+00 -2.0880e-01 +4.1598e+00 -1.3930e+00 +2.2892e+00 +9.6014e-02 -2.0312e-01 -7.3393e-01 +2.6609e-01 +5.2068e-01 +8.6974e-02 +2.9749e+00 +2.1969e+00 +6.3481e-01 -1.3257e-01 -3.6561e+00 -2.9987e+00 +3.0759e+00 -2.2980e+00 +1.9704e+00
660 +1.348469187e+05 +1.348469187e+05 +1.346370387e+05 +1.346370387e+05 +1.8981e+00 -1.2411e-01 +4.0130e+00 -1.8223e+00 +2.8374e+00 +3.8922e-01 +3.0535e-01 -1.0447e+00 +7.2912e-01 +5.6210e-01 +1.3406e-01 +3.2213e+00 +2.4834e+00 +4.2693e-01 -1.7627e-01 -4.0639e+00 -3.0716e+00 +3.0563e+00 -2.5160e+00 +1.9327e+00
779 +1.235165243e+05 +1.235165243e+05 +1.233066443e+05 +1.233066443e+05 +1.9976e+00 -2.0482e-01 +4.0444e+00 -2.1159e+00 +3.0040e+00 +4.6670e-01 +3.9579e-01 -6.1676e-01 +4.3561e-01 +3.5837e-01 +6.2660e-02 +2.8652e+00 +2.8815e+00 +3.3903e-01 -7.6657e-01 -4.1682e+00 -2.8899e+00 +3.1705e+00 -2.6541e+00 +1.8447e+00
918 +1.095816670e+05 +1.095816670e+05 +1.093717870e+05 +1.093717870e+05 +1.7315e+00 +8.0357e-01 +4.3547e+00 -1.6206e+00 +2.5842e+00 -8.0259e-01 -1.9753e-01 -7.3681e-01 +4.0592e-01 +2.4741e-01 -2.6862e-01 +3.1380e+00 +2.6153e+00 -3.7486e-01 -1.2865e+00 -4.0675e+00 -3.5521e+00 +3.1548e+00 -2.2989e+00 +2.0893e+00
946 +7.936318134e+04 +7.936318134e+04 +7.915330134e+04 +7.915330134e+04 +2.0581e+00 +5.5686e-01 +4.3198e+00 -2.4864e+00 +2.7628e+00 +1.6954e-02 -4.0905e-01 -5.3274e-01 +5.3722e-01 -1.8766e-01 -5.6241e-01 +2.6523e+00 +3.0812e+00 -5.7819e-01 -1.2797e+00 -4.3703e+00 -3.5827e+00 +3.1327e+00 -2.4391e+00 +1.8785e+00
1078 +5.923862800e+04 +5.923862800e+04 +5.902874800e+04 +5.902874800e+04 +2.2725e+00 +7.3818e-01 +4.2315e+00 -3.0859e+00 +2.7902e+00 +2.4290e-01 -1.6051e+00 -8.8877e-01 +1.3012e+00 -3.0219e-01 -1.0232e+00 +2.6901e+00 +3.6604e+00 -2.7523e-02 -1.3285e+00 -4.1052e+00 -2.9295e+00 +2.9830e+00 -2.3310e+00 +1.8849e+00
1122 +5.723884431e+04 +5.723884431e+04 +5.702896431e+04 +5.702896431e+04 +2.0039e+00 +7.6025e-01 +4.2797e+00 -2.8773e+00 +2.4885e+00 +6.1235e-01 -1.0675e+00 -1.1804e+00 +1.1490e+00 +1.4788e-01 -1.0163e+00 +2.4836e+00 +3.7372e+00 -3.3812e-01 -1.2947e+00 -4.2179e+00 -2.8309e+00 +2.9465e+00 -2.3264e+00 +1.9567e+00
1214 +4.137643934e+04 +4.137643934e+04 +4.116655934e+04 +4.116655934e+04 +2.6165e+00 +7.5043e-01 +4.5766e+00 -2.6844e+00 +2.7507e+00 +9.0947e-01 -1.1920e+00 -1.0576e+00 +4.8060e-01 +4.7379e-01 -8.0129e-01 +1.8899e+00 +3.6830e+00 -4.5661e-01 -1.6122e+00 -3.9540e+00 -3.1144e+00 +3.1104e+00 -2.2565e+00 +2.0115e+00
1398 +3.907039188e+04 +3.907039188e+04 +3.886051188e+04 +3.886051188e+04 +2.0503e+00 +4.1647e-01 +4.9197e+00 -2.8093e+00 +2.8622e+00 +1.2450e+00 +2.9733e-01 -8.2916e-01 +5.8655e-01 +1.2404e+00 -1.2991e+00 +2.3387e+00 +4.0749e+00 -5.2656e-01 -1.5774e+00 -4.3372e+00 -3.0409e+00 +3.0588e+00 -2.3083e+00 +1.8906e+00
1408 +3.770048309e+04 +3.770048309e+04 +3.749060309e+04 +3.749060309e+04 +2.2000e+00 +4.4643e-01 +4.8302e+00 -3.0101e+00 +2.4631e+00 +8.5766e-01 +1.1016e-01 -7.1421e-01 +8.6983e-01 +8.0795e-01 -1.0203e+00 +2.2175e+00 +3.8619e+00 -9.6943e-01 -1.4730e+00 -4.1889e+00 -2.8047e+00 +3.0945e+00 -2.2781e+00 +1.9191e+00
1430 +2.897954981e+04 +2.897954981e+04 +2.876966981e+04 +2.876966981e+04 +2.1620e+00 +6.4207e-01 +4.6468e+00 -2.8631e+00 +2.4843e+00 +8.2648e-01 +6.6754e-03 -7.0749e-01 +8.6352e-01 +8.9693e-01 -9.5683e-01 +2.2162e+00 +3.8650e+00 -1.2099e+00 -1.4431e+00 -4.2032e+00 -2.8773e+00 +3.1141e+00 -2.4360e+00 +1.9322e+00
1518 +2.596645339e+04 +2.596645339e+04 +2.575657339e+04 +2.575657339e+04 +2.2198e+00 +7.1056e-01 +4.5361e+00 -2.6506e+00 +2.5253e+00 +7.7033e-01 +2.1824e-01 -6.6092e-01 +4.0237e-01 +6.3564e-01 -9.8213e-01 +2.0398e+00 +3.6238e+00 -1.1376e+00 -1.2690e+00 -4.1150e+00 -3.0032e+00 +3.0745e+00 -2.4778e+00 +1.9405e+00
1540 +2.212102530e+04 +2.212102530e+04 +2.191114530e+04 +2.191114530e+04 +2.2309e+00 +7.3512e-01 +4.4203e+00 -2.6342e+00 +2.4808e+00 +8.0349e-01 +1.9846e-01 -7.2170e-01 +4.0299e-01 +6.3649e-01 -8.9847e-01 +2.0121e+00 +3.6868e+00 -1.1468e+00 -1.2311e+00 -4.0903e+00 -2.9760e+00 +3.1071e+00 -2.4234e+00 +1.9136e+00
1579 +1.937388239e+04 +1.937388239e+04 +1.916400239e+04 +1.916400239e+04 +2.0123e+00 +5.6717e-01 +4.5487e+00 -2.4254e+00 +2.6561e+00 +7.7335e-01 +3.4024e-01 -8.7487e-01 +1.8693e-01 +6.0172e-01 -8.1145e-01 +2.2226e+00 +3.8995e+00 -1.1364e+00 -1.0263e+00 -3.8383e+00 -3.0957e+00 +3.1032e+00 -2.3698e+00 +1.9072e+00
1584 +1.574823743e+04 +1.574823743e+04 +1.553835743e+04 +1.553835743e+04 +2.0497e+00 +7.4382e-01 +4.4309e+00 -2.3848e+00 +2.3842e+00 +7.6146e-01 +2.6277e-01 -8.7164e-01 +3.4408e-01 +6.6608e-01 -7.1856e-01 +2.0372e+00 +3.6864e+00 -1.1851e+00 -1.1885e+00 -3.8018e+00 -3.0353e+00 +3.0007e+00 -2.3370e+00 +1.9396e+00
1760 +1.356243013e+04 +1.356243013e+04 +1.335255013e+04 +1.335255013e+04 +2.3229e+00 +9.1724e-01 +4.2917e+00 -2.5101e+00 +2.2357e+00 +4.9421e-01 +7.0147e-01 -4.1060e-01 -2.4574e-02 +3.6869e-01 -8.9018e-01 +2.0445e+00 +3.7032e+00 -1.4341e+00 -1.5171e+00 -3.8698e+00 -3.0068e+00 +3.1486e+00 -2.4073e+00 +1.9216e+00
1870 +1.126503564e+04 +1.126503564e+04 +1.105515564e+04 +1.105515564e+04 +2.0449e+00 +6.8830e-01 +4.4564e+00 -2.6012e+00 +2.1494e+00 +8.6136e-01 +8.4057e-01 -5.0368e-01 -5.2361e-01 +3.3130e-01 -8.2389e-01 +1.8140e+00 +3.7533e+00 -1.5300e+00 -1.5312e+00 -3.7487e+00 -3.0389e+00 +2.9865e+00 -2.3448e+00 +1.9214e+00
1914 +1.060182974e+04 +1.060182974e+04 +1.039194974e+04 +1.039194974e+04 +2.1074e+00 +8.5534e-01 +4.4840e+00 -2.3362e+00 +2.2598e+00 +7.8210e-01 +6.8000e-01 -4.1843e-01 -8.1750e-01 +1.8146e-01 -6.9183e-01 +1.7669e+00 +3.7558e+00 -1.4173e+00 -1.5529e+00 -3.7894e+00 -3.0621e+00 +3.0201e+00 -2.3361e+00 +1.9205e+00
2442 +1.022219046e+04 +1.022219046e+04 +1.001231046e+04 +1.001231046e+04 +1.9133e+00 +6.5139e-01 +4.5099e+00 -1.7912e+00 +2.6011e+00 +1.2870e+00 +9.6532e-02 -8.2860e-01 -5.2206e-01 +5.3178e-01 -1.0309e+00 +1.7049e+00 +3.9045e+00 -1.3539e+00 -1.5764e+00 -3.7452e+00 -3.1069e+00 +3.0309e+00 -2.3660e+00 +1.9165e+00
2464 +9.978813043e+03 +9.978813043e+03 +9.768933043e+03 +9.768933043e+03 +1.8605e+00 +5.9179e-01 +4.4524e+00 -1.7397e+00 +2.5626e+00 +1.2788e+00 +1.6777e-01 -7.9148e-01 -4.8489e-01 +6.1683e-01 -1.0245e+00 +1.6735e+00 +3.9710e+00 -1.3438e+00 -1.5733e+00 -3.8081e+00 -3.1224e+00 +3.0493e+00 -2.3713e+00 +1.9089e+00
2765 +9.196357150e+03 +9.196357150e+03 +8.986477150e+03 +8.986477150e+03 +1.8985e+00 +6.9813e-01 +4.5283e+00 -1.7106e+00 +2.4902e+00 +1.4591e+00 +9.0556e-02 -9.9432e-01 -5.2150e-01 +5.7596e-01 -8.3277e-01 +1.6878e+00 +3.8286e+00 -1.4182e+00 -1.5215e+00 -3.8153e+00 -3.0252e+00 +3.0834e+00 -2.3884e+00 +1.9094e+00
2904 +8.803780153e+03 +8.803780153e+03 +8.593900153e+03 +8.593900153e+03 +1.9251e+00 +7.2298e-01 +4.3972e+00 -1.8176e+00 +2.5050e+00 +1.4250e+00 +2.9177e-01 -1.0944e+00 -4.1074e-01 +5.6684e-01 -7.5097e-01 +1.7990e+00 +3.9342e+00 -1.3846e+00 -1.5651e+00 -3.8416e+00 -3.0418e+00 +3.0559e+00 -2.3884e+00 +1.9155e+00
2926 +8.567040131e+03 +8.567040131e+03 +8.357160131e+03 +8.357160131e+03 +1.9410e+00 +7.2546e-01 +4.3963e+00 -1.8405e+00 +2.4904e+00 +1.4252e+00 +2.8774e-01 -1.1023e+00 -4.3221e-01 +5.5581e-01 -6.8657e-01 +1.7826e+00 +3.9207e+00 -1.3834e+00 -1.6020e+00 -3.8334e+00 -3.0528e+00 +3.0781e+00 -2.3719e+00 +1.9196e+00
2931 +8.461692376e+03 +8.461692376e+03 +8.251812376e+03 +8.251812376e+03 +1.9782e+00 +6.1297e-01 +4.3571e+00 -1.8163e+00 +2.4454e+00 +1.3903e+00 +3.3026e-01 -1.2317e+00 -5.6564e-01 +5.2916e-01 -5.2726e-01 +1.8058e+00 +3.9185e+00 -1.3693e+00 -1.5415e+00 -3.8586e+00 -3.0829e+00 +3.0462e+00 -2.3542e+00 +1.9245e+00
2992 +8.227074180e+03 +8.227074180e+03 +8.017194180e+03 +8.017194180e+03 +1.9323e+00 +6.8281e-01 +4.4320e+00 -1.8764e+00 +2.4760e+00 +1.2897e+00 +3.0284e-01 -1.1443e+00 -3.9866e-01 +5.7140e-01 -6.1958e-01 +1.7768e+00 +3.8707e+00 -1.4377e+00 -1.5870e+00 -3.8214e+00 -3.0539e+00 +3.0490e+00 -2.3862e+00 +1.9229e+00
3058 +7.980596006e+03 +7.980596006e+03 +7.770716006e+03 +7.770716006e+03 +1.9357e+00 +6.5945e-01 +4.4293e+00 -1.8166e+00 +2.4326e+00 +1.3515e+00 +3.3322e-01 -1.1827e+00 -4.5265e-01 +5.1447e-01 -4.9919e-01 +1.7603e+00 +3.9208e+00 -1.4402e+00 -1.5353e+00 -3.8457e+00 -3.0442e+00 +3.0312e+00 -2.3728e+00 +1.9184e+00
3072 +7.351804051e+03 +7.351804051e+03 +7.141924051e+03 +7.141924051e+03 +1.9261e+00 +6.2374e-01 +4.4673e+00 -1.7605e+00 +2.3759e+00 +1.3207e+00 +3.8346e-01 -1.1498e+00 -5.5651e-01 +4.8506e-01 -4.3794e-01 +1.7707e+00 +3.9488e+00 -1.4464e+00 -1.5242e+00 -3.7720e+00 -3.0503e+00 +3.0457e+00 -2.3778e+00 +1.9329e+00
3152 +7.200453102e+03 +7.200453102e+03 +6.990573102e+03 +6.990573102e+03 +1.9698e+00 +6.4788e-01 +4.5345e+00 -1.8577e+00 +2.4430e+00 +1.3806e+00 +3.9323e-01 -1.2463e+00 -5.1242e-01 +6.1885e-01 -3.4950e-01 +1.7912e+00 +3.9681e+00 -1.3732e+00 -1.6065e+00 -3.7893e+00 -3.0668e+00 +3.0884e+00 -2.3697e+00 +1.9012e+00
3183 +6.608831194e+03 +6.608831194e+03 +6.398951194e+03 +6.398951194e+03 +1.9794e+00 +6.8628e-01 +4.5899e+00 -1.8320e+00 +2.4771e+00 +1.4458e+00 +3.0391e-01 -1.2737e+00 -4.7987e-01 +6.0444e-01 -2.1272e-01 +1.7999e+00 +3.8402e+00 -1.4774e+00 -1.5485e+00 -3.7531e+00 -3.0284e+00 +3.0493e+00 -2.4076e+00 +1.9139e+00
3259 +6.438276664e+03 +6.438276664e+03 +6.228396664e+03 +6.228396664e+03 +1.9500e+00 +6.8143e-01 +4.5922e+00 -1.8977e+00 +2.4243e+00 +1.4577e+00 +3.2711e-01 -1.1973e+00 -5.4213e-01 +6.5455e-01 -3.3224e-01 +1.7294e+00 +3.9373e+00 -1.4535e+00 -1.5400e+00 -3.7605e+00 -3.0651e+00 +3.0508e+00 -2.3674e+00 +1.9093e+00
3306 +5.793156879e+03 +5.793156879e+03 +5.583276879e+03 +5.583276879e+03 +1.9103e+00 +6.7077e-01 +4.5088e+00 -1.9003e+00 +2.4356e+00 +1.4088e+00 +3.3481e-01 -1.2075e+00 -4.9890e-01 +6.6538e-01 -2.0237e-01 +1.7240e+00 +3.9155e+00 -1.4583e+00 -1.5274e+00 -3.7223e+00 -3.0677e+00 +3.0761e+00 -2.3770e+00 +1.9163e+00
