% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.581765120e+02 +1.581765120e+02 +1.412365120e+02 +1.412365120e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1003 +1.175351305e+02 +1.175351305e+02 +1.005951305e+02 +1.005951305e+02 -3.6674e+00 +4.0069e+00 +1.2884e+00 +4.7843e-02 -1.1549e+00 +2.1740e+00 -1.0084e+00 +8.8586e-01 +9.7591e-01 -4.9355e+00 +2.9160e-01 -1.7785e-01 +7.4985e-01 +1.4342e+00 +7.1519e-01 +1.0867e+00 +5.2828e+00 -1.6087e+00 -2.0603e+00 -2.9492e+00
1019 +1.122228798e+02 +1.122228798e+02 +9.528287975e+01 +9.528287975e+01 -3.2761e+00 +3.3095e+00 +1.7842e+00 +8.5884e-01 -1.3684e+00 +1.9788e+00 -6.8077e-01 +1.6497e+00 +1.8298e-01 -5.1427e+00 +5.9765e-01 -1.9953e-01 +2.0646e+00 +8.0364e-01 +1.4514e+00 +1.8433e-01 +5.4167e+00 -1.6983e+00 -1.9601e+00 -2.7351e+00
1061 +1.113257264e+02 +1.113257264e+02 +9.438572636e+01 +9.438572636e+01 -3.6689e+00 +2.7752e+00 +9.7956e-01 +5.7066e-01 -9.7043e-01 +2.5007e+00 +1.5361e-01 +7.2801e-02 +2.0559e-01 -5.1265e+00 +8.7035e-02 +5.3353e-01 +1.6121e+00 +4.1093e-01 +1.2891e+00 +7.4834e-01 +6.4067e+00 -2.4854e+00 -1.4715e+00 -2.9985e+00
1063 +1.033030504e+02 +1.033030504e+02 +8.636305039e+01 +8.636305039e+01 -3.0398e+00 +3.1637e+00 +8.8355e-01 -5.7832e-01 -1.3501e+00 +1.8059e+00 +8.5433e-01 +1.2056e+00 +2.1229e-01 -4.7920e+00 -1.0181e+00 -5.3641e-01 +1.7980e+00 +5.0019e-01 +8.1244e-01 +1.5276e+00 +5.5551e+00 -1.1371e+00 -1.5249e+00 -2.7156e+00
1069 +1.021890118e+02 +1.021890118e+02 +8.524901179e+01 +8.524901179e+01 -3.1791e+00 +2.6299e+00 +1.7069e+00 -1.1886e+00 -5.9894e-01 +2.2346e+00 +6.0769e-01 +4.5135e-01 +5.3238e-01 -4.7781e+00 -3.6530e-01 -7.0104e-01 +8.4311e-01 +1.1696e+00 +1.4114e+00 +1.4287e+00 +5.7653e+00 -2.3060e+00 -2.1487e+00 -3.0579e+00
1084 +9.793833314e+01 +9.793833314e+01 +8.099833314e+01 +8.099833314e+01 -2.9647e+00 +2.7062e+00 +8.2254e-01 -9.0986e-01 -4.7822e-01 +2.1276e+00 -1.3716e-01 +1.8804e+00 +1.2304e-01 -5.4209e+00 +4.8973e-01 -2.1210e-01 +2.1906e-02 +3.8584e-01 +7.6655e-01 +1.1550e+00 +5.2578e+00 -1.2165e+00 -2.0000e+00 -3.1549e+00
1103 +7.413420916e+01 +7.413420916e+01 +5.719420916e+01 +5.719420916e+01 -3.1953e+00 +3.4169e+00 +2.2710e+00 -3.7272e-01 +7.3354e-01 +2.7799e+00 +8.9491e-01 +6.7701e-01 +2.9004e-01 -5.3090e+00 +1.8781e-01 -1.0370e+00 +2.0215e+00 +1.4530e-01 +1.8014e+00 +5.2268e-01 +5.7494e+00 -2.1633e+00 -3.1992e+00 -2.5491e+00
1118 +6.576697533e+01 +6.576697533e+01 +4.882697533e+01 +4.882697533e+01 -2.8629e+00 +2.3392e+00 +1.3705e+00 -7.2202e-01 +1.2982e+00 +2.8805e+00 +7.4933e-01 +3.0319e-01 +1.2108e+00 -4.1668e+00 +6.9535e-01 +1.6843e-01 +1.9632e+00 +3.2621e-01 +1.7836e+00 +8.9303e-01 +5.2248e+00 -3.0160e+00 -2.4113e+00 -3.0267e+00
1147 +4.774449509e+01 +4.774449509e+01 +3.080449509e+01 +3.080449509e+01 -3.3453e+00 +2.3119e+00 +4.4442e-01 -1.0515e+00 +3.9958e+00 +2.4554e+00 +2.0359e+00 -1.2755e-01 +3.6341e-01 -4.0027e+00 +6.8878e-01 +3.4303e-01 +1.0823e+00 -1.6697e+00 +5.9599e-01 +2.0562e+00 +4.9524e+00 -7.8449e-01 -3.8249e+00 -3.9862e+00
1218 +4.651080941e+01 +4.651080941e+01 +2.957080941e+01 +2.957080941e+01 -2.8540e+00 +6.7321e-01 -1.2774e+00 +5.4636e-01 +5.5288e+00 +5.6544e-01 +3.0623e+00 -9.4855e-01 +8.1253e-02 -3.6251e+00 +1.8883e+00 -6.3951e-01 -4.5628e-01 -1.4828e-01 +1.2485e+00 +2.9484e+00 +4.1118e+00 -1.8447e+00 -2.4838e+00 -3.3000e+00
1253 +4.524878662e+01 +4.524878662e+01 +2.830878662e+01 +2.830878662e+01 -2.1385e+00 +4.3828e+00 -1.4822e+00 +2.1098e+00 +3.1497e+00 -2.4440e-01 +3.6844e+00 -3.3954e+00 -1.2147e+00 -3.6133e+00 +1.3117e+00 -1.0430e+00 +1.2211e+00 +1.3758e+00 +2.1069e+00 +4.7244e+00 +3.6804e+00 -4.1659e-01 -2.0904e+00 -1.9213e+00
1254 +4.400683181e+01 +4.400683181e+01 +2.706683181e+01 +2.706683181e+01 -2.6538e+00 +1.7518e+00 -4.0296e-01 +1.1537e+00 +4.1061e+00 +1.3992e+00 +2.9844e+00 -1.8198e+00 -1.1792e+00 -3.0698e+00 +3.2580e+00 +3.3571e-01 +2.7873e-01 -1.0842e-02 +1.8421e+00 +2.1038e+00 +4.7588e+00 -5.2716e-01 -2.8097e+00 -3.6946e+00
1276 +3.300437403e+01 +3.300437403e+01 +1.606437403e+01 +1.606437403e+01 -2.2668e+00 +1.6942e+00 -8.2979e-01 -5.5742e-01 +3.5424e+00 -2.0157e-01 +2.2428e+00 -1.6242e+00 -1.2738e+00 -3.7964e+00 +2.3715e+00 +3.1027e-01 +8.9088e-01 +2.0269e-01 +1.9541e+00 +1.6768e+00 +4.3005e+00 +2.9401e-01 -1.9787e+00 -3.3210e+00
1298 +2.679463413e+01 +2.679463413e+01 +9.854634129e+00 +9.854634129e+00 -1.7945e+00 +2.3274e+00 -9.8815e-01 +2.7282e-01 +3.5672e+00 -1.2364e+00 +2.1401e+00 -1.7106e+00 -1.0448e+00 -3.2944e+00 +2.8691e+00 -3.0338e-01 +6.4332e-01 +5.0132e-02 +2.2976e+00 +2.3200e+00 +4.2158e+00 +1.3771e+00 -1.8573e+00 -3.2689e+00
1562 +2.428191763e+01 +2.428191763e+01 +7.341917628e+00 +7.341917628e+00 +1.3255e+00 +3.3373e+00 -2.8083e+00 +5.0259e-01 +2.8007e+00 -1.4304e-01 +3.3062e+00 -5.6057e-01 -1.3625e+00 -2.8327e+00 +3.5067e+00 +4.3143e-01 +7.9148e-01 -3.4027e-01 +3.5023e+00 +3.3465e+00 +3.1884e+00 +1.0607e+00 -3.4141e+00 -8.0168e-01
1590 +2.311198226e+01 +2.311198226e+01 +6.171982265e+00 +6.171982265e+00 +1.0483e+00 +2.5594e+00 -3.1937e+00 -3.8744e-01 +2.7581e+00 -1.0730e+00 +3.9408e+00 -1.3046e+00 -9.6687e-01 -2.6009e+00 +3.2800e+00 +9.0143e-01 +3.9178e-01 +4.4370e-01 +3.1408e+00 +4.4495e+00 +3.9227e+00 +7.0750e-01 -3.5290e+00 -4.0655e-01
1616 +1.727506473e+01 +1.727506473e+01 +3.350647332e-01 +3.350647332e-01 +2.5385e+00 +2.7176e+00 -2.5201e+00 +1.1517e+00 +5.7842e-02 -1.5583e+00 +4.5876e+00 -1.1012e+00 -2.3077e+00 -3.0517e+00 +3.4522e+00 +2.4832e+00 -1.0601e+00 -2.6957e-01 +2.6379e+00 +3.6370e+00 +3.2031e+00 +1.2153e+00 -2.3846e+00 -1.9159e+00
1930 +1.636132394e+01 +1.636132394e+01 -5.786760648e-01 -5.786760648e-01 +8.7157e-01 +6.0299e-01 -3.1093e+00 +2.6402e+00 +2.1078e+00 -7.8656e-01 +2.0927e+00 -1.1928e+00 -9.3252e-01 -2.2760e+00 +3.6638e+00 +5.2060e-01 -6.4840e-01 -5.2926e-01 +2.7312e+00 +3.7317e+00 +3.9157e+00 +5.5255e-02 -2.5554e+00 -1.8612e+00
1982 +1.576027289e+01 +1.576027289e+01 -1.179727107e+00 -1.179727107e+00 +1.6237e+00 +7.0084e-01 -2.1622e+00 +3.0352e+00 +1.5217e+00 -1.2762e+00 +2.9371e+00 -1.8821e+00 -1.0110e+00 -2.0696e+00 +3.6746e+00 +5.2256e-01 -1.0422e+00 -3.7555e-01 +1.8885e+00 +3.9027e+00 +3.9509e+00 -1.1138e-01 -2.4135e+00 -1.1570e+00
1987 +1.503987713e+01 +1.503987713e+01 -1.900122870e+00 -1.900122870e+00 +5.5270e-01 +9.2102e-01 -2.5480e+00 +3.1667e+00 +2.2281e+00 -5.9520e-01 +2.7855e+00 -1.2532e+00 -8.8854e-01 -2.7986e+00 +4.4188e+00 +5.9991e-01 -2.6520e-01 -1.9822e-01 +2.2298e+00 +4.3911e+00 +3.9797e+00 +2.0829e-01 -2.0842e+00 -1.2098e+00
2036 +1.350244055e+01 +1.350244055e+01 -3.437559448e+00 -3.437559448e+00 +8.2938e-01 +6.5265e-01 -2.9738e+00 +3.6923e+00 +2.5899e+00 -9.8258e-01 +1.6490e+00 -1.8745e+00 -7.1523e-01 -2.2004e+00 +4.3991e+00 +5.1686e-02 -9.9732e-01 -3.7201e-01 +2.2004e+00 +4.6188e+00 +3.8055e+00 -1.1149e-01 -2.2823e+00 -1.5494e+00
2085 +1.147933700e+01 +1.147933700e+01 -5.460663005e+00 -5.460663005e+00 +1.2343e+00 +1.1118e+00 -2.8979e+00 +2.9760e+00 +2.4203e+00 -3.7753e-01 +2.4614e+00 -1.7695e+00 -8.7518e-01 -2.4992e+00 +4.2744e+00 -1.4138e-01 -6.6950e-01 -5.3903e-01 +2.5340e+00 +4.3222e+00 +3.7268e+00 -8.6894e-02 -1.9884e+00 -1.1467e+00
2242 +1.095102970e+01 +1.095102970e+01 -5.988970305e+00 -5.988970305e+00 +1.4685e+00 +1.8159e+00 -3.0589e+00 +2.6714e+00 +2.5502e+00 -1.9734e+00 +3.9019e+00 -2.9640e+00 +1.4260e-01 -3.4047e+00 +4.3375e+00 +1.9078e-01 -1.2111e+00 -4.6565e-01 +2.6308e+00 +4.0966e+00 +3.5758e+00 -1.0510e-01 -2.1602e+00 -3.5226e-01
2260 +1.052831307e+01 +1.052831307e+01 -6.411686929e+00 -6.411686929e+00 +1.2393e+00 +1.4160e+00 -3.4773e+00 +3.1154e+00 +2.3887e+00 -1.8543e+00 +2.7190e+00 -2.7906e+00 -1.8284e-01 -2.9202e+00 +4.2528e+00 -4.6248e-01 -1.2752e+00 -8.6549e-01 +2.3786e+00 +4.3038e+00 +3.4577e+00 -5.3382e-01 -9.6352e-01 -8.1135e-01
2299 +9.721584417e+00 +9.721584417e+00 -7.218415583e+00 -7.218415583e+00 +1.1830e+00 +6.0897e-01 -2.3082e+00 +2.4772e+00 +2.4988e+00 -2.2049e+00 +2.3268e+00 -2.6048e+00 -4.1309e-01 -2.7819e+00 +4.0778e+00 -1.6911e-01 -5.8165e-01 -1.0571e+00 +2.0286e+00 +4.4211e+00 +3.4374e+00 -3.9789e-01 -8.2136e-01 -1.7046e-01
2405 +9.537248325e+00 +9.537248325e+00 -7.402751675e+00 -7.402751675e+00 +1.8283e+00 +1.5454e+00 -2.7620e+00 +2.1976e+00 +2.4801e+00 -2.0612e+00 +2.8522e+00 -2.3973e+00 -7.5962e-01 -2.2998e+00 +4.4867e+00 -3.9792e-01 -5.4162e-01 -6.8271e-01 +2.1473e+00 +3.5627e+00 +3.4730e+00 -5.0813e-01 -1.1709e+00 -7.6531e-01
2420 +8.617555527e+00 +8.617555527e+00 -8.322444473e+00 -8.322444473e+00 +1.3718e+00 +8.2509e-01 -2.3706e+00 +1.9000e+00 +2.0833e+00 -2.1195e+00 +2.9768e+00 -2.3515e+00 -2.8680e-01 -2.4291e+00 +4.4206e+00 -5.9488e-01 -9.9866e-01 -7.0498e-01 +1.9489e+00 +3.7912e+00 +3.5568e+00 -5.7562e-01 -9.0666e-01 -3.0469e-01
2486 +8.191594758e+00 +8.191594758e+00 -8.748405242e+00 -8.748405242e+00 +1.3511e+00 +9.3660e-01 -2.1295e+00 +1.7916e+00 +2.3270e+00 -2.3709e+00 +3.4757e+00 -2.3461e+00 -5.5062e-01 -2.7265e+00 +4.5312e+00 -5.2977e-01 -9.0372e-01 -2.5989e-01 +2.2830e+00 +4.5014e+00 +3.4426e+00 -3.2067e-01 -5.7784e-01 -7.7935e-01
2488 +7.614589822e+00 +7.614589822e+00 -9.325410178e+00 -9.325410178e+00 +1.4591e+00 +7.3074e-01 -2.4729e+00 +2.8659e+00 +2.2921e+00 -1.6239e+00 +3.5978e+00 -2.4716e+00 -6.8392e-01 -2.6989e+00 +4.1786e+00 -9.2980e-01 -1.0163e+00 -7.5247e-01 +1.9503e+00 +4.6892e+00 +3.2227e+00 -3.4612e-01 -1.3703e+00 -1.0083e+00
2508 +6.171660104e+00 +6.171660104e+00 -1.076833990e+01 -1.076833990e+01 +1.2074e+00 +1.0024e+00 -2.2875e+00 +2.0802e+00 +1.8349e+00 -2.3213e+00 +3.3087e+00 -2.0150e+00 -5.6126e-01 -2.5475e+00 +4.5193e+00 -6.7577e-01 -7.0901e-01 -4.3122e-01 +2.3887e+00 +4.3989e+00 +3.3448e+00 -2.1928e-01 -6.5931e-01 -7.0422e-01
2662 +5.645410753e+00 +5.645410753e+00 -1.129458925e+01 -1.129458925e+01 +1.7225e+00 +1.4534e+00 -1.9599e+00 +1.3495e+00 +2.4602e+00 -2.6046e+00 +3.0123e+00 -1.9804e+00 -6.9141e-01 -2.3316e+00 +4.7187e+00 -9.2661e-01 -7.3138e-01 -3.2421e-01 +2.5074e+00 +4.3219e+00 +3.5510e+00 -3.7392e-01 -5.7000e-01 -1.3353e-01
2750 +5.515277117e+00 +5.515277117e+00 -1.142472288e+01 -1.142472288e+01 +1.6507e+00 +1.8887e+00 -1.8438e+00 +1.1550e+00 +2.5011e+00 -2.4339e+00 +2.9058e+00 -1.9833e+00 -4.1783e-01 -2.2713e+00 +4.9903e+00 -8.3980e-01 -9.2351e-01 -7.5923e-02 +2.6113e+00 +4.5562e+00 +3.6527e+00 -3.3758e-01 -3.7449e-01 +2.3109e-02
2816 +5.495043556e+00 +5.495043556e+00 -1.144495644e+01 -1.144495644e+01 +1.6014e+00 +2.1804e+00 -2.0124e+00 +1.4296e+00 +2.5672e+00 -2.4272e+00 +3.1151e+00 -1.9385e+00 -4.4676e-01 -2.1772e+00 +4.4543e+00 -6.8135e-01 -1.0209e+00 -1.4280e-01 +2.7537e+00 +4.1738e+00 +3.5897e+00 -2.2788e-01 -4.6100e-01 -1.1077e-02
2838 +4.446169047e+00 +4.446169047e+00 -1.249383095e+01 -1.249383095e+01 +1.6634e+00 +2.0772e+00 -2.0489e+00 +1.2994e+00 +2.3184e+00 -2.4131e+00 +3.1199e+00 -1.8857e+00 -4.7596e-01 -2.3997e+00 +4.5112e+00 -5.6802e-01 -9.2448e-01 -6.0884e-02 +2.6591e+00 +4.2709e+00 +3.6524e+00 -3.5137e-01 -5.3972e-01 +1.4062e-02
2882 +4.342279996e+00 +4.342279996e+00 -1.259772000e+01 -1.259772000e+01 +1.7921e+00 +2.0212e+00 -2.0748e+00 +1.3868e+00 +2.4067e+00 -2.4531e+00 +3.1416e+00 -1.8492e+00 -6.1825e-01 -2.3494e+00 +4.5069e+00 -6.3991e-01 -9.1485e-01 -1.4461e-01 +2.5701e+00 +4.3555e+00 +3.6747e+00 -3.9278e-01 -4.2672e-01 +1.2706e-01
2904 +3.912183384e+00 +3.912183384e+00 -1.302781662e+01 -1.302781662e+01 +1.8696e+00 +2.0583e+00 -2.0611e+00 +1.4306e+00 +2.2569e+00 -2.4042e+00 +3.2240e+00 -1.8719e+00 -6.5377e-01 -2.3696e+00 +4.5765e+00 -5.4937e-01 -8.1604e-01 -1.4237e-01 +2.4879e+00 +4.2286e+00 +3.6483e+00 -3.7284e-01 -4.1420e-01 +1.6085e-01
3080 +3.605123495e+00 +3.605123495e+00 -1.333487650e+01 -1.333487650e+01 +1.8199e+00 +1.9319e+00 -1.9665e+00 +1.4048e+00 +1.9764e+00 -2.5389e+00 +3.3971e+00 -1.9583e+00 -5.8556e-01 -2.0798e+00 +4.7918e+00 -6.3975e-01 -7.1035e-01 -1.6185e-01 +2.4683e+00 +4.1943e+00 +3.6525e+00 -1.7255e-01 -3.2387e-01 +3.1819e-01
3089 +3.013821500e+00 +3.013821500e+00 -1.392617850e+01 -1.392617850e+01 +1.7359e+00 +2.0107e+00 -1.9382e+00 +1.3193e+00 +1.7625e+00 -2.5394e+00 +3.6396e+00 -2.0411e+00 -5.3453e-01 -2.3035e+00 +4.8738e+00 -4.4205e-01 -7.6536e-01 -8.8770e-02 +2.4984e+00 +4.4199e+00 +3.7200e+00 -2.3280e-01 -3.7082e-01 +2.9308e-01
3201 +2.472963736e+00 +2.472963736e+00 -1.446703626e+01 -1.446703626e+01 +1.8671e+00 +1.9856e+00 -1.8905e+00 +1.2678e+00 +1.8086e+00 -2.4503e+00 +3.4552e+00 -2.2574e+00 -7.9472e-01 -2.1609e+00 +4.9155e+00 -5.8941e-01 -7.0119e-01 -1.0772e-01 +2.4960e+00 +4.4129e+00 +3.6374e+00 -4.3800e-02 -2.1604e-01 +3.0911e-01
3410 +2.415835834e+00 +2.415835834e+00 -1.452416417e+01 -1.452416417e+01 +1.8455e+00 +1.9442e+00 -1.9488e+00 +1.4947e+00 +1.5412e+00 -2.5161e+00 +3.5473e+00 -2.0802e+00 -8.0255e-01 -2.3911e+00 +4.8346e+00 -6.0166e-01 -5.8248e-01 -1.8352e-01 +2.4270e+00 +4.2375e+00 +3.7049e+00 -4.2169e-02 -1.8995e-01 +3.9217e-01
3538 +2.396357384e+00 +2.396357384e+00 -1.454364262e+01 -1.454364262e+01 +1.8759e+00 +1.9596e+00 -1.9580e+00 +1.4683e+00 +1.6405e+00 -2.5754e+00 +3.5649e+00 -2.1611e+00 -7.6949e-01 -2.4024e+00 +4.8634e+00 -5.7198e-01 -5.8438e-01 -1.3832e-01 +2.4264e+00 +4.1623e+00 +3.6125e+00 -3.0555e-02 -1.8813e-01 +2.8739e-01
3564 +2.325747541e+00 +2.325747541e+00 -1.461425246e+01 -1.461425246e+01 +1.9273e+00 +1.9055e+00 -2.0022e+00 +1.5718e+00 +1.7987e+00 -2.5248e+00 +3.5464e+00 -2.1301e+00 -8.1542e-01 -2.4798e+00 +4.7826e+00 -5.7017e-01 -5.9051e-01 -2.0555e-01 +2.4077e+00 +4.1551e+00 +3.5818e+00 -8.4209e-02 -2.5202e-01 +3.5240e-01
3674 +2.047188794e+00 +2.047188794e+00 -1.489281121e+01 -1.489281121e+01 +1.9414e+00 +1.8916e+00 -2.1578e+00 +1.5864e+00 +1.6263e+00 -2.5255e+00 +3.6038e+00 -2.0888e+00 -8.0249e-01 -2.3793e+00 +4.8034e+00 -5.3513e-01 -7.0004e-01 -1.2853e-01 +2.4130e+00 +4.0561e+00 +3.5345e+00 -1.3022e-01 -2.3005e-01 +2.7335e-01
3872 +1.895970511e+00 +1.895970511e+00 -1.504402949e+01 -1.504402949e+01 +1.9258e+00 +1.9806e+00 -2.2935e+00 +1.6537e+00 +1.6498e+00 -2.5947e+00 +3.6497e+00 -2.1274e+00 -7.1929e-01 -2.3725e+00 +4.7765e+00 -5.5787e-01 -6.7200e-01 -2.1055e-01 +2.3940e+00 +4.0697e+00 +3.6117e+00 -1.9258e-01 -2.0646e-01 +2.7345e-01
3943 +1.790018368e+00 +1.790018368e+00 -1.514998163e+01 -1.514998163e+01 +1.8837e+00 +1.9722e+00 -2.2591e+00 +1.5946e+00 +1.6556e+00 -2.6196e+00 +3.5575e+00 -2.1792e+00 -7.9901e-01 -2.4144e+00 +4.7706e+00 -5.9053e-01 -7.0506e-01 -2.4961e-01 +2.3275e+00 +4.1091e+00 +3.6565e+00 -1.8114e-01 -2.0394e-01 +2.4062e-01
4090 +1.755430198e+00 +1.755430198e+00 -1.518456980e+01 -1.518456980e+01 +1.8921e+00 +1.9885e+00 -2.2412e+00 +1.6318e+00 +1.6868e+00 -2.5713e+00 +3.6337e+00 -2.2097e+00 -7.1285e-01 -2.3931e+00 +4.7996e+00 -5.5791e-01 -6.7810e-01 -2.2021e-01 +2.3567e+00 +4.0161e+00 +3.5825e+00 -1.9280e-01 -1.8657e-01 +2.2466e-01
4114 +1.573133487e+00 +1.573133487e+00 -1.536686651e+01 -1.536686651e+01 +1.8997e+00 +1.9314e+00 -2.2717e+00 +1.6600e+00 +1.6588e+00 -2.5895e+00 +3.5960e+00 -2.1324e+00 -6.8233e-01 -2.3925e+00 +4.7722e+00 -5.5991e-01 -7.0643e-01 -2.1967e-01 +2.3565e+00 +4.0317e+00 +3.5933e+00 -1.8758e-01 -1.9570e-01 +2.4356e-01
4253 +1.478910359e+00 +1.478910359e+00 -1.546108964e+01 -1.546108964e+01 +1.8576e+00 +1.9485e+00 -2.2295e+00 +1.6485e+00 +1.6422e+00 -2.5836e+00 +3.5833e+00 -2.1112e+00 -6.7962e-01 -2.4319e+00 +4.7349e+00 -5.4590e-01 -7.3602e-01 -2.3417e-01 +2.3669e+00 +4.0247e+00 +3.5889e+00 -1.7030e-01 -1.6550e-01 +2.9218e-01
4293 +1.345262649e+00 +1.345262649e+00 -1.559473735e+01 -1.559473735e+01 +1.8537e+00 +1.9321e+00 -2.2441e+00 +1.6386e+00 +1.6134e+00 -2.5568e+00 +3.6268e+00 -2.1602e+00 -6.7308e-01 -2.4173e+00 +4.7628e+00 -5.6711e-01 -7.3113e-01 -2.3178e-01 +2.3695e+00 +4.0196e+00 +3.5941e+00 -1.7676e-01 -1.7604e-01 +2.5189e-01
4422 +1.288812289e+00 +1.288812289e+00 -1.565118771e+01 -1.565118771e+01 +1.8545e+00 +1.9374e+00 -2.2424e+00 +1.6440e+00 +1.6427e+00 -2.5308e+00 +3.6099e+00 -2.1322e+00 -6.9354e-01 -2.4077e+00 +4.7522e+00 -5.6206e-01 -7.1275e-01 -2.3564e-01 +2.3665e+00 +4.0120e+00 +3.5710e+00 -1.8632e-01 -1.6983e-01 +2.6525e-01
4444 +1.277216882e+00 +1.277216882e+00 -1.566278312e+01 -1.566278312e+01 +1.8610e+00 +1.9359e+00 -2.2334e+00 +1.6519e+00 +1.6488e+00 -2.5352e+00 +3.6088e+00 -2.1388e+00 -6.9434e-01 -2.4082e+00 +4.7539e+00 -5.6455e-01 -7.1092e-01 -2.3585e-01 +2.3681e+00 +4.0136e+00 +3.5755e+00 -1.8641e-01 -1.6966e-01 +2.6778e-01
4466 +1.187370470e+00 +1.187370470e+00 -1.575262953e+01 -1.575262953e+01 +1.8565e+00 +1.9375e+00 -2.2347e+00 +1.6524e+00 +1.6709e+00 -2.5307e+00 +3.5937e+00 -2.1297e+00 -6.8837e-01 -2.4017e+00 +4.7588e+00 -5.5874e-01 -7.0741e-01 -2.2979e-01 +2.3614e+00 +4.0108e+00 +3.5785e+00 -1.8803e-01 -1.7049e-01 +2.7549e-01
4550 +1.125931437e+00 +1.125931437e+00 -1.581406856e+01 -1.581406856e+01 +1.8603e+00 +1.9243e+00 -2.2233e+00 +1.6608e+00 +1.6648e+00 -2.5425e+00 +3.5913e+00 -2.1277e+00 -6.7466e-01 -2.4065e+00 +4.7595e+00 -5.6022e-01 -7.1520e-01 -2.2390e-01 +2.3712e+00 +4.0160e+00 +3.5648e+00 -1.7495e-01 -1.7556e-01 +2.7689e-01
4576 +1.097713100e+00 +1.097713100e+00 -1.584228690e+01 -1.584228690e+01 +1.8522e+00 +1.9308e+00 -2.2210e+00 +1.6502e+00 +1.6645e+00 -2.5380e+00 +3.6091e+00 -2.1260e+00 -6.7429e-01 -2.4017e+00 +4.7511e+00 -5.6921e-01 -7.1162e-01 -2.1909e-01 +2.3789e+00 +4.0102e+00 +3.5672e+00 -1.8875e-01 -1.6616e-01 +2.7753e-01
4730 +1.091937859e+00 +1.091937859e+00 -1.584806214e+01 -1.584806214e+01 +1.8598e+00 +1.9313e+00 -2.2251e+00 +1.6443e+00 +1.6643e+00 -2.5482e+00 +3.5929e+00 -2.1267e+00 -6.6067e-01 -2.4200e+00 +4.7497e+00 -5.6511e-01 -7.0729e-01 -2.2464e-01 +2.3709e+00 +4.0179e+00 +3.5706e+00 -1.8400e-01 -1.6068e-01 +2.6547e-01
