% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.270868857e+02 +1.270868857e+02 -3.350031143e+02 -3.350031143e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
137 +1.141016991e+02 +1.141016991e+02 -3.479883009e+02 -3.479883009e+02 +2.4169e+00 +6.3486e+00 +3.7052e+00 +1.1764e+00 +2.8677e+00
168 +1.087540895e+02 +1.087540895e+02 -3.533359105e+02 -3.533359105e+02 +2.3813e+00 +6.0833e+00 +4.0083e+00 +7.7826e-01 +1.9342e+00
206 +9.874691654e+01 +9.874691654e+01 -3.633430835e+02 -3.633430835e+02 +2.3464e+00 +5.9797e+00 +2.9492e+00 +7.6810e-01 +2.2761e+00
225 +8.852901915e+01 +8.852901915e+01 -3.735609808e+02 -3.735609808e+02 +2.9354e+00 +4.9750e+00 +3.0197e+00 +1.8214e+00 +2.0725e+00
249 +8.242257030e+01 +8.242257030e+01 -3.796674297e+02 -3.796674297e+02 +1.3878e+00 +5.2089e+00 +3.2982e+00 +1.5965e+00 +1.3038e+00
308 +8.072620895e+01 +8.072620895e+01 -3.813637911e+02 -3.813637911e+02 +2.1543e+00 +3.6256e+00 +3.0115e+00 -2.6511e-01 +2.6451e+00
330 +6.593904809e+01 +6.593904809e+01 -3.961509519e+02 -3.961509519e+02 +2.1582e+00 +3.4717e+00 +2.9455e+00 +7.7015e-01 +2.3214e+00
342 +4.885033271e+01 +4.885033271e+01 -4.132396673e+02 -4.132396673e+02 +2.1058e+00 +3.7578e+00 +2.7360e+00 +3.1464e-01 +2.7012e+00
389 +3.921425828e+01 +3.921425828e+01 -4.228757417e+02 -4.228757417e+02 +1.6223e+00 +2.2843e+00 +2.7134e+00 +1.6879e+00 +3.0577e+00
404 +3.270591232e+01 +3.270591232e+01 -4.293840877e+02 -4.293840877e+02 +1.8234e+00 +3.8402e+00 +2.2381e+00 -1.8460e-01 +2.3022e+00
533 +2.870481119e+01 +2.870481119e+01 -4.333851888e+02 -4.333851888e+02 +6.6311e-01 +3.1264e+00 +2.1912e+00 +1.0484e+00 +1.9479e+00
682 +2.402094285e+01 +2.402094285e+01 -4.380690572e+02 -4.380690572e+02 +9.9860e-01 +1.5113e+00 +2.1952e+00 +6.9641e-01 +2.3277e+00
726 +1.975602304e+01 +1.975602304e+01 -4.423339770e+02 -4.423339770e+02 +7.7720e-01 +2.3561e+00 +2.1643e+00 +6.4466e-01 +2.3354e+00
