% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.535000000e+02 +2.535000000e+02 +3.773300000e+02 +3.773300000e+02
2068 +2.510695428e+02 +2.510695428e+02 +3.748995428e+02 +3.748995428e+02
2094 +2.150234977e+02 +2.150234977e+02 +3.388534977e+02 +3.388534977e+02
2178 +2.094217793e+02 +2.094217793e+02 +3.332517793e+02 +3.332517793e+02
2244 +2.059506697e+02 +2.059506697e+02 +3.297806697e+02 +3.297806697e+02
2266 +1.825822136e+02 +1.825822136e+02 +3.064122136e+02 +3.064122136e+02
2288 +1.758146295e+02 +1.758146295e+02 +2.996446295e+02 +2.996446295e+02
2310 +1.690190176e+02 +1.690190176e+02 +2.928490176e+02 +2.928490176e+02
2332 +1.607146755e+02 +1.607146755e+02 +2.845446755e+02 +2.845446755e+02
2354 +1.579401882e+02 +1.579401882e+02 +2.817701882e+02 +2.817701882e+02
2376 +1.498279880e+02 +1.498279880e+02 +2.736579880e+02 +2.736579880e+02
2381 +1.378188764e+02 +1.378188764e+02 +2.616488764e+02 +2.616488764e+02
2398 +1.325624656e+02 +1.325624656e+02 +2.563924656e+02 +2.563924656e+02
2420 +1.302209173e+02 +1.302209173e+02 +2.540509173e+02 +2.540509173e+02
2442 +1.227282002e+02 +1.227282002e+02 +2.465582002e+02 +2.465582002e+02
2486 +1.060385952e+02 +1.060385952e+02 +2.298685952e+02 +2.298685952e+02
2574 +1.046529597e+02 +1.046529597e+02 +2.284829597e+02 +2.284829597e+02
2596 +9.968474308e+01 +9.968474308e+01 +2.235147431e+02 +2.235147431e+02
2618 +8.225240075e+01 +8.225240075e+01 +2.060824007e+02 +2.060824007e+02
2662 +7.785900940e+01 +7.785900940e+01 +2.016890094e+02 +2.016890094e+02
2684 +7.469965382e+01 +7.469965382e+01 +1.985296538e+02 +1.985296538e+02
2794 +7.077113612e+01 +7.077113612e+01 +1.946011361e+02 +1.946011361e+02
2816 +6.281636072e+01 +6.281636072e+01 +1.866463607e+02 +1.866463607e+02
2860 +6.086655027e+01 +6.086655027e+01 +1.846965503e+02 +1.846965503e+02
2882 +5.717036245e+01 +5.717036245e+01 +1.810003624e+02 +1.810003624e+02
2904 +5.451840995e+01 +5.451840995e+01 +1.783484099e+02 +1.783484099e+02
3036 +5.236634699e+01 +5.236634699e+01 +1.761963470e+02 +1.761963470e+02
3080 +4.921104710e+01 +4.921104710e+01 +1.730410471e+02 +1.730410471e+02
3124 +4.789437863e+01 +4.789437863e+01 +1.717243786e+02 +1.717243786e+02
3146 +4.751414951e+01 +4.751414951e+01 +1.713441495e+02 +1.713441495e+02
3256 +4.653527506e+01 +4.653527506e+01 +1.703652751e+02 +1.703652751e+02
3278 +4.538487047e+01 +4.538487047e+01 +1.692148705e+02 +1.692148705e+02
3300 +4.374575799e+01 +4.374575799e+01 +1.675757580e+02 +1.675757580e+02
3322 +4.187631160e+01 +4.187631160e+01 +1.657063116e+02 +1.657063116e+02
3630 +4.140778185e+01 +4.140778185e+01 +1.652377819e+02 +1.652377819e+02
3850 +4.044946099e+01 +4.044946099e+01 +1.642794610e+02 +1.642794610e+02
4048 +3.966814106e+01 +3.966814106e+01 +1.634981411e+02 +1.634981411e+02
8118 +3.890346705e+01 +3.890346705e+01 +1.627334670e+02 +1.627334670e+02
12925 +3.801803689e+01 +3.801803689e+01 +1.618480369e+02 +1.618480369e+02
16390 +3.715313678e+01 +3.715313678e+01 +1.609831368e+02 +1.609831368e+02
20108 +3.630345004e+01 +3.630345004e+01 +1.601334500e+02 +1.601334500e+02
24178 +3.547697060e+01 +3.547697060e+01 +1.593069706e+02 +1.593069706e+02
28050 +3.467003257e+01 +3.467003257e+01 +1.585000326e+02 +1.585000326e+02
31812 +3.388299953e+01 +3.388299953e+01 +1.577129995e+02 +1.577129995e+02
36224 +3.311076068e+01 +3.311076068e+01 +1.569407607e+02 +1.569407607e+02
40106 +3.235868187e+01 +3.235868187e+01 +1.561886819e+02 +1.561886819e+02
44132 +3.161985571e+01 +3.161985571e+01 +1.554498557e+02 +1.554498557e+02
48246 +3.089974594e+01 +3.089974594e+01 +1.547297459e+02 +1.547297459e+02
52338 +3.019837003e+01 +3.019837003e+01 +1.540283700e+02 +1.540283700e+02
56782 +2.951125904e+01 +2.951125904e+01 +1.533412590e+02 +1.533412590e+02
61849 +2.883983254e+01 +2.883983254e+01 +1.526698325e+02 +1.526698325e+02
66462 +2.818323183e+01 +2.818323183e+01 +1.520132318e+02 +1.520132318e+02
