% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
572 +3.946540317e+001 +3.946540317e+001 -9.605345968e+002 -9.605345968e+002 +2.0281e+000 +6.6540e-002 +1.0217e+000 +3.3803e+000 -1.9775e+000 +1.2182e+000 -3.3633e+000 +2.6203e+000 +1.5957e+000 -1.2861e+000 -3.0065e+000 -8.2535e-001 -1.2018e+000 -3.0957e-001 +7.7017e-001 +2.5211e+000 +2.9195e+000 +4.3031e+000 +3.6952e+000 +3.8391e+000
616 +2.984691713e+001 +2.984691713e+001 -9.701530829e+002 -9.701530829e+002 +2.8447e+000 +5.9154e-001 +1.2024e+000 +2.6274e+000 -3.8623e+000 +2.4034e+000 -2.5774e+000 +2.1919e+000 +1.8870e+000 -1.4723e+000 -3.2197e+000 +2.0116e-001 -1.0270e+000 -1.7169e-001 +3.2343e-001 +1.6130e+000 +1.6933e+000 +3.9698e+000 +3.2228e+000 +2.4664e+000
638 +2.641579985e+001 +2.641579985e+001 -9.735842002e+002 -9.735842002e+002 +3.2582e+000 -3.2970e-001 +1.3002e+000 +3.3052e+000 -3.8760e+000 +1.3275e+000 -2.1562e+000 +2.3817e+000 +2.2480e+000 -1.2207e+000 -3.3289e+000 -3.7812e-001 -1.2409e+000 -1.0073e+000 -2.0244e-001 +2.3175e+000 +1.6507e+000 +3.7309e+000 +3.3345e+000 +2.3484e+000
660 +2.191456931e+001 +2.191456931e+001 -9.780854307e+002 -9.780854307e+002 +2.9379e+000 -1.3860e+000 +1.7352e+000 +2.5255e+000 -4.5805e+000 +5.2417e-001 -2.4454e+000 +2.8689e+000 +2.3338e+000 -5.9194e-001 -3.8745e+000 +4.4252e-001 -5.7142e-001 -1.4203e+000 -9.8738e-001 +1.8703e+000 +1.8467e+000 +3.8077e+000 +2.6595e+000 +2.6539e+000
726 +1.277551760e+001 +1.277551760e+001 -9.872244824e+002 -9.872244824e+002 +2.6402e+000 -2.2005e+000 +9.9738e-001 +2.8011e+000 -4.7704e+000 +3.5302e-001 -2.4429e+000 +3.6891e+000 +2.3857e+000 -1.8686e+000 -2.5945e+000 +1.2242e+000 -6.9209e-001 -1.4999e+000 -6.0365e-001 +4.0964e-001 +8.9702e-001 +3.7744e+000 +2.4034e+000 +2.4673e+000
902 +1.006759545e+001 +1.006759545e+001 -9.899324045e+002 -9.899324045e+002 +2.5350e+000 -2.8972e+000 +5.2187e-001 +3.2688e+000 -4.3462e+000 +6.9690e-001 -1.4423e+000 +2.5314e+000 +3.3001e+000 -1.7918e+000 -1.8727e+000 +1.7760e+000 -2.5540e+000 -1.8726e-001 -1.0786e+000 -3.9857e-001 +1.6204e+000 +3.1635e+000 +1.8431e+000 +2.0095e+000
924 +8.735402569e+000 +8.735402569e+000 -9.912645974e+002 -9.912645974e+002 +2.6189e+000 -2.5680e+000 +3.0085e-001 +3.5323e+000 -4.8027e+000 +1.1365e+000 -1.8177e+000 +2.3845e+000 +3.4898e+000 -1.0554e+000 -2.0106e+000 +1.9067e+000 -2.1696e+000 -7.6193e-001 -1.1313e+000 -3.9836e-001 +1.6341e+000 +2.5341e+000 +1.6870e+000 +2.2566e+000
946 +7.072121336e+000 +7.072121336e+000 -9.929278787e+002 -9.929278787e+002 +2.8430e+000 -2.4448e+000 +1.0426e+000 +3.9518e+000 -4.6649e+000 +1.2654e+000 -1.5475e+000 +2.1526e+000 +3.8896e+000 -1.0578e+000 -2.4083e+000 +2.7833e+000 -2.2315e+000 -1.3834e+000 -1.3479e+000 -3.1487e-001 +2.0974e+000 +2.7731e+000 +1.9077e+000 +1.9422e+000
968 +6.901320652e+000 +6.901320652e+000 -9.930986793e+002 -9.930986793e+002 +2.4385e+000 -2.2785e+000 +1.0370e+000 +3.2117e+000 -4.9988e+000 +4.6095e-001 -1.6717e+000 +1.9717e+000 +3.5931e+000 -8.6838e-001 -2.2957e+000 +2.8317e+000 -2.7824e+000 -1.3752e+000 -5.4081e-001 -2.8128e-001 +2.1659e+000 +2.8837e+000 +2.1902e+000 +2.1321e+000
990 +5.181480877e+000 +5.181480877e+000 -9.948185191e+002 -9.948185191e+002 +2.4894e+000 -1.7783e+000 +1.3108e+000 +4.3030e+000 -5.4305e+000 +6.8789e-001 -1.5300e+000 +2.3401e+000 +4.0982e+000 -1.6003e+000 -2.5304e+000 +2.5242e+000 -2.8667e+000 -1.3034e+000 -4.5323e-001 -4.8020e-001 +1.9995e+000 +2.8351e+000 +2.4000e+000 +2.6640e+000
1034 +4.151903069e+000 +4.151903069e+000 -9.958480969e+002 -9.958480969e+002 +2.2877e+000 -1.8688e+000 +1.3280e+000 +3.9954e+000 -5.0888e+000 +9.5464e-001 -1.1959e+000 +2.0802e+000 +3.1447e+000 -1.5493e+000 -2.4570e+000 +2.3666e+000 -3.0774e+000 -1.4110e+000 -7.9201e-001 -8.9000e-001 +2.3540e+000 +3.1303e+000 +3.1031e+000 +2.6466e+000
1056 +2.783749668e+000 +2.783749668e+000 -9.972162503e+002 -9.972162503e+002 +2.3797e+000 -2.0671e+000 +9.8880e-001 +3.5099e+000 -4.7604e+000 +1.3555e+000 -1.2021e+000 +2.4897e+000 +3.4301e+000 -1.4175e+000 -2.6776e+000 +2.2808e+000 -3.4063e+000 -1.3804e+000 -1.2141e+000 -6.0228e-001 +2.8425e+000 +3.3608e+000 +2.9646e+000 +2.7928e+000
1122 +2.566843653e+000 +2.566843653e+000 -9.974331563e+002 -9.974331563e+002 +2.7196e+000 -1.3022e+000 +1.0822e+000 +4.0506e+000 -4.3529e+000 +1.1459e+000 -1.4920e+000 +2.3225e+000 +4.1105e+000 -2.0946e+000 -2.1218e+000 +1.9574e+000 -3.5011e+000 -1.4106e+000 -9.7296e-001 -5.1731e-001 +2.1738e+000 +3.4635e+000 +3.0728e+000 +2.8243e+000
1210 +2.420224493e+000 +2.420224493e+000 -9.975797755e+002 -9.975797755e+002 +3.0219e+000 -1.3455e+000 +9.2917e-001 +4.0324e+000 -3.9471e+000 +1.4395e+000 -1.8220e+000 +2.8544e+000 +4.6977e+000 -1.7797e+000 -2.4246e+000 +1.8744e+000 -3.9466e+000 -1.9552e+000 -6.5079e-001 -8.7861e-001 +2.1537e+000 +3.7006e+000 +3.3387e+000 +3.1762e+000
1320 +2.334317669e+000 +2.334317669e+000 -9.976656823e+002 -9.976656823e+002 +2.6580e+000 -1.3408e+000 +1.0997e+000 +3.8652e+000 -4.1401e+000 +1.6181e+000 -1.6419e+000 +2.9633e+000 +4.8984e+000 -1.7637e+000 -2.4000e+000 +1.8854e+000 -3.9445e+000 -1.8990e+000 -9.5041e-001 -1.2540e+000 +2.0986e+000 +3.6363e+000 +3.0676e+000 +2.9326e+000
1342 +2.181196110e+000 +2.181196110e+000 -9.978188039e+002 -9.978188039e+002 +2.6282e+000 -1.4185e+000 +1.2879e+000 +4.1097e+000 -3.9717e+000 +1.3591e+000 -1.5218e+000 +3.0681e+000 +4.6402e+000 -1.4062e+000 -2.4617e+000 +2.0783e+000 -3.9350e+000 -2.0384e+000 -8.5019e-001 -1.1452e+000 +2.1924e+000 +3.7344e+000 +3.0580e+000 +2.8080e+000
1364 +2.061547037e+000 +2.061547037e+000 -9.979384530e+002 -9.979384530e+002 +2.5435e+000 -1.6318e+000 +1.5253e+000 +3.8609e+000 -4.0332e+000 +1.4532e+000 -1.8282e+000 +3.2425e+000 +4.6728e+000 -1.4424e+000 -2.5353e+000 +2.1136e+000 -3.8700e+000 -2.1325e+000 -7.8397e-001 -9.9455e-001 +2.2778e+000 +3.9571e+000 +3.2510e+000 +2.8058e+000
1386 +2.013980298e+000 +2.013980298e+000 -9.979860197e+002 -9.979860197e+002 +2.4984e+000 -1.6362e+000 +1.3677e+000 +3.9306e+000 -3.7986e+000 +1.1823e+000 -1.8581e+000 +3.3305e+000 +4.8243e+000 -1.1741e+000 -2.6353e+000 +2.0601e+000 -3.8753e+000 -2.1088e+000 -8.4277e-001 -9.0842e-001 +2.4073e+000 +3.7236e+000 +3.1782e+000 +2.7194e+000
1408 +1.966132234e+000 +1.966132234e+000 -9.980338678e+002 -9.980338678e+002 +2.6475e+000 -1.6816e+000 +1.3084e+000 +3.9766e+000 -3.9712e+000 +1.2727e+000 -1.8802e+000 +3.2984e+000 +4.8881e+000 -1.2639e+000 -2.5647e+000 +2.1275e+000 -3.7034e+000 -2.4327e+000 -8.9928e-001 -8.1000e-001 +2.6257e+000 +3.6993e+000 +3.2011e+000 +2.6440e+000
1518 +1.790821558e+000 +1.790821558e+000 -9.982091784e+002 -9.982091784e+002 +2.2849e+000 -1.4900e+000 +1.1192e+000 +3.7608e+000 -4.1299e+000 +1.3058e+000 -2.2470e+000 +3.3930e+000 +4.9273e+000 -1.0358e+000 -2.9633e+000 +1.8377e+000 -3.3913e+000 -2.3086e+000 -9.4493e-001 -5.1198e-001 +2.3484e+000 +3.4862e+000 +3.4238e+000 +2.7277e+000
1540 +1.696107864e+000 +1.696107864e+000 -9.983038921e+002 -9.983038921e+002 +2.1604e+000 -1.6467e+000 +1.3185e+000 +3.6815e+000 -4.2310e+000 +1.2476e+000 -2.2845e+000 +3.1656e+000 +4.8485e+000 -1.1995e+000 -3.0003e+000 +1.8256e+000 -3.2115e+000 -2.0999e+000 -1.0279e+000 -4.7254e-001 +2.3711e+000 +3.6500e+000 +3.2896e+000 +2.7508e+000
1650 +1.475050259e+000 +1.475050259e+000 -9.985249497e+002 -9.985249497e+002 +2.0610e+000 -1.3927e+000 +9.0548e-001 +3.6506e+000 -4.1110e+000 +1.2329e+000 -2.0239e+000 +3.3426e+000 +4.7943e+000 -1.0315e+000 -2.9502e+000 +1.8406e+000 -3.0994e+000 -2.3896e+000 -9.6743e-001 -4.9185e-001 +2.7906e+000 +3.5115e+000 +3.5758e+000 +2.7546e+000
1672 +1.242928322e+000 +1.242928322e+000 -9.987570717e+002 -9.987570717e+002 +1.9647e+000 -1.4672e+000 +8.7390e-001 +3.6053e+000 -4.3861e+000 +1.1314e+000 -2.0115e+000 +3.2113e+000 +4.6018e+000 -1.0600e+000 -2.9481e+000 +1.8673e+000 -3.1503e+000 -2.4185e+000 -1.1534e+000 -3.4123e-001 +2.6528e+000 +3.5636e+000 +3.5364e+000 +2.7074e+000
1760 +1.099781761e+000 +1.099781761e+000 -9.989002182e+002 -9.989002182e+002 +1.8811e+000 -1.6588e+000 +1.0085e+000 +3.7600e+000 -4.4872e+000 +1.0125e+000 -1.9030e+000 +3.5238e+000 +4.5357e+000 -1.2777e+000 -2.9625e+000 +2.1060e+000 -2.8838e+000 -2.6099e+000 -1.2242e+000 -1.5539e-001 +2.8980e+000 +3.7828e+000 +3.7135e+000 +2.7505e+000
1782 +1.093848484e+000 +1.093848484e+000 -9.989061515e+002 -9.989061515e+002 +1.9159e+000 -1.7363e+000 +1.0020e+000 +3.6138e+000 -4.4398e+000 +1.1048e+000 -1.8261e+000 +3.5631e+000 +4.4244e+000 -1.2626e+000 -3.0297e+000 +2.1083e+000 -3.0126e+000 -2.5922e+000 -1.2688e+000 -2.3731e-001 +2.8296e+000 +3.9362e+000 +3.8005e+000 +2.8738e+000
1826 +1.029391361e+000 +1.029391361e+000 -9.989706086e+002 -9.989706086e+002 +2.0575e+000 -2.0069e+000 +1.1252e+000 +3.5939e+000 -4.3555e+000 +8.7563e-001 -2.0162e+000 +3.6537e+000 +4.0903e+000 -1.1079e+000 -3.1426e+000 +1.9363e+000 -2.9099e+000 -2.5296e+000 -1.1036e+000 -2.2951e-001 +2.6951e+000 +3.8114e+000 +3.9421e+000 +2.7413e+000
1848 +9.768771115e-001 +9.768771115e-001 -9.990231229e+002 -9.990231229e+002 +2.0548e+000 -1.9944e+000 +1.2159e+000 +3.7753e+000 -4.4559e+000 +7.2257e-001 -2.0300e+000 +3.7650e+000 +3.9940e+000 -1.0880e+000 -3.1888e+000 +1.9128e+000 -2.7790e+000 -2.5213e+000 -1.0329e+000 -9.5053e-002 +2.8197e+000 +3.7410e+000 +3.8791e+000 +2.6285e+000
1914 +9.091404603e-001 +9.091404603e-001 -9.990908595e+002 -9.990908595e+002 +1.9111e+000 -1.8947e+000 +1.0839e+000 +3.7479e+000 -4.7120e+000 +6.6364e-001 -2.1150e+000 +3.7565e+000 +3.9957e+000 -1.0387e+000 -3.1840e+000 +1.8915e+000 -2.7008e+000 -2.3296e+000 -7.2500e-001 -9.4772e-002 +3.2429e+000 +3.5972e+000 +4.0631e+000 +2.4034e+000
2288 +8.473966295e-001 +8.473966295e-001 -9.991526034e+002 -9.991526034e+002 +1.6868e+000 -1.6215e+000 +9.8358e-001 +4.0835e+000 -4.6618e+000 +5.5228e-001 -2.0350e+000 +3.1442e+000 +4.3954e+000 -1.0898e+000 -3.2635e+000 +1.9940e+000 -3.1496e+000 -2.1266e+000 -1.1353e+000 -2.0161e-001 +2.9484e+000 +3.4737e+000 +4.0762e+000 +2.4505e+000
2464 +8.252120056e-001 +8.252120056e-001 -9.991747880e+002 -9.991747880e+002 +1.7841e+000 -1.4782e+000 +9.9965e-001 +4.0511e+000 -4.7109e+000 +5.0102e-001 -2.0565e+000 +3.3079e+000 +4.3187e+000 -9.6249e-001 -3.3452e+000 +1.9776e+000 -3.1396e+000 -2.1726e+000 -9.8749e-001 -1.4862e-001 +2.9678e+000 +3.4699e+000 +4.2016e+000 +2.6639e+000
2486 +8.087648528e-001 +8.087648528e-001 -9.991912351e+002 -9.991912351e+002 +1.7929e+000 -1.5665e+000 +9.8700e-001 +4.0167e+000 -4.7066e+000 +5.7108e-001 -2.0715e+000 +3.2703e+000 +4.3227e+000 -1.0187e+000 -3.3024e+000 +1.9230e+000 -3.1275e+000 -2.0841e+000 -9.6585e-001 -1.0241e-001 +2.9671e+000 +3.5308e+000 +4.2391e+000 +2.5966e+000
2552 +7.804237727e-001 +7.804237727e-001 -9.992195762e+002 -9.992195762e+002 +1.8061e+000 -1.6733e+000 +1.0025e+000 +3.9702e+000 -4.6196e+000 +5.8698e-001 -1.8862e+000 +3.2784e+000 +4.3092e+000 -1.0454e+000 -3.2004e+000 +1.9991e+000 -3.2437e+000 -2.1752e+000 -9.6195e-001 -1.6572e-001 +2.9758e+000 +3.5737e+000 +4.1700e+000 +2.6636e+000
2596 +7.709470577e-001 +7.709470577e-001 -9.992290529e+002 -9.992290529e+002 +1.7785e+000 -1.5880e+000 +1.0305e+000 +3.8850e+000 -4.5328e+000 +5.9035e-001 -1.9597e+000 +3.3730e+000 +4.2881e+000 -1.0436e+000 -3.2384e+000 +1.9445e+000 -3.2664e+000 -2.2756e+000 -9.3094e-001 -1.5183e-001 +2.9199e+000 +3.6132e+000 +4.1962e+000 +2.6872e+000
2662 +7.539146098e-001 +7.539146098e-001 -9.992460854e+002 -9.992460854e+002 +1.7954e+000 -1.5853e+000 +1.0191e+000 +3.9910e+000 -4.5237e+000 +5.9637e-001 -2.0236e+000 +3.4076e+000 +4.3024e+000 -1.0692e+000 -3.2539e+000 +1.9569e+000 -3.2374e+000 -2.2455e+000 -9.2299e-001 -1.7001e-001 +3.0377e+000 +3.7041e+000 +4.2627e+000 +2.6844e+000
2750 +7.385197404e-001 +7.385197404e-001 -9.992614803e+002 -9.992614803e+002 +1.7390e+000 -1.6080e+000 +9.5154e-001 +3.9478e+000 -4.4738e+000 +5.7923e-001 -1.9986e+000 +3.4061e+000 +4.2423e+000 -1.1069e+000 -3.3091e+000 +1.8948e+000 -3.1396e+000 -2.3268e+000 -9.7544e-001 -1.7248e-001 +2.9364e+000 +3.6979e+000 +4.2258e+000 +2.7036e+000
2860 +7.229154684e-001 +7.229154684e-001 -9.992770845e+002 -9.992770845e+002 +1.7912e+000 -1.6028e+000 +9.8908e-001 +3.9302e+000 -4.4888e+000 +5.7842e-001 -2.0788e+000 +3.4171e+000 +4.2332e+000 -1.0519e+000 -3.2429e+000 +1.9325e+000 -3.0933e+000 -2.3034e+000 -9.6802e-001 -2.0466e-001 +2.9842e+000 +3.7237e+000 +4.1881e+000 +2.6197e+000
3124 +7.063152333e-001 +7.063152333e-001 -9.992936848e+002 -9.992936848e+002 +1.7158e+000 -1.5795e+000 +1.0341e+000 +3.8714e+000 -4.5566e+000 +5.8042e-001 -2.0665e+000 +3.4483e+000 +4.1639e+000 -1.0555e+000 -3.3146e+000 +1.9914e+000 -3.0027e+000 -2.3253e+000 -9.2366e-001 -1.2405e-001 +2.9848e+000 +3.7107e+000 +4.2188e+000 +2.6428e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.367961493e+001 +8.367961493e+001 +1.083679615e+003 +1.083679615e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
200 +8.229453679e+001 +8.229453679e+001 +1.082294537e+003 +1.082294537e+003 -4.4829e+000 +8.7709e-001 -1.6767e+000 -3.9486e-001 -1.2418e+000 -2.6523e+000 +1.4515e+000 +1.0171e+000 -2.1452e-001 +1.7011e+000 +1.5895e+000 +1.8563e+000 -8.1323e-001 -1.2612e+000 -9.9892e-001 -2.1385e+000 +1.2222e+000 +2.8270e+000 +3.5781e+000 -2.1339e+000
245 +8.077191268e+001 +8.077191268e+001 +1.080771913e+003 +1.080771913e+003 -3.7195e+000 +5.0153e-001 -1.4683e+000 -1.1826e+000 -1.4975e+000 -2.6815e+000 +1.6315e+000 +7.8613e-001 -3.8378e-001 +2.1438e+000 +7.9709e-001 +1.3624e+000 -6.6329e-001 -1.0553e+000 -1.2621e+000 -3.1238e+000 +1.8895e+000 +2.8693e+000 +3.6166e+000 -2.5665e+000
267 +7.900280734e+001 +7.900280734e+001 +1.079002807e+003 +1.079002807e+003 -3.7910e+000 +4.1536e-001 -5.4040e-001 -4.3111e-001 -2.3307e+000 -2.2018e+000 +9.2419e-001 +4.7593e-001 -4.2823e-002 +1.9102e+000 +2.3008e+000 +1.8435e+000 -5.6265e-001 -2.2275e+000 -9.7968e-001 -2.8079e+000 +1.7620e+000 +2.9016e+000 +3.2952e+000 -2.5843e+000
294 +7.741538730e+001 +7.741538730e+001 +1.077415387e+003 +1.077415387e+003 -3.2141e+000 +1.1135e+000 -1.0511e-002 -2.4198e+000 -2.7664e+000 -3.3234e+000 +1.0311e+000 +6.0879e-001 -4.2768e-001 +1.1607e+000 +1.8297e+000 +5.6218e-001 -6.5544e-001 -8.7689e-001 -1.7358e+000 -3.2895e+000 +2.1048e+000 +4.1987e+000 +2.0297e+000 -2.3909e+000
317 +7.538188996e+001 +7.538188996e+001 +1.075381890e+003 +1.075381890e+003 -4.0831e+000 +4.6159e-001 -2.9135e-001 -2.2988e+000 -2.6027e+000 -1.9334e+000 +1.2242e+000 +5.4790e-001 +5.1537e-001 +2.4746e+000 +1.2616e+000 +1.1586e+000 +2.1204e-001 -1.1279e+000 -4.9215e-001 -2.7423e+000 +2.4456e+000 +2.5370e+000 +1.4109e+000 -3.4234e+000
335 +7.390510308e+001 +7.390510308e+001 +1.073905103e+003 +1.073905103e+003 -4.5816e+000 +5.9677e-001 -7.3199e-002 -4.3211e+000 -1.7807e+000 -2.8265e+000 +1.0049e+000 +9.9199e-003 -1.1791e+000 +2.5964e-001 +2.5634e+000 +1.8679e-001 -5.9941e-002 -6.5230e-001 -2.0144e+000 -2.7770e+000 +2.1907e+000 +2.6454e+000 +3.4609e-001 -2.3392e+000
361 +6.979021237e+001 +6.979021237e+001 +1.069790212e+003 +1.069790212e+003 -3.8791e+000 +5.7620e-001 -8.5009e-001 -3.6207e+000 -1.5455e+000 -1.3859e+000 +5.7826e-001 +8.3690e-002 -1.6117e+000 +1.4696e+000 +3.5781e+000 -6.0872e-001 +2.1709e+000 -1.2723e+000 -8.9650e-001 -4.3688e+000 +1.4869e+000 +2.7396e+000 +1.2460e+000 -3.4935e+000
396 +6.789454057e+001 +6.789454057e+001 +1.067894541e+003 +1.067894541e+003 -3.9847e+000 +7.7166e-001 +1.5994e+000 -3.7001e+000 -2.0472e+000 -1.5699e+000 +9.0183e-001 +1.3930e-002 -1.3508e+000 +1.7627e+000 +3.1906e+000 -2.4241e-001 +1.2459e+000 -1.5240e+000 -1.8274e+000 -4.3418e+000 +1.1308e+000 +2.6281e+000 +1.4982e+000 -3.1999e+000
418 +6.728814663e+001 +6.728814663e+001 +1.067288147e+003 +1.067288147e+003 -3.7456e+000 +1.1930e+000 +1.5001e+000 -3.1375e+000 -1.8959e+000 -1.4168e+000 +9.5798e-001 +4.2249e-001 -1.6667e+000 +2.3235e+000 +3.9935e+000 -1.4019e+000 +1.9370e+000 -1.6392e+000 -1.4554e+000 -3.5758e+000 +1.0707e+000 +2.3660e+000 +1.7007e+000 -4.4138e+000
528 +6.592813446e+001 +6.592813446e+001 +1.065928134e+003 +1.065928134e+003 -4.2493e+000 +2.4947e-001 +7.9463e-003 -4.2242e+000 -1.6643e+000 -1.3905e+000 +2.2590e+000 +1.7222e+000 -2.7540e+000 +2.9898e+000 +3.8699e+000 -1.2159e+000 +1.9941e+000 -2.3416e+000 -1.9095e+000 -2.5293e+000 +2.6022e+000 +3.5568e+000 +2.6197e-001 -3.9006e+000
550 +6.443637140e+001 +6.443637140e+001 +1.064436371e+003 +1.064436371e+003 -4.0002e+000 +3.1550e-001 +2.2182e-001 -4.2384e+000 -1.2274e+000 -1.4755e+000 +2.0216e+000 +2.0466e+000 -2.2088e+000 +2.5174e+000 +4.7591e+000 -1.3145e+000 +1.7614e+000 -3.0548e+000 -2.8856e+000 -3.6437e+000 +3.0757e+000 +3.4839e+000 -8.4219e-002 -3.4945e+000
726 +6.189068503e+001 +6.189068503e+001 +1.061890685e+003 +1.061890685e+003 -3.1054e+000 +5.4244e-001 +1.2713e+000 -4.5901e+000 -1.2059e+000 -8.5398e-001 +1.3444e+000 +1.1537e+000 -2.4628e+000 +2.5782e+000 +3.8350e+000 -7.0544e-001 +1.9416e+000 -3.1243e+000 -3.8181e+000 -4.6829e+000 +2.8270e+000 +3.1031e+000 +9.3663e-001 -4.1423e+000
748 +6.033385342e+001 +6.033385342e+001 +1.060333853e+003 +1.060333853e+003 -3.2389e+000 +9.5120e-001 +8.8333e-001 -3.7481e+000 -1.0055e+000 -1.0084e+000 +1.4632e+000 +7.1069e-001 -2.3012e+000 +2.1426e+000 +3.7403e+000 -1.3389e+000 +2.0898e+000 -3.3038e+000 -3.5956e+000 -4.6469e+000 +2.6637e+000 +2.9615e+000 +9.9732e-001 -4.1069e+000
792 +6.024176488e+001 +6.024176488e+001 +1.060241765e+003 +1.060241765e+003 -3.4377e+000 +8.6922e-001 +1.2186e+000 -3.4787e+000 -1.7200e+000 -1.2815e+000 +1.6009e+000 +2.3957e-001 -2.9465e+000 +1.8955e+000 +4.2491e+000 -1.8866e+000 +1.7015e+000 -3.4373e+000 -3.3877e+000 -4.2011e+000 +2.4406e+000 +2.9044e+000 +2.0282e+000 -4.6130e+000
