% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.796120645e+05 +8.796120645e+05 +8.796479645e+05 +8.796479645e+05
268 +8.489212359e+05 +8.489212359e+05 +8.489571359e+05 +8.489571359e+05
288 +8.125706759e+05 +8.125706759e+05 +8.126065759e+05 +8.126065759e+05
311 +7.936039546e+05 +7.936039546e+05 +7.936398546e+05 +7.936398546e+05
335 +7.588054865e+05 +7.588054865e+05 +7.588413865e+05 +7.588413865e+05
337 +6.788171425e+05 +6.788171425e+05 +6.788530425e+05 +6.788530425e+05
355 +6.487790207e+05 +6.487790207e+05 +6.488149207e+05 +6.488149207e+05
367 +6.156300121e+05 +6.156300121e+05 +6.156659121e+05 +6.156659121e+05
384 +5.884416383e+05 +5.884416383e+05 +5.884775383e+05 +5.884775383e+05
467 +5.734194391e+05 +5.734194391e+05 +5.734553391e+05 +5.734553391e+05
475 +5.496272517e+05 +5.496272517e+05 +5.496631517e+05 +5.496631517e+05
487 +5.350167645e+05 +5.350167645e+05 +5.350526645e+05 +5.350526645e+05
489 +4.968143956e+05 +4.968143956e+05 +4.968502956e+05 +4.968502956e+05
493 +4.830122086e+05 +4.830122086e+05 +4.830481086e+05 +4.830481086e+05
511 +4.121698734e+05 +4.121698734e+05 +4.122057734e+05 +4.122057734e+05
534 +3.690900655e+05 +3.690900655e+05 +3.691259655e+05 +3.691259655e+05
536 +3.326392629e+05 +3.326392629e+05 +3.326751629e+05 +3.326751629e+05
555 +3.173600552e+05 +3.173600552e+05 +3.173959552e+05 +3.173959552e+05
572 +3.134433207e+05 +3.134433207e+05 +3.134792207e+05 +3.134792207e+05
574 +2.972722560e+05 +2.972722560e+05 +2.973081560e+05 +2.973081560e+05
594 +2.948589025e+05 +2.948589025e+05 +2.948948025e+05 +2.948948025e+05
597 +2.520727576e+05 +2.520727576e+05 +2.521086576e+05 +2.521086576e+05
616 +2.413130629e+05 +2.413130629e+05 +2.413489629e+05 +2.413489629e+05
629 +2.393802535e+05 +2.393802535e+05 +2.394161535e+05 +2.394161535e+05
631 +2.035489080e+05 +2.035489080e+05 +2.035848080e+05 +2.035848080e+05
645 +1.852156169e+05 +1.852156169e+05 +1.852515169e+05 +1.852515169e+05
652 +1.697229476e+05 +1.697229476e+05 +1.697588476e+05 +1.697588476e+05
660 +1.622202702e+05 +1.622202702e+05 +1.622561702e+05 +1.622561702e+05
682 +1.322819922e+05 +1.322819922e+05 +1.323178922e+05 +1.323178922e+05
704 +1.192819538e+05 +1.192819538e+05 +1.193178538e+05 +1.193178538e+05
716 +1.093557704e+05 +1.093557704e+05 +1.093916704e+05 +1.093916704e+05
726 +1.033666731e+05 +1.033666731e+05 +1.034025731e+05 +1.034025731e+05
748 +6.481305155e+04 +6.481305155e+04 +6.484895155e+04 +6.484895155e+04
766 +6.405076231e+04 +6.405076231e+04 +6.408666231e+04 +6.408666231e+04
770 +6.288323201e+04 +6.288323201e+04 +6.291913201e+04 +6.291913201e+04
792 +3.518157760e+04 +3.518157760e+04 +3.521747760e+04 +3.521747760e+04
836 +3.196024109e+04 +3.196024109e+04 +3.199614109e+04 +3.199614109e+04
858 +3.104109189e+04 +3.104109189e+04 +3.107699189e+04 +3.107699189e+04
880 +8.622820756e+03 +8.622820756e+03 +8.658720756e+03 +8.658720756e+03
902 +3.720481870e+03 +3.720481870e+03 +3.756381870e+03 +3.756381870e+03
968 +3.356192327e+03 +3.356192327e+03 +3.392092327e+03 +3.392092327e+03
990 +7.524050300e+02 +7.524050300e+02 +7.883050300e+02 +7.883050300e+02
1034 +6.324585672e+02 +6.324585672e+02 +6.683585672e+02 +6.683585672e+02
1056 +4.460888945e+02 +4.460888945e+02 +4.819888945e+02 +4.819888945e+02
1876 +4.285926190e+02 +4.285926190e+02 +4.644926190e+02 +4.644926190e+02
1894 +4.126266999e+02 +4.126266999e+02 +4.485266999e+02 +4.485266999e+02
2004 +3.987539467e+02 +3.987539467e+02 +4.346539467e+02 +4.346539467e+02
2044 +3.949719114e+02 +3.949719114e+02 +4.308719114e+02 +4.308719114e+02
2074 +3.450317750e+02 +3.450317750e+02 +3.809317750e+02 +3.809317750e+02
2545 +3.351277085e+02 +3.351277085e+02 +3.710277085e+02 +3.710277085e+02
2550 +3.144996384e+02 +3.144996384e+02 +3.503996384e+02 +3.503996384e+02
2580 +3.065933156e+02 +3.065933156e+02 +3.424933156e+02 +3.424933156e+02
2596 +3.000304797e+02 +3.000304797e+02 +3.359304797e+02 +3.359304797e+02
2603 +2.744924108e+02 +2.744924108e+02 +3.103924108e+02 +3.103924108e+02
2618 +2.682051358e+02 +2.682051358e+02 +3.041051358e+02 +3.041051358e+02
2638 +2.384183967e+02 +2.384183967e+02 +2.743183967e+02 +2.743183967e+02
2731 +2.256167393e+02 +2.256167393e+02 +2.615167393e+02 +2.615167393e+02
2734 +2.226642303e+02 +2.226642303e+02 +2.585642303e+02 +2.585642303e+02
2772 +2.186860492e+02 +2.186860492e+02 +2.545860492e+02 +2.545860492e+02
2898 +2.127281259e+02 +2.127281259e+02 +2.486281259e+02 +2.486281259e+02
2938 +2.039802114e+02 +2.039802114e+02 +2.398802114e+02 +2.398802114e+02
2972 +1.969264018e+02 +1.969264018e+02 +2.328264018e+02 +2.328264018e+02
2996 +1.822758908e+02 +1.822758908e+02 +2.181758908e+02 +2.181758908e+02
3017 +1.761817918e+02 +1.761817918e+02 +2.120817918e+02 +2.120817918e+02
3040 +1.732991446e+02 +1.732991446e+02 +2.091991446e+02 +2.091991446e+02
3093 +1.648449332e+02 +1.648449332e+02 +2.007449332e+02 +2.007449332e+02
3114 +1.615154748e+02 +1.615154748e+02 +1.974154748e+02 +1.974154748e+02
3124 +1.572701521e+02 +1.572701521e+02 +1.931701521e+02 +1.931701521e+02
3129 +1.362700770e+02 +1.362700770e+02 +1.721700770e+02 +1.721700770e+02
3190 +1.342874404e+02 +1.342874404e+02 +1.701874404e+02 +1.701874404e+02
3240 +1.312338060e+02 +1.312338060e+02 +1.671338060e+02 +1.671338060e+02
3271 +1.283345623e+02 +1.283345623e+02 +1.642345623e+02 +1.642345623e+02
3278 +1.253709759e+02 +1.253709759e+02 +1.612709759e+02 +1.612709759e+02
3283 +1.164703532e+02 +1.164703532e+02 +1.523703532e+02 +1.523703532e+02
3372 +1.085003196e+02 +1.085003196e+02 +1.444003196e+02 +1.444003196e+02
3493 +1.070469785e+02 +1.070469785e+02 +1.429469785e+02 +1.429469785e+02
