% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
180 +3.332930167e+06 +3.332930167e+06 +3.332875227e+06 +3.332875227e+06 -1.5287e+00 +6.8869e-01 +2.6498e+00 +9.1775e-01 +3.8381e+00 +3.3526e+00 -4.1251e+00 -2.9172e+00 -3.5201e+00 +5.9916e+00 +2.7629e+00 +4.2567e-01 +4.0463e+00 -1.7440e+00 +1.2450e+00 +7.0646e-01 +3.0200e-01 -1.8264e+00 +1.9830e+00 -3.3595e-01
182 +3.302061347e+06 +3.302061347e+06 +3.302006407e+06 +3.302006407e+06 -1.6800e+00 +1.6270e-01 +2.7619e+00 +6.1935e-01 +3.6011e+00 +3.3812e+00 -3.9600e+00 -2.7813e+00 -3.1986e+00 +5.9097e+00 +2.6199e+00 +7.3706e-01 +4.3018e+00 -1.7012e+00 +1.4970e+00 +4.5276e-01 +3.2518e-02 -1.3631e+00 +1.8728e+00 -9.0876e-01
201 +2.901571286e+06 +2.901571286e+06 +2.901516346e+06 +2.901516346e+06 -1.7268e+00 +2.6788e-01 +2.3335e+00 +8.6550e-01 +3.7101e+00 +3.4809e+00 -4.2379e+00 -3.2230e+00 -3.3784e+00 +5.7123e+00 +2.1345e+00 +3.1080e-02 +3.5376e+00 -1.3077e+00 +9.9760e-01 +5.0327e-01 +6.1595e-01 -1.6428e+00 +1.6529e+00 -4.7606e-01
210 +2.802171944e+06 +2.802171944e+06 +2.802117004e+06 +2.802117004e+06 -1.6997e+00 +4.1036e-01 +1.7485e+00 +8.1275e-01 +3.3950e+00 +3.6112e+00 -4.5380e+00 -2.9894e+00 -2.8151e+00 +5.9952e+00 +3.1886e+00 +3.2146e-01 +4.0713e+00 -1.3085e+00 +1.3284e+00 +5.8542e-01 +1.1705e-01 -1.7406e+00 +1.9156e+00 -6.0124e-01
216 +2.563475977e+06 +2.563475977e+06 +2.563421037e+06 +2.563421037e+06 -1.2091e+00 +4.0344e-01 +2.3713e+00 +5.4362e-01 +3.1685e+00 +3.6477e+00 -4.0127e+00 -2.8091e+00 -3.3899e+00 +5.9750e+00 +2.4140e+00 +1.7955e-01 +4.2528e+00 -1.2714e+00 +1.3431e+00 +6.4837e-01 +3.0987e-01 -2.0897e+00 +1.8137e+00 -7.0187e-01
224 +2.274140352e+06 +2.274140352e+06 +2.274085412e+06 +2.274085412e+06 -1.3088e+00 -2.4428e-01 +2.1131e+00 +5.4307e-01 +3.1635e+00 +3.3484e+00 -4.3720e+00 -3.2375e+00 -3.5611e+00 +6.1109e+00 +2.4811e+00 +7.1046e-02 +3.8642e+00 -1.4465e+00 +1.3522e+00 +8.4906e-01 -1.9915e-01 -1.8111e+00 +2.1922e+00 -3.8272e-01
242 +2.212058150e+06 +2.212058150e+06 +2.212003210e+06 +2.212003210e+06 -1.6724e+00 +1.2254e-01 +2.2508e+00 +4.9755e-01 +3.3848e+00 +3.5242e+00 -4.3311e+00 -3.2498e+00 -3.1653e+00 +6.1384e+00 +2.5974e+00 +3.4600e-01 +3.7243e+00 -1.5937e+00 +1.2073e+00 +5.0921e-01 +2.4125e-01 -2.0979e+00 +1.9489e+00 -6.4494e-01
246 +2.083264618e+06 +2.083264618e+06 +2.083209678e+06 +2.083209678e+06 -1.4284e+00 -2.9365e-01 +2.7105e+00 +4.6089e-01 +3.2791e+00 +3.4940e+00 -4.3293e+00 -3.6856e+00 -3.3730e+00 +5.8047e+00 +3.0481e+00 +6.0863e-01 +3.3727e+00 -1.4256e+00 +1.2264e+00 +1.1234e+00 +9.3001e-01 -1.6997e+00 +2.1349e+00 -9.9051e-02
263 +1.850443763e+06 +1.850443763e+06 +1.850388823e+06 +1.850388823e+06 -1.8429e+00 +1.2118e-01 +2.2293e+00 +7.7525e-01 +3.2325e+00 +3.0463e+00 -4.1042e+00 -3.4090e+00 -2.5429e+00 +5.5286e+00 +1.8764e+00 +7.2688e-01 +3.6947e+00 -2.2328e+00 +1.0301e+00 +2.9737e-01 +2.6595e-01 -2.4359e+00 +2.3082e+00 -4.0399e-01
277 +1.747229612e+06 +1.747229612e+06 +1.747174672e+06 +1.747174672e+06 -1.8539e+00 +2.5251e-01 +2.6010e+00 +3.7742e-01 +2.5832e+00 +3.7610e+00 -4.0083e+00 -3.1188e+00 -3.1650e+00 +5.9670e+00 +3.2427e+00 +6.6956e-01 +2.6736e+00 -2.6521e+00 +1.4789e+00 +4.9813e-02 +4.7244e-01 -2.0983e+00 +2.2549e+00 -6.3532e-01
282 +1.623645300e+06 +1.623645300e+06 +1.623590360e+06 +1.623590360e+06 -2.1263e+00 +4.8269e-02 +2.2361e+00 +6.8957e-01 +2.6545e+00 +2.9699e+00 -3.9593e+00 -3.0553e+00 -2.8477e+00 +5.3124e+00 +2.1386e+00 +8.1141e-01 +2.9420e+00 -1.8791e+00 +1.6533e+00 +1.0509e+00 +7.1537e-01 -2.2041e+00 +2.0523e+00 -6.5668e-01
292 +1.526907594e+06 +1.526907594e+06 +1.526852654e+06 +1.526852654e+06 -1.8017e+00 -4.8945e-01 +1.4707e+00 +3.2515e-01 +2.9577e+00 +2.6063e+00 -4.9049e+00 -2.6375e+00 -3.6265e+00 +5.5610e+00 +2.4877e+00 +6.1992e-01 +2.9959e+00 -1.5985e+00 +1.4725e+00 +6.7950e-01 +2.9492e-01 -2.1409e+00 +2.0559e+00 +4.6351e-01
319 +1.468452183e+06 +1.468452183e+06 +1.468397243e+06 +1.468397243e+06 -2.2055e+00 -6.9710e-01 +2.0629e+00 +2.6298e-02 +2.0376e+00 +2.6200e+00 -4.0020e+00 -3.6332e+00 -3.6628e+00 +5.5783e+00 +2.8002e+00 +1.0987e+00 +2.2262e+00 -1.8174e+00 +1.4789e+00 +4.6219e-01 +7.7696e-02 -2.2507e+00 +2.5732e+00 +2.1083e-01
329 +1.306279818e+06 +1.306279818e+06 +1.306224878e+06 +1.306224878e+06 -2.9477e+00 -1.0009e+00 +2.5819e+00 +4.9163e-01 +1.3598e+00 +3.0538e+00 -4.4277e+00 -2.1442e+00 -3.1573e+00 +5.9159e+00 +1.8586e+00 +7.6749e-01 +3.0164e+00 -1.7004e+00 +1.6573e+00 +3.2394e-01 +4.6930e-01 -2.3939e+00 +1.8281e+00 -1.4389e-01
339 +8.133531940e+05 +8.133531940e+05 +8.132982540e+05 +8.132982540e+05 -3.2224e+00 -1.3151e+00 +1.8512e+00 +6.2694e-01 +2.0166e+00 +3.3180e+00 -4.1998e+00 -2.5587e+00 -3.5488e+00 +5.7759e+00 +2.8925e+00 +4.6169e-01 +1.8091e+00 -1.6826e+00 +1.6709e+00 +8.5887e-01 +6.7353e-01 -2.8820e+00 +2.2573e+00 +4.9034e-03
438 +7.591381164e+05 +7.591381164e+05 +7.590831764e+05 +7.590831764e+05 -3.3865e+00 -1.2442e+00 +1.6100e+00 +7.1408e-01 +1.9368e-01 +2.8204e+00 -2.8474e+00 -2.3994e+00 -4.4836e+00 +6.4725e+00 +3.1972e+00 +1.7619e+00 +2.5984e+00 -2.0645e+00 +1.8223e+00 -3.9172e-02 +4.4585e-01 -3.7661e+00 +2.3051e+00 +1.7042e-01
440 +6.920543663e+05 +6.920543663e+05 +6.919994263e+05 +6.919994263e+05 -2.9319e+00 -1.0231e+00 +9.4212e-01 +2.6766e-02 +1.1011e-02 +2.7507e+00 -3.1703e+00 -2.4106e+00 -3.8046e+00 +5.5627e+00 +3.5451e+00 +1.3007e+00 +3.3075e+00 -2.3640e+00 +1.6345e+00 -8.9241e-01 +5.3694e-01 -2.3706e+00 +2.4000e+00 +2.2013e-01
459 +6.553549682e+05 +6.553549682e+05 +6.553000282e+05 +6.553000282e+05 -2.8984e+00 -8.3521e-01 +1.5682e-01 +1.5360e-01 -1.6998e-01 +3.4301e+00 -2.1600e+00 -2.3746e+00 -3.9396e+00 +5.0877e+00 +4.6169e+00 +1.3924e+00 +2.9449e+00 -2.0710e+00 +2.0333e+00 -9.7566e-01 +1.3105e+00 -1.3853e+00 +3.4761e+00 -2.2673e-01
462 +6.275010748e+05 +6.275010748e+05 +6.274461348e+05 +6.274461348e+05 -2.7702e+00 -1.3105e+00 +5.2416e-01 +2.5955e-01 +5.8352e-01 +2.9919e+00 -2.8584e+00 -2.1798e+00 -3.8635e+00 +5.8069e+00 +3.7006e+00 +1.0135e+00 +3.1466e+00 -2.1356e+00 +1.4675e+00 -6.1835e-01 +8.1760e-01 -2.2241e+00 +3.1912e+00 +3.1185e-01
484 +5.032869726e+05 +5.032869726e+05 +5.032320326e+05 +5.032320326e+05 -2.3983e+00 -1.8113e+00 -4.1735e-01 +5.2695e-01 +9.2182e-01 +2.7914e+00 -3.1587e+00 -2.4435e+00 -3.8993e+00 +5.7625e+00 +4.2324e+00 +1.4135e+00 +2.7939e+00 -1.8906e+00 +1.8469e+00 -1.0672e+00 +8.3555e-01 -2.2764e+00 +3.6603e+00 +1.6497e-01
487 +4.310582026e+05 +4.310582026e+05 +4.310032626e+05 +4.310032626e+05 -2.3271e+00 -2.3982e+00 -2.5253e-01 +1.7842e+00 +2.5393e+00 +2.0270e+00 -3.5715e+00 -2.3992e+00 -4.7421e+00 +5.4162e+00 +4.2154e+00 +1.7921e+00 +5.0759e-01 -7.8889e-01 +1.2033e+00 -2.2481e+00 +7.6499e-01 -2.1234e+00 +4.7533e+00 -5.8943e-01
572 +3.347922012e+05 +3.347922012e+05 +3.347372612e+05 +3.347372612e+05 -2.8224e+00 -1.6731e+00 -1.1133e+00 +1.6706e+00 +1.4913e+00 +1.7719e+00 -3.5453e+00 -1.7847e+00 -4.4065e+00 +5.6206e+00 +4.4957e+00 +1.5717e+00 +1.2650e+00 -1.3847e+00 +1.9054e+00 -1.1207e+00 +2.0273e+00 -1.7688e+00 +3.7399e+00 -7.0582e-01
682 +2.914931128e+05 +2.914931128e+05 +2.914381728e+05 +2.914381728e+05 -2.7005e+00 -1.7442e+00 -8.4858e-01 +8.0480e-01 +4.6437e-01 +6.6087e-01 -3.5642e+00 -2.2246e+00 -4.0144e+00 +5.8992e+00 +3.9976e+00 +2.3488e+00 +2.4939e+00 -1.4727e+00 +1.0682e+00 -2.1149e+00 +1.2001e+00 -1.9933e+00 +3.3978e+00 +6.8078e-02
742 +2.857552533e+05 +2.857552533e+05 +2.857003133e+05 +2.857003133e+05 -2.8034e+00 -1.2692e+00 -1.1530e+00 +3.0635e-01 +2.3302e+00 +1.4846e+00 -2.5769e+00 -2.4436e+00 -3.0059e+00 +5.1182e+00 +3.4249e+00 +3.0490e+00 +2.6612e+00 -2.3239e+00 +4.2383e-01 -2.4719e+00 +2.1242e+00 -2.5473e+00 +3.7622e+00 +9.9793e-01
748 +2.458901091e+05 +2.458901091e+05 +2.458351691e+05 +2.458351691e+05 -2.4219e+00 -1.9823e+00 -9.1369e-01 +6.5478e-01 +7.9789e-01 +1.3339e+00 -3.3413e+00 -1.9805e+00 -3.5052e+00 +6.0391e+00 +4.5259e+00 +3.2167e+00 +2.4278e+00 -1.8124e+00 +4.0534e-01 -2.3454e+00 +1.2526e+00 -2.0155e+00 +3.5531e+00 +3.0255e-01
814 +1.720848181e+05 +1.720848181e+05 +1.720298781e+05 +1.720298781e+05 -2.3596e+00 -2.5267e+00 -1.4305e+00 +1.1650e-01 +1.5718e+00 +1.1129e+00 -4.7091e+00 -1.5620e+00 -3.5839e+00 +5.8576e+00 +3.6142e+00 +2.6569e+00 +2.4906e+00 -1.6673e+00 +3.1051e-01 -1.0456e+00 +1.1723e+00 -2.3724e+00 +3.7235e+00 +6.1949e-01
902 +1.633224191e+05 +1.633224191e+05 +1.632674791e+05 +1.632674791e+05 -2.2139e+00 -3.4161e+00 -2.5748e+00 +7.5999e-01 +1.9443e+00 +1.2258e+00 -4.7908e+00 -1.7232e+00 -3.5721e+00 +5.3722e+00 +3.7602e+00 +2.9100e+00 +2.4943e+00 -4.0835e-01 +8.6051e-01 -1.8765e+00 +5.7660e-01 -2.4887e+00 +3.7467e+00 -1.2722e-01
946 +1.598965064e+05 +1.598965064e+05 +1.598415664e+05 +1.598415664e+05 -1.9545e+00 -3.3051e+00 -2.0641e+00 +1.8897e-01 +2.6183e+00 +5.8878e-01 -4.9975e+00 -9.2082e-01 -3.5788e+00 +4.8910e+00 +3.8009e+00 +2.8050e+00 +3.0756e+00 -6.1063e-01 +9.7039e-01 -1.2320e+00 +4.3727e-01 -2.7771e+00 +3.3661e+00 -1.2713e-01
1056 +4.776169807e+04 +4.776169807e+04 +4.770675807e+04 +4.770675807e+04 -2.0765e+00 -3.9023e+00 -2.6746e+00 +9.3857e-01 +3.0921e+00 +7.5444e-02 -4.6296e+00 -2.4111e-01 -3.5374e+00 +5.2999e+00 +4.1753e+00 +3.8577e+00 +3.4568e+00 -1.4481e+00 +1.4159e+00 -4.9194e-01 +5.9955e-01 -2.8141e+00 +4.3347e+00 -2.5720e-02
1186 +3.443226932e+04 +3.443226932e+04 +3.437732932e+04 +3.437732932e+04 -1.8658e+00 -4.7180e+00 -2.3188e+00 +1.0757e+00 +2.7080e+00 +4.4430e-01 -4.5374e+00 +5.8547e-01 -4.0103e+00 +4.4667e+00 +4.7926e+00 +3.8619e+00 +3.4899e+00 -2.3982e+00 +2.3663e+00 -2.2079e-01 -9.5684e-01 -3.0151e+00 +3.9798e+00 +1.0042e-01
1364 +3.315361956e+04 +3.315361956e+04 +3.309867956e+04 +3.309867956e+04 -1.8820e+00 -4.3080e+00 -2.0121e+00 +1.3956e+00 +3.2421e+00 +6.3342e-01 -4.6826e+00 +5.2050e-01 -4.1017e+00 +4.6425e+00 +4.0013e+00 +4.0348e+00 +2.7822e+00 -1.4874e+00 +1.3776e+00 +2.6200e-01 +1.3723e-02 -2.6501e+00 +4.7245e+00 -2.4793e-01
1430 +2.675138442e+04 +2.675138442e+04 +2.669644442e+04 +2.669644442e+04 -1.6549e+00 -4.5305e+00 -2.2166e+00 +1.3419e+00 +3.8245e+00 +5.5618e-01 -4.8765e+00 +6.5554e-01 -4.0552e+00 +4.5864e+00 +4.1157e+00 +4.2998e+00 +3.1055e+00 -1.6329e+00 +1.2316e+00 +8.2483e-02 +8.8489e-02 -2.7239e+00 +4.9858e+00 -1.1592e-01
1452 +2.509959647e+04 +2.509959647e+04 +2.504465647e+04 +2.504465647e+04 -1.6176e+00 -4.4431e+00 -2.5735e+00 +1.2606e+00 +3.9334e+00 +7.0593e-01 -4.9592e+00 +6.9069e-01 -4.1034e+00 +4.4888e+00 +3.9690e+00 +4.2150e+00 +3.2517e+00 -1.6169e+00 +1.1759e+00 -3.5037e-02 -6.5428e-02 -2.6596e+00 +5.1796e+00 -1.1811e-01
1474 +1.746284214e+04 +1.746284214e+04 +1.740790214e+04 +1.740790214e+04 -1.6749e+00 -4.2844e+00 -2.3418e+00 +1.1900e+00 +3.7736e+00 +5.8380e-01 -4.9136e+00 +5.9015e-01 -4.1050e+00 +4.6380e+00 +3.9270e+00 +4.1027e+00 +3.3621e+00 -1.8275e+00 +1.3336e+00 +1.4255e-01 -6.3146e-02 -2.6213e+00 +5.2118e+00 -1.3990e-01
1628 +1.647601120e+04 +1.647601120e+04 +1.642107120e+04 +1.642107120e+04 -1.5331e+00 -3.9044e+00 -2.0481e+00 +9.5670e-01 +3.4869e+00 +6.6889e-01 -5.1187e+00 +1.1583e+00 -4.5499e+00 +4.5726e+00 +3.9109e+00 +4.2721e+00 +3.2610e+00 -1.9028e+00 +1.4021e+00 +1.2140e-01 +6.6593e-03 -2.7556e+00 +5.1439e+00 -3.7823e-01
1650 +1.436113867e+04 +1.436113867e+04 +1.430619867e+04 +1.430619867e+04 -1.6119e+00 -3.9871e+00 -1.9760e+00 +9.4736e-01 +3.7073e+00 +7.8924e-01 -5.2201e+00 +1.2506e+00 -4.5178e+00 +4.5143e+00 +3.9981e+00 +4.1296e+00 +3.0811e+00 -1.9018e+00 +1.3095e+00 +1.2396e-01 -5.7463e-02 -2.8078e+00 +5.2536e+00 -5.0964e-01
2024 +1.333473159e+04 +1.333473159e+04 +1.327979159e+04 +1.327979159e+04 -1.2875e+00 -3.9768e+00 -1.8277e+00 +9.4469e-01 +3.3920e+00 +5.9116e-01 -5.2030e+00 +1.6390e+00 -4.5159e+00 +4.8043e+00 +4.0282e+00 +4.2960e+00 +3.3714e+00 -2.4211e+00 +1.2677e+00 +4.3741e-01 -2.6946e-01 -2.7231e+00 +5.2412e+00 -5.8667e-01
2090 +1.198729631e+04 +1.198729631e+04 +1.193235631e+04 +1.193235631e+04 -1.2841e+00 -3.8744e+00 -2.0006e+00 +9.7003e-01 +3.4038e+00 +5.2333e-01 -5.1117e+00 +1.6422e+00 -4.5682e+00 +4.8927e+00 +3.9965e+00 +4.3136e+00 +3.3766e+00 -2.5158e+00 +1.3366e+00 +4.0211e-01 -1.8674e-01 -2.8564e+00 +5.0307e+00 -5.6439e-01
2112 +1.088307672e+04 +1.088307672e+04 +1.082813672e+04 +1.082813672e+04 -1.2114e+00 -3.8438e+00 -2.0438e+00 +1.0189e+00 +3.3951e+00 +4.8945e-01 -5.1110e+00 +1.6047e+00 -4.5644e+00 +4.9122e+00 +3.9235e+00 +4.2382e+00 +3.3122e+00 -2.5210e+00 +1.3256e+00 +4.2116e-01 -1.8364e-01 -2.8137e+00 +5.0591e+00 -6.3217e-01
2183 +9.401671009e+03 +9.401671009e+03 +9.346731009e+03 +9.346731009e+03 -1.1946e+00 -3.8571e+00 -2.0137e+00 +1.1311e+00 +3.3022e+00 +6.1994e-01 -5.2746e+00 +1.6137e+00 -4.6706e+00 +5.0303e+00 +3.8813e+00 +4.2784e+00 +3.2819e+00 -2.4806e+00 +1.4881e+00 +3.3865e-01 -1.3644e-01 -2.6961e+00 +5.1024e+00 -4.6461e-01
2310 +9.231251558e+03 +9.231251558e+03 +9.176311558e+03 +9.176311558e+03 -1.2267e+00 -3.9424e+00 -2.1297e+00 +1.0963e+00 +3.3979e+00 +4.6495e-01 -5.2020e+00 +1.5807e+00 -4.5314e+00 +4.8202e+00 +3.9910e+00 +4.3149e+00 +3.4060e+00 -2.4395e+00 +1.3704e+00 +3.5125e-01 -2.3371e-01 -2.6793e+00 +5.1422e+00 -6.0700e-01
2332 +9.086348586e+03 +9.086348586e+03 +9.031408586e+03 +9.031408586e+03 -1.2212e+00 -3.9410e+00 -2.1011e+00 +1.0806e+00 +3.3823e+00 +4.9459e-01 -5.2114e+00 +1.5824e+00 -4.4967e+00 +4.8491e+00 +4.0454e+00 +4.3022e+00 +3.4119e+00 -2.4583e+00 +1.3670e+00 +3.5922e-01 -2.2143e-01 -2.6680e+00 +5.1300e+00 -5.7060e-01
2354 +8.550313094e+03 +8.550313094e+03 +8.495373094e+03 +8.495373094e+03 -1.2041e+00 -3.9400e+00 -2.1083e+00 +1.0864e+00 +3.3616e+00 +5.0017e-01 -5.1947e+00 +1.6025e+00 -4.5003e+00 +4.8616e+00 +4.0148e+00 +4.3434e+00 +3.3725e+00 -2.4673e+00 +1.3913e+00 +3.6294e-01 -1.9750e-01 -2.6223e+00 +5.1497e+00 -5.8484e-01
2459 +8.272545916e+03 +8.272545916e+03 +8.217605916e+03 +8.217605916e+03 -1.2488e+00 -3.8997e+00 -2.1646e+00 +1.0909e+00 +3.4687e+00 +4.5855e-01 -5.1391e+00 +1.7224e+00 -4.3553e+00 +4.8291e+00 +4.1056e+00 +4.3415e+00 +3.4347e+00 -2.5864e+00 +1.4176e+00 +3.8972e-01 -1.2384e-01 -2.5893e+00 +5.1859e+00 -5.9506e-01
2461 +7.729227011e+03 +7.729227011e+03 +7.674287011e+03 +7.674287011e+03 -1.1659e+00 -3.8274e+00 -2.1398e+00 +1.1027e+00 +3.3788e+00 +5.2693e-01 -5.1615e+00 +1.5703e+00 -4.4598e+00 +4.9066e+00 +4.0361e+00 +4.2203e+00 +3.3580e+00 -2.4944e+00 +1.4650e+00 +4.2423e-01 -1.1883e-01 -2.5606e+00 +5.1494e+00 -5.6582e-01
2689 +7.070831256e+03 +7.070831256e+03 +7.015891256e+03 +7.015891256e+03 -1.2517e+00 -3.8521e+00 -2.1282e+00 +1.0949e+00 +3.3314e+00 +4.5232e-01 -5.3354e+00 +1.7948e+00 -4.4488e+00 +4.9264e+00 +4.0350e+00 +4.2163e+00 +3.3200e+00 -2.5437e+00 +1.5367e+00 +3.9728e-01 -3.2623e-02 -2.5844e+00 +5.1484e+00 -6.1242e-01
2886 +6.887060352e+03 +6.887060352e+03 +6.832120352e+03 +6.832120352e+03 -1.2334e+00 -3.9100e+00 -2.2122e+00 +1.0748e+00 +3.4074e+00 +4.1672e-01 -5.2707e+00 +1.8535e+00 -4.3728e+00 +4.8427e+00 +4.0673e+00 +4.3023e+00 +3.3390e+00 -2.5771e+00 +1.5050e+00 +4.5882e-01 -2.8306e-02 -2.4916e+00 +5.1790e+00 -5.7435e-01
2926 +6.751888854e+03 +6.751888854e+03 +6.696948854e+03 +6.696948854e+03 -1.1942e+00 -3.8507e+00 -2.2175e+00 +9.9180e-01 +3.3938e+00 +4.2741e-01 -5.2766e+00 +1.8554e+00 -4.3874e+00 +4.9066e+00 +4.0440e+00 +4.3051e+00 +3.3964e+00 -2.5817e+00 +1.5103e+00 +4.2184e-01 -4.2835e-02 -2.5313e+00 +5.2038e+00 -6.1280e-01
3014 +6.534911674e+03 +6.534911674e+03 +6.479971674e+03 +6.479971674e+03 -1.1691e+00 -3.8571e+00 -2.2516e+00 +9.6470e-01 +3.4376e+00 +4.2698e-01 -5.3335e+00 +1.9607e+00 -4.3862e+00 +4.8796e+00 +4.0660e+00 +4.3374e+00 +3.3802e+00 -2.5976e+00 +1.5262e+00 +4.6994e-01 -2.9202e-02 -2.5177e+00 +5.1562e+00 -6.4285e-01
3234 +6.435649993e+03 +6.435649993e+03 +6.380709993e+03 +6.380709993e+03 -1.0883e+00 -3.8362e+00 -2.2843e+00 +1.0110e+00 +3.4763e+00 +4.4894e-01 -5.2904e+00 +1.9073e+00 -4.4123e+00 +4.9008e+00 +4.0956e+00 +4.3672e+00 +3.4119e+00 -2.6083e+00 +1.5206e+00 +4.7100e-01 -4.9445e-02 -2.5435e+00 +5.1704e+00 -6.7923e-01
3387 +6.202399616e+03 +6.202399616e+03 +6.147459616e+03 +6.147459616e+03 -1.1116e+00 -3.8302e+00 -2.3052e+00 +9.6805e-01 +3.4741e+00 +4.0487e-01 -5.3171e+00 +1.8817e+00 -4.4470e+00 +4.8826e+00 +4.1436e+00 +4.3057e+00 +3.3626e+00 -2.6453e+00 +1.5262e+00 +5.2564e-01 -3.9920e-02 -2.5762e+00 +5.1507e+00 -6.9504e-01
3467 +6.125118762e+03 +6.125118762e+03 +6.070178762e+03 +6.070178762e+03 -1.0829e+00 -3.8470e+00 -2.3070e+00 +1.0107e+00 +3.5092e+00 +3.7380e-01 -5.2985e+00 +1.9191e+00 -4.4561e+00 +4.8915e+00 +4.1085e+00 +4.3507e+00 +3.3430e+00 -2.6424e+00 +1.5393e+00 +5.0783e-01 -4.6079e-02 -2.5624e+00 +5.1786e+00 -6.9390e-01
