% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.270868857e+02 +1.270868857e+02 -3.350031143e+02 -3.350031143e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.252915348e+02 +1.252915348e+02 -3.367984652e+02 -3.367984652e+02 +5.1095e-01 +2.6123e+00 -5.9915e-01 +2.6388e+00 +4.0651e-01
5 +1.106832740e+02 +1.106832740e+02 -3.514067260e+02 -3.514067260e+02 +6.1873e-01 +2.4479e+00 -4.9761e-01 +2.3595e+00 +4.2780e-01
14 +1.075013335e+02 +1.075013335e+02 -3.545886665e+02 -3.545886665e+02 +5.0200e-01 +2.2707e+00 -2.3594e-01 +2.3609e+00 +8.7658e-02
38 +1.039266910e+02 +1.039266910e+02 -3.581633090e+02 -3.581633090e+02 +8.4895e-01 +2.3796e+00 -5.5676e-01 +2.3721e+00 +4.1181e-01
71 +9.945596172e+01 +9.945596172e+01 -3.626340383e+02 -3.626340383e+02 +6.6306e-01 +2.3613e+00 -3.3421e-01 +2.3983e+00 +4.6533e-01
73 +9.160087604e+01 +9.160087604e+01 -3.704891240e+02 -3.704891240e+02 +4.8908e-01 +2.3888e+00 -1.0590e-01 +2.3430e+00 +4.2723e-01
74 +9.031548820e+01 +9.031548820e+01 -3.717745118e+02 -3.717745118e+02 +6.5328e-01 +2.2927e+00 -2.1937e-01 +2.3850e+00 +7.6073e-01
88 +8.766222766e+01 +8.766222766e+01 -3.744277723e+02 -3.744277723e+02 +6.2289e-01 +2.3173e+00 -1.7783e-01 +2.3461e+00 +5.2322e-01
114 +7.991142186e+01 +7.991142186e+01 -3.821785781e+02 -3.821785781e+02 +6.0157e-01 +2.3752e+00 -5.2646e-02 +2.3520e+00 +7.9462e-01
125 +7.688917307e+01 +7.688917307e+01 -3.852008269e+02 -3.852008269e+02 +5.7189e-01 +2.1361e+00 -8.9473e-02 +2.4247e+00 +8.7236e-01
164 +6.977451483e+01 +6.977451483e+01 -3.923154852e+02 -3.923154852e+02 +3.4761e-01 +2.1567e+00 +5.3164e-01 +1.7663e+00 +1.6174e+00
166 +6.887462531e+01 +6.887462531e+01 -3.932153747e+02 -3.932153747e+02 +8.0829e-01 +2.1077e+00 +1.2525e-02 +1.5748e+00 +1.1030e+00
172 +5.395909662e+01 +5.395909662e+01 -4.081309034e+02 -4.081309034e+02 -3.0415e-01 +2.4943e+00 +6.2664e-01 +1.4555e+00 +1.5554e+00
220 +4.405911753e+01 +4.405911753e+01 -4.180308825e+02 -4.180308825e+02 +4.6671e-01 +2.0439e+00 +7.2778e-01 +6.9651e-01 +2.0200e+00
224 +3.891057185e+01 +3.891057185e+01 -4.231794282e+02 -4.231794282e+02 +4.4829e-01 +2.1092e+00 +1.5747e+00 +1.2426e+00 +1.6572e+00
373 +3.616340794e+01 +3.616340794e+01 -4.259265921e+02 -4.259265921e+02 +5.4459e-01 +3.0216e+00 +2.2935e+00 -1.5277e-02 +2.2902e+00
405 +3.424792211e+01 +3.424792211e+01 -4.278420779e+02 -4.278420779e+02 +7.5884e-01 +2.2470e+00 +2.1155e+00 +7.9902e-01 +2.8497e+00
416 +3.096915165e+01 +3.096915165e+01 -4.311208483e+02 -4.311208483e+02 +8.0626e-01 +2.1957e+00 +2.7211e+00 +6.9944e-01 +3.1060e+00
574 +3.049085548e+01 +3.049085548e+01 -4.315991445e+02 -4.315991445e+02 +7.9813e-01 +1.5364e+00 +2.8676e+00 +1.2299e+00 +2.3781e+00
623 +2.933461422e+01 +2.933461422e+01 -4.327553858e+02 -4.327553858e+02 +6.0514e-01 +1.4051e+00 +3.3148e+00 +2.7697e-01 +2.7151e+00
