% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
314 +2.622841593e+002 +2.622841593e+002 +2.530741593e+002 +2.530741593e+002 -3.8960e-001 +5.8161e+000 -1.0406e+000 -1.6388e+000 -1.0045e+000 +1.3055e+000 -5.9230e-001 -1.1122e+000 +1.0371e+000 +9.1697e-002 -2.4034e+000 +5.1640e-001 -3.1520e-001 -1.0625e+000 +2.3321e+000 -3.6444e+000 +3.9568e+000 +3.3611e+000 -2.8102e+000 +4.4628e+000
333 +2.518782761e+002 +2.518782761e+002 +2.426682761e+002 +2.426682761e+002 -1.8838e-002 +3.8451e+000 -1.1175e+000 +3.5818e-001 -1.2547e+000 +8.6136e-001 -1.2402e+000 -2.9353e+000 +2.5916e+000 -6.7293e-001 -1.4720e+000 +1.5998e+000 +5.7246e-001 -2.8133e+000 +2.0132e+000 -3.7151e+000 +5.6418e+000 +4.9513e+000 -1.9992e+000 +5.1201e+000
335 +2.497560900e+002 +2.497560900e+002 +2.405460900e+002 +2.405460900e+002 -3.7836e-001 +5.1010e+000 -1.4960e+000 -5.0694e-001 -1.0390e+000 +1.6588e+000 -5.6083e-001 -2.7813e+000 +1.6876e+000 -9.0501e-001 -2.6576e+000 -2.8692e-001 +5.3117e-001 -3.3422e-001 +2.9671e+000 -5.6368e+000 +3.0951e+000 +3.3203e+000 -2.7635e+000 +4.5340e+000
338 +2.407943339e+002 +2.407943339e+002 +2.315843339e+002 +2.315843339e+002 -2.2116e-001 +3.6607e+000 -1.2015e+000 +9.1644e-001 -1.3736e+000 +2.0141e+000 -1.3160e+000 -1.6612e+000 +2.2222e+000 +1.8568e+000 -7.1884e-001 -7.0175e-001 -1.0144e+000 -1.1773e+000 +2.3519e-001 -4.7533e+000 +1.1152e+000 +5.0262e+000 -3.9630e+000 +5.7878e+000
347 +2.347702660e+002 +2.347702660e+002 +2.255602660e+002 +2.255602660e+002 -7.6505e-001 +4.1063e+000 -1.2677e+000 +5.1847e-001 -6.9144e-001 +1.3979e+000 -2.0809e+000 -1.8815e+000 +3.7201e-001 +4.9643e-001 -2.3212e+000 -4.2661e-001 -1.6123e-001 -1.5628e+000 +1.6221e+000 -3.0588e+000 +4.1691e+000 +4.1514e+000 -5.3002e+000 +6.0023e+000
363 +2.300782771e+002 +2.300782771e+002 +2.208682771e+002 +2.208682771e+002 -2.4549e-001 +4.6069e+000 -2.3346e+000 -1.3342e+000 -5.1876e-001 +1.5391e+000 -8.1331e-001 -2.3364e+000 +9.2477e-001 +2.6116e-001 -3.5539e+000 -2.1678e+000 -1.9235e+000 -2.3979e+000 +1.3734e+000 -5.1930e+000 +3.7252e+000 +4.9080e+000 -3.7141e+000 +8.2201e+000
368 +2.235241745e+002 +2.235241745e+002 +2.143141745e+002 +2.143141745e+002 -3.3567e-001 +3.8139e+000 -1.7554e+000 +2.7098e-001 -1.5573e+000 +1.3330e+000 -6.5996e-001 -2.1137e+000 +1.5687e+000 +6.2778e-001 -1.8754e+000 +7.0054e-001 -2.3004e+000 -1.0837e+000 +1.3737e+000 -3.9594e+000 +5.3462e+000 +6.6145e+000 -4.8819e+000 +8.3404e+000
384 +2.168577928e+002 +2.168577928e+002 +2.076477928e+002 +2.076477928e+002 +6.3648e-001 +4.3377e+000 -1.1455e+000 +5.5967e-001 -9.0848e-001 +2.4363e+000 +6.2518e-001 -1.7618e+000 -4.4305e-001 +1.1425e+000 -3.1389e+000 -5.7477e-002 -3.8111e+000 -1.5200e+000 +7.9966e-001 -5.4895e+000 +5.4484e+000 +7.4906e+000 -4.6802e+000 +1.1635e+001
396 +2.123120208e+002 +2.123120208e+002 +2.031020208e+002 +2.031020208e+002 -7.0822e-001 +4.0213e+000 -1.1230e+000 -7.2865e-001 +1.6189e-001 +1.9396e+000 -1.1979e-001 -2.8073e+000 +1.2821e+000 +1.0606e+000 -2.7596e+000 -1.8648e-001 -1.3803e+000 -1.3142e-001 +2.0018e+000 -5.0067e+000 +5.8656e+000 +4.9875e+000 -4.7067e+000 +8.7665e+000
411 +1.898369838e+002 +1.898369838e+002 +1.806269838e+002 +1.806269838e+002 -1.4716e+000 +2.6954e+000 -4.8858e+000 -9.7818e-002 +1.9960e+000 +2.1616e+000 +1.0063e+000 -3.9796e+000 +1.9468e+000 -3.1525e-001 -8.4629e-001 -1.7323e+000 -6.6650e-001 +1.6080e+000 -2.2734e-001 -6.4573e+000 +7.0436e+000 +5.0898e+000 -5.3672e+000 +1.3053e+001
424 +1.636515102e+002 +1.636515102e+002 +1.544415102e+002 +1.544415102e+002 -1.7337e+000 +4.3344e+000 -2.4654e+000 -1.3261e+000 -8.8611e-002 +3.8208e+000 +2.7926e+000 -6.3262e-001 +1.1213e+000 +4.2678e-001 -2.5136e+000 -2.4222e+000 +1.1192e+000 +1.2663e+000 +5.9510e-001 -5.7636e+000 +5.2411e+000 +7.4794e+000 -6.3330e+000 +1.1769e+001
465 +1.152946106e+002 +1.152946106e+002 +1.060846106e+002 +1.060846106e+002 +1.9666e+000 +3.1406e+000 +8.1647e-001 -1.5299e+000 -1.0463e+000 +3.3553e+000 +1.8867e+000 -2.0511e+000 +2.2614e+000 -1.0419e+000 -2.7010e+000 -5.4452e+000 +4.1755e+000 +3.8742e+000 -7.4284e-001 -8.9099e+000 +4.4000e+000 +9.3565e+000 -8.4780e+000 +7.9795e+000
495 +1.146742769e+002 +1.146742769e+002 +1.054642769e+002 +1.054642769e+002 -1.0973e+000 +3.4952e+000 +1.3383e+000 +1.4501e+000 -4.9969e-001 +4.2487e+000 -1.2476e+000 +1.8238e+000 +8.4194e-001 -1.2600e+000 -4.1955e+000 -4.8685e+000 +2.3689e+000 +5.7190e+000 +7.7642e-001 -6.7336e+000 +1.0591e+001 +5.2629e+000 -8.3035e+000 +1.1233e+001
500 +7.138271720e+001 +7.138271720e+001 +6.217271720e+001 +6.217271720e+001 +3.5497e+000 +6.0321e+000 -1.4219e+000 +5.9079e-001 -3.4555e+000 +2.6760e+000 -1.3206e+000 +1.0674e+000 +5.6347e+000 -1.9202e+000 -5.4727e+000 -4.9258e+000 +4.1612e+000 +8.9102e+000 -3.1442e+000 -7.2257e+000 +6.5910e+000 +4.5907e+000 -6.7871e+000 +1.0519e+001
531 +5.342537439e+001 +5.342537439e+001 +4.421537439e+001 +4.421537439e+001 +8.2518e-001 +4.4649e+000 +2.2222e+000 +9.1274e-001 +2.1974e-001 +2.3246e+000 +1.0963e+000 -2.4916e+000 +6.3637e+000 -4.9085e+000 -7.7282e+000 -5.3239e+000 +5.4415e+000 +9.2565e+000 -8.1164e+000 -1.6702e+001 +6.6404e+000 +5.6516e+000 -5.6715e+000 +1.1796e+001
566 +4.690180620e+001 +4.690180620e+001 +3.769180620e+001 +3.769180620e+001 +2.4978e+000 +6.3493e+000 +7.8336e+000 +3.1503e+000 -8.7476e-001 +6.0271e+000 -6.6226e-001 +3.5380e+000 +2.2366e+000 -3.1120e+000 -9.1285e+000 -5.5039e+000 +9.5896e+000 +1.5549e+001 -3.7161e+000 -9.0208e+000 +1.8338e+001 +8.9758e+000 -1.0707e+001 +1.2012e+001
572 +4.053872613e+001 +4.053872613e+001 +3.132872613e+001 +3.132872613e+001 +3.5396e+000 +5.4911e+000 +4.8300e+000 +1.8318e+000 -6.9038e-001 +3.7909e+000 +1.4989e+000 +2.6707e+000 +1.3898e+000 -4.0301e+000 -8.2715e+000 -5.6950e+000 +6.4261e+000 +1.0069e+001 -6.5786e+000 -9.9398e+000 +1.0737e+001 +9.4989e+000 -7.2484e+000 +1.3196e+001
613 +2.988882115e+001 +2.988882115e+001 +2.067882115e+001 +2.067882115e+001 +1.9110e+000 +1.0575e+001 +1.2750e+000 +2.2963e+000 -2.0599e+000 +3.3929e+000 +4.5245e+000 +7.9818e+000 +3.0597e+000 -3.5404e+000 -1.0922e+001 -5.1276e+000 +2.0626e+001 +1.2319e+001 -6.5424e+000 -9.7503e+000 +1.0231e+001 +6.1422e+000 -1.8165e+001 +3.3541e+001
635 +2.493831842e+001 +2.493831842e+001 +1.572831842e+001 +1.572831842e+001 +5.4970e+000 +1.0878e+001 +8.9360e+000 +3.8822e-001 -2.3742e+000 +4.9726e+000 +4.4698e+000 +2.1745e+000 +3.2661e+000 -9.3006e+000 -1.0303e+001 -4.5459e+000 +7.8970e+000 +2.1306e+001 -1.2672e+001 -9.9707e+000 +5.7968e+000 +1.0712e+001 -1.1513e+001 +4.5311e+001
647 +2.112377753e+001 +2.112377753e+001 +1.191377753e+001 +1.191377753e+001 +5.0713e+000 +7.7160e+000 +1.1679e+001 -4.5480e+000 -4.2720e+000 +2.1236e+000 +9.2810e+000 +4.5997e+000 +5.4842e+000 -1.5851e+001 -1.0923e+001 -9.0149e+000 +7.7218e+000 +7.7129e+000 -9.5204e+000 -1.6619e+001 +1.1768e+001 +1.9758e+001 -2.2382e+001 +2.9218e+001
682 +1.552333560e+001 +1.552333560e+001 +6.313335599e+000 +6.313335599e+000 +8.5654e+000 +1.0348e+001 +1.3236e+001 -5.5015e-001 -6.9427e+000 +8.8663e-001 +7.6096e+000 +5.9839e+000 +5.0268e+000 -1.5433e+001 -1.0387e+001 -7.5606e+000 +1.8490e+001 +1.5687e+001 -8.1024e+000 -1.4836e+001 +1.1784e+001 +9.9868e+000 -1.7846e+001 +2.6693e+001
713 +1.383683106e+001 +1.383683106e+001 +4.626831062e+000 +4.626831062e+000 -1.0806e-001 +8.7608e+000 +6.0146e+000 +5.3783e+000 -3.5081e+000 +4.2277e+000 +2.6364e+000 +5.1775e+000 +1.3595e+001 -1.5055e+001 -1.6739e+001 -1.6907e+001 +1.8384e+001 +1.5844e+001 -5.3186e+000 -1.2916e+001 +1.5008e+001 +1.1185e+001 -1.8602e+001 +3.0633e+001
725 +1.683069005e+000 +1.683069005e+000 -7.526930995e+000 -7.526930995e+000 +1.3811e+001 +6.7973e+000 +3.6792e+000 +6.1353e+000 -5.2890e+000 +1.0329e+001 +1.5705e+001 +1.4497e+001 +8.6079e+000 -6.7562e+000 -6.4850e+000 -9.3532e+000 +1.9524e+001 +1.3688e+001 -1.9261e+001 -6.8108e+000 +6.9420e+000 +1.0303e+001 -2.4809e+001 +3.6251e+001
726 +8.785465755e-001 +8.785465755e-001 -8.331453424e+000 -8.331453424e+000 +8.0494e+000 +9.8212e+000 +5.9377e+000 +4.3892e+000 -6.7214e+000 +7.0763e+000 +7.6677e+000 +8.2944e+000 +7.3326e+000 -1.0473e+001 -5.9582e+000 -8.5929e+000 +1.7299e+001 +2.2729e+001 -1.2730e+001 -1.0825e+001 +1.3378e+001 +1.0726e+001 -1.7384e+001 +3.1589e+001
748 +0.000000000e+000 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +8.5988e+000 +9.9533e+000 +1.2151e+001 +6.3861e+000 -7.0796e+000 +5.0680e+000 +7.5592e+000 +9.0358e+000 +7.7241e+000 -1.0748e+001 -9.4388e+000 -1.1603e+001 +1.8693e+001 +2.1094e+001 -1.4961e+001 -1.8743e+001 +1.3880e+001 +1.2305e+001 -1.9911e+001 +3.4281e+001
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+002 +3.992761284e+002 +1.055266128e+003 +1.055266128e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 +3.580085263e+002 +3.580085263e+002 +1.013998526e+003 +1.013998526e+003 +5.7425e-001 +5.3300e+000 +3.6565e-001 +2.2132e+000 -5.1953e-001 +3.1161e+000 +2.6691e+000 +1.8584e+000 -4.1187e-001 -2.7389e+000 -2.8851e+000 +7.4586e-001 +1.3476e+000 +3.7946e+000 +1.9953e+000 +9.5943e-001 -2.3060e+000 +3.0073e+000 +3.1373e+000 +2.3221e+000
5 +3.537943280e+002 +3.537943280e+002 +1.009784328e+003 +1.009784328e+003 +6.5184e-001 +5.2608e+000 +4.3356e-001 +2.1156e+000 -4.4507e-001 +3.2795e+000 +2.6313e+000 +1.9152e+000 -2.3486e-001 -2.8289e+000 -2.7438e+000 +8.9564e-001 +1.3417e+000 +3.7946e+000 +1.9862e+000 +1.0455e+000 -2.3124e+000 +2.8924e+000 +3.1514e+000 +2.5347e+000
54 +3.453568618e+002 +3.453568618e+002 +1.001346862e+003 +1.001346862e+003 +7.3277e-001 +5.4826e+000 +1.3808e-001 +1.9511e+000 -4.6247e-001 +3.2476e+000 +2.8212e+000 +1.9212e+000 -4.1396e-001 -2.8572e+000 -2.6643e+000 +9.6539e-001 +1.4742e+000 +3.7639e+000 +2.2497e+000 +1.1655e+000 -2.3491e+000 +2.7277e+000 +3.4120e+000 +2.6269e+000
96 +3.385967648e+002 +3.385967648e+002 +9.945867648e+002 +9.945867648e+002 +5.0479e-001 +5.5142e+000 +2.8239e-001 +1.9083e+000 -1.4956e-001 +2.9861e+000 +2.8028e+000 +1.9152e+000 -6.0594e-001 -2.8151e+000 -2.5411e+000 +1.1650e+000 +1.7518e+000 +3.8707e+000 +2.4201e+000 +9.6076e-001 -2.3362e+000 +2.5764e+000 +3.7672e+000 +2.7405e+000
122 +3.270500890e+002 +3.270500890e+002 +9.830400890e+002 +9.830400890e+002 +6.0302e-001 +5.4345e+000 +1.7332e-001 +2.4548e+000 -2.6247e-001 +2.8173e+000 +2.5389e+000 +2.3753e+000 -6.8671e-001 -2.6628e+000 -2.3473e+000 +1.0299e+000 +1.8076e+000 +3.7412e+000 +2.4862e+000 +1.2759e+000 -2.6358e+000 +2.7315e+000 +3.8157e+000 +3.1365e+000
147 +3.186456209e+002 +3.186456209e+002 +9.746356209e+002 +9.746356209e+002 +4.5807e-001 +5.1427e+000 +3.9971e-001 +2.1899e+000 -5.6827e-001 +3.0259e+000 +2.4728e+000 +2.3358e+000 -4.5533e-001 -2.7414e+000 -2.8111e+000 +1.7158e+000 +1.4390e+000 +3.8632e+000 +2.5494e+000 +1.2313e+000 -2.6564e+000 +2.5120e+000 +4.9749e+000 +2.9392e+000
163 +3.112930551e+002 +3.112930551e+002 +9.672830551e+002 +9.672830551e+002 +5.7355e-001 +5.4346e+000 -7.8860e-002 +1.8175e+000 -1.9441e-002 +2.7995e+000 +2.5661e+000 +2.2379e+000 -5.5227e-001 -2.4820e+000 -2.4087e+000 +1.9642e+000 +2.0455e+000 +3.5851e+000 +2.7053e+000 +1.5004e+000 -2.6603e+000 +2.5170e+000 +4.7710e+000 +3.1376e+000
197 +3.037269776e+002 +3.037269776e+002 +9.597169776e+002 +9.597169776e+002 +6.7712e-001 +5.1969e+000 +5.4194e-002 +2.2593e+000 -2.8381e-001 +2.9846e+000 +2.8461e+000 +2.3131e+000 -7.8078e-001 -2.7288e+000 -2.7041e+000 +1.4104e+000 +1.9486e+000 +3.6146e+000 +2.3696e+000 +1.6347e+000 -2.4742e+000 +2.1903e+000 +4.6886e+000 +4.1195e+000
200 +2.983524504e+002 +2.983524504e+002 +9.543424504e+002 +9.543424504e+002 +6.2063e-001 +4.9563e+000 +4.7026e-001 +2.0658e+000 -3.2376e-001 +2.9256e+000 +2.8175e+000 +2.1885e+000 -4.1720e-001 -2.9533e+000 -2.6035e+000 +2.1805e+000 +2.0792e+000 +3.6673e+000 +3.1742e+000 +2.0462e+000 -2.8283e+000 +2.2655e+000 +4.9274e+000 +3.3036e+000
225 +2.949456727e+002 +2.949456727e+002 +9.509356727e+002 +9.509356727e+002 +1.1189e+000 +4.8150e+000 +1.9815e-001 +2.3451e+000 -6.0584e-001 +2.9158e+000 +2.0739e+000 +2.8804e+000 -6.8605e-001 -3.5125e+000 -2.7160e+000 +1.7716e+000 +2.4810e+000 +3.5558e+000 +2.9206e+000 +1.7808e+000 -2.6617e+000 +2.3068e+000 +5.3146e+000 +3.2561e+000
231 +2.796147078e+002 +2.796147078e+002 +9.356047078e+002 +9.356047078e+002 +5.0857e-001 +5.5255e+000 +1.2338e-001 +1.9173e+000 -2.5712e-001 +3.0717e+000 +3.0018e+000 +2.0952e+000 -9.5292e-001 -2.6507e+000 -2.3718e+000 +1.7480e+000 +2.2246e+000 +3.8343e+000 +2.8242e+000 +2.6659e+000 -3.3556e+000 +1.8278e+000 +4.3408e+000 +5.0629e+000
272 +2.706673647e+002 +2.706673647e+002 +9.266573647e+002 +9.266573647e+002 +6.0417e-001 +4.3628e+000 -8.6320e-001 +2.3438e+000 -2.1389e+000 +3.1664e+000 +3.0361e+000 +2.4966e+000 -1.0850e+000 -2.4183e+000 -2.3968e+000 +7.8161e-001 +2.5470e+000 +3.9508e+000 +4.2026e+000 +1.7917e+000 -3.5649e+000 +2.3676e+000 +6.5746e+000 +5.3968e+000
293 +2.638246181e+002 +2.638246181e+002 +9.198146181e+002 +9.198146181e+002 +7.7353e-001 +4.7541e+000 -2.8375e-001 +1.3324e+000 -7.0482e-001 +3.3822e+000 +2.5015e+000 +1.9650e+000 +1.2152e-001 -2.3633e+000 -1.8843e+000 +1.8497e+000 +2.3652e+000 +3.5090e+000 +2.9482e+000 +2.8672e+000 -3.2682e+000 +1.0083e+000 +7.3620e+000 +5.1137e+000
306 +2.630013373e+002 +2.630013373e+002 +9.189913373e+002 +9.189913373e+002 +1.0617e+000 +3.4424e+000 +6.4862e-001 +1.5779e+000 -5.3718e-001 +3.0417e+000 +2.7447e+000 +1.9643e+000 -8.6978e-001 -2.7159e+000 -1.9969e+000 +5.6233e-001 +2.0890e+000 +3.3025e+000 +2.6381e+000 +1.7606e+000 -4.6199e+000 +8.8937e-001 +8.4337e+000 +5.9120e+000
307 +2.561383310e+002 +2.561383310e+002 +9.121283310e+002 +9.121283310e+002 +1.7363e+000 +4.8516e+000 -2.4737e-001 +2.7915e+000 -6.7861e-001 +3.8754e+000 +1.5175e+000 +1.8353e+000 -8.1953e-001 -2.1891e+000 -2.2836e+000 +1.8955e+000 +1.7463e+000 +3.3781e+000 +3.0842e+000 +1.4338e+000 -4.4639e+000 +3.7249e-001 +5.1828e+000 +5.4754e+000
321 +2.501871749e+002 +2.501871749e+002 +9.061771749e+002 +9.061771749e+002 +1.9918e+000 +3.4243e+000 +8.2125e-001 +1.4629e+000 +7.0469e-001 +2.1653e+000 +3.4874e+000 +2.1900e+000 -1.1737e+000 -2.5516e+000 -2.0474e+000 +1.6261e+000 +2.9767e+000 +3.4436e+000 +3.5276e+000 +1.8392e+000 -4.4845e+000 +6.3735e-001 +6.7713e+000 +6.7776e+000
336 +2.417863115e+002 +2.417863115e+002 +8.977763115e+002 +8.977763115e+002 +1.6330e+000 +4.3411e+000 -6.6718e-001 +1.7701e+000 -6.9838e-001 +3.8863e+000 +3.1466e+000 +1.3351e+000 -1.3905e+000 -3.0510e+000 -1.0484e+000 +1.4650e+000 +5.1540e+000 +3.1800e+000 +3.1241e+000 +2.6862e+000 -3.6709e+000 +8.5696e-001 +9.0647e+000 +4.9248e+000
337 +2.334288577e+002 +2.334288577e+002 +8.894188577e+002 +8.894188577e+002 +2.4365e+000 +2.4012e+000 -7.7279e-001 +1.5178e+000 -5.4720e-001 +2.9424e+000 +2.0163e+000 +3.1585e+000 -9.1197e-001 -2.5855e+000 -1.6099e+000 +4.3280e+000 +3.3663e+000 +3.7102e+000 +2.6571e+000 +2.2375e+000 -4.1323e+000 +5.9004e-001 +9.5071e+000 +5.1190e+000
354 +2.254416886e+002 +2.254416886e+002 +8.814316886e+002 +8.814316886e+002 +2.6918e+000 +3.6568e+000 +8.7721e-001 +1.9918e+000 -1.5039e+000 +2.9232e+000 +3.1330e+000 +3.1292e+000 -2.0010e+000 -3.1049e+000 -2.0581e+000 +2.8412e+000 +3.7922e+000 +4.4820e+000 +4.4917e+000 +3.0484e+000 -3.7911e+000 +1.6140e-001 +5.4546e+000 +5.7432e+000
359 +2.213675426e+002 +2.213675426e+002 +8.773575426e+002 +8.773575426e+002 +2.7573e+000 +2.7431e+000 -1.5491e+000 +2.5379e+000 -8.7834e-001 +2.5024e+000 +1.9267e+000 +1.9056e+000 -2.3478e+000 -3.0296e+000 -3.9774e+000 +2.7560e+000 +4.0650e+000 +2.6324e+000 +2.5620e+000 +2.6751e+000 -5.1048e+000 +1.4818e-001 +8.1125e+000 +6.9366e+000
378 +2.016722255e+002 +2.016722255e+002 +8.576622255e+002 +8.576622255e+002 +2.5896e+000 +2.8438e+000 -8.5051e-001 +3.3075e+000 -1.1551e+000 +2.6684e+000 +2.8721e+000 +3.5924e+000 -2.1860e+000 -3.4088e+000 -1.4312e+000 +2.0239e+000 +5.3097e+000 +1.9951e+000 +3.3828e+000 +1.9949e+000 -5.4055e+000 -3.3324e-001 +6.7097e+000 +7.4511e+000
