% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.674641571e+06 +3.674641571e+06 +3.674431691e+06 +3.674431691e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
92 +3.257892828e+06 +3.257892828e+06 +3.257682948e+06 +3.257682948e+06 -5.0265e-01 -2.3500e+00 +1.4410e+00 -9.2094e-02 +1.5143e-01
93 +1.571532907e+06 +1.571532907e+06 +1.571323027e+06 +1.571323027e+06 -6.4602e-01 -1.8853e+00 +8.1113e-01 -5.6439e-01 +6.8699e-01
117 +4.734357570e+05 +4.734357570e+05 +4.732258770e+05 +4.732258770e+05 +1.4919e-02 -2.2880e+00 +1.6913e+00 -4.2747e-01 +1.3011e+00
121 +2.282680017e+05 +2.282680017e+05 +2.280581217e+05 +2.280581217e+05 -7.6409e-01 -1.6864e+00 +7.6386e-01 -1.5796e-01 +1.6246e+00
140 +2.110925087e+05 +2.110925087e+05 +2.108826287e+05 +2.108826287e+05 -1.2166e+00 -2.3290e+00 +8.6720e-01 -1.4657e-01 +1.8999e+00
154 +1.829466858e+05 +1.829466858e+05 +1.827368058e+05 +1.827368058e+05 -4.9575e-01 -2.4248e+00 +1.5188e+00 +2.2406e-03 +1.8748e+00
266 +1.514719631e+05 +1.514719631e+05 +1.512620831e+05 +1.512620831e+05 -5.8350e-01 -6.2354e-01 +2.1161e+00 +4.2504e-01 +1.9423e+00
348 +1.038447164e+05 +1.038447164e+05 +1.036348364e+05 +1.036348364e+05 -1.3018e+00 +9.7062e-02 +1.8020e+00 +7.1810e-01 +1.8022e+00
405 +4.561568149e+04 +4.561568149e+04 +4.540580149e+04 +4.540580149e+04 -1.3265e+00 +8.6782e-04 +1.0251e+00 +1.9268e+00 +1.9653e+00
434 +1.891784489e+04 +1.891784489e+04 +1.870796489e+04 +1.870796489e+04 -7.5019e-01 +1.1794e+00 +1.8632e+00 +2.2745e+00 +1.9110e+00
528 +1.075158846e+04 +1.075158846e+04 +1.054170846e+04 +1.054170846e+04 -1.1332e+00 -6.0499e-01 +1.1762e+00 +2.2433e+00 +1.8598e+00
590 +6.794326301e+03 +6.794326301e+03 +6.584446301e+03 +6.584446301e+03 -4.3098e-02 +6.0960e-01 +1.4195e+00 +2.2598e+00 +1.8277e+00
660 +3.168448567e+03 +3.168448567e+03 +2.958568567e+03 +2.958568567e+03 -1.0513e+00 +7.0999e-01 +2.4655e+00 +2.5618e+00 +1.8166e+00
770 +2.187157176e+03 +2.187157176e+03 +1.977277176e+03 +1.977277176e+03 -1.1208e+00 +1.3848e-01 +2.3305e+00 +2.2699e+00 +1.7835e+00
807 +1.565513218e+03 +1.565513218e+03 +1.355633218e+03 +1.355633218e+03 -7.4133e-01 -1.4182e-01 +2.6411e+00 +2.4356e+00 +1.7595e+00
814 +7.234724859e+02 +7.234724859e+02 +5.135924859e+02 +5.135924859e+02 -1.0390e+00 +2.4501e-02 +3.0881e+00 +2.3827e+00 +1.8074e+00
843 +4.786581941e+02 +4.786581941e+02 +2.687781941e+02 +2.687781941e+02 -1.0454e+00 +1.9707e-01 +3.4283e+00 +2.4962e+00 +1.7915e+00
