% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
251 +5.351499981e+06 +5.351499981e+06 +5.351290101e+06 +5.351290101e+06 +7.1675e+00 -6.8317e-01 -2.7927e+00 -1.6841e+00 -2.7078e+00 +2.4462e+00 -5.8845e+00 +9.7918e-01 +3.2437e-01 +2.9647e+00 +1.6625e+00 -1.4562e+00 +1.1612e+00 -2.9493e+00 -1.5290e+00 +1.1007e+00 +1.0880e+00 +5.0383e+00 -1.1188e+00 +1.4496e+00
253 +5.166231120e+06 +5.166231120e+06 +5.166021240e+06 +5.166021240e+06 +7.3062e+00 -7.3785e-01 -3.0401e+00 -1.2491e+00 -2.5082e+00 +2.5032e+00 -5.6510e+00 +9.9966e-01 -1.0515e-01 +3.0288e+00 +1.0125e+00 -1.6907e+00 +1.0056e+00 -2.8631e+00 -1.5240e+00 +7.7540e-01 +1.5564e+00 +4.5625e+00 -8.1125e-01 +1.8207e+00
280 +4.538712758e+06 +4.538712758e+06 +4.538502878e+06 +4.538502878e+06 +7.8452e+00 -3.9100e-02 -3.2060e+00 -1.9763e+00 -2.6742e+00 +2.5567e+00 -5.1925e+00 +1.1625e+00 +5.1919e-01 +3.1209e+00 +1.3143e+00 -2.1892e+00 +5.7791e-01 -2.5596e+00 -1.1488e+00 +6.1014e-01 +5.0556e-01 +5.0380e+00 -8.7262e-01 +1.6314e+00
299 +4.221751379e+06 +4.221751379e+06 +4.221541499e+06 +4.221541499e+06 +7.1498e+00 -4.5114e-01 -3.0923e+00 -2.5073e+00 -2.8391e+00 +2.6902e+00 -5.7238e+00 +1.2319e+00 +2.7493e-01 +3.5630e+00 +1.6258e+00 -1.6537e+00 +1.7777e-01 -2.6001e+00 -8.9255e-01 +1.1523e+00 +9.6634e-01 +4.4882e+00 -1.3887e+00 +1.9177e+00
300 +4.068546837e+06 +4.068546837e+06 +4.068336957e+06 +4.068336957e+06 +7.6547e+00 -4.0609e-01 -3.1660e+00 -1.8125e+00 -2.8050e+00 +2.3277e+00 -6.0410e+00 +5.2350e-01 +1.6093e-01 +3.3496e+00 +1.8171e+00 -2.2143e+00 +5.6354e-01 -2.7787e+00 -1.3187e+00 +8.5321e-01 +4.7458e-01 +4.7401e+00 -1.3245e+00 +2.4274e+00
305 +3.800391701e+06 +3.800391701e+06 +3.800181821e+06 +3.800181821e+06 +7.6551e+00 -9.0188e-01 -3.3168e+00 -1.8972e+00 -2.7438e+00 +2.2966e+00 -5.2497e+00 +1.3172e+00 -2.0942e-01 +2.6762e+00 +1.4288e+00 -1.7952e+00 +9.6127e-01 -2.4725e+00 -9.4429e-01 +1.1632e+00 +8.1164e-01 +4.3225e+00 -1.5569e+00 +1.9518e+00
310 +3.660265191e+06 +3.660265191e+06 +3.660055311e+06 +3.660055311e+06 +7.3973e+00 -6.8021e-01 -3.0848e+00 -1.9841e+00 -2.9999e+00 +2.2598e+00 -5.5489e+00 +1.1547e+00 +7.9977e-01 +3.4456e+00 +1.4089e+00 -1.8959e+00 +2.4659e-01 -3.1696e+00 -1.2496e+00 +1.1990e+00 +5.9044e-01 +3.9056e+00 -1.5752e+00 +2.4543e+00
317 +3.502304329e+06 +3.502304329e+06 +3.502094449e+06 +3.502094449e+06 +6.9628e+00 -5.8260e-01 -2.7358e+00 -2.2233e+00 -2.5346e+00 +2.2466e+00 -5.2203e+00 +8.2874e-01 +7.9836e-03 +3.4816e+00 +1.3717e+00 -1.3204e+00 +1.1601e+00 -2.6043e+00 -1.1598e+00 +5.6706e-01 +8.8165e-01 +4.2452e+00 -1.7189e+00 +1.9824e+00
332 +3.170153448e+06 +3.170153448e+06 +3.169943568e+06 +3.169943568e+06 +6.9636e+00 -8.5216e-01 -3.4178e+00 -1.4828e+00 -2.6588e+00 +2.3618e+00 -5.3910e+00 +6.8102e-01 +6.2007e-01 +3.0665e+00 +1.9128e+00 -2.1398e+00 +4.0242e-01 -2.7042e+00 -6.7203e-01 +1.0477e+00 +6.3378e-01 +4.0634e+00 -2.2063e+00 +1.8121e+00
333 +2.712271165e+06 +2.712271165e+06 +2.712061285e+06 +2.712061285e+06 +7.3651e+00 -4.0095e-02 -2.8829e+00 -2.5122e+00 -2.4358e+00 +1.5178e+00 -5.3575e+00 +7.7850e-01 +4.6565e-01 +4.1240e+00 +1.8085e+00 -1.9501e+00 +1.3090e+00 -2.6772e+00 -1.4923e+00 +7.7189e-01 +4.3611e-01 +3.7710e+00 -2.1622e+00 +1.7659e+00
355 +2.487737624e+06 +2.487737624e+06 +2.487527744e+06 +2.487527744e+06 +6.7715e+00 -2.9143e-01 -2.9461e+00 -2.2747e+00 -1.8200e+00 +1.9438e+00 -4.2988e+00 +1.3180e+00 +8.5584e-01 +4.0430e+00 +1.5661e+00 -2.0064e+00 +6.3600e-01 -2.9542e+00 -8.5315e-01 +3.0564e-01 -4.2509e-01 +3.9969e+00 -1.7388e+00 +1.5186e+00
364 +2.076971450e+06 +2.076971450e+06 +2.076761570e+06 +2.076761570e+06 +7.1545e+00 +4.5442e-03 -2.5548e+00 -2.4677e+00 -2.5645e+00 +1.8724e+00 -5.3876e+00 +1.2938e+00 +9.4412e-01 +3.7896e+00 +2.5645e+00 -1.2745e+00 +9.7758e-01 -2.8915e+00 -1.1159e+00 -2.7278e-03 -5.3865e-02 +3.2565e+00 -2.8469e+00 +2.2158e+00
385 +1.751518283e+06 +1.751518283e+06 +1.751308403e+06 +1.751308403e+06 +6.7680e+00 -1.0010e+00 -2.4087e+00 -2.6324e+00 -2.4356e+00 +1.6055e+00 -4.3111e+00 +1.4490e+00 +4.3567e-02 +4.4301e+00 +1.5672e+00 -1.8616e+00 +7.8708e-01 -3.7689e+00 -1.3077e+00 -2.8334e-01 -4.9685e-01 +3.2608e+00 -1.8742e+00 +1.8875e+00
396 +1.706867889e+06 +1.706867889e+06 +1.706658009e+06 +1.706658009e+06 +6.9109e+00 -7.3698e-01 -2.3857e+00 -2.2228e+00 -2.4456e+00 +2.0263e+00 -5.0471e+00 +1.3106e+00 +4.3974e-01 +3.6332e+00 +1.8198e+00 -1.7259e+00 +5.6694e-01 -3.1125e+00 -1.0022e+00 -2.6643e-01 -4.1224e-01 +3.5388e+00 -2.3917e+00 +1.8045e+00
398 +1.672919215e+06 +1.672919215e+06 +1.672709335e+06 +1.672709335e+06 +7.0090e+00 +7.5523e-02 -2.5376e+00 -2.7856e+00 -1.9851e+00 +2.1361e+00 -5.2563e+00 +1.2273e+00 -8.7635e-01 +4.2525e+00 +1.6824e+00 -1.1823e+00 +4.9572e-01 -3.9255e+00 -1.1751e+00 -1.0768e+00 -4.3445e-01 +4.0148e+00 -2.2354e+00 +2.1021e+00
410 +1.403342177e+06 +1.403342177e+06 +1.403132297e+06 +1.403132297e+06 +6.7377e+00 -1.9900e+00 -4.1238e+00 -2.7868e+00 -1.9427e+00 +2.7355e+00 -5.2007e+00 +8.1202e-01 +2.7221e-01 +4.2602e+00 +1.5159e+00 -2.0314e+00 +5.3758e-01 -2.0334e+00 -1.8100e+00 +8.4450e-02 -1.0855e+00 +2.8708e+00 -2.2468e+00 +1.7410e+00
418 +1.307916860e+06 +1.307916860e+06 +1.307706980e+06 +1.307706980e+06 +7.3199e+00 -8.7587e-01 -2.6776e+00 -2.0451e+00 -2.4409e+00 +2.1423e+00 -5.3884e+00 +1.1351e+00 +3.1585e-01 +3.5232e+00 +1.9403e+00 -1.7942e+00 +5.9236e-01 -3.2580e+00 -1.6050e+00 -5.4286e-01 -1.1445e+00 +3.7953e+00 -2.0094e+00 +1.7064e+00
440 +1.173318008e+06 +1.173318008e+06 +1.173108128e+06 +1.173108128e+06 +7.2490e+00 -9.7529e-01 -2.8353e+00 -1.9088e+00 -2.3742e+00 +1.9561e+00 -5.7248e+00 +1.1748e+00 +4.5934e-01 +3.5675e+00 +1.5384e+00 -1.5454e+00 +6.2139e-01 -3.4423e+00 -2.1195e+00 -3.6256e-01 -1.7323e+00 +3.3513e+00 -2.0504e+00 +1.5908e+00
484 +9.944033393e+05 +9.944033393e+05 +9.941934593e+05 +9.941934593e+05 +7.2063e+00 -5.1177e-02 -3.9745e+00 -1.6815e+00 -3.0323e+00 +1.7327e+00 -6.7297e+00 +6.7012e-01 -5.0370e-01 +2.8175e+00 +1.8775e+00 -8.6929e-01 -4.6036e-02 -2.9991e+00 -2.0239e+00 -6.1872e-01 -1.8403e+00 +2.9081e+00 -1.9159e+00 +1.9991e+00
499 +6.122452987e+05 +6.122452987e+05 +6.120354187e+05 +6.120354187e+05 +8.0279e+00 +1.6658e-02 -2.4167e+00 -2.1277e+00 -2.5613e+00 -1.9876e-01 -6.6984e+00 +1.9122e+00 -1.2143e+00 +2.3246e+00 +1.6927e+00 -4.2829e-01 +1.0753e+00 -2.8347e+00 -2.8692e+00 -2.2357e+00 -3.1695e+00 +2.7597e+00 -1.4967e+00 +1.9462e+00
544 +5.605625550e+05 +5.605625550e+05 +5.603526750e+05 +5.603526750e+05 +8.7123e+00 +3.6240e-02 -4.7778e+00 -2.5122e+00 -1.8328e+00 +1.9518e+00 -5.6505e+00 +1.8485e+00 -2.0860e+00 +1.5092e+00 +2.3413e+00 -1.4514e-01 +5.7102e-01 -3.1424e+00 -2.8470e+00 -2.6089e+00 -3.0912e+00 +2.2403e+00 -2.8142e+00 +2.1501e+00
548 +2.839775514e+05 +2.839775514e+05 +2.837676714e+05 +2.837676714e+05 +9.4391e+00 -5.2243e-01 -5.5422e+00 -1.3677e+00 -2.7933e+00 +2.6410e+00 -6.2525e+00 +3.5909e-01 -9.0320e-01 +2.1273e+00 +2.0426e+00 -1.7397e+00 +1.3742e+00 -3.1434e+00 -1.7542e+00 -2.0751e+00 -2.9132e+00 +2.7908e+00 -2.4936e+00 +1.8756e+00
836 +2.794012943e+05 +2.794012943e+05 +2.791914143e+05 +2.791914143e+05 +8.7398e+00 +4.1259e-01 -3.8496e+00 -1.0270e+00 -2.4861e+00 +1.7198e+00 -5.7066e+00 +1.0729e+00 -6.4618e-01 +9.6207e-01 +2.0619e+00 -2.2035e-02 +9.2796e-01 -4.6844e+00 -2.3636e+00 -2.8808e+00 -3.1257e+00 +2.8981e+00 -2.2145e+00 +1.9485e+00
858 +2.724078255e+05 +2.724078255e+05 +2.721979455e+05 +2.721979455e+05 +8.7245e+00 +8.2925e-01 -3.5174e+00 -1.1782e+00 -2.4827e+00 +1.6084e+00 -5.8739e+00 +1.1219e+00 -3.4670e-01 +1.2249e+00 +2.0782e+00 +1.5067e-01 +7.6296e-01 -4.7862e+00 -2.3297e+00 -3.0736e+00 -3.0569e+00 +3.0276e+00 -2.3946e+00 +2.0148e+00
880 +2.557849308e+05 +2.557849308e+05 +2.555750508e+05 +2.555750508e+05 +8.8064e+00 +8.8294e-01 -3.6412e+00 -1.1486e+00 -2.7368e+00 +2.2384e+00 -5.5817e+00 +8.9198e-01 -3.3705e-01 +9.5967e-01 +2.0874e+00 +1.6627e-01 +8.3831e-01 -4.6375e+00 -2.2667e+00 -3.5342e+00 -2.6310e+00 +3.1837e+00 -2.4462e+00 +1.8049e+00
1232 +2.330562581e+05 +2.330562581e+05 +2.328463781e+05 +2.328463781e+05 +8.6868e+00 -4.9724e-01 -3.3059e+00 -1.3997e+00 -2.7378e+00 +1.3765e+00 -5.2260e+00 +6.4409e-01 -9.4032e-01 +1.9035e-01 +2.6581e+00 +1.1336e+00 +1.9099e+00 -5.1179e+00 -1.7113e+00 -3.7244e+00 -2.8124e+00 +3.1414e+00 -2.2576e+00 +1.8704e+00
1245 +2.152940307e+05 +2.152940307e+05 +2.150841507e+05 +2.150841507e+05 +7.9728e+00 -3.4422e-01 -3.2276e+00 -1.4795e+00 -2.7779e+00 +1.6238e+00 -5.4517e+00 +5.4483e-01 -9.2064e-01 +1.8849e-01 +2.3973e+00 +1.4277e+00 +1.8070e+00 -4.9236e+00 -1.9943e+00 -3.3372e+00 -3.1873e+00 +3.1259e+00 -2.3209e+00 +1.8951e+00
1254 +2.003082723e+05 +2.003082723e+05 +2.000983923e+05 +2.000983923e+05 +8.5113e+00 -4.4006e-01 -3.4082e+00 -1.4105e+00 -2.9430e+00 +1.2642e+00 -5.4478e+00 +6.6971e-01 -9.7270e-01 +4.0470e-01 +2.7877e+00 +1.1147e+00 +1.7791e+00 -4.8538e+00 -1.6657e+00 -3.7626e+00 -3.1923e+00 +2.9302e+00 -2.3832e+00 +1.8781e+00
1276 +1.864244888e+05 +1.864244888e+05 +1.862146088e+05 +1.862146088e+05 +8.3385e+00 -6.3182e-01 -3.1897e+00 -1.3794e+00 -2.7381e+00 +1.1319e+00 -5.4181e+00 +6.3100e-01 -1.1532e+00 +5.0078e-01 +2.9778e+00 +1.0613e+00 +1.7742e+00 -4.7272e+00 -1.5701e+00 -3.8103e+00 -3.0994e+00 +2.9512e+00 -2.4512e+00 +1.9019e+00
1318 +1.841907471e+05 +1.841907471e+05 +1.839808671e+05 +1.839808671e+05 +8.7304e+00 -5.1751e-01 -3.3435e+00 -1.2960e+00 -2.5503e+00 +3.8747e-01 -5.0678e+00 +5.8108e-01 -8.8868e-01 +5.9674e-01 +2.9245e+00 +9.4826e-01 +1.7002e+00 -4.2381e+00 -1.4951e+00 -4.0863e+00 -3.3183e+00 +2.7243e+00 -2.4012e+00 +1.8794e+00
1342 +1.467428356e+05 +1.467428356e+05 +1.465329556e+05 +1.465329556e+05 +8.3133e+00 -6.7698e-01 -2.9653e+00 -1.2071e+00 -2.5971e+00 +1.3629e+00 -5.4677e+00 +4.4761e-01 -8.1580e-01 +2.7360e-01 +2.6389e+00 +9.5168e-01 +1.6849e+00 -4.1310e+00 -1.3807e+00 -3.4661e+00 -3.0969e+00 +2.9751e+00 -2.4686e+00 +1.9785e+00
1344 +1.444081484e+05 +1.444081484e+05 +1.441982684e+05 +1.441982684e+05 +8.3454e+00 -8.6793e-01 -2.8661e+00 -9.6078e-01 -3.2358e+00 +1.2690e+00 -5.5026e+00 +5.9647e-01 -8.1730e-01 -2.3874e-01 +2.7858e+00 +1.3942e+00 +1.3072e+00 -3.8856e+00 -1.3963e+00 -3.7213e+00 -2.9903e+00 +3.0833e+00 -2.3995e+00 +2.0305e+00
1372 +1.238075560e+05 +1.238075560e+05 +1.235976760e+05 +1.235976760e+05 +8.4398e+00 -1.5368e-01 -2.9328e+00 -1.1749e+00 -1.8384e+00 +1.7434e+00 -5.7577e+00 +5.8562e-01 -5.4603e-01 -1.4581e-01 +2.2658e+00 +5.1667e-01 +2.2190e+00 -3.2714e+00 -1.2682e+00 -4.0043e+00 -3.0884e+00 +3.0335e+00 -2.3808e+00 +1.7436e+00
1386 +1.167415317e+05 +1.167415317e+05 +1.165316517e+05 +1.165316517e+05 +8.4491e+00 -6.9659e-01 -3.2253e+00 -1.3433e+00 -2.5129e+00 +1.4215e+00 -5.4026e+00 +5.3013e-01 -8.4789e-01 +4.7857e-02 +2.9306e+00 +8.3908e-01 +2.0301e+00 -3.7844e+00 -1.3407e+00 -3.6900e+00 -3.2708e+00 +3.0048e+00 -2.4132e+00 +1.9004e+00
1408 +1.112354040e+05 +1.112354040e+05 +1.110255240e+05 +1.110255240e+05 +8.5830e+00 -6.6112e-01 -3.1642e+00 -1.1943e+00 -2.5701e+00 +1.1921e+00 -5.3865e+00 +6.7335e-01 -7.6958e-01 -1.0894e-01 +2.8566e+00 +8.0557e-01 +2.0587e+00 -3.5952e+00 -1.3068e+00 -3.7019e+00 -3.3250e+00 +2.9919e+00 -2.3460e+00 +1.9490e+00
1413 +9.180607010e+04 +9.180607010e+04 +9.159619010e+04 +9.159619010e+04 +8.5665e+00 -5.0923e-01 -2.6169e+00 -1.3429e+00 -2.6271e+00 +1.3581e+00 -5.3483e+00 +1.0004e+00 -4.4555e-01 +4.5490e-01 +2.7646e+00 +4.5321e-01 +2.2963e+00 -2.6499e+00 -1.0973e+00 -3.9938e+00 -3.1130e+00 +3.2867e+00 -2.3951e+00 +2.0287e+00
1458 +8.931849273e+04 +8.931849273e+04 +8.910861273e+04 +8.910861273e+04 +8.5346e+00 -3.3552e-01 -3.5434e+00 -1.1527e+00 -2.5798e+00 +1.0365e+00 -5.8544e+00 +5.4578e-01 -2.6269e-01 +5.3927e-01 +2.5320e+00 +5.9534e-01 +2.2379e+00 -3.0790e+00 -1.6202e+00 -4.0115e+00 -3.0354e+00 +3.2488e+00 -2.3140e+00 +1.9229e+00
1518 +8.140661809e+04 +8.140661809e+04 +8.119673809e+04 +8.119673809e+04 +8.2564e+00 -1.2698e+00 -2.7868e+00 -1.0424e+00 -3.0845e+00 +1.5667e+00 -5.4757e+00 +7.8525e-01 -2.2267e-01 +5.9333e-01 +2.9631e+00 +7.1468e-01 +2.3087e+00 -2.7165e+00 -1.1963e+00 -3.5786e+00 -3.3618e+00 +3.0982e+00 -2.3229e+00 +1.9658e+00
1524 +7.244567026e+04 +7.244567026e+04 +7.223579026e+04 +7.223579026e+04 +8.4561e+00 -1.8751e+00 -2.2376e+00 -9.5521e-01 -2.9506e+00 +1.6878e+00 -5.7083e+00 +5.9107e-01 +2.8649e-01 +5.0651e-01 +2.7818e+00 +3.9953e-01 +2.4575e+00 -2.8167e+00 -1.4908e+00 -3.8151e+00 -3.1209e+00 +3.2171e+00 -2.3300e+00 +1.9323e+00
1534 +5.961809983e+04 +5.961809983e+04 +5.940821983e+04 +5.940821983e+04 +8.2802e+00 -1.5114e+00 -2.6741e+00 -1.2297e+00 -2.7827e+00 +1.1254e+00 -5.3020e+00 +1.0281e+00 -2.3751e-01 +1.2119e+00 +2.8422e+00 +8.8613e-01 +2.3354e+00 -1.8360e+00 -1.3535e+00 -3.7709e+00 -3.2503e+00 +2.8365e+00 -2.4862e+00 +1.9655e+00
1562 +5.156265356e+04 +5.156265356e+04 +5.135277356e+04 +5.135277356e+04 +8.2328e+00 -1.1330e+00 -2.8133e+00 -8.3487e-01 -2.9142e+00 +1.6491e+00 -5.2613e+00 +7.5740e-01 +2.1511e-01 +9.0390e-01 +2.8128e+00 +7.6664e-01 +2.2764e+00 -2.2672e+00 -1.1445e+00 -3.7325e+00 -3.2436e+00 +3.0122e+00 -2.3517e+00 +1.9303e+00
1606 +4.807183447e+04 +4.807183447e+04 +4.786195447e+04 +4.786195447e+04 +8.4368e+00 -1.1095e+00 -2.9553e+00 -7.9209e-01 -2.8085e+00 +1.5206e+00 -5.0883e+00 +8.2562e-01 +3.2115e-01 +8.5218e-01 +2.8556e+00 +2.5542e-01 +2.3409e+00 -1.8082e+00 -1.2253e+00 -3.6744e+00 -2.9769e+00 +3.0948e+00 -2.3719e+00 +1.9789e+00
1782 +3.935876255e+04 +3.935876255e+04 +3.914888255e+04 +3.914888255e+04 +8.4463e+00 -1.2867e+00 -2.8217e+00 -9.5232e-01 -2.6001e+00 +1.6048e+00 -4.7858e+00 +1.1355e+00 +4.9316e-01 +1.0827e+00 +2.3959e+00 +2.9604e-02 +2.8182e+00 -1.4544e+00 -1.0920e+00 -3.5865e+00 -3.0578e+00 +2.9310e+00 -2.3443e+00 +1.9058e+00
2156 +3.732868445e+04 +3.732868445e+04 +3.711880445e+04 +3.711880445e+04 +8.4706e+00 -1.9132e+00 -2.7216e+00 -1.1010e+00 -1.9194e+00 +1.1098e+00 -4.3304e+00 +1.4480e+00 +1.7237e+00 +1.6869e+00 +2.3094e+00 -6.9411e-01 +2.9142e+00 -1.8493e+00 -1.4029e+00 -3.9141e+00 -3.0269e+00 +3.0990e+00 -2.4131e+00 +1.9268e+00
2161 +3.624509798e+04 +3.624509798e+04 +3.603521798e+04 +3.603521798e+04 +8.5468e+00 -2.2232e+00 -2.5325e+00 -1.2926e+00 -2.2325e+00 +1.0256e+00 -4.3491e+00 +1.2956e+00 +2.0149e+00 +1.9327e+00 +2.1088e+00 -4.5388e-01 +3.0755e+00 -1.9717e+00 -1.6642e+00 -3.9677e+00 -3.0004e+00 +3.0888e+00 -2.3054e+00 +1.9143e+00
2178 +3.530389838e+04 +3.530389838e+04 +3.509401838e+04 +3.509401838e+04 +8.4733e+00 -2.0191e+00 -2.6874e+00 -1.1720e+00 -1.8738e+00 +1.1295e+00 -4.2116e+00 +1.4241e+00 +1.7324e+00 +1.7327e+00 +2.2777e+00 -5.6651e-01 +3.0704e+00 -1.9953e+00 -1.4771e+00 -3.8865e+00 -2.9963e+00 +3.0336e+00 -2.3403e+00 +1.9584e+00
2310 +3.402946876e+04 +3.402946876e+04 +3.381958876e+04 +3.381958876e+04 +8.4587e+00 -2.1269e+00 -2.5847e+00 -1.1192e+00 -2.1560e+00 +1.3473e+00 -4.2216e+00 +1.2170e+00 +1.7107e+00 +1.6210e+00 +2.4994e+00 -6.2228e-01 +3.0683e+00 -1.8056e+00 -1.3653e+00 -3.8569e+00 -3.0379e+00 +2.9992e+00 -2.4191e+00 +1.9274e+00
2332 +3.373114250e+04 +3.373114250e+04 +3.352126250e+04 +3.352126250e+04 +8.3399e+00 -2.1972e+00 -2.5870e+00 -1.1277e+00 -2.1213e+00 +1.2686e+00 -4.3001e+00 +1.1397e+00 +1.6444e+00 +1.4787e+00 +2.4543e+00 -6.1763e-01 +3.1814e+00 -1.7519e+00 -1.2630e+00 -3.8991e+00 -3.0360e+00 +3.0560e+00 -2.4288e+00 +1.9104e+00
2354 +3.264233210e+04 +3.264233210e+04 +3.243245210e+04 +3.243245210e+04 +8.2887e+00 -2.2275e+00 -2.5071e+00 -1.0809e+00 -2.2247e+00 +1.2891e+00 -4.3038e+00 +1.0639e+00 +1.6683e+00 +1.5598e+00 +2.3730e+00 -6.3671e-01 +3.2040e+00 -1.7412e+00 -1.2139e+00 -3.8141e+00 -3.0382e+00 +3.1037e+00 -2.3662e+00 +1.9381e+00
2420 +3.138598343e+04 +3.138598343e+04 +3.117610343e+04 +3.117610343e+04 +8.4179e+00 -2.3408e+00 -2.5542e+00 -1.0298e+00 -2.1254e+00 +1.1004e+00 -4.2266e+00 +9.8443e-01 +1.6998e+00 +1.7364e+00 +2.3696e+00 -4.4047e-01 +3.1839e+00 -1.9999e+00 -1.3083e+00 -3.6915e+00 -3.0580e+00 +3.0386e+00 -2.4044e+00 +1.9237e+00
2428 +3.011821652e+04 +3.011821652e+04 +2.990833652e+04 +2.990833652e+04 +8.6106e+00 -2.3953e+00 -2.5789e+00 -1.0413e+00 -2.0539e+00 +1.1139e+00 -4.2039e+00 +7.9805e-01 +1.5716e+00 +1.5702e+00 +2.2997e+00 -5.8977e-01 +3.4831e+00 -1.7442e+00 -1.2654e+00 -3.7162e+00 -3.0826e+00 +3.0889e+00 -2.4333e+00 +1.9228e+00
2486 +2.859529711e+04 +2.859529711e+04 +2.838541711e+04 +2.838541711e+04 +8.4837e+00 -2.4789e+00 -2.4116e+00 -1.0284e+00 -2.1724e+00 +1.1780e+00 -4.1596e+00 +9.0351e-01 +1.6596e+00 +1.7375e+00 +2.4575e+00 -3.9301e-01 +3.1847e+00 -1.8699e+00 -1.4565e+00 -3.7271e+00 -3.0212e+00 +3.0915e+00 -2.3841e+00 +1.9366e+00
