% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1688 +1.824085516e+02 +1.824085516e+02 -2.796814484e+02 -2.796814484e+02 +3.7984e-02 -3.6817e+00 +8.3595e-01 +2.3706e+00 +1.5330e+00 +1.4840e+00 +1.2689e+00 +1.9832e+00 +8.7671e-01 +6.1125e-01 +2.1950e+00 -4.2861e+00 -1.0979e+00 -2.9829e+00 +1.1085e+00 -3.1310e+00 -4.6051e-02 +3.6293e+00 +2.4848e+00 +1.6038e+00
2137 +1.755059188e+02 +1.755059188e+02 -2.865840812e+02 -2.865840812e+02 +2.5242e-01 -3.7432e+00 +3.8905e-01 +2.5056e+00 +1.4832e+00 +2.1431e+00 +6.4318e-01 +2.7606e+00 +1.0833e+00 +6.1325e-01 +1.9731e+00 -3.4532e+00 -3.4714e-01 -3.4398e+00 +1.0000e+00 -3.1343e+00 +2.2323e-01 +3.6056e+00 +1.9827e+00 +1.1386e+00
2379 +1.441799870e+02 +1.441799870e+02 -3.179100130e+02 -3.179100130e+02 +2.1807e-01 -3.7266e+00 +6.4724e-01 +2.1866e+00 +1.4088e+00 +2.1382e+00 +4.0017e-01 +1.9418e+00 +1.0327e+00 +4.4332e-01 +2.2894e+00 -3.2843e+00 +6.7808e-02 -3.5081e+00 +9.9408e-01 -3.1085e+00 -6.2092e-02 +3.7649e+00 +2.1626e+00 +1.8267e+00
2626 +1.369412798e+02 +1.369412798e+02 -3.251487202e+02 -3.251487202e+02 +3.6001e-01 -3.4264e+00 +6.9950e-01 +2.3568e+00 +1.3795e+00 +2.0661e+00 +3.9099e-01 +1.7791e+00 +1.3225e+00 +6.6127e-01 +2.3078e+00 -3.2715e+00 +7.8942e-02 -3.4692e+00 +1.3681e+00 -3.0499e+00 +6.9377e-03 +3.7276e+00 +2.0812e+00 +1.7413e+00
2640 +1.186984078e+02 +1.186984078e+02 -3.433915922e+02 -3.433915922e+02 +4.8942e-01 -3.5098e+00 +6.7144e-01 +2.4183e+00 +1.4364e+00 +2.0624e+00 +4.6384e-01 +1.8195e+00 +1.1392e+00 +6.3768e-01 +2.2840e+00 -3.2946e+00 +1.0465e-01 -3.4298e+00 +1.3469e+00 -2.9764e+00 -7.8821e-02 +3.6058e+00 +2.0790e+00 +1.7770e+00
2662 +1.103839630e+02 +1.103839630e+02 -3.517060370e+02 -3.517060370e+02 +4.5966e-01 -3.4692e+00 +6.0460e-01 +2.4336e+00 +1.4325e+00 +2.0793e+00 +4.8736e-01 +1.8846e+00 +1.1042e+00 +6.2333e-01 +2.2689e+00 -3.2495e+00 +8.4482e-02 -3.4408e+00 +1.3796e+00 -2.9852e+00 -4.6172e-02 +3.5768e+00 +2.0878e+00 +1.7638e+00
2684 +9.777978207e+01 +9.777978207e+01 -3.643102179e+02 -3.643102179e+02 +4.2076e-01 -3.4632e+00 +5.6856e-01 +2.4196e+00 +1.4459e+00 +2.1255e+00 +4.5249e-01 +1.8930e+00 +1.1607e+00 +5.9843e-01 +2.2578e+00 -3.2918e+00 +1.0153e-01 -3.4401e+00 +1.3637e+00 -2.9987e+00 -4.6756e-02 +3.6043e+00 +2.0907e+00 +1.7835e+00
2728 +9.540161298e+01 +9.540161298e+01 -3.666883870e+02 -3.666883870e+02 +4.8914e-01 -3.4773e+00 +5.9843e-01 +2.4487e+00 +1.4860e+00 +2.1628e+00 +4.1136e-01 +1.8969e+00 +1.1963e+00 +6.1650e-01 +2.2352e+00 -3.3258e+00 +1.0874e-01 -3.4184e+00 +1.3689e+00 -3.0378e+00 -7.6133e-02 +3.6630e+00 +2.1059e+00 +1.7895e+00
2750 +9.263724451e+01 +9.263724451e+01 -3.694527555e+02 -3.694527555e+02 +5.0167e-01 -3.4808e+00 +5.7353e-01 +2.4522e+00 +1.4586e+00 +2.1452e+00 +4.0920e-01 +1.9114e+00 +1.1618e+00 +5.9554e-01 +2.2310e+00 -3.3120e+00 +1.1907e-01 -3.4372e+00 +1.3628e+00 -3.0258e+00 -7.5189e-02 +3.6119e+00 +2.1005e+00 +1.8022e+00
2838 +8.987880582e+01 +8.987880582e+01 -3.722111942e+02 -3.722111942e+02 +4.4340e-01 -3.5117e+00 +5.5356e-01 +2.4965e+00 +1.4742e+00 +2.0669e+00 +4.4579e-01 +1.8859e+00 +1.1901e+00 +5.9209e-01 +2.1975e+00 -3.3176e+00 +1.2290e-01 -3.4132e+00 +1.3607e+00 -3.0620e+00 -3.1057e-02 +3.6234e+00 +2.1301e+00 +1.8012e+00
2860 +8.747132008e+01 +8.747132008e+01 -3.746186799e+02 -3.746186799e+02 +4.6126e-01 -3.5140e+00 +5.9804e-01 +2.4917e+00 +1.4595e+00 +2.0878e+00 +4.1101e-01 +1.8700e+00 +1.1625e+00 +5.7706e-01 +2.1915e+00 -3.2930e+00 +1.2695e-01 -3.3896e+00 +1.3535e+00 -3.0710e+00 -2.9324e-02 +3.6379e+00 +2.1296e+00 +1.8152e+00
2904 +8.591456670e+01 +8.591456670e+01 -3.761754333e+02 -3.761754333e+02 +4.5790e-01 -3.4987e+00 +6.1949e-01 +2.4894e+00 +1.4891e+00 +2.1083e+00 +4.0612e-01 +1.9289e+00 +1.1611e+00 +6.0607e-01 +2.1825e+00 -3.2756e+00 +1.0341e-01 -3.3990e+00 +1.3629e+00 -3.0542e+00 -1.2886e-02 +3.6419e+00 +2.0930e+00 +1.8018e+00
2926 +8.430622460e+01 +8.430622460e+01 -3.777837754e+02 -3.777837754e+02 +4.1980e-01 -3.5082e+00 +6.1936e-01 +2.4703e+00 +1.4917e+00 +2.1152e+00 +4.3219e-01 +1.9037e+00 +1.1939e+00 +5.9914e-01 +2.1842e+00 -3.2681e+00 +1.2239e-01 -3.3849e+00 +1.3687e+00 -3.0597e+00 -1.2016e-02 +3.6607e+00 +2.0910e+00 +1.8101e+00
3058 +8.288681468e+01 +8.288681468e+01 -3.792031853e+02 -3.792031853e+02 +4.1859e-01 -3.5131e+00 +5.8429e-01 +2.5412e+00 +1.4625e+00 +2.1416e+00 +4.4017e-01 +1.8566e+00 +1.1470e+00 +6.1589e-01 +2.1511e+00 -3.2854e+00 +1.1283e-01 -3.3958e+00 +1.3498e+00 -3.0438e+00 -4.0793e-02 +3.6371e+00 +2.0926e+00 +1.8190e+00
3168 +8.041869471e+01 +8.041869471e+01 -3.816713053e+02 -3.816713053e+02 +4.1981e-01 -3.5857e+00 +5.2821e-01 +2.5138e+00 +1.4294e+00 +2.1803e+00 +4.5767e-01 +1.8853e+00 +1.1356e+00 +5.9166e-01 +2.1752e+00 -3.2721e+00 +1.0947e-01 -3.4396e+00 +1.3642e+00 -3.0376e+00 -3.3995e-02 +3.6419e+00 +2.0897e+00 +1.8245e+00
3542 +7.903703509e+01 +7.903703509e+01 -3.830529649e+02 -3.830529649e+02 +4.5198e-01 -3.5761e+00 +5.6814e-01 +2.4888e+00 +1.4538e+00 +2.1680e+00 +4.5335e-01 +1.9035e+00 +1.1379e+00 +6.0117e-01 +2.1609e+00 -3.2699e+00 +1.2340e-01 -3.3914e+00 +1.3720e+00 -3.0395e+00 -4.1626e-02 +3.6750e+00 +2.1005e+00 +1.8154e+00
3674 +7.760467372e+01 +7.760467372e+01 -3.844853263e+02 -3.844853263e+02 +4.2185e-01 -3.5769e+00 +5.8342e-01 +2.4964e+00 +1.4641e+00 +2.1757e+00 +4.5992e-01 +1.8797e+00 +1.1437e+00 +5.9983e-01 +2.1732e+00 -3.2768e+00 +1.2589e-01 -3.4017e+00 +1.3739e+00 -3.0480e+00 -3.2519e-02 +3.7044e+00 +2.0969e+00 +1.8144e+00
11556 +7.555112122e+01 +7.555112122e+01 -3.865388788e+02 -3.865388788e+02 -6.7181e-01 +5.2043e-01 +1.3078e+00 +6.9968e-01 +8.7895e-01 -3.7737e-02 +2.2611e+00 +1.8767e+00 +1.1401e+00 -1.0597e+00 +2.1679e+00 -4.3301e+00 -3.3828e-01 -2.9422e+00 +9.9172e-01 -3.5008e+00 +1.0012e-02 +3.6403e+00 +2.1611e+00 +1.5126e+00
11574 +7.275037874e+01 +7.275037874e+01 -3.893396213e+02 -3.893396213e+02 -6.7942e-01 +4.9025e-01 +1.2923e+00 +7.4262e-01 +8.7137e-01 -2.0242e-02 +2.2564e+00 +1.9469e+00 +1.1148e+00 -1.0649e+00 +2.1414e+00 -4.3040e+00 -3.1960e-01 -2.9512e+00 +9.9990e-01 -3.4860e+00 -3.8824e-02 +3.6839e+00 +2.1300e+00 +1.5135e+00
11596 +7.150655735e+01 +7.150655735e+01 -3.905834427e+02 -3.905834427e+02 -6.8174e-01 +4.8873e-01 +1.2863e+00 +7.5388e-01 +8.7532e-01 -3.0007e-02 +2.2677e+00 +1.9275e+00 +1.0937e+00 -1.0785e+00 +2.1679e+00 -4.3274e+00 -3.0903e-01 -2.9697e+00 +9.9924e-01 -3.4864e+00 -3.8481e-02 +3.6874e+00 +2.1041e+00 +1.5024e+00
11684 +7.043902954e+01 +7.043902954e+01 -3.916509705e+02 -3.916509705e+02 -6.6559e-01 +4.6849e-01 +1.2777e+00 +7.0391e-01 +8.8515e-01 -2.7557e-02 +2.2795e+00 +1.9400e+00 +1.1652e+00 -1.0528e+00 +2.1726e+00 -4.3462e+00 -3.5808e-01 -2.9772e+00 +9.6138e-01 -3.5046e+00 -5.2782e-02 +3.6833e+00 +2.0902e+00 +1.5164e+00
11706 +6.867113143e+01 +6.867113143e+01 -3.934188686e+02 -3.934188686e+02 -6.8939e-01 +4.7484e-01 +1.3030e+00 +7.0463e-01 +8.8000e-01 -3.5342e-02 +2.2875e+00 +1.9370e+00 +1.1641e+00 -1.0697e+00 +2.1852e+00 -4.3364e+00 -3.7077e-01 -2.9443e+00 +9.6547e-01 -3.5102e+00 -3.6402e-02 +3.6865e+00 +2.1003e+00 +1.4997e+00
11772 +6.237536298e+01 +6.237536298e+01 -3.997146370e+02 -3.997146370e+02 -6.6909e-01 +4.7864e-01 +1.3132e+00 +6.6485e-01 +8.7239e-01 -4.1587e-02 +2.3964e+00 +1.8991e+00 +1.1560e+00 -1.0746e+00 +2.1878e+00 -4.3087e+00 -3.3794e-01 -2.9327e+00 +9.4075e-01 -3.5260e+00 -2.0566e-02 +3.6891e+00 +2.1216e+00 +1.5104e+00
11777 +5.936279044e+01 +5.936279044e+01 -4.027272096e+02 -4.027272096e+02 -6.2748e-01 +5.0402e-01 +1.2866e+00 +7.4485e-01 +8.8509e-01 -1.8468e-02 +2.4648e+00 +1.8330e+00 +1.1480e+00 -1.0503e+00 +2.2523e+00 -4.2947e+00 -3.6442e-01 -2.9221e+00 +9.5688e-01 -3.4989e+00 +1.0282e-02 +3.6610e+00 +2.1108e+00 +1.5087e+00
11794 +5.853367066e+01 +5.853367066e+01 -4.035563293e+02 -4.035563293e+02 -6.5771e-01 +5.0279e-01 +1.3145e+00 +6.9111e-01 +8.6442e-01 -2.5748e-02 +2.4173e+00 +1.8916e+00 +1.1149e+00 -1.0525e+00 +2.1795e+00 -4.2994e+00 -3.5272e-01 -2.9513e+00 +9.4153e-01 -3.5155e+00 -1.8566e-02 +3.7031e+00 +2.1193e+00 +1.5217e+00
11882 +5.472411060e+01 +5.472411060e+01 -4.073658894e+02 -4.073658894e+02 -6.7039e-01 +4.6551e-01 +1.2839e+00 +6.7756e-01 +8.6533e-01 -4.8235e-03 +2.5196e+00 +1.8695e+00 +1.1068e+00 -1.0621e+00 +2.1994e+00 -4.3221e+00 -3.6344e-01 -2.9194e+00 +9.9315e-01 -3.4810e+00 -1.1575e-02 +3.7240e+00 +2.1086e+00 +1.5165e+00
12058 +5.340459228e+01 +5.340459228e+01 -4.086854077e+02 -4.086854077e+02 -7.0613e-01 +5.0420e-01 +1.3301e+00 +7.0062e-01 +8.8210e-01 -4.4672e-03 +2.4881e+00 +1.8831e+00 +1.1392e+00 -1.0385e+00 +2.1755e+00 -4.3337e+00 -3.5968e-01 -2.9518e+00 +9.9082e-01 -3.5066e+00 -5.1762e-03 +3.6673e+00 +2.1164e+00 +1.5237e+00
12080 +5.241149654e+01 +5.241149654e+01 -4.096785035e+02 -4.096785035e+02 -7.1815e-01 +5.0718e-01 +1.3127e+00 +6.7918e-01 +8.9270e-01 +6.0089e-03 +2.4981e+00 +1.8829e+00 +1.1229e+00 -1.0419e+00 +2.1723e+00 -4.3333e+00 -3.4224e-01 -2.9666e+00 +9.7635e-01 -3.5049e+00 -1.1518e-02 +3.6485e+00 +2.1100e+00 +1.5212e+00
12190 +5.072364634e+01 +5.072364634e+01 -4.113663537e+02 -4.113663537e+02 -7.2275e-01 +5.2589e-01 +1.2818e+00 +7.1754e-01 +8.7292e-01 +6.6651e-03 +2.5211e+00 +1.8799e+00 +1.1247e+00 -1.0456e+00 +2.1924e+00 -4.3339e+00 -3.5133e-01 -2.9678e+00 +9.8253e-01 -3.4843e+00 -2.2603e-02 +3.6477e+00 +2.1123e+00 +1.5104e+00
12322 +4.988708069e+01 +4.988708069e+01 -4.122029193e+02 -4.122029193e+02 -7.0876e-01 +5.2609e-01 +1.2864e+00 +7.2008e-01 +8.5056e-01 -1.6891e-02 +2.5268e+00 +1.8746e+00 +1.1499e+00 -1.0492e+00 +2.2170e+00 -4.3012e+00 -3.4051e-01 -2.9572e+00 +9.6181e-01 -3.4930e+00 -2.2841e-02 +3.6274e+00 +2.1040e+00 +1.5171e+00
12445 +4.894553688e+01 +4.894553688e+01 -4.131444631e+02 -4.131444631e+02 -7.0018e-01 +5.1912e-01 +1.3179e+00 +7.1205e-01 +8.6458e-01 -4.2424e-02 +2.5294e+00 +1.8699e+00 +1.1370e+00 -1.0431e+00 +2.1930e+00 -4.3121e+00 -3.3322e-01 -2.9651e+00 +9.6201e-01 -3.4947e+00 -3.3394e-02 +3.6502e+00 +2.1022e+00 +1.5148e+00
13268 +4.785768652e+01 +4.785768652e+01 -4.142323135e+02 -4.142323135e+02 -7.1124e-01 +5.1806e-01 +1.2991e+00 +7.2877e-01 +8.7270e-01 -6.7742e-02 +2.5445e+00 +1.8927e+00 +1.1346e+00 -1.0496e+00 +2.1746e+00 -4.3036e+00 -3.4710e-01 -2.9590e+00 +9.7074e-01 -3.4951e+00 -2.5859e-02 +3.6645e+00 +2.0982e+00 +1.5091e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.180024892e+02 +6.180024892e+02 +6.956624892e+02 +6.956624892e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
509 +5.691629273e+02 +5.691629273e+02 +6.468229273e+02 +6.468229273e+02 +1.2634e+00 +1.0823e+00 -2.7952e-01 +1.1650e+00 +1.6794e+00 +1.9338e+00 -2.9512e+00 +7.1056e-01 -1.6241e+00 -2.7489e+00 +7.9378e-01 +1.1965e+00 -1.7151e+00 +1.2578e+00 +1.4133e+00 +1.8759e+00 -1.4657e+00 -1.4865e+00 -2.4375e+00 -2.5876e+00
515 +4.946588123e+02 +4.946588123e+02 +5.723188123e+02 +5.723188123e+02 +2.4921e+00 +2.0747e+00 +1.4179e-01 +9.0486e-01 +1.2179e+00 +1.1754e+00 -3.2510e-01 -7.0655e-01 -1.5674e+00 -2.8419e+00 +1.1160e-01 -4.6778e-01 -3.6053e-01 +1.6167e+00 +2.1602e+00 -2.5468e-01 -1.6017e+00 +8.1300e-01 -5.4700e-01 -2.8957e+00
541 +4.644234188e+02 +4.644234188e+02 +5.420834188e+02 +5.420834188e+02 +1.3949e+00 -1.2881e+00 -1.1904e+00 +8.4907e-01 -2.0733e-01 +1.8677e+00 -2.0300e+00 +5.9253e-01 -3.1373e+00 -2.4371e+00 +5.9737e-01 -2.4150e+00 -1.4122e+00 -3.1843e-01 +2.4078e+00 +2.5609e+00 +2.8018e-01 +6.0748e-01 +7.3580e-01 -4.0692e+00
572 +4.392419730e+02 +4.392419730e+02 +5.169019730e+02 +5.169019730e+02 +1.7043e+00 +6.7913e-01 -1.0978e-01 -2.6032e-01 -4.2822e-01 +8.2133e-01 -1.7831e+00 +1.2705e+00 -2.9741e+00 -3.0967e+00 +9.4415e-01 +1.7942e-01 -8.5188e-01 +1.4365e+00 +2.1015e+00 +4.2405e-01 -4.6125e-01 +7.2054e-02 +1.1999e+00 -3.1281e+00
682 +4.263524254e+02 +4.263524254e+02 +5.040124254e+02 +5.040124254e+02 +5.9220e-01 +8.7300e-01 +1.1557e+00 +6.4232e-01 -2.3787e+00 +8.9321e-01 -1.7000e+00 +1.7095e+00 -2.1081e+00 -4.9495e+00 +1.1704e+00 +5.7258e-01 -2.0313e+00 +4.4249e-01 +2.1120e+00 +3.6465e-01 -6.7084e-01 -3.5424e-01 +1.6132e+00 -2.8789e+00
704 +3.993472209e+02 +3.993472209e+02 +4.770072209e+02 +4.770072209e+02 +7.0850e-01 +4.4698e-01 +8.1220e-01 -5.7021e-02 -2.3447e+00 +1.0750e+00 -9.8081e-01 +2.0189e+00 -2.1321e+00 -4.0018e+00 +1.7653e+00 +1.4784e+00 -2.4766e+00 -1.6006e-01 +1.9316e+00 +4.9336e-01 -8.4126e-01 -6.7345e-01 +1.3291e+00 -2.7622e+00
721 +3.850672380e+02 +3.850672380e+02 +4.627272380e+02 +4.627272380e+02 +2.1579e-01 +9.7206e-01 -4.4313e-01 -1.4498e+00 -3.0988e+00 -1.5304e+00 -3.3141e-01 +2.6735e+00 -1.5424e+00 -2.8559e+00 +6.8547e-02 -2.5779e+00 -1.0057e+00 -7.0245e-03 +2.2831e+00 +4.8827e-01 -1.0654e+00 -1.8766e+00 +1.1703e+00 -2.5763e+00
