% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.181909657e+02 +1.181909657e+02 -3.438990343e+02 -3.438990343e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
240 +1.154745911e+02 +1.154745911e+02 -3.466154089e+02 -3.466154089e+02 -8.0200e-01 +9.8067e-01 +1.5893e+00 -2.9884e+00 +1.9019e+00
259 +1.094288263e+02 +1.094288263e+02 -3.526611737e+02 -3.526611737e+02 -7.4360e-01 +1.4381e+00 +1.5734e+00 -2.8039e+00 +2.2085e+00
283 +8.289248966e+01 +8.289248966e+01 -3.791975103e+02 -3.791975103e+02 -1.0710e+00 +8.1973e-01 +1.6187e+00 -1.9080e+00 +2.3536e+00
290 +6.388311875e+01 +6.388311875e+01 -3.982068812e+02 -3.982068812e+02 -7.5823e-01 +9.2539e-01 +1.3889e+00 -9.1499e-01 +1.6807e+00
308 +5.834843250e+01 +5.834843250e+01 -4.037415675e+02 -4.037415675e+02 -7.5213e-01 +7.2711e-01 +1.5816e+00 -1.2739e+00 +1.9801e+00
310 +5.093464199e+01 +5.093464199e+01 -4.111553580e+02 -4.111553580e+02 -1.0507e+00 +2.3149e+00 +1.5417e+00 +1.1578e+00 +2.1215e+00
332 +4.120183645e+01 +4.120183645e+01 -4.208881635e+02 -4.208881635e+02 -1.5160e+00 +1.5706e+00 +1.4857e+00 +2.3043e-01 +2.0365e+00
412 +3.858422786e+01 +3.858422786e+01 -4.235057721e+02 -4.235057721e+02 -1.6082e+00 +2.9830e+00 +2.2273e+00 +1.2123e+00 +1.9409e+00
462 +3.024445975e+01 +3.024445975e+01 -4.318455402e+02 -4.318455402e+02 -8.1819e-01 +2.1775e+00 +1.5229e+00 +1.1928e+00 +1.5649e+00
704 +2.553387430e+01 +2.553387430e+01 -4.365561257e+02 -4.365561257e+02 -5.5602e-01 +2.8842e+00 +1.5770e+00 +7.9474e-01 +1.9953e+00
740 +2.284354410e+01 +2.284354410e+01 -4.392464559e+02 -4.392464559e+02 -7.2426e-01 +3.2066e+00 +1.6546e+00 -1.3805e-01 +2.3671e+00
780 +1.532985639e+01 +1.532985639e+01 -4.467601436e+02 -4.467601436e+02 -7.5788e-01 +3.0403e+00 +1.5914e+00 +2.6840e-01 +2.2990e+00
1474 +1.406090635e+01 +1.406090635e+01 -4.480290937e+02 -4.480290937e+02 -7.0011e-01 +2.3047e+00 +1.5908e+00 +6.8245e-01 +2.0014e+00
1496 +1.370575812e+01 +1.370575812e+01 -4.483842419e+02 -4.483842419e+02 -6.5809e-01 +2.2322e+00 +1.6006e+00 +7.4450e-01 +2.0015e+00
1785 +1.320860833e+01 +1.320860833e+01 -4.488813917e+02 -4.488813917e+02 -7.6815e-01 +2.2618e+00 +1.5753e+00 +7.4445e-01 +1.9938e+00
1816 +1.182738467e+01 +1.182738467e+01 -4.502626153e+02 -4.502626153e+02 -7.2990e-01 +2.3044e+00 +1.5999e+00 +7.2827e-01 +1.9729e+00
1848 +1.144226762e+01 +1.144226762e+01 -4.506477324e+02 -4.506477324e+02 -7.0648e-01 +2.2875e+00 +1.5854e+00 +7.3040e-01 +1.9956e+00
1913 +1.105624123e+01 +1.105624123e+01 -4.510337588e+02 -4.510337588e+02 -7.1210e-01 +2.3041e+00 +1.6176e+00 +7.2987e-01 +1.9955e+00
2332 +1.095749891e+01 +1.095749891e+01 -4.511325011e+02 -4.511325011e+02 -7.0686e-01 +2.2998e+00 +1.6209e+00 +7.2603e-01 +1.9892e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.918840342e+02 +1.918840342e+02 +2.695440342e+02 +2.695440342e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
260 +1.890212880e+02 +1.890212880e+02 +2.666812880e+02 +2.666812880e+02 -6.9480e-01 +4.5244e-02 -3.8867e-02 -1.3835e+00 +1.2212e+00
272 +1.466700569e+02 +1.466700569e+02 +2.243300569e+02 +2.243300569e+02 +1.2963e+00 +6.6015e-01 -7.6795e-01 +2.1862e-01 +7.8310e-01
329 +9.640103759e+01 +9.640103759e+01 +1.740610376e+02 +1.740610376e+02 -8.8161e-01 -9.1714e-01 +1.2962e+00 +1.3132e+00 +2.5457e+00
336 +8.108387733e+01 +8.108387733e+01 +1.587438773e+02 +1.587438773e+02 +6.3039e-01 +2.0920e+00 +1.0542e+00 +1.7962e+00 +1.6572e+00
374 +6.833731384e+01 +6.833731384e+01 +1.459973138e+02 +1.459973138e+02 +1.7605e-01 +1.3112e+00 -4.1598e-01 +3.1313e+00 +1.5320e+00
502 +4.075552999e+01 +4.075552999e+01 +1.184155300e+02 +1.184155300e+02 +6.9756e-01 +1.9697e+00 +1.2412e+00 +4.2192e+00 +2.4186e+00
738 +3.914203780e+01 +3.914203780e+01 +1.168020378e+02 +1.168020378e+02 +1.2299e+00 -8.2400e-02 +1.4361e+00 +3.8105e+00 +1.5267e+00
836 +2.545860115e+01 +2.545860115e+01 +1.031186011e+02 +1.031186011e+02 +1.3965e+00 -4.8887e-02 -2.1715e-01 +3.2549e+00 +1.7227e+00
902 +1.816812309e+01 +1.816812309e+01 +9.582812309e+01 +9.582812309e+01 +1.3744e+00 -2.6441e-01 +7.1291e-01 +3.6983e+00 +1.8251e+00
1148 +1.634946095e+01 +1.634946095e+01 +9.400946095e+01 +9.400946095e+01 +5.1581e-01 -1.9431e-01 +7.3852e-01 +2.8232e+00 +2.1483e+00
1473 +1.341277180e+01 +1.341277180e+01 +9.107277180e+01 +9.107277180e+01 +1.3581e+00 +7.0419e-01 +6.2110e-01 +2.9787e+00 +2.4618e+00
2026 +1.252740413e+01 +1.252740413e+01 +9.018740413e+01 +9.018740413e+01 +3.9483e-01 +6.3832e-01 +7.0877e-01 +2.9165e+00 +2.1545e+00
2046 +1.210895239e+01 +1.210895239e+01 +8.976895239e+01 +8.976895239e+01 +4.0777e-01 +6.7792e-01 +7.0232e-01 +2.9231e+00 +2.1627e+00
2112 +1.153465398e+01 +1.153465398e+01 +8.919465398e+01 +8.919465398e+01 +4.6671e-01 +7.4811e-01 +7.1504e-01 +2.9123e+00 +2.1594e+00
2156 +1.130072714e+01 +1.130072714e+01 +8.896072714e+01 +8.896072714e+01 +4.3008e-01 +7.7326e-01 +7.0756e-01 +2.9131e+00 +2.1547e+00
2178 +1.114705817e+01 +1.114705817e+01 +8.880705817e+01 +8.880705817e+01 +4.4531e-01 +7.6600e-01 +7.0151e-01 +2.9161e+00 +2.1535e+00
2392 +1.096140620e+01 +1.096140620e+01 +8.862140620e+01 +8.862140620e+01 +4.4190e-01 +7.5398e-01 +6.8026e-01 +2.9187e+00 +2.1529e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.457187506e+02 +2.457187506e+02 +3.613987506e+02 +3.613987506e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.442590736e+02 +1.442590736e+02 +2.599390736e+02 +2.599390736e+02 +2.5739e+00 +1.1274e+00 -1.9966e+00 +1.3722e+00 +3.8070e+00
3 +1.231608675e+02 +1.231608675e+02 +2.388408675e+02 +2.388408675e+02 +2.6605e+00 +8.2047e-01 -2.0281e+00 +1.3937e+00 +3.7136e+00
5 +1.106168538e+02 +1.106168538e+02 +2.262968538e+02 +2.262968538e+02 +2.5835e+00 +1.0763e+00 -2.0557e+00 +1.2622e+00 +3.7398e+00
21 +1.010509356e+02 +1.010509356e+02 +2.167309356e+02 +2.167309356e+02 +2.6169e+00 +9.8563e-01 -2.0024e+00 +1.6064e+00 +3.7395e+00
24 +9.094649057e+01 +9.094649057e+01 +2.066264906e+02 +2.066264906e+02 +2.5428e+00 +6.9250e-01 -2.1679e+00 +1.3891e+00 +3.6327e+00
26 +8.237940681e+01 +8.237940681e+01 +1.980594068e+02 +1.980594068e+02 +2.6227e+00 +8.6393e-01 -2.1480e+00 +1.5243e+00 +3.6039e+00
69 +7.467955112e+01 +7.467955112e+01 +1.903595511e+02 +1.903595511e+02 +2.1991e+00 +9.5215e-01 -2.0609e+00 +1.5075e+00 +3.2383e+00
83 +5.274000623e+01 +5.274000623e+01 +1.684200062e+02 +1.684200062e+02 +2.2851e+00 +1.1248e+00 -2.0318e+00 +1.5267e+00 +3.5520e+00
