% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.226420764e+03 +1.226420764e+03 +7.643307640e+02 +7.643307640e+02
743 +1.195364955e+03 +1.195364955e+03 +7.332749547e+02 +7.332749547e+02
773 +1.145625184e+03 +1.145625184e+03 +6.835351841e+02 +6.835351841e+02
792 +1.107170617e+03 +1.107170617e+03 +6.450806174e+02 +6.450806174e+02
799 +1.091153182e+03 +1.091153182e+03 +6.290631817e+02 +6.290631817e+02
801 +1.038931317e+03 +1.038931317e+03 +5.768413171e+02 +5.768413171e+02
858 +1.001800766e+03 +1.001800766e+03 +5.397107663e+02 +5.397107663e+02
880 +9.857572119e+02 +9.857572119e+02 +5.236672119e+02 +5.236672119e+02
912 +9.470388797e+02 +9.470388797e+02 +4.849488797e+02 +4.849488797e+02
938 +9.195897976e+02 +9.195897976e+02 +4.574997976e+02 +4.574997976e+02
981 +8.447133762e+02 +8.447133762e+02 +3.826233762e+02 +3.826233762e+02
997 +7.672852075e+02 +7.672852075e+02 +3.051952075e+02 +3.051952075e+02
1071 +7.541870975e+02 +7.541870975e+02 +2.920970975e+02 +2.920970975e+02
1078 +7.202578096e+02 +7.202578096e+02 +2.581678096e+02 +2.581678096e+02
1254 +7.035087371e+02 +7.035087371e+02 +2.414187371e+02 +2.414187371e+02
1276 +6.665624569e+02 +6.665624569e+02 +2.044724569e+02 +2.044724569e+02
1399 +6.473940843e+02 +6.473940843e+02 +1.853040843e+02 +1.853040843e+02
1418 +6.428954481e+02 +6.428954481e+02 +1.808054481e+02 +1.808054481e+02
1452 +5.590473889e+02 +5.590473889e+02 +9.695738887e+01 +9.695738887e+01
1628 +5.349248613e+02 +5.349248613e+02 +7.283486126e+01 +7.283486126e+01
1884 +4.656018030e+02 +4.656018030e+02 +3.511803013e+00 +3.511803013e+00
2202 +4.546038758e+02 +4.546038758e+02 -7.486124195e+00 -7.486124195e+00
2367 +4.361135641e+02 +4.361135641e+02 -2.597643593e+01 -2.597643593e+01
2618 +4.199186159e+02 +4.199186159e+02 -4.217138414e+01 -4.217138414e+01
2695 +4.111473767e+02 +4.111473767e+02 -5.094262326e+01 -5.094262326e+01
3047 +4.050290069e+02 +4.050290069e+02 -5.706099310e+01 -5.706099310e+01
3112 +3.897580527e+02 +3.897580527e+02 -7.233194732e+01 -7.233194732e+01
3278 +3.629012953e+02 +3.629012953e+02 -9.918870467e+01 -9.918870467e+01
3300 +3.506325518e+02 +3.506325518e+02 -1.114574482e+02 -1.114574482e+02
3564 +3.025064622e+02 +3.025064622e+02 -1.595835378e+02 -1.595835378e+02
3608 +2.994116221e+02 +2.994116221e+02 -1.626783779e+02 -1.626783779e+02
3649 +2.818117496e+02 +2.818117496e+02 -1.802782504e+02 -1.802782504e+02
3652 +2.723295943e+02 +2.723295943e+02 -1.897604057e+02 -1.897604057e+02
3857 +2.618112520e+02 +2.618112520e+02 -2.002787480e+02 -2.002787480e+02
3872 +2.351444165e+02 +2.351444165e+02 -2.269455835e+02 -2.269455835e+02
3894 +2.271084906e+02 +2.271084906e+02 -2.349815094e+02 -2.349815094e+02
3916 +2.228804834e+02 +2.228804834e+02 -2.392095166e+02 -2.392095166e+02
3938 +2.082376857e+02 +2.082376857e+02 -2.538523143e+02 -2.538523143e+02
4070 +1.962271733e+02 +1.962271733e+02 -2.658628267e+02 -2.658628267e+02
4136 +1.868952441e+02 +1.868952441e+02 -2.751947559e+02 -2.751947559e+02
4158 +1.798368833e+02 +1.798368833e+02 -2.822531167e+02 -2.822531167e+02
4378 +1.664736059e+02 +1.664736059e+02 -2.956163941e+02 -2.956163941e+02
4400 +1.639939912e+02 +1.639939912e+02 -2.980960088e+02 -2.980960088e+02
4466 +1.563819289e+02 +1.563819289e+02 -3.057080711e+02 -3.057080711e+02
4488 +1.534548191e+02 +1.534548191e+02 -3.086351809e+02 -3.086351809e+02
4642 +1.499953083e+02 +1.499953083e+02 -3.120946917e+02 -3.120946917e+02
4708 +1.473087477e+02 +1.473087477e+02 -3.147812523e+02 -3.147812523e+02
4730 +1.443506734e+02 +1.443506734e+02 -3.177393266e+02 -3.177393266e+02
4854 +1.408345104e+02 +1.408345104e+02 -3.212554896e+02 -3.212554896e+02
5016 +1.360113364e+02 +1.360113364e+02 -3.260786636e+02 -3.260786636e+02
5082 +1.345290463e+02 +1.345290463e+02 -3.275609537e+02 -3.275609537e+02
5280 +1.305703379e+02 +1.305703379e+02 -3.315196621e+02 -3.315196621e+02
5434 +1.282741212e+02 +1.282741212e+02 -3.338158788e+02 -3.338158788e+02
5610 +1.256638192e+02 +1.256638192e+02 -3.364261808e+02 -3.364261808e+02
