% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.430863548e+00 +7.430863548e+00 +1.003708635e+02 +1.003708635e+02 +0.0000e+00 +0.0000e+00
100 +6.444399098e+00 +6.444399098e+00 +9.938439910e+01 +9.938439910e+01 -4.3968e-01 +1.3206e+00
114 +2.403662360e+00 +2.403662360e+00 +9.534366236e+01 +9.534366236e+01 -1.2327e+00 +1.9817e+00
123 +6.009155901e-01 +6.009155901e-01 +9.354091559e+01 +9.354091559e+01 -9.7482e-01 +1.7228e+00
159 +2.202178076e-01 +2.202178076e-01 +9.316021781e+01 +9.316021781e+01 -4.2912e-01 +1.0358e+00
1686 +2.403662360e-02 +2.403662360e-02 +9.296403662e+01 +9.296403662e+01 -1.0043e-01 +6.1519e-01
1865 +1.683498053e-02 +1.683498053e-02 +9.295683498e+01 +9.295683498e+01 -3.9580e-01 +9.0515e-01
1915 +2.050510659e-07 +2.050510659e-07 +9.294000021e+01 +9.294000021e+01 -2.3769e-01 +7.5340e-01
1953 +1.574676247e-07 +1.574676247e-07 +9.294000016e+01 +9.294000016e+01 -2.3316e-01 +7.1644e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.392902533e+00 +5.392902533e+00 +4.074290253e+01 +4.074290253e+01 +0.0000e+00 +0.0000e+00
69 +2.558777061e+00 +2.558777061e+00 +3.790877706e+01 +3.790877706e+01 +8.3957e-01 +1.0747e+00
79 +4.467343819e-01 +4.467343819e-01 +3.579673438e+01 +3.579673438e+01 +1.2501e+00 +8.9289e-01
162 +3.836094924e-01 +3.836094924e-01 +3.573360949e+01 +3.573360949e+01 +1.4980e+00 +1.3446e+00
201 +1.116835955e-01 +1.116835955e-01 +3.546168360e+01 +3.546168360e+01 +2.0248e+00 +1.8095e+00
220 +1.534437970e-02 +1.534437970e-02 +3.536534438e+01 +3.536534438e+01 +1.7148e+00 +1.4249e+00
345 +3.836094924e-03 +3.836094924e-03 +3.535383609e+01 +3.535383609e+01 +1.7199e+00 +1.4778e+00
563 +2.351711217e-07 +2.351711217e-07 +3.535000024e+01 +3.535000024e+01 +1.7453e+00 +1.5049e+00
838 +1.092393447e-07 +1.092393447e-07 +3.535000011e+01 +3.535000011e+01 +1.7639e+00 +1.4979e+00
872 +6.772314975e-08 +6.772314975e-08 +3.535000007e+01 +3.535000007e+01 +1.7679e+00 +1.4949e+00
1684 +4.875963810e-08 +4.875963810e-08 +3.535000005e+01 +3.535000005e+01 +1.7630e+00 +1.4809e+00
2008 +2.054279946e-08 +2.054279946e-08 +3.535000002e+01 +3.535000002e+01 +1.7742e+00 +1.4921e+00
2086 +1.044844566e-08 +1.044844566e-08 +3.535000001e+01 +3.535000001e+01 +1.7620e+00 +1.4868e+00
2205 +3.619049949e-09 +3.619049949e-09 +3.535000000e+01 +3.535000000e+01 +1.7630e+00 +1.4865e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.230906606e+03 +1.230906606e+03 +1.234726606e+03 +1.234726606e+03 +0.0000e+00 +0.0000e+00
54 +1.041666284e+03 +1.041666284e+03 +1.045486284e+03 +1.045486284e+03 +1.2265e-01 +7.1340e-01
71 +4.923225841e+02 +4.923225841e+02 +4.961425841e+02 +4.961425841e+02 +1.3026e+00 +1.0067e+00
73 +2.745390908e+02 +2.745390908e+02 +2.783590908e+02 +2.783590908e+02 +2.0408e+00 +1.0429e+00
82 +3.321768074e+01 +3.321768074e+01 +3.703768074e+01 +3.703768074e+01 +3.3159e+00 +1.2839e+00
126 +1.757474549e+01 +1.757474549e+01 +2.139474549e+01 +2.139474549e+01 +4.5316e+00 +1.6673e+00
135 +4.651505258e+00 +4.651505258e+00 +8.471505258e+00 +8.471505258e+00 +2.7960e+00 -3.5175e+00
154 +9.013590103e-01 +9.013590103e-01 +4.721359010e+00 +4.721359010e+00 +4.0984e+00 +2.2896e+00
264 +5.122905424e-01 +5.122905424e-01 +4.332290542e+00 +4.332290542e+00 +4.3330e+00 +2.7603e+00
351 +1.280726356e-01 +1.280726356e-01 +3.948072636e+00 +3.948072636e+00 +3.8261e+00 +2.2656e-01
427 +3.440337096e-02 +3.440337096e-02 +3.854403371e+00 +3.854403371e+00 +4.0289e+00 +1.4415e+00
550 +1.996759007e-02 +1.996759007e-02 +3.839967590e+00 +3.839967590e+00 +3.9637e+00 +1.0537e+00
616 +5.122905424e-03 +5.122905424e-03 +3.825122905e+00 +3.825122905e+00 +3.9642e+00 +9.5265e-01
693 +1.408972428e-07 +1.408972428e-07 +3.820000141e+00 +3.820000141e+00 +3.9874e+00 +1.1919e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.211572817e+02 +2.211572817e+02 +2.429072817e+02 +2.429072817e+02 +0.0000e+00 +0.0000e+00
2 +1.326247082e+02 +1.326247082e+02 +1.543747082e+02 +1.543747082e+02 +1.8946e+00 -7.0899e-01
3 +1.056868897e+02 +1.056868897e+02 +1.274368897e+02 +1.274368897e+02 +2.0377e+00 -7.0742e-01
49 +4.138754399e+01 +4.138754399e+01 +6.313754399e+01 +6.313754399e+01 +2.4479e+00 +3.3020e+00
118 +2.202012223e+01 +2.202012223e+01 +4.377012223e+01 +4.377012223e+01 +1.8389e+00 +1.4948e+00
126 +1.190042181e+01 +1.190042181e+01 +3.365042181e+01 +3.365042181e+01 +1.4008e+00 +1.9001e+00
148 +3.051928494e+00 +3.051928494e+00 +2.480192849e+01 +2.480192849e+01 +2.1720e+00 +2.5790e+00
152 +1.469823782e+00 +1.469823782e+00 +2.321982378e+01 +2.321982378e+01 +2.7681e+00 +1.5853e+00
540 +1.250543115e+00 +1.250543115e+00 +2.300054311e+01 +2.300054311e+01 +3.7522e+00 +6.0983e-01
568 +9.242332493e-01 +9.242332493e-01 +2.267423325e+01 +2.267423325e+01 +3.2939e+00 +9.0202e-01
577 +7.629821235e-01 +7.629821235e-01 +2.251298212e+01 +2.251298212e+01 +2.7080e+00 +2.1149e+00
604 +1.171918942e-01 +1.171918942e-01 +2.186719189e+01 +2.186719189e+01 +4.1536e+00 +5.4757e-01
797 +8.564185544e-02 +8.564185544e-02 +2.183564186e+01 +2.183564186e+01 +3.7487e+00 +9.5982e-01
964 +7.629821235e-03 +7.629821235e-03 +2.175762982e+01 +2.175762982e+01 +3.8390e+00 +8.0615e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.431733498e+02 +5.431733498e+02 +6.079633498e+02 +6.079633498e+02 +0.0000e+00 +0.0000e+00
2 +3.434415032e+02 +3.434415032e+02 +4.082315032e+02 +4.082315032e+02 -2.3730e+00 -4.6912e+00
3 +2.555067242e+02 +2.555067242e+02 +3.202967242e+02 +3.202967242e+02 -2.3314e+00 -4.6172e+00
141 +6.303766521e-01 +6.303766521e-01 +6.542037665e+01 +6.542037665e+01 -2.1851e+00 -1.3819e+00
355 +4.949682067e-01 +4.949682067e-01 +6.528496821e+01 +6.528496821e+01 -2.8432e+00 -1.1747e+00
1908 +6.557620569e-02 +6.557620569e-02 +6.485557621e+01 +6.485557621e+01 -1.5268e+00 -2.4777e+00
% function evaluation | noise-free fitness - Fopt (-6.173000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.299077405e+01 +2.299077405e+01 -3.873922595e+01 -3.873922595e+01 +0.0000e+00 +0.0000e+00
