% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.449670211e+04 +3.449670211e+04 +3.395020211e+04 +3.395020211e+04
638 +2.541687548e+04 +2.541687548e+04 +2.487037548e+04 +2.487037548e+04
660 +2.127074440e+04 +2.127074440e+04 +2.072424440e+04 +2.072424440e+04
682 +1.727630568e+04 +1.727630568e+04 +1.672980568e+04 +1.672980568e+04
704 +1.536585334e+04 +1.536585334e+04 +1.481935334e+04 +1.481935334e+04
726 +1.116204032e+04 +1.116204032e+04 +1.061554032e+04 +1.061554032e+04
829 +1.002784520e+04 +1.002784520e+04 +9.481345205e+03 +9.481345205e+03
836 +9.296456961e+03 +9.296456961e+03 +8.749956961e+03 +8.749956961e+03
858 +5.847345044e+03 +5.847345044e+03 +5.300845044e+03 +5.300845044e+03
924 +3.875904344e+03 +3.875904344e+03 +3.329404344e+03 +3.329404344e+03
946 +2.927595185e+03 +2.927595185e+03 +2.381095185e+03 +2.381095185e+03
957 +2.835914853e+03 +2.835914853e+03 +2.289414853e+03 +2.289414853e+03
968 +1.691095505e+03 +1.691095505e+03 +1.144595505e+03 +1.144595505e+03
990 +1.464648138e+03 +1.464648138e+03 +9.181481381e+02 +9.181481381e+02
1100 +6.663150717e+02 +6.663150717e+02 +1.198150717e+02 +1.198150717e+02
1188 +3.006847468e+02 +3.006847468e+02 -2.458152532e+02 -2.458152532e+02
1210 +6.738982232e+01 +6.738982232e+01 -4.791101777e+02 -4.791101777e+02
1232 +1.545118912e+01 +1.545118912e+01 -5.310488109e+02 -5.310488109e+02
1295 +4.863342978e+00 +4.863342978e+00 -5.416366570e+02 -5.416366570e+02
1364 +4.176032715e+00 +4.176032715e+00 -5.423239673e+02 -5.423239673e+02
1382 +4.125079346e+00 +4.125079346e+00 -5.423749207e+02 -5.423749207e+02
1420 +4.069625594e+00 +4.069625594e+00 -5.424303744e+02 -5.424303744e+02
