% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
15671 +1.202124339e+02 +1.202124339e+02 +1.032724339e+02 +1.032724339e+02 -3.8926e+00 -2.7897e+00 +3.7944e+00 +1.0035e-01 +1.4688e+00 -9.4925e-01 -2.6503e+00 +2.7096e+00 +3.3399e-01 -1.0777e+00 +1.8958e+00 +8.5067e-01 -1.5992e+00 -1.4446e+00 +1.0839e+00 -6.4171e-02 +1.7990e+00 -2.8039e+00 -6.3351e-01 -1.6959e+00
19849 +1.174702796e+02 +1.174702796e+02 +1.005302796e+02 +1.005302796e+02 -3.9855e+00 -2.8894e+00 +3.7372e+00 +1.2153e-01 +1.5258e+00 -9.0606e-01 -2.6433e+00 +2.7390e+00 +2.9975e-01 -1.0507e+00 +1.9038e+00 +6.5471e-01 -1.6087e+00 -1.4641e+00 +1.1139e+00 -8.7279e-02 +1.8339e+00 -2.8005e+00 -6.8141e-01 -1.8986e+00
27591 +1.148120374e+02 +1.148120374e+02 +9.787203737e+01 +9.787203737e+01 -4.0663e+00 -2.9904e+00 +3.7253e+00 +2.2942e-01 +1.6343e+00 -8.6404e-01 -2.6371e+00 +2.7374e+00 +2.8089e-01 -1.0076e+00 +1.8838e+00 +4.3720e-01 -1.7134e+00 -1.5392e+00 +1.1468e+00 -1.7900e-01 +1.8730e+00 -2.8155e+00 -7.2212e-01 -2.1006e+00
70979 +1.122017629e+02 +1.122017629e+02 +9.526176291e+01 +9.526176291e+01 -4.1647e+00 -3.1102e+00 +3.7310e+00 +2.6445e-01 +1.7425e+00 -7.0100e-01 -2.5636e+00 +2.8355e+00 +6.4734e-02 -9.0096e-01 +1.7536e+00 +1.3892e-01 -1.9440e+00 -1.5639e+00 +1.2812e+00 -2.2455e-01 +1.8964e+00 -2.8434e+00 -8.5732e-01 -2.5466e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.562307111e+01 +5.562307111e+01 +7.443307111e+01 +7.443307111e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
550 +5.305502376e+01 +5.305502376e+01 +7.186502376e+01 +7.186502376e+01 -1.2967e+00 -1.1902e+00 +7.0344e-01 +2.9991e+00 -3.9389e+00 +2.1077e+00 -5.7200e-02 +2.3078e+00 +4.7811e-01 -1.1997e+00 -2.4465e+00 +4.2566e+00 -7.9042e-01 -9.4230e-01 -1.2341e+00 +1.4144e+00 -6.5389e-01 +9.6271e-01 -9.8695e-01 +1.6330e+00
592 +5.196919496e+01 +5.196919496e+01 +7.077919496e+01 +7.077919496e+01 -1.2245e+00 -1.3154e+00 +7.0825e-01 +3.0552e+00 -4.0212e+00 +2.0715e+00 +1.6180e-02 +2.2007e+00 +4.3109e-01 -1.2136e+00 -2.3837e+00 +4.2537e+00 -7.8710e-01 -8.5731e-01 -1.2721e+00 +1.4240e+00 -6.8028e-01 +8.7132e-01 -9.9104e-01 +1.6669e+00
686 +4.997911604e+01 +4.997911604e+01 +6.878911604e+01 +6.878911604e+01 -1.2269e+00 -1.3076e+00 +5.9271e-01 +3.0628e+00 -4.1089e+00 +2.1616e+00 +1.5690e-02 +2.2951e+00 +3.6373e-01 -1.2053e+00 -2.3939e+00 +4.2431e+00 -8.1732e-01 -8.4463e-01 -9.6992e-01 +1.3759e+00 -6.2843e-01 +8.7576e-01 -9.2994e-01 +1.5596e+00
748 +4.868152989e+01 +4.868152989e+01 +6.749152989e+01 +6.749152989e+01 -1.2944e+00 -1.3268e+00 +6.7282e-01 +3.0468e+00 -4.0389e+00 +2.1235e+00 +8.4392e-02 +2.3536e+00 +4.4134e-01 -1.2182e+00 -2.3664e+00 +4.2988e+00 -7.3552e-01 -8.0515e-01 -1.0904e+00 +1.3893e+00 -6.6167e-01 +8.2381e-01 -9.3178e-01 +1.5850e+00
858 +4.720897540e+01 +4.720897540e+01 +6.601897540e+01 +6.601897540e+01 -1.1751e+00 -1.3524e+00 +6.5965e-01 +3.0285e+00 -3.9742e+00 +2.2011e+00 +1.2190e-01 +2.3884e+00 +4.6530e-01 -1.1858e+00 -2.4462e+00 +4.2555e+00 -7.1032e-01 -7.6420e-01 -1.0663e+00 +1.3419e+00 -7.4674e-01 +8.5783e-01 -9.3839e-01 +1.5309e+00
968 +4.666143539e+01 +4.666143539e+01 +6.547143539e+01 +6.547143539e+01 -1.2619e+00 -1.3108e+00 +6.0807e-01 +3.0271e+00 -4.0041e+00 +2.1789e+00 +5.9240e-02 +2.3606e+00 +5.3612e-01 -1.2139e+00 -2.4432e+00 +4.3072e+00 -7.7142e-01 -7.2110e-01 -1.0405e+00 +1.3311e+00 -7.8893e-01 +9.1935e-01 -9.0853e-01 +1.5361e+00
990 +4.569373158e+01 +4.569373158e+01 +6.450373158e+01 +6.450373158e+01 -1.2606e+00 -1.3107e+00 +5.9988e-01 +2.9963e+00 -3.9908e+00 +2.1680e+00 +5.8537e-02 +2.3905e+00 +5.6920e-01 -1.2185e+00 -2.4437e+00 +4.2829e+00 -7.6067e-01 -7.0130e-01 -1.0532e+00 +1.3781e+00 -7.8580e-01 +9.2445e-01 -9.0775e-01 +1.5020e+00
1232 +4.461466556e+01 +4.461466556e+01 +6.342466556e+01 +6.342466556e+01 -1.1842e+00 -1.3761e+00 +5.7266e-01 +2.9466e+00 -3.9900e+00 +2.1453e+00 +1.0173e-01 +2.4006e+00 +5.3720e-01 -1.2707e+00 -2.4163e+00 +4.1842e+00 -6.4694e-01 -8.1337e-01 -1.0388e+00 +1.4223e+00 -6.9164e-01 +9.2434e-01 -8.0495e-01 +1.5269e+00
1698 +4.363565234e+01 +4.363565234e+01 +6.244565234e+01 +6.244565234e+01 -1.1851e+00 -1.3475e+00 +5.6438e-01 +2.8905e+00 -4.0387e+00 +2.1931e+00 +1.1732e-01 +2.4372e+00 +5.0149e-01 -1.2436e+00 -2.4177e+00 +4.1067e+00 -6.7477e-01 -8.6677e-01 -9.4643e-01 +1.4920e+00 -6.8599e-01 +1.0456e+00 -7.7503e-01 +1.5424e+00
1958 +4.260283036e+01 +4.260283036e+01 +6.141283036e+01 +6.141283036e+01 -1.1795e+00 -1.3624e+00 +5.1694e-01 +2.8826e+00 -4.0290e+00 +2.1908e+00 +1.2411e-01 +2.4693e+00 +5.1823e-01 -1.2620e+00 -2.4269e+00 +4.1406e+00 -6.8022e-01 -8.2546e-01 -9.5213e-01 +1.4621e+00 -6.7754e-01 +1.0509e+00 -7.8532e-01 +1.5470e+00
3850 +4.167916727e+01 +4.167916727e+01 +6.048916727e+01 +6.048916727e+01 -1.2325e+00 -1.3450e+00 +4.9058e-01 +2.8833e+00 -4.0214e+00 +2.2466e+00 +1.3491e-01 +2.4435e+00 +5.3833e-01 -1.2164e+00 -2.4704e+00 +4.1954e+00 -7.1158e-01 -8.2274e-01 -9.6189e-01 +1.4770e+00 -6.5423e-01 +1.0940e+00 -7.6162e-01 +1.5224e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.178320511e+02 +2.178320511e+02 +4.909820511e+02 +4.909820511e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
792 +2.100011999e+02 +2.100011999e+02 +4.831511999e+02 +4.831511999e+02 -9.6797e-01 +4.3380e+00 -1.2964e+00 -8.4695e-01 +3.2569e+00 -2.3330e-01 +1.6595e+00 +1.2174e+00 -6.1217e+00 -1.9776e+00 -3.1683e-01 +1.8049e-01 -1.4945e+00 -3.3545e-01 +2.5620e+00 -1.4909e+00 -3.2141e+00 +4.8591e+00 +2.0184e+00 +5.0838e+00
844 +2.066654444e+02 +2.066654444e+02 +4.798154444e+02 +4.798154444e+02 -1.2687e+00 +4.5964e+00 -1.1256e+00 -8.5428e-01 +3.0724e+00 -1.1805e-01 +1.3955e+00 +1.0138e+00 -6.0271e+00 -1.7723e+00 -3.6955e-01 +2.6693e-01 -1.2560e+00 -2.7813e-01 +2.4717e+00 -1.5817e+00 -3.1766e+00 +4.5925e+00 +2.5107e+00 +5.1495e+00
1100 +2.024816395e+02 +2.024816395e+02 +4.756316395e+02 +4.756316395e+02 -1.4707e+00 +4.8518e+00 -1.2740e+00 -1.1395e+00 +3.0045e+00 -2.1123e-01 +1.4417e+00 +8.3761e-01 -5.7080e+00 -2.3831e+00 -4.9196e-01 +3.3399e-01 -9.6917e-01 -3.7103e-01 +2.4984e+00 -1.9050e+00 -2.3251e+00 +4.5512e+00 +1.8160e+00 +4.6559e+00
1116 +1.437521280e+02 +1.437521280e+02 +4.169021280e+02 +4.169021280e+02 -1.8620e+00 +4.9474e+00 -1.4095e+00 -9.4867e-01 +2.8168e+00 -2.8763e-01 +1.6236e+00 +5.3141e-01 -5.6939e+00 -1.9672e+00 -4.5437e-01 +5.3206e-01 -1.3247e+00 -3.3184e-01 +2.3769e+00 -2.1195e+00 -2.2835e+00 +4.3627e+00 +1.9466e+00 +4.3820e+00
1203 +1.266811491e+02 +1.266811491e+02 +3.998311491e+02 +3.998311491e+02 -2.2905e+00 +5.1639e+00 -1.6464e+00 +2.8596e-01 +3.0360e+00 -7.8471e-01 +1.0424e+00 +3.9222e-01 -6.1642e+00 -1.8636e+00 -1.8728e-01 +2.1261e-01 -5.8492e-01 -4.3650e-01 +3.0639e+00 -1.6524e+00 -2.1226e+00 +4.5563e+00 +1.2831e+00 +3.1526e+00
1225 +1.089649683e+02 +1.089649683e+02 +3.821149683e+02 +3.821149683e+02 -1.5255e+00 +5.4026e+00 -1.3902e+00 -3.6056e-01 +2.7831e+00 -8.8228e-01 +8.6294e-01 -3.7201e-01 -5.7493e+00 -2.0311e+00 +5.0229e-01 +2.0410e-01 -9.8044e-01 -1.1049e+00 +2.2401e+00 -2.6358e+00 -5.7666e-01 +5.0521e+00 +1.3997e+00 +3.6105e+00
1286 +1.037452643e+02 +1.037452643e+02 +3.768952643e+02 +3.768952643e+02 -1.4412e+00 +5.7020e+00 -5.9464e-01 -3.0083e-01 +3.0283e+00 -2.2428e-01 +6.7257e-01 +2.3230e-02 -5.6720e+00 -2.3110e+00 -4.5895e-01 +5.5683e-01 -1.0866e+00 -9.7847e-03 +2.3824e+00 -2.2027e+00 -1.0960e+00 +4.3567e+00 -5.0849e-01 +3.0619e+00
1294 +8.700694973e+01 +8.700694973e+01 +3.601569497e+02 +3.601569497e+02 -2.0986e+00 +5.1423e+00 -2.7347e-01 +5.7175e-02 +2.3972e+00 -8.9036e-01 +6.3706e-01 -1.2026e+00 -5.1767e+00 -2.0837e+00 -1.5928e-01 +8.6980e-01 -4.9072e-01 -9.4232e-01 +3.5926e+00 -3.3897e+00 -2.1532e+00 +4.4449e+00 +9.6252e-01 +3.5665e+00
1333 +6.850938216e+01 +6.850938216e+01 +3.416593822e+02 +3.416593822e+02 -2.1111e+00 +5.1618e+00 -1.5194e+00 -7.2157e-01 +1.8491e+00 -4.3616e-01 -1.4449e-01 -9.5690e-01 -5.6846e+00 -1.3338e+00 -3.6076e-01 -4.2473e-01 -1.9178e+00 -4.8851e-01 +2.9786e+00 -3.0088e+00 -5.9763e-01 +5.0395e+00 +5.7413e-01 +1.2031e+00
1364 +6.639811452e+01 +6.639811452e+01 +3.395481145e+02 +3.395481145e+02 -2.1372e+00 +5.0207e+00 -9.0162e-01 +7.1006e-02 +2.4191e+00 -9.7078e-01 +5.9037e-01 -7.3873e-01 -5.4255e+00 -1.4971e+00 -3.7287e-01 +8.3990e-01 -9.3366e-01 -9.1716e-01 +3.2789e+00 -3.2911e+00 -9.2697e-01 +4.3365e+00 +5.9070e-01 +2.4219e+00
1369 +6.332917109e+01 +6.332917109e+01 +3.364791711e+02 +3.364791711e+02 -3.0856e+00 +4.8897e+00 -1.4127e+00 +2.0249e-01 +2.6779e+00 -6.6996e-01 +5.0747e-01 -4.1421e-01 -5.7134e+00 -1.0480e+00 -1.8676e-01 +1.4086e+00 -1.2721e+00 -7.8423e-01 +3.3532e+00 -2.9676e+00 -1.9168e-02 +4.0867e+00 +1.0758e+00 +1.1997e+00
1382 +6.151277713e+01 +6.151277713e+01 +3.346627771e+02 +3.346627771e+02 -2.6999e+00 +5.0264e+00 -7.1328e-02 +1.3010e+00 +1.7475e+00 -9.1981e-01 +4.6011e-01 -1.0434e+00 -4.5534e+00 -2.2033e+00 -2.8678e-01 +1.4258e+00 -6.8766e-03 -2.0580e-01 +3.5821e+00 -3.5569e+00 -7.4225e-01 +3.7477e+00 +6.9427e-01 +1.0655e+00
1386 +5.310780807e+01 +5.310780807e+01 +3.262578081e+02 +3.262578081e+02 -2.7018e+00 +5.0286e+00 -9.0167e-01 +6.7475e-02 +2.2411e+00 -1.0636e+00 +4.5879e-01 -7.8944e-01 -5.4926e+00 -1.3691e+00 -2.9694e-01 +1.1021e+00 -7.8143e-01 -8.9320e-01 +3.3483e+00 -3.3535e+00 -7.8813e-01 +4.3462e+00 +5.4718e-01 +1.8155e+00
1392 +5.083170659e+01 +5.083170659e+01 +3.239817066e+02 +3.239817066e+02 -2.7305e+00 +4.9074e+00 -1.4038e+00 +3.1959e-02 +1.6172e+00 -9.1409e-01 +1.2008e+00 -2.5460e-01 -5.6415e+00 -1.5646e+00 +1.3221e-01 +4.6682e-01 -3.1999e-01 -1.3268e+00 +3.0685e+00 -4.6340e+00 -3.5249e-01 +4.3017e+00 -1.2755e-01 +1.0108e+00
1464 +4.773267576e+01 +4.773267576e+01 +3.208826758e+02 +3.208826758e+02 -2.7910e+00 +4.7134e+00 -7.2181e-01 +1.1155e+00 +2.1551e+00 -1.6952e+00 +4.3105e-01 -4.9417e-01 -4.6088e+00 -1.1711e-01 -3.7604e-01 +7.3991e-02 -6.5109e-01 -4.4815e-01 +3.2500e+00 -3.6396e+00 -8.4609e-01 +3.7004e+00 -2.3364e-01 +1.4430e+00
1470 +4.416554312e+01 +4.416554312e+01 +3.173155431e+02 +3.173155431e+02 -3.2576e+00 +3.9165e+00 -4.2245e-01 +6.0401e-01 +1.7638e+00 -9.6248e-01 -4.2054e-01 -4.0817e-01 -4.4154e+00 -5.7133e-01 +3.6477e-01 +1.0316e+00 -1.8061e+00 +5.3409e-03 +3.2605e+00 -4.0949e+00 -1.4420e+00 +3.9018e+00 -7.9768e-02 +4.1978e-02
1474 +3.625615600e+01 +3.625615600e+01 +3.094061560e+02 +3.094061560e+02 -3.0772e+00 +4.6166e+00 -4.2870e-01 +6.4940e-01 +1.8354e+00 -1.3350e+00 -3.8707e-02 -9.9870e-01 -4.2898e+00 -6.1563e-01 -2.9183e-01 +5.9604e-01 -1.3405e+00 -5.7538e-01 +3.2327e+00 -4.1779e+00 -8.1862e-01 +4.0332e+00 -4.2018e-02 +3.5347e-01
1518 +3.247762612e+01 +3.247762612e+01 +3.056276261e+02 +3.056276261e+02 -3.3160e+00 +4.0983e+00 -4.3458e-01 +6.8744e-01 +1.7952e+00 -1.5377e+00 +5.1886e-01 -1.2636e+00 -4.4566e+00 -5.1560e-01 -7.5205e-01 +7.0993e-01 -1.2649e+00 -9.3307e-01 +3.5474e+00 -3.8541e+00 -9.7023e-01 +4.0339e+00 +2.0924e-01 -8.3273e-01
1555 +2.834929722e+01 +2.834929722e+01 +3.014992972e+02 +3.014992972e+02 -2.6784e+00 +3.9454e+00 +7.8381e-02 +1.4130e+00 +2.5814e+00 -2.0043e+00 +1.5754e+00 -1.3869e+00 -4.2837e+00 +2.0735e-01 +4.7826e-01 +2.6440e-01 -1.6981e+00 -1.0407e+00 +3.9574e+00 -4.0126e+00 -3.7001e-01 +3.9175e+00 +1.8879e+00 -1.3502e+00
1640 +2.753176590e+01 +2.753176590e+01 +3.006817659e+02 +3.006817659e+02 -4.0855e+00 +4.8548e+00 -4.8509e-01 +1.4926e+00 +1.3613e+00 -2.1863e+00 +1.3814e+00 -1.6064e+00 -5.4991e+00 +9.3822e-01 +6.8433e-01 +6.9295e-02 -9.7273e-01 -8.0894e-02 +4.3423e+00 -3.9275e+00 +1.1227e+00 +3.4933e+00 +1.1150e+00 -2.7191e+00
1681 +2.398304575e+01 +2.398304575e+01 +2.971330457e+02 +2.971330457e+02 -3.5474e+00 +4.3156e+00 -1.4921e+00 +2.5011e+00 +2.2549e+00 -1.6819e+00 +8.7773e-01 -2.2152e+00 -3.7584e+00 +7.2986e-01 +8.8173e-01 +5.7810e-01 -1.1566e+00 +1.6580e+00 +3.1230e+00 -2.0831e+00 +2.9484e+00 +3.4518e+00 -6.5332e-01 -1.7443e+00
1684 +2.076141100e+01 +2.076141100e+01 +2.939114110e+02 +2.939114110e+02 -4.0053e+00 +4.4567e+00 -2.3854e-01 +5.3602e-01 +1.5704e+00 -1.3075e+00 -1.3450e+00 -3.2148e+00 -4.0783e+00 +1.6629e+00 +1.4235e-01 -1.1573e+00 -1.5388e+00 -3.7190e-01 +3.6219e+00 -3.0346e+00 +1.5432e+00 +3.4775e+00 +2.2178e+00 -2.9969e+00
1694 +1.968712469e+01 +1.968712469e+01 +2.928371247e+02 +2.928371247e+02 -4.0969e+00 +3.9219e+00 -8.7835e-01 +1.2686e+00 +1.8946e+00 -1.9094e+00 +3.1889e-01 -2.7857e+00 -3.9815e+00 +8.2072e-01 +6.3996e-01 +2.4387e-01 -1.2653e+00 +3.6507e-01 +3.6710e+00 -3.3693e+00 +1.6321e+00 +3.7206e+00 +9.8841e-01 -2.7995e+00
1702 +1.876360367e+01 +1.876360367e+01 +2.919136037e+02 +2.919136037e+02 -4.2361e+00 +2.7406e+00 -9.1223e-01 +1.7354e+00 +1.8718e+00 -3.3685e+00 +1.4163e+00 -1.8111e+00 -3.7599e+00 +1.6105e+00 +2.6481e-01 -3.3799e-01 -1.3689e+00 +9.1228e-01 +3.8378e+00 -3.1287e+00 +3.0281e+00 +3.9159e+00 +4.7838e-01 -3.5076e+00
1826 +1.465786642e+01 +1.465786642e+01 +2.878078664e+02 +2.878078664e+02 -4.2929e+00 +3.1626e+00 -1.0393e+00 +1.2857e+00 +2.2174e+00 -3.9728e+00 +8.0658e-02 -2.1090e+00 -2.5861e+00 +2.3691e+00 -1.0169e+00 -2.0662e-01 -1.0480e+00 -1.3775e-01 +4.1569e+00 -2.4517e+00 +3.0294e+00 +2.9289e+00 +2.6795e+00 -2.1298e+00
1848 +1.252056311e+01 +1.252056311e+01 +2.856705631e+02 +2.856705631e+02 -4.1990e+00 +3.6219e+00 -8.4733e-01 +1.5384e+00 +2.5115e+00 -3.9602e+00 -1.2279e+00 -1.7406e+00 -1.7797e+00 +2.0718e+00 -8.9507e-01 +1.0992e-01 -1.0750e+00 +5.3396e-01 +4.2904e+00 -3.3174e+00 +2.8443e+00 +3.1310e+00 +2.6885e+00 -2.6683e+00
1958 +1.222535997e+01 +1.222535997e+01 +2.853753600e+02 +2.853753600e+02 -4.7973e+00 +1.9868e+00 -4.4761e-01 +2.5371e+00 +1.7762e+00 -3.5453e+00 -4.8597e-01 -1.8018e+00 -2.1156e+00 +2.6726e+00 -7.5485e-01 +1.1644e+00 -8.3074e-01 +6.6596e-01 +4.7768e+00 -3.0617e+00 +2.4945e+00 +2.9226e+00 +2.6134e+00 -3.3245e+00
2036 +1.056930509e+01 +1.056930509e+01 +2.837193051e+02 +2.837193051e+02 -4.0620e+00 +2.4401e+00 -2.9164e-01 +2.9920e+00 +1.8076e+00 -4.2679e+00 -6.1082e-01 -1.1477e+00 -3.6316e+00 +3.1243e+00 -7.6363e-01 +8.4823e-01 -1.8513e+00 +9.9634e-01 +4.1040e+00 -3.8658e+00 +2.6850e+00 +3.3552e+00 +1.6683e+00 -2.7408e+00
2178 +1.021470360e+01 +1.021470360e+01 +2.833647036e+02 +2.833647036e+02 -3.4890e+00 +2.3210e+00 -3.9845e-01 +1.7794e+00 +2.2071e+00 -4.2661e+00 -8.4443e-01 -1.3821e+00 -2.2695e+00 +3.8696e+00 -1.2698e+00 +8.6696e-01 -1.6610e+00 +1.0954e+00 +4.8136e+00 -4.1240e+00 +3.3613e+00 +2.0149e+00 +1.5813e+00 -2.7972e+00
2222 +8.696462335e+00 +8.696462335e+00 +2.818464623e+02 +2.818464623e+02 -3.6479e+00 +2.6385e+00 -7.3043e-01 +1.3246e+00 +2.1511e+00 -3.8540e+00 -1.0318e+00 -1.5257e+00 -1.4066e+00 +3.6030e+00 -1.0674e+00 +5.0611e-01 -1.3796e+00 +1.2310e+00 +4.8376e+00 -4.0340e+00 +3.1159e+00 +1.0871e+00 +1.9567e+00 -2.9576e+00
2376 +6.429469969e+00 +6.429469969e+00 +2.795794700e+02 +2.795794700e+02 -3.2962e+00 +3.1226e+00 -1.5284e-01 +2.6008e+00 +2.1647e+00 -4.4719e+00 -9.4778e-01 -9.9903e-01 -1.0066e+00 +3.3111e+00 -1.0984e+00 +7.8169e-01 -1.3370e+00 +1.3839e+00 +4.3902e+00 -3.4968e+00 +2.6148e+00 +1.0586e+00 +2.7947e+00 -3.6894e+00
2442 +5.717430015e+00 +5.717430015e+00 +2.788674300e+02 +2.788674300e+02 -3.4639e+00 +3.3678e+00 -4.3630e-01 +2.6361e+00 +2.2483e+00 -4.2464e+00 -1.4503e+00 -1.0057e+00 -1.2183e+00 +3.3996e+00 -1.1209e+00 +7.4886e-01 -1.4840e+00 +1.1727e+00 +4.3116e+00 -3.5889e+00 +3.1824e+00 +1.2360e+00 +2.9399e+00 -3.0398e+00
2464 +4.353355226e+00 +4.353355226e+00 +2.775033552e+02 +2.775033552e+02 -3.5339e+00 +3.3331e+00 -5.8879e-01 +2.5342e+00 +2.2893e+00 -4.3979e+00 -1.3621e+00 -1.3491e+00 -1.5452e+00 +3.4122e+00 -1.4252e+00 +7.1233e-01 -1.3839e+00 +1.2467e+00 +4.1611e+00 -3.5170e+00 +3.0635e+00 +9.0592e-01 +3.0544e+00 -3.0342e+00
2508 +4.136901091e+00 +4.136901091e+00 +2.772869011e+02 +2.772869011e+02 -3.3232e+00 +3.1797e+00 -3.5254e-01 +2.6363e+00 +2.3174e+00 -4.4013e+00 -1.2913e+00 -1.2240e+00 -1.6755e+00 +3.3497e+00 -1.3874e+00 +8.8544e-01 -1.3086e+00 +1.4923e+00 +4.2007e+00 -3.6791e+00 +3.3547e+00 +9.4764e-01 +2.9376e+00 -3.0351e+00
