% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.647212407e+03 +1.647212407e+03 +2.647212407e+03 +2.647212407e+03
488 +1.443394732e+03 +1.443394732e+03 +2.443394732e+03 +2.443394732e+03
534 +1.389326995e+03 +1.389326995e+03 +2.389326995e+03 +2.389326995e+03
544 +1.375987649e+03 +1.375987649e+03 +2.375987649e+03 +2.375987649e+03
550 +1.301837631e+03 +1.301837631e+03 +2.301837631e+03 +2.301837631e+03
578 +1.246613656e+03 +1.246613656e+03 +2.246613656e+03 +2.246613656e+03
594 +1.211073642e+03 +1.211073642e+03 +2.211073642e+03 +2.211073642e+03
605 +1.135957996e+03 +1.135957996e+03 +2.135957996e+03 +2.135957996e+03
612 +1.040343163e+03 +1.040343163e+03 +2.040343163e+03 +2.040343163e+03
620 +9.926114077e+02 +9.926114077e+02 +1.992611408e+03 +1.992611408e+03
638 +8.683743477e+02 +8.683743477e+02 +1.868374348e+03 +1.868374348e+03
649 +8.456151606e+02 +8.456151606e+02 +1.845615161e+03 +1.845615161e+03
682 +7.666152007e+02 +7.666152007e+02 +1.766615201e+03 +1.766615201e+03
704 +7.057934293e+02 +7.057934293e+02 +1.705793429e+03 +1.705793429e+03
726 +6.657459539e+02 +6.657459539e+02 +1.665745954e+03 +1.665745954e+03
748 +6.103365119e+02 +6.103365119e+02 +1.610336512e+03 +1.610336512e+03
792 +5.702648493e+02 +5.702648493e+02 +1.570264849e+03 +1.570264849e+03
946 +5.509039861e+02 +5.509039861e+02 +1.550903986e+03 +1.550903986e+03
1166 +4.989910595e+02 +4.989910595e+02 +1.498991059e+03 +1.498991059e+03
1201 +4.851279687e+02 +4.851279687e+02 +1.485127969e+03 +1.485127969e+03
1210 +4.484866748e+02 +4.484866748e+02 +1.448486675e+03 +1.448486675e+03
1386 +4.453572073e+02 +4.453572073e+02 +1.445357207e+03 +1.445357207e+03
1411 +4.143534850e+02 +4.143534850e+02 +1.414353485e+03 +1.414353485e+03
1682 +3.401218628e+02 +3.401218628e+02 +1.340121863e+03 +1.340121863e+03
3139 +3.309657570e+02 +3.309657570e+02 +1.330965757e+03 +1.330965757e+03
5631 +3.233341801e+02 +3.233341801e+02 +1.323334180e+03 +1.323334180e+03
8712 +2.985247262e+02 +2.985247262e+02 +1.298524726e+03 +1.298524726e+03
12716 +2.946008015e+02 +2.946008015e+02 +1.294600801e+03 +1.294600801e+03
12750 +2.804943568e+02 +2.804943568e+02 +1.280494357e+03 +1.280494357e+03
12782 +2.741246230e+02 +2.741246230e+02 +1.274124623e+03 +1.274124623e+03
12870 +2.587319759e+02 +2.587319759e+02 +1.258731976e+03 +1.258731976e+03
12892 +2.496781004e+02 +2.496781004e+02 +1.249678100e+03 +1.249678100e+03
12936 +2.373342048e+02 +2.373342048e+02 +1.237334205e+03 +1.237334205e+03
12980 +2.105076183e+02 +2.105076183e+02 +1.210507618e+03 +1.210507618e+03
13002 +2.064733895e+02 +2.064733895e+02 +1.206473390e+03 +1.206473390e+03
13024 +1.925663458e+02 +1.925663458e+02 +1.192566346e+03 +1.192566346e+03
