% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.275825074e+007 +3.275825074e+007 +3.275762963e+007 +3.275762963e+007 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
91 +2.251945956e+007 +2.251945956e+007 +2.251883845e+007 +2.251883845e+007 -2.3062e+000 +3.9046e+000 -9.2450e-001 -9.3070e-002 -1.3008e-001
94 +1.901124926e+007 +1.901124926e+007 +1.901062815e+007 +1.901062815e+007 -1.6075e+000 +4.8179e+000 -1.6124e+000 -5.4580e-001 +3.4174e-001
112 +1.403607022e+007 +1.403607022e+007 +1.403544911e+007 +1.403544911e+007 +1.3320e+000 +3.9107e+000 -8.7263e-001 -5.2649e-001 -8.6433e-001
113 +8.755324674e+006 +8.755324674e+006 +8.754703564e+006 +8.754703564e+006 -2.2489e+000 +3.7780e+000 -1.4591e+000 -1.4161e+000 -5.6434e-001
132 +8.471054172e+006 +8.471054172e+006 +8.470433062e+006 +8.470433062e+006 -1.2496e+000 +3.7097e+000 -1.2903e+000 -6.0297e-001 -6.8483e-001
140 +7.126833592e+006 +7.126833592e+006 +7.126212482e+006 +7.126212482e+006 -1.3737e+000 +4.0484e+000 -1.7891e+000 -8.2039e-001 -7.7151e-001
149 +4.576600199e+006 +4.576600199e+006 +4.575979089e+006 +4.575979089e+006 -1.5329e+000 +4.7746e+000 -1.1826e+000 -1.8696e+000 -4.6166e-001
151 +1.873981452e+006 +1.873981452e+006 +1.873360342e+006 +1.873360342e+006 -2.0942e+000 +4.2707e+000 -9.7326e-001 -2.7494e+000 -1.3651e+000
178 +1.833420255e+006 +1.833420255e+006 +1.832799145e+006 +1.832799145e+006 -6.2824e-001 +3.3202e+000 -1.5762e-001 -2.5471e+000 -8.9544e-001
180 +9.781685498e+005 +9.781685498e+005 +9.775474398e+005 +9.775474398e+005 -9.4720e-001 +4.1132e+000 -1.1170e+000 -2.4335e+000 -1.6969e+000
264 +8.322124630e+005 +8.322124630e+005 +8.315913530e+005 +8.315913530e+005 -6.2520e-001 +3.8262e+000 -1.0353e+000 -4.1682e+000 -5.7889e-001
414 +1.318586206e+005 +1.318586206e+005 +1.312375106e+005 +1.312375106e+005 -9.9188e-001 +4.5831e+000 -1.4414e+000 -3.4451e+000 -1.1350e+000
432 +2.357225313e+004 +2.357225313e+004 +2.295114313e+004 +2.295114313e+004 -1.1124e+000 +4.4105e+000 -2.4550e+000 -3.0943e+000 -2.0144e+000
645 +1.201026060e+004 +1.201026060e+004 +1.138915060e+004 +1.138915060e+004 -1.2074e+000 +4.5846e+000 -3.1017e+000 -2.7788e+000 -2.4339e+000
759 +1.026770792e+004 +1.026770792e+004 +9.646597918e+003 +9.646597918e+003 -1.2768e+000 +4.5344e+000 -3.2044e+000 -2.8075e+000 -2.4250e+000
830 +5.030052265e+003 +5.030052265e+003 +4.408942265e+003 +4.408942265e+003 -1.1898e+000 +4.5542e+000 -3.2804e+000 -2.8104e+000 -2.4074e+000
836 +2.299512848e+003 +2.299512848e+003 +1.678402848e+003 +1.678402848e+003 -1.2106e+000 +4.5690e+000 -3.1933e+000 -2.7879e+000 -2.3499e+000
858 +9.248801132e+002 +9.248801132e+002 +3.037701132e+002 +3.037701132e+002 -1.1872e+000 +4.6142e+000 -3.2426e+000 -2.8087e+000 -2.3525e+000
1028 +6.752194687e+002 +6.752194687e+002 +5.410946874e+001 +5.410946874e+001 -1.1895e+000 +4.5910e+000 -3.1421e+000 -2.8291e+000 -2.3084e+000
1089 +6.265106908e+002 +6.265106908e+002 +5.400690843e+000 +5.400690843e+000 -1.2187e+000 +4.5747e+000 -3.2114e+000 -2.8255e+000 -2.3473e+000
1100 +3.233953709e+002 +3.233953709e+002 -2.977146291e+002 -2.977146291e+002 -1.2052e+000 +4.5974e+000 -3.2389e+000 -2.8096e+000 -2.3786e+000
1144 +1.405810671e+002 +1.405810671e+002 -4.805289329e+002 -4.805289329e+002 -1.2078e+000 +4.5938e+000 -3.2103e+000 -2.8179e+000 -2.3479e+000
