% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.143844717e+002 +1.143844717e+002 +1.502844717e+002 +1.502844717e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000
118 +6.856534168e+001 +6.856534168e+001 +1.044653417e+002 +1.044653417e+002 -3.2106e-001 -1.4925e+000 -1.1927e+000
147 +6.333065349e+001 +6.333065349e+001 +9.923065349e+001 +9.923065349e+001 -9.4070e-001 -1.8465e-001 -1.4562e+000
211 +5.959735312e+001 +5.959735312e+001 +9.549735312e+001 +9.549735312e+001 -3.9752e-002 +6.1410e-001 -1.5480e+000
249 +5.300238674e+001 +5.300238674e+001 +8.890238674e+001 +8.890238674e+001 +8.8569e-001 +1.1065e+000 -1.2665e+000
259 +4.354375158e+001 +4.354375158e+001 +7.944375158e+001 +7.944375158e+001 -1.4299e-001 +1.5303e+000 -1.1125e+000
266 +4.257738350e+001 +4.257738350e+001 +7.847738350e+001 +7.847738350e+001 +5.4592e-001 -7.4469e-001 -3.0930e-001
319 +3.305824211e+001 +3.305824211e+001 +6.895824211e+001 +6.895824211e+001 +1.1196e+000 +6.1914e-001 -3.0101e-001
354 +2.709100753e+001 +2.709100753e+001 +6.299100753e+001 +6.299100753e+001 +8.7177e-001 +1.7058e+000 -3.4680e-001
373 +2.629793082e+001 +2.629793082e+001 +6.219793082e+001 +6.219793082e+001 +1.6298e+000 +1.0789e+000 -6.1104e-002
443 +2.497089023e+001 +2.497089023e+001 +6.087089023e+001 +6.087089023e+001 +1.5919e+000 -1.2470e+000 +7.9428e-001
460 +1.869712231e+001 +1.869712231e+001 +5.459712231e+001 +5.459712231e+001 +2.5592e+000 -1.8517e-001 +9.7782e-001
470 +7.226310588e+000 +7.226310588e+000 +4.312631059e+001 +4.312631059e+001 +1.6083e+000 +8.1430e-001 +1.2984e+000
564 +4.906194549e+000 +4.906194549e+000 +4.080619455e+001 +4.080619455e+001 +1.9354e+000 +1.0429e+000 +1.5314e+000
576 +3.943727530e+000 +3.943727530e+000 +3.984372753e+001 +3.984372753e+001 +1.8554e+000 +1.0596e+000 +1.6547e+000
623 +3.513944672e+000 +3.513944672e+000 +3.941394467e+001 +3.941394467e+001 +2.3725e+000 +3.9559e-001 +1.9773e+000
632 +1.651965308e+000 +1.651965308e+000 +3.755196531e+001 +3.755196531e+001 +2.1800e+000 +1.0761e+000 +2.0001e+000
646 +1.294523668e+000 +1.294523668e+000 +3.719452367e+001 +3.719452367e+001 +2.6818e+000 +1.2586e+000 +2.1513e+000
708 +7.273692841e-001 +7.273692841e-001 +3.662736928e+001 +3.662736928e+001 +2.5305e+000 +1.0338e+000 +2.2409e+000
753 +6.406477930e-001 +6.406477930e-001 +3.654064779e+001 +3.654064779e+001 +2.8921e+000 +1.1810e+000 +2.3786e+000
882 +3.061806312e-001 +3.061806312e-001 +3.620618063e+001 +3.620618063e+001 +2.9931e+000 +8.0438e-001 +2.5845e+000
943 +2.354582583e-001 +2.354582583e-001 +3.613545826e+001 +3.613545826e+001 +2.9620e+000 +7.9733e-001 +2.6157e+000
995 +1.466346667e-001 +1.466346667e-001 +3.604663467e+001 +3.604663467e+001 +2.9318e+000 +1.0270e+000 +2.5627e+000
1130 +1.278440874e-001 +1.278440874e-001 +3.602784409e+001 +3.602784409e+001 +2.9246e+000 +9.2091e-001 +2.6001e+000
1131 +1.034353903e-001 +1.034353903e-001 +3.600343539e+001 +3.600343539e+001 +2.8980e+000 +9.0679e-001 +2.6078e+000
1195 +8.930632620e-002 +8.930632620e-002 +3.598930633e+001 +3.598930633e+001 +2.8564e+000 +9.2576e-001 +2.5830e+000
1201 +7.828173810e-002 +7.828173810e-002 +3.597828174e+001 +3.597828174e+001 +2.7291e+000 +1.0342e+000 +2.5141e+000
1231 +4.446842285e-002 +4.446842285e-002 +3.594446842e+001 +3.594446842e+001 +2.8783e+000 +1.0084e+000 +2.5986e+000
1266 +3.346878362e-002 +3.346878362e-002 +3.593346878e+001 +3.593346878e+001 +2.8013e+000 +1.0800e+000 +2.5474e+000
1282 +8.808509811e-003 +8.808509811e-003 +3.590880851e+001 +3.590880851e+001 +2.7522e+000 +1.1160e+000 +2.5543e+000
1346 +7.840601232e-003 +7.840601232e-003 +3.590784060e+001 +3.590784060e+001 +2.7856e+000 +1.1024e+000 +2.5672e+000
1350 +5.399114260e-003 +5.399114260e-003 +3.590539911e+001 +3.590539911e+001 +2.7979e+000 +1.0926e+000 +2.5780e+000
1454 +2.216566612e-003 +2.216566612e-003 +3.590221657e+001 +3.590221657e+001 +2.7826e+000 +1.1013e+000 +2.5842e+000
1495 +1.092461504e-003 +1.092461504e-003 +3.590109246e+001 +3.590109246e+001 +2.7923e+000 +1.1029e+000 +2.5869e+000
1547 +2.386849599e-004 +2.386849599e-004 +3.590023868e+001 +3.590023868e+001 +2.7819e+000 +1.1156e+000 +2.5841e+000
2016 +1.722217676e-004 +1.722217676e-004 +3.590017222e+001 +3.590017222e+001 +2.7824e+000 +1.1105e+000 +2.5851e+000
2028 +1.581828261e-004 +1.581828261e-004 +3.590015818e+001 +3.590015818e+001 +2.7815e+000 +1.1114e+000 +2.5847e+000
2050 +7.159588663e-005 +7.159588663e-005 +3.590007160e+001 +3.590007160e+001 +2.7838e+000 +1.1103e+000 +2.5874e+000
2061 +6.529377160e-005 +6.529377160e-005 +3.590006529e+001 +3.590006529e+001 +2.7823e+000 +1.1121e+000 +2.5860e+000
2070 +2.776540640e-005 +2.776540640e-005 +3.590002777e+001 +3.590002777e+001 +2.7812e+000 +1.1130e+000 +2.5862e+000
2159 +1.053620217e-005 +1.053620217e-005 +3.590001054e+001 +3.590001054e+001 +2.7822e+000 +1.1136e+000 +2.5870e+000
2380 +9.231863004e-006 +9.231863004e-006 +3.590000923e+001 +3.590000923e+001 +2.7823e+000 +1.1125e+000 +2.5873e+000
2466 +7.507718742e-006 +7.507718742e-006 +3.590000751e+001 +3.590000751e+001 +2.7820e+000 +1.1128e+000 +2.5871e+000
2489 +7.385196113e-006 +7.385196113e-006 +3.590000739e+001 +3.590000739e+001 +2.7822e+000 +1.1130e+000 +2.5871e+000
2532 +1.384869812e-006 +1.384869812e-006 +3.590000138e+001 +3.590000138e+001 +2.7817e+000 +1.1136e+000 +2.5871e+000
2653 +9.607238880e-007 +9.607238880e-007 +3.590000096e+001 +3.590000096e+001 +2.7815e+000 +1.1134e+000 +2.5871e+000
2659 +9.238799876e-007 +9.238799876e-007 +3.590000092e+001 +3.590000092e+001 +2.7816e+000 +1.1134e+000 +2.5871e+000
2689 +8.980089277e-007 +8.980089277e-007 +3.590000090e+001 +3.590000090e+001 +2.7816e+000 +1.1134e+000 +2.5871e+000
2711 +8.891868362e-007 +8.891868362e-007 +3.590000089e+001 +3.590000089e+001 +2.7816e+000 +1.1134e+000 +2.5871e+000
2732 +8.549447728e-007 +8.549447728e-007 +3.590000085e+001 +3.590000085e+001 +2.7816e+000 +1.1134e+000 +2.5871e+000
2736 +7.627278293e-007 +7.627278293e-007 +3.590000076e+001 +3.590000076e+001 +2.7816e+000 +1.1135e+000 +2.5871e+000
2738 +4.569910672e-007 +4.569910672e-007 +3.590000046e+001 +3.590000046e+001 +2.7817e+000 +1.1134e+000 +2.5872e+000
2776 +1.765633044e-007 +1.765633044e-007 +3.590000018e+001 +3.590000018e+001 +2.7817e+000 +1.1135e+000 +2.5872e+000
2813 +1.535622758e-007 +1.535622758e-007 +3.590000015e+001 +3.590000015e+001 +2.7816e+000 +1.1136e+000 +2.5872e+000
2846 +5.421080829e-008 +5.421080829e-008 +3.590000005e+001 +3.590000005e+001 +2.7816e+000 +1.1136e+000 +2.5872e+000
2896 +5.355844479e-008 +5.355844479e-008 +3.590000005e+001 +3.590000005e+001 +2.7816e+000 +1.1135e+000 +2.5872e+000
2910 +2.142801492e-008 +2.142801492e-008 +3.590000002e+001 +3.590000002e+001 +2.7816e+000 +1.1136e+000 +2.5872e+000
2942 +1.814397876e-008 +1.814397876e-008 +3.590000002e+001 +3.590000002e+001 +2.7816e+000 +1.1136e+000 +2.5872e+000
2985 +1.202490552e-008 +1.202490552e-008 +3.590000001e+001 +3.590000001e+001 +2.7816e+000 +1.1136e+000 +2.5872e+000
6675 +8.587903721e-009 +8.587903721e-009 +3.590000001e+001 +3.590000001e+001 +2.7816e+000 +1.1136e+000 +2.5872e+000
% function evaluation | noise-free fitness - Fopt (3.137000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.057820710e+001 +6.057820710e+001 +9.194820710e+001 +9.194820710e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000
90 +5.194256320e+001 +5.194256320e+001 +8.331256320e+001 +8.331256320e+001 -6.8937e-002 +3.3022e+000 -1.7624e-001
96 +3.782741075e+001 +3.782741075e+001 +6.919741075e+001 +6.919741075e+001 +1.3631e+000 +2.8440e+000 -2.0986e+000
109 +3.655019010e+001 +3.655019010e+001 +6.792019010e+001 +6.792019010e+001 +6.6849e-002 +2.6782e+000 -9.8725e-001
115 +1.937438555e+001 +1.937438555e+001 +5.074438555e+001 +5.074438555e+001 -7.0041e-001 +1.9739e+000 -1.3689e+000
116 +1.577533804e+001 +1.577533804e+001 +4.714533804e+001 +4.714533804e+001 -7.2312e-001 +1.8200e+000 -2.2945e+000
117 +2.836378099e+000 +2.836378099e+000 +3.420637810e+001 +3.420637810e+001 +5.5346e-002 +2.5217e+000 -3.4285e+000
230 +1.913831649e+000 +1.913831649e+000 +3.328383165e+001 +3.328383165e+001 -2.8586e-001 +2.2853e+000 -3.3113e+000
409 +4.399550556e-001 +4.399550556e-001 +3.180995506e+001 +3.180995506e+001 -1.4676e-001 +2.2636e+000 -3.7918e+000
531 +4.030444161e-001 +4.030444161e-001 +3.177304442e+001 +3.177304442e+001 -8.6414e-003 +2.0667e+000 -3.8878e+000
598 +2.663970109e-001 +2.663970109e-001 +3.163639701e+001 +3.163639701e+001 -4.0864e-002 +2.0530e+000 -3.9245e+000
656 +1.466303928e-001 +1.466303928e-001 +3.151663039e+001 +3.151663039e+001 -1.5507e-001 +1.8909e+000 -3.8619e+000
818 +4.325030493e-002 +4.325030493e-002 +3.141325030e+001 +3.141325030e+001 -2.2690e-001 +1.9372e+000 -3.8464e+000
862 +1.534383733e-002 +1.534383733e-002 +3.138534384e+001 +3.138534384e+001 -2.1451e-001 +1.9289e+000 -3.9131e+000
1092 +1.319621737e-002 +1.319621737e-002 +3.138319622e+001 +3.138319622e+001 -2.4674e-001 +1.8982e+000 -3.8696e+000
1109 +1.415647880e-003 +1.415647880e-003 +3.137141565e+001 +3.137141565e+001 -2.6541e-001 +1.9079e+000 -3.8795e+000
1179 +4.913890453e-004 +4.913890453e-004 +3.137049139e+001 +3.137049139e+001 -2.6823e-001 +1.9043e+000 -3.8826e+000
1508 +1.457936729e-004 +1.457936729e-004 +3.137014579e+001 +3.137014579e+001 -2.6935e-001 +1.8969e+000 -3.8835e+000
1551 +8.243694801e-005 +8.243694801e-005 +3.137008244e+001 +3.137008244e+001 -2.7133e-001 +1.8997e+000 -3.8829e+000
1677 +5.395186687e-005 +5.395186687e-005 +3.137005395e+001 +3.137005395e+001 -2.7022e-001 +1.8989e+000 -3.8842e+000
1687 +2.799824869e-005 +2.799824869e-005 +3.137002800e+001 +3.137002800e+001 -2.7154e-001 +1.8967e+000 -3.8832e+000
1713 +8.037005799e-006 +8.037005799e-006 +3.137000804e+001 +3.137000804e+001 -2.7200e-001 +1.8965e+000 -3.8834e+000
1926 +2.936630032e-006 +2.936630032e-006 +3.137000294e+001 +3.137000294e+001 -2.7200e-001 +1.8966e+000 -3.8837e+000
2084 +9.448780069e-007 +9.448780069e-007 +3.137000094e+001 +3.137000094e+001 -2.7189e-001 +1.8971e+000 -3.8840e+000
2122 +5.008677633e-007 +5.008677633e-007 +3.137000050e+001 +3.137000050e+001 -2.7184e-001 +1.8970e+000 -3.8841e+000
2290 +3.810610139e-007 +3.810610139e-007 +3.137000038e+001 +3.137000038e+001 -2.7190e-001 +1.8968e+000 -3.8840e+000
2303 +3.519005709e-007 +3.519005709e-007 +3.137000035e+001 +3.137000035e+001 -2.7185e-001 +1.8969e+000 -3.8841e+000
2346 +1.942794015e-007 +1.942794015e-007 +3.137000019e+001 +3.137000019e+001 -2.7196e-001 +1.8968e+000 -3.8840e+000
2371 +1.857076271e-007 +1.857076271e-007 +3.137000019e+001 +3.137000019e+001 -2.7198e-001 +1.8969e+000 -3.8840e+000
2406 +1.013217137e-007 +1.013217137e-007 +3.137000010e+001 +3.137000010e+001 -2.7198e-001 +1.8968e+000 -3.8840e+000
