% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.283102266e+005 +2.283102266e+005 +2.283461266e+005 +2.283461266e+005 +0.0000e+000 +0.0000e+000
2 +6.873675441e+000 +6.873675441e+000 +4.277367544e+001 +4.277367544e+001 +4.0059e+000 +1.9045e-001
3 +5.624245367e+000 +5.624245367e+000 +4.152424537e+001 +4.152424537e+001 +3.8539e+000 +2.1808e-001
5 +4.151995316e+000 +4.151995316e+000 +4.005199532e+001 +4.005199532e+001 +3.7352e+000 +1.6336e-001
8 +3.633770018e+000 +3.633770018e+000 +3.953377002e+001 +3.953377002e+001 +3.6606e+000 +2.4684e-001
25 +2.780054950e+000 +2.780054950e+000 +3.868005495e+001 +3.868005495e+001 +3.5755e+000 +8.6529e-002
27 +2.550945547e+000 +2.550945547e+000 +3.845094555e+001 +3.845094555e+001 +3.5227e+000 +1.9029e-001
42 +2.063975677e+000 +2.063975677e+000 +3.796397568e+001 +3.796397568e+001 +3.4344e+000 +2.1255e-001
46 +1.299996374e+000 +1.299996374e+000 +3.719999637e+001 +3.719999637e+001 +3.2665e+000 +5.5035e-001
52 +7.460059246e-001 +7.460059246e-001 +3.664600592e+001 +3.664600592e+001 +3.1127e+000 +3.0921e-001
76 +7.244645855e-001 +7.244645855e-001 +3.662446459e+001 +3.662446459e+001 +3.0918e+000 +3.6132e-001
78 +5.442845836e-001 +5.442845836e-001 +3.644428458e+001 +3.644428458e+001 +3.0407e+000 +4.5866e-001
99 +3.744341208e-001 +3.744341208e-001 +3.627443412e+001 +3.627443412e+001 +3.0058e+000 +6.0086e-001
186 +2.881068324e-001 +2.881068324e-001 +3.618810683e+001 +3.618810683e+001 +2.9870e+000 +6.8549e-001
196 +1.163359738e-001 +1.163359738e-001 +3.601633597e+001 +3.601633597e+001 +2.9049e+000 +8.6015e-001
207 +1.588107301e-002 +1.588107301e-002 +3.591588107e+001 +3.591588107e+001 +2.8237e+000 +1.0766e+000
422 +1.624027117e-003 +1.624027117e-003 +3.590162403e+001 +3.590162403e+001 +2.7939e+000 +1.0912e+000
872 +9.746524835e-004 +9.746524835e-004 +3.590097465e+001 +3.590097465e+001 +2.7910e+000 +1.1018e+000
907 +6.627892136e-004 +6.627892136e-004 +3.590066279e+001 +3.590066279e+001 +2.7890e+000 +1.0998e+000
928 +6.599743490e-004 +6.599743490e-004 +3.590065997e+001 +3.590065997e+001 +2.7868e+000 +1.1153e+000
975 +5.151034298e-004 +5.151034298e-004 +3.590051510e+001 +3.590051510e+001 +2.7882e+000 +1.1019e+000
1006 +1.037075943e-004 +1.037075943e-004 +3.590010371e+001 +3.590010371e+001 +2.7843e+000 +1.1096e+000
1009 +4.221525703e-005 +4.221525703e-005 +3.590004222e+001 +3.590004222e+001 +2.7832e+000 +1.1108e+000
1172 +3.058120432e-005 +3.058120432e-005 +3.590003058e+001 +3.590003058e+001 +2.7830e+000 +1.1123e+000
1213 +1.639580677e-005 +1.639580677e-005 +3.590001640e+001 +3.590001640e+001 +2.7824e+000 +1.1136e+000
1260 +5.894086875e-006 +5.894086875e-006 +3.590000589e+001 +3.590000589e+001 +2.7821e+000 +1.1125e+000
1413 +5.640124428e-006 +5.640124428e-006 +3.590000564e+001 +3.590000564e+001 +2.7821e+000 +1.1127e+000
1419 +1.820273319e-006 +1.820273319e-006 +3.590000182e+001 +3.590000182e+001 +2.7819e+000 +1.1132e+000
1550 +1.926309423e-007 +1.926309423e-007 +3.590000019e+001 +3.590000019e+001 +2.7817e+000 +1.1135e+000
1865 +9.860129069e-008 +9.860129069e-008 +3.590000010e+001 +3.590000010e+001 +2.7817e+000 +1.1136e+000
1890 +4.704859435e-008 +4.704859435e-008 +3.590000005e+001 +3.590000005e+001 +2.7816e+000 +1.1136e+000
2049 +2.878119432e-008 +2.878119432e-008 +3.590000003e+001 +3.590000003e+001 +2.7816e+000 +1.1136e+000
5314 +1.805594962e-008 +1.805594962e-008 +3.590000002e+001 +3.590000002e+001 +2.7816e+000 +1.1136e+000
5473 +1.090344171e-008 +1.090344171e-008 +3.590000001e+001 +3.590000001e+001 +2.7816e+000 +1.1136e+000
5600 +5.819046578e-009 +5.819046578e-009 +3.590000001e+001 +3.590000001e+001 +2.7816e+000 +1.1136e+000
% function evaluation | noise-free fitness - Fopt (3.137000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.213706503e+004 +1.213706503e+004 +1.216843503e+004 +1.216843503e+004 +0.0000e+000 +0.0000e+000
2 +6.992037761e+000 +6.992037761e+000 +3.836203776e+001 +3.836203776e+001 +4.5162e-001 +3.3039e+000
3 +5.003005721e+000 +5.003005721e+000 +3.637300572e+001 +3.637300572e+001 +2.6790e-001 +3.1824e+000
9 +4.390909615e+000 +4.390909615e+000 +3.576090961e+001 +3.576090961e+001 +1.8697e-001 +3.2599e+000
12 +3.535196901e+000 +3.535196901e+000 +3.490519690e+001 +3.490519690e+001 +1.3863e-001 +3.0784e+000
25 +2.305411250e+000 +2.305411250e+000 +3.367541125e+001 +3.367541125e+001 -9.3999e-002 +3.1347e+000
39 +1.949652199e+000 +1.949652199e+000 +3.331965220e+001 +3.331965220e+001 -1.0810e-001 +3.0536e+000
58 +1.171706981e+000 +1.171706981e+000 +3.254170698e+001 +3.254170698e+001 -1.4755e-001 +2.7337e+000
68 +5.538723455e-001 +5.538723455e-001 +3.192387235e+001 +3.192387235e+001 -2.1769e-001 +2.5169e+000
157 +3.974504692e-001 +3.974504692e-001 +3.176745047e+001 +3.176745047e+001 -2.7856e-001 +2.4811e+000
186 +1.922067620e-001 +1.922067620e-001 +3.156220676e+001 +3.156220676e+001 -1.6656e-001 +2.0459e+000
200 +7.913669389e-002 +7.913669389e-002 +3.144913669e+001 +3.144913669e+001 -1.9916e-001 +1.9232e+000
225 +6.636323470e-002 +6.636323470e-002 +3.143636323e+001 +3.143636323e+001 -2.7545e-001 +2.1048e+000
270 +8.586896562e-003 +8.586896562e-003 +3.137858690e+001 +3.137858690e+001 -2.5472e-001 +1.9268e+000
486 +8.471546180e-003 +8.471546180e-003 +3.137847155e+001 +3.137847155e+001 -2.6001e-001 +1.9426e+000
501 +4.570457242e-003 +4.570457242e-003 +3.137457046e+001 +3.137457046e+001 -2.5636e-001 +1.8935e+000
512 +3.094707917e-004 +3.094707917e-004 +3.137030947e+001 +3.137030947e+001 -2.6821e-001 +1.8960e+000
618 +1.556748976e-004 +1.556748976e-004 +3.137015567e+001 +3.137015567e+001 -2.7032e-001 +1.9013e+000
677 +5.507988387e-005 +5.507988387e-005 +3.137005508e+001 +3.137005508e+001 -2.7068e-001 +1.8972e+000
