% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.538036525e+08 +2.538036525e+08 +2.538030314e+08 +2.538030314e+08 +0.0000e+00 +0.0000e+00
4 +2.487312546e+08 +2.487312546e+08 +2.487306335e+08 +2.487306335e+08 -1.8309e+00 +9.9911e-03
13 +2.446453111e+08 +2.446453111e+08 +2.446446900e+08 +2.446446900e+08 -1.9382e+00 +2.1956e-02
26 +2.266804608e+08 +2.266804608e+08 +2.266798397e+08 +2.266798397e+08 -1.6067e+00 +7.9051e-02
30 +1.684395558e+08 +1.684395558e+08 +1.684389347e+08 +1.684389347e+08 -2.1970e+00 +2.9238e-01
46 +1.283727114e+08 +1.283727114e+08 +1.283720903e+08 +1.283720903e+08 -1.4770e+00 +4.8559e-01
48 +2.336142012e+07 +2.336142012e+07 +2.336079901e+07 +2.336079901e+07 -1.9300e+00 +1.5630e+00
68 +1.278954318e+04 +1.278954318e+04 +1.216843318e+04 +1.216843318e+04 -1.6296e+00 +3.8237e+00
113 +5.555225568e+03 +5.555225568e+03 +4.934115568e+03 +4.934115568e+03 -1.8619e+00 +3.8778e+00
131 +1.795604159e+03 +1.795604159e+03 +1.174494159e+03 +1.174494159e+03 -1.0258e+00 +4.0329e+00
285 +4.439060006e+02 +4.439060006e+02 -1.772039994e+02 -1.772039994e+02 -1.1651e+00 +4.0109e+00
294 +3.636502093e+00 +3.636502093e+00 -6.174734979e+02 -6.174734979e+02 -5.0768e-01 +3.9950e+00
520 +8.336347325e-01 +8.336347325e-01 -6.202763653e+02 -6.202763653e+02 -1.1562e+00 +3.9888e+00
704 +2.040982249e-01 +2.040982249e-01 -6.209059018e+02 -6.209059018e+02 -8.6233e-01 +3.9918e+00
710 +1.962851445e-01 +1.962851445e-01 -6.209137149e+02 -6.209137149e+02 -9.7249e-01 +3.9912e+00
742 +6.523598657e-02 +6.523598657e-02 -6.210447640e+02 -6.210447640e+02 -9.8798e-01 +3.9910e+00
770 +1.793174500e-02 +1.793174500e-02 -6.210920683e+02 -6.210920683e+02 -9.6388e-01 +3.9910e+00
870 +2.298803518e-03 +2.298803518e-03 -6.211077012e+02 -6.211077012e+02 -8.6671e-01 +3.9914e+00
895 +1.527813326e-04 +1.527813326e-04 -6.211098472e+02 -6.211098472e+02 -8.8221e-01 +3.9912e+00
1672 +1.401978554e-04 +1.401978554e-04 -6.211098598e+02 -6.211098598e+02 -8.8030e-01 +3.9913e+00
1690 +9.032574894e-05 +9.032574894e-05 -6.211099097e+02 -6.211099097e+02 -8.8501e-01 +3.9912e+00
1709 +1.019062188e-05 +1.019062188e-05 -6.211099898e+02 -6.211099898e+02 -8.9119e-01 +3.9912e+00
1772 +6.562963904e-06 +6.562963904e-06 -6.211099934e+02 -6.211099934e+02 -8.9407e-01 +3.9912e+00
1882 +1.231921374e-06 +1.231921374e-06 -6.211099988e+02 -6.211099988e+02 -8.9089e-01 +3.9912e+00
2073 +5.893140269e-07 +5.893140269e-07 -6.211099994e+02 -6.211099994e+02 -8.9138e-01 +3.9912e+00
2225 +2.084080961e-07 +2.084080961e-07 -6.211099998e+02 -6.211099998e+02 -8.9244e-01 +3.9912e+00
2420 +1.513080861e-08 +1.513080861e-08 -6.211100000e+02 -6.211100000e+02 -8.9194e-01 +3.9912e+00
2596 +7.357812137e-09 +7.357812137e-09 -6.211100000e+02 -6.211100000e+02 -8.9192e-01 +3.9912e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.881702870e+08 +2.881702870e+08 +2.881700322e+08 +2.881700322e+08 +0.0000e+00 +0.0000e+00
71 +9.220078213e+07 +9.220078213e+07 +9.220052731e+07 +9.220052731e+07 +5.2267e+00 -4.2920e+00
90 +5.853725228e+07 +5.853725228e+07 +5.853699746e+07 +5.853699746e+07 +6.5624e+00 -3.8128e+00
98 +5.632001285e+07 +5.632001285e+07 +5.631975803e+07 +5.631975803e+07 +1.1620e+01 -3.7439e+00
102 +5.495518590e+07 +5.495518590e+07 +5.495493108e+07 +5.495493108e+07 +1.1228e+01 -3.6524e+00
113 +2.986083360e+07 +2.986083360e+07 +2.986057878e+07 +2.986057878e+07 +1.5441e+01 -1.7037e+00
134 +3.513908409e+05 +3.513908409e+05 +3.511360209e+05 +3.511360209e+05 +6.8713e+00 +4.3536e+00
139 +1.473366391e+05 +1.473366391e+05 +1.470818191e+05 +1.470818191e+05 +7.2968e+00 +3.3770e+00
159 +2.075353394e+04 +2.075353394e+04 +2.049871394e+04 +2.049871394e+04 +3.8728e+01 +3.9005e+00
248 +2.086583565e+03 +2.086583565e+03 +1.831763565e+03 +1.831763565e+03 +4.9417e+01 +3.7603e+00
658 +1.689340766e+03 +1.689340766e+03 +1.434520766e+03 +1.434520766e+03 +4.4841e+01 +3.7611e+00
684 +1.325885733e+03 +1.325885733e+03 +1.071065733e+03 +1.071065733e+03 +4.0056e+01 +3.7635e+00
708 +8.472147735e+02 +8.472147735e+02 +5.923947735e+02 +5.923947735e+02 +3.0780e+01 +3.7500e+00
746 +4.205264530e+02 +4.205264530e+02 +1.657064530e+02 +1.657064530e+02 +2.3720e+01 +3.7654e+00
758 +2.303140007e+02 +2.303140007e+02 -2.450599930e+01 -2.450599930e+01 +1.8143e+01 +3.7656e+00
786 +1.780724411e+02 +1.780724411e+02 -7.674755886e+01 -7.674755886e+01 +1.0310e+01 +3.7492e+00
792 +1.689251169e+02 +1.689251169e+02 -8.589488314e+01 -8.589488314e+01 +1.5890e+01 +3.7562e+00
819 +1.276979891e+02 +1.276979891e+02 -1.271220109e+02 -1.271220109e+02 +9.2606e+00 +3.7707e+00
842 +1.089366737e+02 +1.089366737e+02 -1.458833263e+02 -1.458833263e+02 +1.4174e+01 +3.7605e+00
856 +6.310876814e+01 +6.310876814e+01 -1.917112319e+02 -1.917112319e+02 +9.6062e+00 +3.7554e+00
870 +5.920809159e+01 +5.920809159e+01 -1.956119084e+02 -1.956119084e+02 +5.3596e+00 +3.7683e+00
873 +3.153621654e+01 +3.153621654e+01 -2.232837835e+02 -2.232837835e+02 +8.9700e+00 +3.7628e+00
902 +1.324787901e+01 +1.324787901e+01 -2.415721210e+02 -2.415721210e+02 +7.0691e+00 +3.7623e+00
937 +1.023360900e+01 +1.023360900e+01 -2.445863910e+02 -2.445863910e+02 +6.6275e+00 +3.7622e+00
989 +7.239891480e+00 +7.239891480e+00 -2.475801085e+02 -2.475801085e+02 +5.0595e+00 +3.7585e+00
1000 +5.692191679e+00 +5.692191679e+00 -2.491278083e+02 -2.491278083e+02 +6.0431e+00 +3.7602e+00
1023 +3.126145329e+00 +3.126145329e+00 -2.516938547e+02 -2.516938547e+02 +2.6305e+00 +3.7554e+00
1025 +2.609984321e-01 +2.609984321e-01 -2.545590016e+02 -2.545590016e+02 +4.1769e+00 +3.7605e+00
1164 +2.044890514e-02 +2.044890514e-02 -2.547995511e+02 -2.547995511e+02 +3.7543e+00 +3.7607e+00
1383 +7.530767174e-03 +7.530767174e-03 -2.548124692e+02 -2.548124692e+02 +3.8251e+00 +3.7608e+00
1451 +7.000979612e-03 +7.000979612e-03 -2.548129990e+02 -2.548129990e+02 +3.8014e+00 +3.7609e+00
1465 +3.014722266e-03 +3.014722266e-03 -2.548169853e+02 -2.548169853e+02 +3.7608e+00 +3.7609e+00
1466 +4.814595452e-04 +4.814595452e-04 -2.548195185e+02 -2.548195185e+02 +3.7593e+00 +3.7608e+00
1508 +4.761315290e-04 +4.761315290e-04 -2.548195239e+02 -2.548195239e+02 +3.7514e+00 +3.7608e+00
1557 +3.165999103e-04 +3.165999103e-04 -2.548196834e+02 -2.548196834e+02 +3.7475e+00 +3.7608e+00
1634 +1.499885223e-04 +1.499885223e-04 -2.548198500e+02 -2.548198500e+02 +3.7414e+00 +3.7608e+00
1637 +4.522896941e-05 +4.522896941e-05 -2.548199548e+02 -2.548199548e+02 +3.7409e+00 +3.7608e+00
1653 +7.358321596e-06 +7.358321596e-06 -2.548199926e+02 -2.548199926e+02 +3.7406e+00 +3.7608e+00
1872 +6.234954895e-06 +6.234954895e-06 -2.548199938e+02 -2.548199938e+02 +3.7427e+00 +3.7608e+00
1879 +5.373138805e-06 +5.373138805e-06 -2.548199946e+02 -2.548199946e+02 +3.7422e+00 +3.7608e+00
1892 +4.481698340e-06 +4.481698340e-06 -2.548199955e+02 -2.548199955e+02 +3.7426e+00 +3.7608e+00
1976 +2.133329957e-06 +2.133329957e-06 -2.548199979e+02 -2.548199979e+02 +3.7421e+00 +3.7608e+00
2041 +2.071780557e-06 +2.071780557e-06 -2.548199979e+02 -2.548199979e+02 +3.7407e+00 +3.7608e+00
2043 +2.406966928e-07 +2.406966928e-07 -2.548199998e+02 -2.548199998e+02 +3.7406e+00 +3.7608e+00
2066 +1.315848976e-07 +1.315848976e-07 -2.548199999e+02 -2.548199999e+02 +3.7411e+00 +3.7608e+00
2256 +7.775125255e-08 +7.775125255e-08 -2.548199999e+02 -2.548199999e+02 +3.7409e+00 +3.7608e+00
2277 +2.201895200e-08 +2.201895200e-08 -2.548200000e+02 -2.548200000e+02 +3.7409e+00 +3.7608e+00
2293 +1.998697030e-08 +1.998697030e-08 -2.548200000e+02 -2.548200000e+02 +3.7409e+00 +3.7608e+00
2401 +1.608208322e-08 +1.608208322e-08 -2.548200000e+02 -2.548200000e+02 +3.7407e+00 +3.7608e+00
2524 +9.923240896e-09 +9.923240896e-09 -2.548200000e+02 -2.548200000e+02 +3.7408e+00 +3.7608e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.170257328e+08 +1.170257328e+08 +1.170257894e+08 +1.170257894e+08 +0.0000e+00 +0.0000e+00
91 +1.097861218e+08 +1.097861218e+08 +1.097861785e+08 +1.097861785e+08 +7.3391e+00 -2.9439e+00
103 +9.769009424e+07 +9.769009424e+07 +9.769015085e+07 +9.769015085e+07 +8.5081e+00 -3.5406e+00
106 +4.044293639e+07 +4.044293639e+07 +4.044299300e+07 +4.044299300e+07 +7.2405e+00 -3.9978e+00
115 +2.179795373e+07 +2.179795373e+07 +2.179801034e+07 +2.179801034e+07 +7.4492e+00 -5.0082e+00
117 +1.510543253e+07 +1.510543253e+07 +1.510548914e+07 +1.510548914e+07 +7.3498e+00 -1.5662e+01
120 +3.521112200e+06 +3.521112200e+06 +3.521168810e+06 +3.521168810e+06 +8.3383e+00 -9.1769e+00
123 +2.432404981e+05 +2.432404981e+05 +2.432971081e+05 +2.432971081e+05 +8.1873e+00 -1.0799e+01
132 +1.281564918e+05 +1.281564918e+05 +1.282131018e+05 +1.282131018e+05 +8.0167e+00 -1.1738e+01
154 +1.675081305e+04 +1.675081305e+04 +1.680742305e+04 +1.680742305e+04 +7.7418e+00 -1.0918e+01
229 +2.925006932e+02 +2.925006932e+02 +3.491106932e+02 +3.491106932e+02 +8.4296e+00 -1.1593e+01
431 +2.249054532e+02 +2.249054532e+02 +2.815154532e+02 +2.815154532e+02 +8.0473e+00 -1.1313e+01
532 +2.070488689e+02 +2.070488689e+02 +2.636588689e+02 +2.636588689e+02 +7.6054e+00 -1.0977e+01
879 +2.039345944e+02 +2.039345944e+02 +2.605445944e+02 +2.605445944e+02 +7.5225e+00 -1.0914e+01
30090 +1.995173823e+02 +1.995173823e+02 +2.561273823e+02 +2.561273823e+02 +7.3999e+00 -1.0820e+01
54611 +1.949784789e+02 +1.949784789e+02 +2.515884789e+02 +2.515884789e+02 +7.2712e+00 -1.0723e+01
82559 +1.905409398e+02 +1.905409398e+02 +2.471509398e+02 +2.471509398e+02 +7.1436e+00 -1.0626e+01
112499 +1.862060691e+02 +1.862060691e+02 +2.428160691e+02 +2.428160691e+02 +7.0181e+00 -1.0531e+01
138259 +1.819599473e+02 +1.819599473e+02 +2.385699473e+02 +2.385699473e+02 +6.8936e+00 -1.0436e+01
167736 +1.778275916e+02 +1.778275916e+02 +2.344375916e+02 +2.344375916e+02 +6.7709e+00 -1.0343e+01
194441 +1.737800262e+02 +1.737800262e+02 +2.303900262e+02 +2.303900262e+02 +6.6492e+00 -1.0251e+01
221876 +1.698214754e+02 +1.698214754e+02 +2.264314754e+02 +2.264314754e+02 +6.5290e+00 -1.0159e+01
245764 +1.659570957e+02 +1.659570957e+02 +2.225670957e+02 +2.225670957e+02 +6.4101e+00 -1.0069e+01
274320 +1.621790697e+02 +1.621790697e+02 +2.187890697e+02 +2.187890697e+02 +6.2926e+00 -9.9800e+00
299572 +1.584510916e+02 +1.584510916e+02 +2.150610916e+02 +2.150610916e+02 +6.1755e+00 -9.8910e+00
327287 +1.548807763e+02 +1.548807763e+02 +2.114907763e+02 +2.114907763e+02 +6.0613e+00 -9.8045e+00
353641 +1.513532640e+02 +1.513532640e+02 +2.079632640e+02 +2.079632640e+02 +5.9483e+00 -9.7187e+00
382954 +1.479105459e+02 +1.479105459e+02 +2.045205459e+02 +2.045205459e+02 +5.8363e+00 -9.6336e+00
408549 +1.445292444e+02 +1.445292444e+02 +2.011392444e+02 +2.011392444e+02 +5.7249e+00 -9.5491e+00
434455 +1.412499071e+02 +1.412499071e+02 +1.978599071e+02 +1.978599071e+02 +5.6156e+00 -9.4661e+00
462206 +1.380382224e+02 +1.380382224e+02 +1.946482224e+02 +1.946482224e+02 +5.5074e+00 -9.3839e+00
486565 +1.348888881e+02 +1.348888881e+02 +1.914988881e+02 +1.914988881e+02 +5.3996e+00 -9.3023e+00
514840 +1.318254213e+02 +1.318254213e+02 +1.884354213e+02 +1.884354213e+02 +5.2941e+00 -9.2222e+00
541064 +1.288197666e+02 +1.288197666e+02 +1.854297666e+02 +1.854297666e+02 +5.1891e+00 -9.1422e+00
564285 +1.258820262e+02 +1.258820262e+02 +1.824920262e+02 +1.824920262e+02 +5.0858e+00 -9.0640e+00
592265 +1.230190907e+02 +1.230190907e+02 +1.796290907e+02 +1.796290907e+02 +4.9836e+00 -8.9864e+00
619039 +1.202247430e+02 +1.202247430e+02 +1.768347430e+02 +1.768347430e+02 +4.8827e+00 -8.9098e+00
645066 +1.174851067e+02 +1.174851067e+02 +1.740951067e+02 +1.740951067e+02 +4.7825e+00 -8.8338e+00
673095 +1.147976932e+02 +1.147976932e+02 +1.714076932e+02 +1.714076932e+02 +4.6831e+00 -8.7584e+00
701935 +1.122015642e+02 +1.122015642e+02 +1.688115642e+02 +1.688115642e+02 +4.5862e+00 -8.6847e+00
728892 +1.096453769e+02 +1.096453769e+02 +1.662553769e+02 +1.662553769e+02 +4.4894e+00 -8.6114e+00
753288 +1.071441645e+02 +1.071441645e+02 +1.637541645e+02 +1.637541645e+02 +4.3938e+00 -8.5388e+00
783064 +1.047118750e+02 +1.047118750e+02 +1.613218750e+02 +1.613218750e+02 +4.2997e+00 -8.4674e+00
812186 +1.023254047e+02 +1.023254047e+02 +1.589354047e+02 +1.589354047e+02 +4.2063e+00 -8.3965e+00
838912 +9.999618607e+01 +9.999618607e+01 +1.566061861e+02 +1.566061861e+02 +4.1140e+00 -8.3263e+00
863783 +9.771877304e+01 +9.771877304e+01 +1.543287730e+02 +1.543287730e+02 +4.0227e+00 -8.2570e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.264899073e+05 +3.264899073e+05 +3.264718073e+05 +3.264718073e+05 +0.0000e+00 +0.0000e+00
94 +8.844401741e+04 +8.844401741e+04 +8.842591741e+04 +8.842591741e+04 +6.0291e-02 +2.6729e-01
96 +1.055965594e+04 +1.055965594e+04 +1.054155594e+04 +1.054155594e+04 -2.5751e-01 +5.3599e-01
116 +3.570146168e+03 +3.570146168e+03 +3.552046168e+03 +3.552046168e+03 +9.9989e-01 +3.0516e-01
153 +1.979980065e+02 +1.979980065e+02 +1.798980065e+02 +1.798980065e+02 +5.0962e-01 +4.8783e-01
279 +7.486616548e+01 +7.486616548e+01 +5.676616548e+01 +5.676616548e+01 +6.7408e-01 +4.2877e-01
443 +1.289405734e+00 +1.289405734e+00 -1.681059427e+01 -1.681059427e+01 +4.8422e-01 +4.7919e-01
195304 +1.287823580e+00 +1.287823580e+00 -1.681217642e+01 -1.681217642e+01 +4.9424e-01 +4.7685e-01
201439 +1.258790013e+00 +1.258790013e+00 -1.684120999e+01 -1.684120999e+01 +4.8167e-01 +4.7959e-01
207764 +1.230246587e+00 +1.230246587e+00 -1.686975341e+01 -1.686975341e+01 +4.6911e-01 +4.8232e-01
213675 +1.202182552e+00 +1.202182552e+00 -1.689781745e+01 -1.689781745e+01 +4.5667e-01 +4.8504e-01
217633 +1.174692503e+00 +1.174692503e+00 -1.692530750e+01 -1.692530750e+01 +4.4430e-01 +4.8774e-01
