% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
653 +4.265130459e+01 +4.265130459e+01 +2.571130459e+01 +2.571130459e+01 +1.4871e+00 -1.7520e-01 -7.3397e-01 +1.8386e+00 +4.5316e+00 +1.4339e+00 +2.7917e-01 -4.7379e-01 +1.0151e+00 -2.5245e+00 +3.0254e+00 -3.0585e+00 -8.8427e-01 -3.2260e+00 +1.4168e+00 -6.8895e-01 +1.1243e+00 -3.5063e+00 +2.4752e+00 +6.3155e-01
654 +3.846100376e+01 +3.846100376e+01 +2.152100376e+01 +2.152100376e+01 +4.4178e-01 +1.6143e+00 -5.6973e-01 -1.1578e+00 +3.9521e+00 +4.3048e-01 +1.9681e+00 +6.1499e-01 +8.3647e-02 -2.7877e+00 +1.7478e+00 -2.4368e+00 -6.5310e-01 -3.6484e+00 +1.3180e-01 +7.1589e-02 +1.2616e+00 -2.9117e+00 +1.3238e+00 +1.7336e+00
655 +3.230209426e+01 +3.230209426e+01 +1.536209426e+01 +1.536209426e+01 +9.7761e-01 -8.9047e-01 -5.7822e-01 +4.9088e-01 +4.6783e+00 -1.9851e-01 +2.2134e+00 +9.9487e-01 -9.4261e-01 -1.2461e-01 +1.7826e+00 -1.8234e+00 -5.9111e-01 -2.9170e+00 +9.9677e-01 -1.2873e+00 +2.6278e+00 -8.4186e-01 +9.8814e-01 +2.3070e+00
662 +2.185012479e+01 +2.185012479e+01 +4.910124787e+00 +4.910124787e+00 +2.0307e+00 +5.6920e-01 -1.9680e+00 -2.0895e+00 +5.3658e+00 -9.9774e-01 +1.4236e+00 -1.2634e+00 -3.2049e-01 -9.5619e-01 +2.0309e+00 -2.2279e+00 -8.9524e-02 -4.2558e+00 +1.0044e+00 -9.4478e-01 +2.2704e+00 -1.4856e+00 +1.5203e+00 +1.8096e+00
704 +1.958346386e+01 +1.958346386e+01 +2.643463865e+00 +2.643463865e+00 +2.3827e+00 +1.1115e+00 -9.3250e-01 -7.9345e-01 +3.8447e+00 -1.3146e-01 +2.0181e+00 +1.3120e+00 -1.0495e+00 -2.0153e+00 +1.7572e+00 -1.5247e+00 -8.5321e-01 -3.2788e+00 +2.1483e+00 -4.3705e-01 +2.2951e+00 -1.3812e+00 +9.7785e-01 +2.4820e+00
792 +1.474128135e+01 +1.474128135e+01 -2.198718653e+00 -2.198718653e+00 +3.4855e+00 +1.5806e+00 -1.1863e+00 +7.4977e-01 +2.3629e+00 -1.5046e+00 +2.8169e+00 -4.3398e-01 -1.4225e-01 -3.4003e+00 +2.7471e+00 -2.4963e+00 -1.9521e+00 -3.0809e+00 +2.6608e+00 +1.9187e+00 +2.6627e+00 -1.6306e+00 +8.6664e-01 +3.6783e+00
901 +1.365221661e+01 +1.365221661e+01 -3.287783393e+00 -3.287783393e+00 +2.9918e+00 +1.1099e+00 -5.6094e-01 -3.1705e-01 +2.3317e+00 -1.8813e+00 +3.2512e+00 -2.5518e-01 +8.5506e-02 -2.9080e+00 +1.6189e+00 -2.1508e+00 -1.3449e+00 -2.8134e+00 +1.5610e+00 +2.6598e+00 +3.2356e+00 -2.0363e+00 +1.0758e+00 +3.0417e+00
902 +1.230164230e+01 +1.230164230e+01 -4.638357698e+00 -4.638357698e+00 +3.3617e+00 +1.8297e+00 -5.4716e-01 -6.9316e-01 +3.2553e+00 -1.4532e+00 +2.6436e+00 -9.4858e-01 -2.5805e-01 -3.2692e+00 +2.1699e+00 -2.0905e+00 -1.7209e+00 -2.0826e+00 +1.9564e+00 +3.6114e+00 +3.2268e+00 -1.7716e+00 +1.1407e+00 +2.5882e+00
1166 +1.150616897e+01 +1.150616897e+01 -5.433831034e+00 -5.433831034e+00 +3.3388e+00 +2.5967e+00 -1.3541e+00 +3.0966e-01 +3.3926e+00 -8.8995e-01 +3.3622e+00 -1.8231e+00 -1.0334e+00 -1.9390e+00 +3.9307e+00 -1.4136e+00 -3.8167e+00 -1.0927e+00 +3.2318e+00 +3.4576e+00 +3.9598e+00 -1.1506e+00 -1.2282e-02 +1.1476e+00
1254 +8.716213977e+00 +8.716213977e+00 -8.223786023e+00 -8.223786023e+00 +3.9304e+00 +1.8585e+00 -2.8934e-01 +3.2968e-01 +3.1931e+00 -1.1731e+00 +2.8857e+00 -1.6217e+00 -2.7142e-01 -1.7627e+00 +4.2045e+00 -1.4304e+00 -3.6858e+00 -1.4577e+00 +3.8454e+00 +3.4654e+00 +4.4202e+00 -8.5778e-01 +4.0062e-01 +1.1655e+00
1341 +7.997550087e+00 +7.997550087e+00 -8.942449913e+00 -8.942449913e+00 +3.6019e+00 +1.7730e+00 +4.9256e-01 +7.2954e-01 +1.9756e+00 -1.0009e+00 +3.6222e+00 -1.2504e+00 -3.2477e-01 -1.9418e+00 +4.5910e+00 -1.3421e+00 -2.9459e+00 -9.3463e-01 +3.4835e+00 +3.3190e+00 +4.6942e+00 -2.5293e-01 -3.7675e-02 +1.7304e+00
1384 +7.795498175e+00 +7.795498175e+00 -9.144501825e+00 -9.144501825e+00 +3.9933e+00 +1.9490e+00 -8.4748e-01 +2.0439e+00 +1.9972e+00 -1.4405e+00 +3.6710e+00 -2.1515e+00 +1.5069e+00 -1.1499e+00 +4.3059e+00 -1.0288e+00 -2.2948e+00 -2.8824e+00 +2.8053e+00 +2.3875e+00 +4.6590e+00 -1.4860e-01 -1.9680e-01 +8.9593e-01
1386 +7.276326854e+00 +7.276326854e+00 -9.663673146e+00 -9.663673146e+00 +3.8184e+00 +2.2233e+00 -4.9021e-01 +1.4451e+00 +2.2716e+00 -1.2130e+00 +3.5546e+00 -1.8772e+00 +7.2596e-01 -1.5940e+00 +3.8911e+00 -1.1427e+00 -3.1757e+00 -2.2886e+00 +3.1415e+00 +3.2157e+00 +4.5356e+00 -2.9113e-01 +2.0625e-02 +8.9098e-01
1408 +6.904947681e+00 +6.904947681e+00 -1.003505232e+01 -1.003505232e+01 +3.8331e+00 +2.7209e+00 -1.8438e-02 +1.5654e+00 +2.1764e+00 -1.0770e+00 +3.3740e+00 -1.8400e+00 +5.5997e-01 -1.7989e+00 +4.5723e+00 -1.4039e+00 -3.2167e+00 -2.2499e+00 +2.9550e+00 +3.2832e+00 +4.2643e+00 -3.5808e-01 +4.2994e-01 +9.8887e-01
1452 +5.980441723e+00 +5.980441723e+00 -1.095955828e+01 -1.095955828e+01 +3.9218e+00 +2.7183e+00 -4.0675e-01 +1.6923e+00 +2.0079e+00 -1.1109e+00 +3.6581e+00 -2.0676e+00 +7.4765e-01 -1.6621e+00 +4.3071e+00 -1.0952e+00 -3.4021e+00 -1.8987e+00 +3.4116e+00 +2.6401e+00 +4.4000e+00 -1.1714e-01 +1.7948e-01 +1.1241e+00
1474 +4.285379149e+00 +4.285379149e+00 -1.265462085e+01 -1.265462085e+01 +4.1679e+00 +2.8895e+00 -4.9381e-01 +1.5323e+00 +1.8174e+00 -1.1466e+00 +3.8723e+00 -2.0990e+00 +5.8460e-01 -1.5917e+00 +4.2748e+00 -8.0333e-01 -3.3642e+00 -1.9866e+00 +2.7960e+00 +2.3776e+00 +4.1990e+00 +8.2201e-02 +1.6323e-01 +1.1971e+00
1694 +4.152883262e+00 +4.152883262e+00 -1.278711674e+01 -1.278711674e+01 +4.0059e+00 +2.5370e+00 -1.4739e+00 +1.5149e+00 +1.5065e+00 -1.5492e+00 +3.4099e+00 -2.2469e+00 -4.7642e-01 -2.4152e+00 +3.6901e+00 +2.6112e-01 -3.4204e+00 -1.0592e+00 +2.8987e+00 +3.3988e+00 +3.8090e+00 -5.4976e-01 +6.1434e-02 +2.0431e+00
1914 +4.029319428e+00 +4.029319428e+00 -1.291068057e+01 -1.291068057e+01 +4.0704e+00 +2.1433e+00 -6.4174e-01 +9.1191e-01 +1.9242e+00 -2.0052e+00 +3.3579e+00 -1.7220e+00 -1.8734e-02 -1.9812e+00 +3.6417e+00 -2.8710e-02 -3.1183e+00 -1.5553e+00 +2.6697e+00 +2.8088e+00 +3.9621e+00 -7.1763e-01 +2.9286e-01 +2.4872e+00
1936 +3.702810219e+00 +3.702810219e+00 -1.323718978e+01 -1.323718978e+01 +4.0001e+00 +2.1428e+00 -6.7474e-01 +1.2080e+00 +2.0649e+00 -1.9594e+00 +3.2898e+00 -1.7651e+00 -1.8453e-01 -2.1695e+00 +3.6394e+00 +5.7010e-03 -3.1128e+00 -1.3590e+00 +2.8929e+00 +2.8780e+00 +3.9306e+00 -5.5505e-01 +3.1404e-01 +2.4621e+00
1958 +3.169426564e+00 +3.169426564e+00 -1.377057344e+01 -1.377057344e+01 +3.9694e+00 +2.2257e+00 -5.9793e-01 +1.1785e+00 +1.8220e+00 -2.1168e+00 +3.2564e+00 -1.9387e+00 -2.5738e-01 -2.2114e+00 +3.6494e+00 -1.6062e-01 -3.1756e+00 -1.3254e+00 +2.8613e+00 +2.7729e+00 +4.0275e+00 -5.4724e-01 +2.4296e-01 +2.4803e+00
2079 +2.770369141e+00 +2.770369141e+00 -1.416963086e+01 -1.416963086e+01 +3.4712e+00 +2.4192e+00 -1.0223e+00 +1.5514e+00 +1.6075e+00 -2.0618e+00 +3.3786e+00 -1.9523e+00 +5.0050e-02 -2.2485e+00 +3.8045e+00 -3.5328e-01 -3.4750e+00 -1.6610e+00 +2.9208e+00 +2.8401e+00 +4.1901e+00 -4.9842e-01 +6.7735e-01 +2.4081e+00
2281 +2.736895460e+00 +2.736895460e+00 -1.420310454e+01 -1.420310454e+01 +3.4294e+00 +2.6474e+00 -8.4068e-01 +1.3448e+00 +1.1838e+00 -2.0730e+00 +3.2979e+00 -2.4931e+00 -5.9195e-01 -1.9777e+00 +4.0798e+00 +1.7246e-01 -2.7680e+00 -1.2124e+00 +2.5397e+00 +2.7324e+00 +4.1387e+00 -3.8376e-01 +8.3619e-01 +2.2604e+00
2283 +2.463433586e+00 +2.463433586e+00 -1.447656641e+01 -1.447656641e+01 +3.6160e+00 +2.5552e+00 -1.3300e+00 +1.2147e+00 +1.2813e+00 -2.3655e+00 +3.3798e+00 -2.3547e+00 -5.1411e-01 -2.0629e+00 +3.8549e+00 -2.0257e-01 -2.6697e+00 -1.3203e+00 +2.7092e+00 +2.7914e+00 +4.0471e+00 -4.8705e-01 +5.2336e-01 +1.9876e+00
2290 +2.235319659e+00 +2.235319659e+00 -1.470468034e+01 -1.470468034e+01 +3.7077e+00 +2.7167e+00 -1.7148e+00 +1.4731e+00 +1.2692e+00 -2.1196e+00 +3.6941e+00 -2.3611e+00 -4.7976e-01 -2.0464e+00 +3.9753e+00 +3.2019e-01 -2.9301e+00 -1.1739e+00 +2.9278e+00 +2.9628e+00 +4.0575e+00 -5.7460e-01 +5.7869e-01 +2.3379e+00
2294 +2.166623311e+00 +2.166623311e+00 -1.477337669e+01 -1.477337669e+01 +3.5773e+00 +2.5114e+00 -1.3798e+00 +1.2883e+00 +8.7072e-01 -1.9120e+00 +3.6704e+00 -2.2501e+00 -3.6664e-01 -1.7253e+00 +4.1165e+00 +1.7787e-02 -2.8679e+00 -1.0087e+00 +2.5429e+00 +3.3001e+00 +3.9906e+00 -4.2501e-01 +4.8039e-01 +2.3895e+00
2398 +1.479680061e+00 +1.479680061e+00 -1.546031994e+01 -1.546031994e+01 +3.7407e+00 +2.6654e+00 -1.4731e+00 +1.6328e+00 +1.3385e+00 -2.2414e+00 +3.5978e+00 -2.3191e+00 -4.4897e-01 -2.0596e+00 +4.0677e+00 +2.6966e-01 -3.0256e+00 -1.2375e+00 +2.6755e+00 +3.0997e+00 +3.8307e+00 -3.2470e-01 +4.2859e-01 +2.0848e+00
2552 +1.120117003e+00 +1.120117003e+00 -1.581988300e+01 -1.581988300e+01 +3.9008e+00 +2.7198e+00 -1.6685e+00 +1.5100e+00 +1.2860e+00 -2.0919e+00 +3.6077e+00 -2.5329e+00 -5.1985e-01 -2.0081e+00 +3.9297e+00 +2.8777e-01 -2.9429e+00 -1.4518e+00 +2.7365e+00 +3.0368e+00 +4.0176e+00 -4.8166e-01 +3.1526e-01 +2.1398e+00
2816 +9.838792647e-01 +9.838792647e-01 -1.595612074e+01 -1.595612074e+01 +3.7793e+00 +2.5862e+00 -1.5822e+00 +1.4368e+00 +1.2441e+00 -1.9559e+00 +3.6283e+00 -2.2750e+00 -3.6041e-01 -2.0060e+00 +3.9266e+00 +1.5228e-01 -2.5972e+00 -1.3664e+00 +2.7330e+00 +3.1094e+00 +4.0437e+00 -5.9704e-01 +1.3983e-01 +2.3065e+00
2882 +9.411571573e-01 +9.411571573e-01 -1.599884284e+01 -1.599884284e+01 +3.7378e+00 +2.5958e+00 -1.5570e+00 +1.4608e+00 +1.2262e+00 -2.0385e+00 +3.6181e+00 -2.2174e+00 -3.7788e-01 -2.0862e+00 +3.8841e+00 +1.4636e-01 -2.5610e+00 -1.2133e+00 +2.6748e+00 +3.1173e+00 +4.0275e+00 -6.3320e-01 +1.1327e-01 +2.2773e+00
2904 +8.214863287e-01 +8.214863287e-01 -1.611851367e+01 -1.611851367e+01 +3.7617e+00 +2.5513e+00 -1.5737e+00 +1.4681e+00 +1.2471e+00 -2.0061e+00 +3.5543e+00 -2.2496e+00 -3.7016e-01 -2.0512e+00 +3.8807e+00 +2.0590e-01 -2.4924e+00 -1.2579e+00 +2.7538e+00 +3.1033e+00 +4.0006e+00 -6.1732e-01 +1.3438e-01 +2.4109e+00
2926 +7.932888044e-01 +7.932888044e-01 -1.614671120e+01 -1.614671120e+01 +3.7115e+00 +2.5539e+00 -1.5174e+00 +1.4585e+00 +1.3149e+00 -1.9950e+00 +3.5950e+00 -2.2541e+00 -4.0281e-01 -2.0736e+00 +3.8977e+00 +1.1724e-01 -2.4618e+00 -1.2678e+00 +2.7363e+00 +3.1107e+00 +4.0072e+00 -6.2028e-01 +1.3127e-01 +2.3984e+00
3146 +7.447226311e-01 +7.447226311e-01 -1.619527737e+01 -1.619527737e+01 +3.7139e+00 +2.6737e+00 -1.6005e+00 +1.4920e+00 +1.3666e+00 -1.8903e+00 +3.5728e+00 -2.1696e+00 -2.7763e-01 -2.0705e+00 +3.9695e+00 +5.9404e-02 -2.4949e+00 -1.3398e+00 +2.7962e+00 +3.3775e+00 +4.1066e+00 -6.2461e-01 +1.8125e-01 +2.2736e+00
3190 +5.369432695e-01 +5.369432695e-01 -1.640305673e+01 -1.640305673e+01 +3.6921e+00 +2.6968e+00 -1.6147e+00 +1.4538e+00 +1.3852e+00 -1.8877e+00 +3.5373e+00 -2.1975e+00 -2.7680e-01 -2.1194e+00 +3.9596e+00 +1.0521e-01 -2.4512e+00 -1.2909e+00 +2.7294e+00 +3.2878e+00 +4.0740e+00 -5.9369e-01 +2.1605e-01 +2.2421e+00
3366 +3.774467499e-01 +3.774467499e-01 -1.656255325e+01 -1.656255325e+01 +3.7224e+00 +2.6538e+00 -1.5414e+00 +1.4018e+00 +1.3534e+00 -1.8874e+00 +3.5990e+00 -2.2128e+00 -2.9212e-01 -2.1049e+00 +3.9123e+00 +9.2944e-02 -2.5498e+00 -1.2918e+00 +2.7513e+00 +3.2487e+00 +4.0610e+00 -6.4901e-01 +1.8659e-01 +2.2775e+00
3696 +3.684159323e-01 +3.684159323e-01 -1.657158407e+01 -1.657158407e+01 +3.6860e+00 +2.6635e+00 -1.5671e+00 +1.4130e+00 +1.3232e+00 -1.9018e+00 +3.5499e+00 -2.2017e+00 -3.5528e-01 -2.1082e+00 +3.9321e+00 +6.6010e-02 -2.5807e+00 -1.2097e+00 +2.7826e+00 +3.1923e+00 +4.0572e+00 -6.7068e-01 +2.1259e-01 +2.3826e+00
3816 +3.560950805e-01 +3.560950805e-01 -1.658390492e+01 -1.658390492e+01 +3.7076e+00 +2.6621e+00 -1.5906e+00 +1.4047e+00 +1.3112e+00 -1.9031e+00 +3.5302e+00 -2.2010e+00 -3.6166e-01 -2.1046e+00 +3.9314e+00 +5.9731e-02 -2.5841e+00 -1.2464e+00 +2.7356e+00 +3.1934e+00 +4.0628e+00 -6.8829e-01 +2.2426e-01 +2.4045e+00
3850 +3.468861330e-01 +3.468861330e-01 -1.659311387e+01 -1.659311387e+01 +3.6931e+00 +2.6647e+00 -1.5677e+00 +1.4106e+00 +1.3127e+00 -1.8987e+00 +3.5574e+00 -2.1986e+00 -3.5020e-01 -2.1270e+00 +3.9155e+00 +6.9403e-02 -2.5853e+00 -1.2252e+00 +2.7623e+00 +3.1898e+00 +4.0674e+00 -6.8308e-01 +2.3800e-01 +2.4132e+00
3881 +3.457663403e-01 +3.457663403e-01 -1.659423366e+01 -1.659423366e+01 +3.6940e+00 +2.6554e+00 -1.5790e+00 +1.4203e+00 +1.3373e+00 -1.9008e+00 +3.5651e+00 -2.2071e+00 -3.4352e-01 -2.1060e+00 +3.9171e+00 +8.1605e-02 -2.5621e+00 -1.2525e+00 +2.7667e+00 +3.2205e+00 +4.0574e+00 -6.7939e-01 +2.2158e-01 +2.4187e+00
3894 +3.309349481e-01 +3.309349481e-01 -1.660906505e+01 -1.660906505e+01 +3.7002e+00 +2.6471e+00 -1.5641e+00 +1.4079e+00 +1.3164e+00 -1.9067e+00 +3.5605e+00 -2.2000e+00 -3.5321e-01 -2.1114e+00 +3.9125e+00 +7.5749e-02 -2.5816e+00 -1.2455e+00 +2.7664e+00 +3.2134e+00 +4.0732e+00 -6.7280e-01 +2.3734e-01 +2.4085e+00
3916 +2.810357002e-01 +2.810357002e-01 -1.665896430e+01 -1.665896430e+01 +3.7029e+00 +2.6378e+00 -1.5596e+00 +1.4126e+00 +1.3191e+00 -1.9096e+00 +3.5644e+00 -2.1999e+00 -3.5512e-01 -2.1057e+00 +3.9155e+00 +7.0793e-02 -2.5913e+00 -1.2584e+00 +2.7606e+00 +3.2085e+00 +4.0644e+00 -6.7813e-01 +2.3435e-01 +2.4055e+00
3938 +1.861133864e-01 +1.861133864e-01 -1.675388661e+01 -1.675388661e+01 +3.7066e+00 +2.6519e+00 -1.5715e+00 +1.4245e+00 +1.3348e+00 -1.9097e+00 +3.5536e+00 -2.1965e+00 -3.4723e-01 -2.1170e+00 +3.9184e+00 +6.8482e-02 -2.5929e+00 -1.2653e+00 +2.7633e+00 +3.1976e+00 +4.0645e+00 -6.7378e-01 +2.2345e-01 +2.3990e+00
4004 +1.814884325e-01 +1.814884325e-01 -1.675851157e+01 -1.675851157e+01 +3.7104e+00 +2.6588e+00 -1.5532e+00 +1.4229e+00 +1.3405e+00 -1.9165e+00 +3.5476e+00 -2.1879e+00 -3.4235e-01 -2.1252e+00 +3.9229e+00 +6.7737e-02 -2.5803e+00 -1.2507e+00 +2.7743e+00 +3.2106e+00 +4.0690e+00 -6.8019e-01 +2.2387e-01 +2.4011e+00
4202 +1.762703585e-01 +1.762703585e-01 -1.676372964e+01 -1.676372964e+01 +3.7227e+00 +2.6598e+00 -1.5423e+00 +1.4186e+00 +1.3289e+00 -1.9172e+00 +3.5629e+00 -2.1900e+00 -3.3745e-01 -2.1171e+00 +3.9252e+00 +6.9123e-02 -2.5982e+00 -1.2560e+00 +2.7701e+00 +3.2146e+00 +4.0657e+00 -6.8606e-01 +2.2728e-01 +2.3902e+00
4268 +1.554559477e-01 +1.554559477e-01 -1.678454405e+01 -1.678454405e+01 +3.7228e+00 +2.6614e+00 -1.5467e+00 +1.4134e+00 +1.3371e+00 -1.9131e+00 +3.5630e+00 -2.2017e+00 -3.4496e-01 -2.1190e+00 +3.9191e+00 +6.9479e-02 -2.5979e+00 -1.2515e+00 +2.7667e+00 +3.2227e+00 +4.0721e+00 -6.8113e-01 +2.1525e-01 +2.3870e+00
4378 +1.408372647e-01 +1.408372647e-01 -1.679916274e+01 -1.679916274e+01 +3.7185e+00 +2.6549e+00 -1.5514e+00 +1.4151e+00 +1.3319e+00 -1.9146e+00 +3.5597e+00 -2.2047e+00 -3.4131e-01 -2.1171e+00 +3.9198e+00 +6.7180e-02 -2.5968e+00 -1.2515e+00 +2.7736e+00 +3.2186e+00 +4.0719e+00 -6.7697e-01 +2.1499e-01 +2.3881e+00
4444 +1.370718478e-01 +1.370718478e-01 -1.680292815e+01 -1.680292815e+01 +3.7247e+00 +2.6554e+00 -1.5517e+00 +1.4156e+00 +1.3284e+00 -1.9149e+00 +3.5617e+00 -2.2034e+00 -3.3852e-01 -2.1161e+00 +3.9251e+00 +7.1992e-02 -2.5988e+00 -1.2504e+00 +2.7706e+00 +3.2245e+00 +4.0719e+00 -6.8039e-01 +2.1444e-01 +2.3924e+00
4509 +1.348700995e-01 +1.348700995e-01 -1.680512990e+01 -1.680512990e+01 +3.7256e+00 +2.6527e+00 -1.5549e+00 +1.4192e+00 +1.3362e+00 -1.9151e+00 +3.5637e+00 -2.2028e+00 -3.3573e-01 -2.1226e+00 +3.9206e+00 +6.8674e-02 -2.5894e+00 -1.2550e+00 +2.7697e+00 +3.2208e+00 +4.0693e+00 -6.7524e-01 +2.1907e-01 +2.3874e+00
4532 +1.145283141e-01 +1.145283141e-01 -1.682547169e+01 -1.682547169e+01 +3.7274e+00 +2.6572e+00 -1.5534e+00 +1.4219e+00 +1.3336e+00 -1.9143e+00 +3.5616e+00 -2.2017e+00 -3.3943e-01 -2.1206e+00 +3.9229e+00 +7.0041e-02 -2.5944e+00 -1.2574e+00 +2.7725e+00 +3.2150e+00 +4.0719e+00 -6.7843e-01 +2.1629e-01 +2.3934e+00
4576 +1.028723034e-01 +1.028723034e-01 -1.683712770e+01 -1.683712770e+01 +3.7275e+00 +2.6590e+00 -1.5551e+00 +1.4191e+00 +1.3323e+00 -1.9164e+00 +3.5631e+00 -2.2027e+00 -3.3886e-01 -2.1178e+00 +3.9240e+00 +6.9260e-02 -2.5952e+00 -1.2593e+00 +2.7726e+00 +3.2110e+00 +4.0719e+00 -6.7645e-01 +2.1764e-01 +2.3906e+00
4686 +1.011362257e-01 +1.011362257e-01 -1.683886377e+01 -1.683886377e+01 +3.7255e+00 +2.6576e+00 -1.5526e+00 +1.4230e+00 +1.3330e+00 -1.9139e+00 +3.5622e+00 -2.2047e+00 -3.4120e-01 -2.1171e+00 +3.9213e+00 +6.7941e-02 -2.6007e+00 -1.2598e+00 +2.7720e+00 +3.2087e+00 +4.0695e+00 -6.7626e-01 +2.1592e-01 +2.3889e+00
4827 +9.840279869e-02 +9.840279869e-02 -1.684159720e+01 -1.684159720e+01 +3.7199e+00 +2.6612e+00 -1.5534e+00 +1.4192e+00 +1.3321e+00 -1.9127e+00 +3.5636e+00 -2.2045e+00 -3.4062e-01 -2.1183e+00 +3.9205e+00 +6.9977e-02 -2.6042e+00 -1.2585e+00 +2.7713e+00 +3.2089e+00 +4.0697e+00 -6.7164e-01 +2.1660e-01 +2.3792e+00
4862 +9.469251767e-02 +9.469251767e-02 -1.684530748e+01 -1.684530748e+01 +3.7255e+00 +2.6611e+00 -1.5558e+00 +1.4247e+00 +1.3329e+00 -1.9134e+00 +3.5650e+00 -2.2053e+00 -3.4195e-01 -2.1178e+00 +3.9200e+00 +6.9688e-02 -2.6017e+00 -1.2626e+00 +2.7717e+00 +3.2059e+00 +4.0705e+00 -6.7495e-01 +2.1669e-01 +2.3837e+00
