% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1223 +5.458431782e+00 +5.458431782e+00 -1.148156822e+01 -1.148156822e+01 +2.5505e+00 +2.2608e-01 +9.5022e-01 +1.0615e+00 +1.2152e+00 -1.8654e+00 +4.1201e+00 +1.0055e+00 +3.9359e-01 -2.0375e+00 +2.3321e+00 +9.2792e-01 -1.5184e+00 +8.8515e-02 +2.9593e+00 +2.4420e+00 +4.5967e+00 -1.5484e+00 +9.5295e-01 +2.6681e+00
1286 +5.260900317e+00 +5.260900317e+00 -1.167909968e+01 -1.167909968e+01 +2.9588e+00 +1.1929e+00 +1.6793e+00 +1.5127e+00 +1.0673e+00 -1.1051e+00 +3.4755e+00 -5.2966e-01 -3.4919e-01 -1.8070e+00 +3.0353e+00 +3.5624e-01 -1.6883e+00 -8.6222e-01 +2.8191e+00 +1.7908e+00 +3.4248e+00 -8.9401e-01 +1.9265e+00 +2.2760e+00
1311 +4.701765501e+00 +4.701765501e+00 -1.223823450e+01 -1.223823450e+01 +3.1918e+00 -2.9110e-01 +1.0964e+00 +8.7526e-01 +2.2641e+00 -2.6825e+00 +2.5206e+00 -3.8546e-01 +2.5826e-01 -2.7824e+00 +4.1989e+00 +5.3675e-01 -2.0493e+00 -1.2736e+00 +2.0690e+00 +3.7681e+00 +3.8203e+00 -7.4804e-01 +8.2268e-01 +1.5316e+00
1342 +3.419157993e+00 +3.419157993e+00 -1.352084201e+01 -1.352084201e+01 +2.9055e+00 +4.6492e-01 +9.3751e-01 +1.2147e+00 +2.1546e+00 -1.0983e+00 +2.8377e+00 -1.2122e+00 -5.0950e-01 -2.2615e+00 +4.1998e+00 -5.1373e-03 -1.3818e+00 -9.9840e-01 +2.5895e+00 +4.0402e+00 +3.2824e+00 -6.8690e-01 +9.7954e-01 +1.5855e+00
1430 +2.406188752e+00 +2.406188752e+00 -1.453381125e+01 -1.453381125e+01 +3.7260e+00 +3.7799e-01 -4.0026e-01 +9.1228e-01 +2.1985e+00 -1.2296e+00 +2.7658e+00 -1.3260e+00 -8.5449e-01 -1.8347e+00 +3.9546e+00 +1.6980e-01 -1.1145e+00 -1.6165e+00 +1.8981e+00 +3.3760e+00 +3.0626e+00 -4.8591e-02 +4.0204e-01 +1.9815e+00
1848 +2.163413465e+00 +2.163413465e+00 -1.477658653e+01 -1.477658653e+01 +3.6888e+00 +1.6808e+00 -2.1491e+00 +8.2433e-01 +1.5046e+00 -1.6864e+00 +3.5562e+00 -1.8688e+00 -1.3945e+00 -1.6070e+00 +3.5915e+00 +6.0359e-01 -1.8962e+00 -1.1076e+00 +2.4454e+00 +3.3205e+00 +3.1561e+00 -1.1129e+00 +2.2549e-01 +1.9743e+00
1892 +1.979364617e+00 +1.979364617e+00 -1.496063538e+01 -1.496063538e+01 +3.6267e+00 +2.7973e+00 -1.2922e+00 +9.3333e-01 +1.2957e+00 -1.8294e+00 +3.6223e+00 -1.9684e+00 -1.3780e+00 -2.1822e+00 +3.5164e+00 +6.7774e-01 -1.3054e+00 -4.4296e-01 +2.8203e+00 +2.6704e+00 +3.6740e+00 -8.3907e-01 -5.3334e-03 +2.1079e+00
1936 +1.926878011e+00 +1.926878011e+00 -1.501312199e+01 -1.501312199e+01 +3.6633e+00 +1.9547e+00 -1.3695e+00 +8.3884e-01 +1.1143e+00 -1.7311e+00 +3.2349e+00 -1.8777e+00 -1.0082e+00 -2.3134e+00 +4.1281e+00 +6.8592e-01 -1.9221e+00 -9.8261e-01 +3.0535e+00 +3.5300e+00 +2.8936e+00 -7.3002e-01 +6.2238e-01 +2.2157e+00
2134 +1.870083126e+00 +1.870083126e+00 -1.506991687e+01 -1.506991687e+01 +3.4148e+00 +2.5168e+00 -1.7544e+00 +8.6564e-01 +1.1406e+00 -1.8905e+00 +3.0455e+00 -2.0134e+00 -9.1305e-01 -2.0575e+00 +3.9715e+00 +1.2206e-01 -2.4352e+00 -9.2164e-01 +2.7583e+00 +3.3702e+00 +3.0342e+00 -1.2199e+00 +4.0241e-01 +2.4939e+00
2150 +1.834563227e+00 +1.834563227e+00 -1.510543677e+01 -1.510543677e+01 +3.4686e+00 +2.6916e+00 -1.0900e+00 +9.7569e-01 +1.2404e+00 -1.8388e+00 +3.0963e+00 -2.2600e+00 -4.1258e-01 -2.3638e+00 +3.8894e+00 +6.0188e-01 -1.8425e+00 -6.1267e-01 +2.9407e+00 +4.2638e+00 +3.2438e+00 -9.3792e-01 +4.2813e-01 +2.7769e+00
2156 +1.557284064e+00 +1.557284064e+00 -1.538271594e+01 -1.538271594e+01 +3.5095e+00 +2.6193e+00 -1.2437e+00 +8.9281e-01 +1.0148e+00 -1.8121e+00 +3.3446e+00 -1.9908e+00 -8.7839e-01 -2.2174e+00 +3.9475e+00 +4.3745e-01 -2.4778e+00 -1.0115e+00 +2.7363e+00 +3.0637e+00 +3.1480e+00 -1.1817e+00 +5.6249e-01 +2.6699e+00
2178 +1.264567328e+00 +1.264567328e+00 -1.567543267e+01 -1.567543267e+01 +3.4388e+00 +2.5454e+00 -1.2527e+00 +1.1676e+00 +1.0986e+00 -2.0626e+00 +3.2882e+00 -2.2454e+00 -5.6575e-01 -2.3667e+00 +3.7038e+00 +2.6450e-01 -2.3935e+00 -1.0083e+00 +2.7302e+00 +2.7189e+00 +3.3505e+00 -1.0375e+00 +5.4009e-01 +2.8571e+00
2250 +1.241107051e+00 +1.241107051e+00 -1.569889295e+01 -1.569889295e+01 +3.1491e+00 +2.1697e+00 -1.4792e+00 +1.2122e+00 +1.0057e+00 -1.9489e+00 +3.2436e+00 -2.8691e+00 -1.0028e+00 -1.8249e+00 +4.0177e+00 -1.7129e-01 -2.6741e+00 -1.3585e+00 +3.1854e+00 +2.8227e+00 +3.5931e+00 -2.8581e-01 +8.6279e-01 +2.8666e+00
2288 +1.087161153e+00 +1.087161153e+00 -1.585283885e+01 -1.585283885e+01 +3.3041e+00 +2.4943e+00 -1.6095e+00 +1.2841e+00 +1.3475e+00 -2.1642e+00 +2.9146e+00 -2.4029e+00 -6.9859e-01 -2.0985e+00 +3.8133e+00 -6.5892e-02 -2.6148e+00 -8.8801e-01 +2.8829e+00 +2.8134e+00 +3.5522e+00 -6.4844e-01 +4.0175e-01 +2.9863e+00
2442 +8.262527164e-01 +8.262527164e-01 -1.611374728e+01 -1.611374728e+01 +3.4048e+00 +2.3064e+00 -1.3693e+00 +1.0644e+00 +1.4677e+00 -2.1259e+00 +3.6344e+00 -3.0557e+00 -6.7971e-01 -1.8959e+00 +3.7728e+00 +8.2237e-02 -2.7710e+00 -4.9587e-01 +2.7910e+00 +3.0002e+00 +3.2140e+00 -6.0517e-01 +5.1149e-01 +2.9098e+00
2746 +7.193513354e-01 +7.193513354e-01 -1.622064866e+01 -1.622064866e+01 +3.8251e+00 +2.7205e+00 -1.4804e+00 +1.7323e+00 +1.2001e+00 -1.6451e+00 +3.8675e+00 -2.5083e+00 -6.8954e-01 -2.1052e+00 +4.0227e+00 +2.2048e-02 -2.6062e+00 -1.0295e+00 +2.9544e+00 +3.1765e+00 +3.3807e+00 -5.6297e-01 +1.3353e-01 +2.4143e+00
2750 +6.996004014e-01 +6.996004014e-01 -1.624039960e+01 -1.624039960e+01 +3.7896e+00 +2.7690e+00 -1.6230e+00 +1.5255e+00 +1.4410e+00 -1.8128e+00 +3.6522e+00 -2.7028e+00 -6.5768e-01 -1.9831e+00 +4.1494e+00 +1.6249e-01 -2.6846e+00 -8.1784e-01 +2.9679e+00 +2.9540e+00 +3.1332e+00 -5.8732e-01 +3.3680e-01 +2.5403e+00
2794 +6.812062147e-01 +6.812062147e-01 -1.625879379e+01 -1.625879379e+01 +3.8507e+00 +2.7761e+00 -1.3097e+00 +1.5643e+00 +1.7558e+00 -1.6468e+00 +3.6405e+00 -2.7512e+00 -6.0658e-01 -2.0709e+00 +4.2614e+00 +1.7623e-01 -2.5520e+00 -8.0370e-01 +3.0904e+00 +2.8893e+00 +3.1611e+00 -4.8588e-01 +2.4811e-01 +2.5381e+00
2838 +6.665023985e-01 +6.665023985e-01 -1.627349760e+01 -1.627349760e+01 +3.7691e+00 +2.8556e+00 -1.4154e+00 +1.5681e+00 +1.7484e+00 -1.6645e+00 +3.6340e+00 -2.7609e+00 -5.5170e-01 -2.1798e+00 +4.1480e+00 +2.7199e-01 -2.5063e+00 -9.8026e-01 +3.0380e+00 +2.9864e+00 +3.1258e+00 -4.8994e-01 +2.6487e-01 +2.5446e+00
2948 +5.280158830e-01 +5.280158830e-01 -1.641198412e+01 -1.641198412e+01 +3.8052e+00 +2.7242e+00 -1.4172e+00 +1.6048e+00 +1.4850e+00 -1.8353e+00 +3.6854e+00 -2.7254e+00 -4.4515e-01 -1.9746e+00 +3.9681e+00 +1.5583e-01 -2.4850e+00 -7.8250e-01 +2.9666e+00 +2.9178e+00 +3.2822e+00 -6.2099e-01 +5.3759e-01 +2.4710e+00
3102 +4.286307051e-01 +4.286307051e-01 -1.651136929e+01 -1.651136929e+01 +3.4898e+00 +2.6635e+00 -1.5421e+00 +1.3341e+00 +1.5738e+00 -1.8653e+00 +3.6579e+00 -2.7029e+00 -3.8875e-01 -1.9223e+00 +3.9950e+00 -5.3343e-02 -2.3544e+00 -7.4277e-01 +2.8292e+00 +3.0425e+00 +3.4403e+00 -6.7713e-01 +3.5777e-01 +2.3888e+00
3168 +3.765130432e-01 +3.765130432e-01 -1.656348696e+01 -1.656348696e+01 +3.4969e+00 +2.5835e+00 -1.5597e+00 +1.3813e+00 +1.5221e+00 -1.9734e+00 +3.6329e+00 -2.6648e+00 -3.8021e-01 -1.8828e+00 +3.9199e+00 -6.2775e-02 -2.4902e+00 -8.1770e-01 +2.8037e+00 +3.0051e+00 +3.4338e+00 -5.7239e-01 +4.3556e-01 +2.3866e+00
3190 +3.437948854e-01 +3.437948854e-01 -1.659620511e+01 -1.659620511e+01 +3.5481e+00 +2.5603e+00 -1.6650e+00 +1.3796e+00 +1.5230e+00 -2.0157e+00 +3.6871e+00 -2.6532e+00 -3.8783e-01 -1.9060e+00 +4.0039e+00 -1.1378e-01 -2.4811e+00 -8.6911e-01 +2.7433e+00 +2.9630e+00 +3.4671e+00 -5.5466e-01 +4.0629e-01 +2.4002e+00
3256 +2.912302086e-01 +2.912302086e-01 -1.664876979e+01 -1.664876979e+01 +3.5372e+00 +2.6195e+00 -1.4474e+00 +1.3292e+00 +1.5283e+00 -2.0224e+00 +3.6420e+00 -2.6871e+00 -4.3178e-01 -1.8045e+00 +4.0565e+00 -1.0472e-01 -2.6155e+00 -8.8263e-01 +2.6705e+00 +2.9307e+00 +3.5153e+00 -5.9204e-01 +3.9411e-01 +2.4296e+00
3432 +2.355491948e-01 +2.355491948e-01 -1.670445081e+01 -1.670445081e+01 +3.5579e+00 +2.5973e+00 -1.4884e+00 +1.4341e+00 +1.5361e+00 -1.9513e+00 +3.6322e+00 -2.6801e+00 -3.6597e-01 -1.8498e+00 +4.0034e+00 -4.3883e-02 -2.6348e+00 -8.3883e-01 +2.6644e+00 +2.8851e+00 +3.5453e+00 -5.7648e-01 +4.3649e-01 +2.4499e+00
3462 +2.314378802e-01 +2.314378802e-01 -1.670856212e+01 -1.670856212e+01 +3.5503e+00 +2.6494e+00 -1.5375e+00 +1.3967e+00 +1.5481e+00 -1.9449e+00 +3.6530e+00 -2.7070e+00 -3.5333e-01 -1.8777e+00 +4.0233e+00 +1.0309e-01 -2.5068e+00 -9.2343e-01 +2.6389e+00 +2.8974e+00 +3.4606e+00 -5.8664e-01 +4.0080e-01 +2.4350e+00
3564 +1.840312543e-01 +1.840312543e-01 -1.675596875e+01 -1.675596875e+01 +3.5450e+00 +2.6065e+00 -1.5510e+00 +1.3585e+00 +1.5868e+00 -1.9374e+00 +3.6002e+00 -2.6443e+00 -3.6886e-01 -1.9183e+00 +3.9920e+00 +5.3239e-02 -2.6362e+00 -9.1814e-01 +2.6714e+00 +3.0094e+00 +3.4813e+00 -6.4295e-01 +4.2338e-01 +2.4668e+00
3586 +1.578882712e-01 +1.578882712e-01 -1.678211173e+01 -1.678211173e+01 +3.5492e+00 +2.6049e+00 -1.5506e+00 +1.3676e+00 +1.5722e+00 -1.9265e+00 +3.5995e+00 -2.6686e+00 -3.5941e-01 -1.8999e+00 +3.9726e+00 +4.5323e-02 -2.6194e+00 -9.1132e-01 +2.6494e+00 +2.9786e+00 +3.4528e+00 -6.5167e-01 +4.0832e-01 +2.4741e+00
3674 +1.489436490e-01 +1.489436490e-01 -1.679105635e+01 -1.679105635e+01 +3.5476e+00 +2.5950e+00 -1.5118e+00 +1.3811e+00 +1.5365e+00 -1.8462e+00 +3.6221e+00 -2.6577e+00 -3.2256e-01 -1.8725e+00 +3.9740e+00 +3.4641e-02 -2.6442e+00 -9.1151e-01 +2.6689e+00 +3.0082e+00 +3.4812e+00 -6.5393e-01 +4.2302e-01 +2.5210e+00
3835 +1.434208808e-01 +1.434208808e-01 -1.679657912e+01 -1.679657912e+01 +3.5745e+00 +2.6301e+00 -1.5382e+00 +1.3570e+00 +1.5490e+00 -1.8103e+00 +3.6058e+00 -2.6161e+00 -2.7057e-01 -1.9054e+00 +4.0059e+00 +7.3551e-02 -2.5588e+00 -9.0596e-01 +2.6686e+00 +3.0184e+00 +3.4647e+00 -6.6505e-01 +4.2286e-01 +2.4958e+00
3850 +1.385483645e-01 +1.385483645e-01 -1.680145164e+01 -1.680145164e+01 +3.5749e+00 +2.5978e+00 -1.5321e+00 +1.3972e+00 +1.5492e+00 -1.8078e+00 +3.6222e+00 -2.6474e+00 -2.7473e-01 -1.8781e+00 +3.9591e+00 +7.4888e-02 -2.5716e+00 -9.2182e-01 +2.6620e+00 +2.9797e+00 +3.4857e+00 -6.4565e-01 +4.1336e-01 +2.4933e+00
3872 +1.231653650e-01 +1.231653650e-01 -1.681683464e+01 -1.681683464e+01 +3.5720e+00 +2.5994e+00 -1.5425e+00 +1.3995e+00 +1.5666e+00 -1.8144e+00 +3.6547e+00 -2.6480e+00 -2.8967e-01 -1.8738e+00 +3.9849e+00 +4.9590e-02 -2.5532e+00 -9.2618e-01 +2.6703e+00 +2.9862e+00 +3.4803e+00 -6.5324e-01 +3.9753e-01 +2.4844e+00
3894 +1.207574033e-01 +1.207574033e-01 -1.681924260e+01 -1.681924260e+01 +3.5745e+00 +2.5981e+00 -1.5187e+00 +1.4047e+00 +1.5678e+00 -1.8122e+00 +3.6361e+00 -2.6272e+00 -2.9314e-01 -1.8736e+00 +3.9745e+00 +4.9619e-02 -2.5663e+00 -9.1715e-01 +2.6748e+00 +3.0306e+00 +3.4853e+00 -6.7282e-01 +3.8069e-01 +2.4849e+00
3938 +1.146787073e-01 +1.146787073e-01 -1.682532129e+01 -1.682532129e+01 +3.5851e+00 +2.5995e+00 -1.5159e+00 +1.3779e+00 +1.5772e+00 -1.8057e+00 +3.6647e+00 -2.6201e+00 -2.9857e-01 -1.8697e+00 +4.0079e+00 +4.8156e-02 -2.5669e+00 -9.0088e-01 +2.6739e+00 +3.0023e+00 +3.4816e+00 -6.5689e-01 +3.9585e-01 +2.4913e+00
3960 +1.079299278e-01 +1.079299278e-01 -1.683207007e+01 -1.683207007e+01 +3.5898e+00 +2.6104e+00 -1.4996e+00 +1.3620e+00 +1.5883e+00 -1.8103e+00 +3.6437e+00 -2.6162e+00 -2.9894e-01 -1.8561e+00 +3.9977e+00 +5.2692e-02 -2.5546e+00 -9.0575e-01 +2.6882e+00 +2.9952e+00 +3.4798e+00 -6.4568e-01 +4.0266e-01 +2.4747e+00
4048 +1.034764093e-01 +1.034764093e-01 -1.683652359e+01 -1.683652359e+01 +3.5740e+00 +2.6158e+00 -1.5215e+00 +1.3667e+00 +1.5691e+00 -1.8247e+00 +3.6320e+00 -2.6066e+00 -2.7274e-01 -1.8611e+00 +3.9832e+00 +4.1625e-02 -2.5613e+00 -9.0661e-01 +2.6853e+00 +2.9820e+00 +3.4778e+00 -6.4725e-01 +3.7540e-01 +2.4782e+00
4097 +9.748865112e-02 +9.748865112e-02 -1.684251135e+01 -1.684251135e+01 +3.5751e+00 +2.6301e+00 -1.5081e+00 +1.3443e+00 +1.5721e+00 -1.8201e+00 +3.6379e+00 -2.6201e+00 -2.8424e-01 -1.8753e+00 +3.9988e+00 +3.5646e-02 -2.5664e+00 -9.4698e-01 +2.6722e+00 +2.9797e+00 +3.5147e+00 -6.5718e-01 +3.5865e-01 +2.4757e+00
4114 +9.399173677e-02 +9.399173677e-02 -1.684600826e+01 -1.684600826e+01 +3.5736e+00 +2.6149e+00 -1.5260e+00 +1.3794e+00 +1.5776e+00 -1.8202e+00 +3.6548e+00 -2.6106e+00 -2.8368e-01 -1.8750e+00 +4.0096e+00 +1.8637e-02 -2.5682e+00 -9.2512e-01 +2.6842e+00 +2.9770e+00 +3.4940e+00 -6.5268e-01 +3.7398e-01 +2.4859e+00
4116 +9.180773930e-02 +9.180773930e-02 -1.684819226e+01 -1.684819226e+01 +3.5742e+00 +2.6111e+00 -1.5325e+00 +1.3833e+00 +1.5755e+00 -1.8092e+00 +3.6904e+00 -2.5949e+00 -2.9449e-01 -1.8864e+00 +4.0108e+00 +1.9427e-02 -2.5667e+00 -9.2372e-01 +2.6795e+00 +2.9579e+00 +3.5120e+00 -6.5697e-01 +3.7829e-01 +2.4772e+00
