% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.538036525e+08 +2.538036525e+08 +2.538030314e+08 +2.538030314e+08 +0.0000e+00 +0.0000e+00
2 +1.982605396e+08 +1.982605396e+08 +1.982599185e+08 +1.982599185e+08 +3.4486e-02 +1.8127e-01
25 +1.700044869e+08 +1.700044869e+08 +1.700038658e+08 +1.700038658e+08 +1.0357e-01 +2.9212e-01
29 +1.398149122e+08 +1.398149122e+08 +1.398142911e+08 +1.398142911e+08 +1.3912e-01 +4.3053e-01
48 +7.128667615e+07 +7.128667615e+07 +7.128605504e+07 +7.128605504e+07 +6.6379e-02 +8.8619e-01
56 +5.469025789e+07 +5.469025789e+07 +5.468963678e+07 +5.468963678e+07 +8.1176e-02 +1.0567e+00
69 +2.034441157e+07 +2.034441157e+07 +2.034379046e+07 +2.034379046e+07 -1.3911e-01 +1.6468e+00
74 +2.440819650e+06 +2.440819650e+06 +2.440198540e+06 +2.440198540e+06 -5.5084e-01 +2.6652e+00
75 +1.490738411e+06 +1.490738411e+06 +1.490117301e+06 +1.490117301e+06 +6.4757e-01 +2.8583e+00
77 +1.179830848e+06 +1.179830848e+06 +1.179209738e+06 +1.179209738e+06 +3.8579e-01 +2.9402e+00
79 +4.457232962e+05 +4.457232962e+05 +4.451021862e+05 +4.451021862e+05 -2.6529e-01 +3.2395e+00
94 +3.206223856e+05 +3.206223856e+05 +3.200012756e+05 +3.200012756e+05 +2.2846e-02 +4.5620e+00
103 +7.425721557e+04 +7.425721557e+04 +7.363610557e+04 +7.363610557e+04 -5.5153e-01 +4.2654e+00
110 +4.062458334e+03 +4.062458334e+03 +3.441348334e+03 +3.441348334e+03 +1.6747e-01 +4.0602e+00
232 +3.374744112e+01 +3.374744112e+01 -5.873625589e+02 -5.873625589e+02 -1.7204e-01 +3.9882e+00
362 +1.604876353e+01 +1.604876353e+01 -6.050612365e+02 -6.050612365e+02 -3.2789e-01 +3.9896e+00
380 +4.311438458e-01 +4.311438458e-01 -6.206788562e+02 -6.206788562e+02 -2.3828e-01 +3.9945e+00
605 +3.748095372e-01 +3.748095372e-01 -6.207351905e+02 -6.207351905e+02 -2.8285e-01 +3.9943e+00
792 +3.670910462e-01 +3.670910462e-01 -6.207429090e+02 -6.207429090e+02 -2.8618e-01 +3.9942e+00
1288 +3.623186240e-01 +3.623186240e-01 -6.207476814e+02 -6.207476814e+02 -2.9040e-01 +3.9942e+00
1301 +3.540324446e-01 +3.540324446e-01 -6.207559676e+02 -6.207559676e+02 -2.9706e-01 +3.9941e+00
1307 +3.466614853e-01 +3.466614853e-01 -6.207633385e+02 -6.207633385e+02 -3.1050e-01 +3.9942e+00
1312 +3.344155275e-01 +3.344155275e-01 -6.207755845e+02 -6.207755845e+02 -3.1458e-01 +3.9940e+00
1325 +3.287678935e-01 +3.287678935e-01 -6.207812321e+02 -6.207812321e+02 -3.3566e-01 +3.9938e+00
1335 +3.192360983e-01 +3.192360983e-01 -6.207907639e+02 -6.207907639e+02 -3.2705e-01 +3.9940e+00
1353 +2.932093392e-01 +2.932093392e-01 -6.208167907e+02 -6.208167907e+02 -3.5286e-01 +3.9938e+00
1367 +2.873934253e-01 +2.873934253e-01 -6.208226066e+02 -6.208226066e+02 -3.7640e-01 +3.9936e+00
1380 +2.723467092e-01 +2.723467092e-01 -6.208376533e+02 -6.208376533e+02 -3.7098e-01 +3.9938e+00
1410 +2.556971016e-01 +2.556971016e-01 -6.208543029e+02 -6.208543029e+02 -3.8787e-01 +3.9937e+00
1416 +2.432574872e-01 +2.432574872e-01 -6.208667425e+02 -6.208667425e+02 -3.9943e-01 +3.9937e+00
1484 +2.252505323e-01 +2.252505323e-01 -6.208847495e+02 -6.208847495e+02 -4.1770e-01 +3.9936e+00
1486 +2.150990981e-01 +2.150990981e-01 -6.208949009e+02 -6.208949009e+02 -4.4111e-01 +3.9935e+00
