% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1342 +2.677588874e+001 +2.677588874e+001 +9.835888744e+000 +9.835888744e+000 +1.7572e+000 -1.5468e+000 +1.4334e+000 -1.5181e+000 -1.9195e+000 +2.9448e+000 -2.8032e+000 +1.6864e+000 +3.3337e+000 -5.0963e+000 -1.2799e+000 -1.2953e-001 +2.4730e-001 -2.6545e+000 -1.0185e+000 +2.1014e+000 -5.2437e+000 -1.1758e+000 -1.1012e+000 -1.1418e+000
2442 +2.629329392e+001 +2.629329392e+001 +9.353293915e+000 +9.353293915e+000 +1.6892e+000 -1.5750e+000 +1.5205e+000 -1.5282e+000 -1.9366e+000 +2.8940e+000 -2.7250e+000 +1.6596e+000 +3.4665e+000 -5.1367e+000 -1.3123e+000 -2.0175e-001 +2.3206e-001 -2.7266e+000 -9.6976e-001 +2.0400e+000 -5.2248e+000 -1.2796e+000 -1.0467e+000 -1.0812e+000
4370 +2.569332463e+001 +2.569332463e+001 +8.753324630e+000 +8.753324630e+000 +1.7200e+000 -1.6313e+000 +1.5741e+000 -1.5118e+000 -1.8613e+000 +2.9052e+000 -2.7987e+000 +1.6456e+000 +3.4184e+000 -5.1612e+000 -1.3606e+000 -2.5237e-001 +2.4293e-001 -2.7371e+000 -9.8599e-001 +2.0227e+000 -5.1645e+000 -1.2800e+000 -1.1427e+000 -1.0643e+000
11638 +2.511866958e+001 +2.511866958e+001 +8.178669584e+000 +8.178669584e+000 +1.6592e+000 -1.6905e+000 +1.6146e+000 -1.4870e+000 -1.6448e+000 +2.9592e+000 -3.0915e+000 +1.4979e+000 +3.3185e+000 -5.1217e+000 -1.3924e+000 -2.4889e-001 +2.9011e-001 -2.7469e+000 -9.4479e-001 +2.0353e+000 -5.0864e+000 -1.2641e+000 -1.3886e+000 -1.0558e+000
39358 +2.454698861e+001 +2.454698861e+001 +7.606988606e+000 +7.606988606e+000 +1.6576e+000 -1.7095e+000 +1.6270e+000 -1.4690e+000 -1.2519e+000 +3.1721e+000 -3.5668e+000 +1.5865e+000 +2.8622e+000 -5.0358e+000 -1.6457e+000 -2.3400e-001 +3.4076e-001 -2.7082e+000 -7.5694e-001 +2.3062e+000 -5.0260e+000 -1.3401e+000 -1.6129e+000 -1.0567e+000
181257 +2.398831535e+001 +2.398831535e+001 +7.048315346e+000 +7.048315346e+000 +2.0160e+000 -1.5475e+000 +1.7815e+000 -1.6556e+000 -6.2939e-001 +3.7694e+000 -4.0806e+000 +1.8453e+000 +1.9337e+000 -5.0158e+000 -2.3353e+000 -1.9155e-001 +3.3886e-001 -2.7057e+000 -5.3745e-001 +2.9131e+000 -5.0218e+000 -1.7436e+000 -1.3382e+000 -1.0616e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.544776293e+001 +1.544776293e+001 +3.425776293e+001 +3.425776293e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
608 +1.492802809e+001 +1.492802809e+001 +3.373802809e+001 +3.373802809e+001 -4.1274e-002 -4.4108e-001 -1.6358e+000 -1.1162e+000 +3.8885e-002 -2.8719e+000 +7.8053e-001 -1.2979e+000 +2.6434e+000 -1.8947e+000 +1.6148e+000 +1.2022e+000 -2.8218e+000 +5.0294e+000 -1.0466e+000 -1.5217e+000 +1.9895e+000 -2.5222e-001 +1.1440e+000 +2.3382e+000
662 +1.365014779e+001 +1.365014779e+001 +3.246014779e+001 +3.246014779e+001 +4.1168e-002 -3.4602e-001 +4.5571e-001 -2.5239e+000 -1.1543e+000 -2.1825e+000 +2.7585e+000 +2.6405e-001 +1.5582e+000 -1.0920e+000 +2.1084e+000 +9.2778e-001 -8.5403e-001 +3.5509e+000 -8.1705e-001 -1.7875e+000 +1.5913e+000 -5.0676e-001 +2.4513e+000 +3.1269e+000
669 +1.084382567e+001 +1.084382567e+001 +2.965382567e+001 +2.965382567e+001 +1.1448e+000 -2.6895e+000 +2.9131e+000 -1.0646e+000 -4.9605e-001 -1.2615e+000 -9.2911e-001 -8.2811e-001 +2.9626e+000 -1.2116e+000 +1.5377e+000 +1.3227e+000 -1.8947e+000 +4.0493e+000 +8.1138e-002 -2.0979e+000 -5.3028e-001 -6.2609e-002 -1.0629e+000 +1.9287e+000
737 +1.048940366e+001 +1.048940366e+001 +2.929940366e+001 +2.929940366e+001 +1.1190e+000 -2.0110e+000 +1.5678e+000 -8.1571e-001 +8.0124e-001 -1.2448e+000 +2.1543e+000 +1.3649e+000 +9.6643e-001 -3.2884e-001 +2.2474e+000 +2.6395e+000 +1.5131e+000 +3.1684e+000 -9.8051e-002 -3.0222e+000 +2.2785e+000 +1.8521e+000 -6.0297e-001 +1.7797e+000
753 +9.956386734e+000 +9.956386734e+000 +2.876638673e+001 +2.876638673e+001 +1.0406e+000 -2.5124e+000 +1.6741e+000 -4.2506e-001 +9.7375e-001 -1.0138e+000 +5.3275e-001 +1.4800e+000 +1.3542e+000 -1.7738e-001 +1.9352e+000 +2.7311e+000 +5.3885e-001 +2.9863e+000 -4.9816e-001 -4.5493e+000 -4.4359e-001 +1.9974e+000 -1.1138e+000 -2.2981e-001
770 +9.348107763e+000 +9.348107763e+000 +2.815810776e+001 +2.815810776e+001 +8.1559e-001 -1.1492e+000 +9.9529e-001 -1.7794e+000 +7.0549e-001 -1.2703e+000 +1.3901e+000 +8.6267e-001 +6.9565e-001 +3.5337e-001 +1.8185e+000 +2.1694e+000 +7.1724e-001 +3.2996e+000 -4.1011e-001 -2.6816e+000 -4.0430e-001 +2.0515e+000 -1.1428e-001 +2.1410e+000
798 +9.088798521e+000 +9.088798521e+000 +2.789879852e+001 +2.789879852e+001 +2.2246e+000 -2.1945e+000 -1.3275e+000 -1.5639e+000 +3.6573e+000 -1.5519e+000 +2.3244e+000 +4.9836e-001 +7.4498e-001 -1.1674e-001 +1.2282e+000 +3.7401e+000 +2.7297e+000 +2.3705e+000 +2.5491e-001 -3.6910e+000 -2.6275e+000 +2.4471e-001 -1.3074e-001 +4.4262e+000
823 +8.869354664e+000 +8.869354664e+000 +2.767935466e+001 +2.767935466e+001 +1.3322e+000 -1.0204e+000 -2.3051e+000 -1.3094e+000 +1.5838e+000 -2.4482e+000 +2.5201e+000 +1.7336e+000 -2.8440e-002 +1.0466e+000 +1.1212e+000 +3.0408e+000 +2.2396e+000 +1.3538e+000 +1.8980e-001 -1.4320e+000 -3.1417e+000 +2.7378e+000 -2.1388e+000 +1.8105e+000
858 +7.683544451e+000 +7.683544451e+000 +2.649354445e+001 +2.649354445e+001 +1.7290e+000 -1.9363e+000 -5.0182e-001 -5.2032e-001 +1.3887e+000 -2.3094e+000 +1.5151e+000 +1.2710e+000 -1.7009e-001 +1.1155e+000 -1.4166e-001 +1.8604e+000 +2.9557e+000 +1.2255e+000 -1.1326e+000 -3.1112e+000 -2.2483e+000 +2.3610e+000 -5.7943e-001 +1.5241e+000
860 +7.371495285e+000 +7.371495285e+000 +2.618149529e+001 +2.618149529e+001 +2.0792e+000 -3.5569e+000 +1.9409e-001 -8.6798e-001 +1.8406e+000 -1.6917e+000 +2.4417e+000 -2.5938e-001 +6.0410e-001 +5.2842e-002 -8.0452e-001 +1.3570e+000 +2.7046e+000 +2.5170e+000 -3.3512e-001 -2.4718e+000 -5.0524e+000 +2.2920e+000 -5.3400e-001 -6.1829e-001
863 +7.089570067e+000 +7.089570067e+000 +2.589957007e+001 +2.589957007e+001 +2.0024e+000 -1.2844e+000 -3.5399e-001 -1.1408e+000 +9.4363e-001 -2.7951e+000 +2.3653e+000 +1.3881e+000 +6.7403e-001 +2.4531e+000 +9.4627e-001 +2.7559e+000 +4.9353e+000 -6.9050e-001 -2.0963e+000 -3.3351e+000 -2.5125e+000 +5.7301e-001 -3.1143e+000 +1.6632e+000
917 +6.755868166e+000 +6.755868166e+000 +2.556586817e+001 +2.556586817e+001 +9.4210e-001 +1.2610e-002 -1.3402e+000 +1.5049e+000 +2.9805e+000 -1.2556e+000 +3.1968e+000 +5.2205e-001 -2.4992e+000 +1.1161e+000 -2.7949e+000 +2.3169e+000 +2.1077e+000 +1.5447e+000 -1.0227e-001 -3.0431e+000 -3.1680e+000 +4.0873e+000 -2.3346e+000 +1.5987e+000
924 +6.312349558e+000 +6.312349558e+000 +2.512234956e+001 +2.512234956e+001 +2.0405e+000 -1.7700e+000 -4.3959e-001 +1.0519e-001 +9.6860e-001 -1.1363e+000 +3.8018e+000 +1.3304e+000 -1.6118e+000 +1.2162e+000 -1.4540e+000 +1.3600e+000 +2.4940e+000 +9.3310e-001 -1.5401e-001 -3.5386e+000 -1.7973e+000 +3.3689e+000 -1.8056e+000 +1.5158e+000
968 +5.821173319e+000 +5.821173319e+000 +2.463117332e+001 +2.463117332e+001 +1.6722e+000 -1.2132e+000 -1.0728e-001 -2.8069e-001 -1.5390e-001 -1.1153e+000 +3.8595e+000 +1.9773e+000 -1.9345e+000 +1.8804e+000 -1.4118e+000 +2.6512e+000 +2.1570e+000 +6.0517e-001 -7.1412e-001 -2.9950e+000 -2.3047e+000 +3.1938e+000 +4.2162e-001 +6.3995e-001
1012 +5.381564444e+000 +5.381564444e+000 +2.419156444e+001 +2.419156444e+001 +1.3656e+000 +4.5601e-002 +1.3366e-001 +3.4609e-001 -8.3548e-002 -1.0977e+000 +4.3095e+000 +1.5015e+000 -1.4317e+000 +2.3547e+000 -2.0575e+000 +2.3464e+000 +1.5911e+000 +7.5735e-001 -4.4702e-001 -2.7546e+000 -2.2570e+000 +2.7880e+000 +1.1375e+000 -9.5715e-001
1122 +5.063105405e+000 +5.063105405e+000 +2.387310540e+001 +2.387310540e+001 +2.1279e+000 +1.2446e+000 -6.5211e-001 -3.0656e-001 +2.3861e+000 -3.3310e+000 +1.8526e+000 +1.6020e+000 -9.7486e-001 +3.2998e+000 -1.9828e+000 +4.4753e+000 +2.1687e+000 +3.8697e-001 -5.2825e-001 -2.5030e+000 -2.1173e+000 +2.8243e+000 -1.7800e-001 +2.4028e+000
1188 +4.451289657e+000 +4.451289657e+000 +2.326128966e+001 +2.326128966e+001 +1.9774e+000 +2.5210e+000 -7.3985e-001 +2.9996e-002 +2.3507e+000 -4.2814e+000 +1.0939e+000 +1.4237e+000 +5.4000e-001 +3.0031e+000 -2.3255e+000 +2.0702e+000 +3.4760e+000 -8.8799e-001 -8.6931e-002 -2.9445e+000 -3.0580e+000 +3.0611e+000 +7.9609e-001 +2.2980e+000
1313 +4.193775704e+000 +4.193775704e+000 +2.300377570e+001 +2.300377570e+001 +1.3349e+000 +2.1161e+000 -4.4244e-001 -2.4365e+000 +3.1251e+000 -2.5934e+000 +1.0710e+000 +6.6582e-001 +1.5657e-001 +3.3152e+000 -3.2557e+000 +2.6849e+000 +2.9623e+000 -1.6597e+000 -1.6044e+000 -2.6839e+000 -2.0441e+000 +3.0851e+000 +1.2959e+000 +2.3349e+000
1328 +3.388492850e+000 +3.388492850e+000 +2.219849285e+001 +2.219849285e+001 +1.4030e+000 +1.6502e+000 +1.1219e-001 -2.2947e+000 +1.2214e+000 -3.6784e+000 +2.0605e+000 +2.6680e+000 +9.5549e-001 +1.9062e+000 -3.4259e+000 +6.7164e-001 +4.1919e+000 -1.3316e+000 -3.2318e+000 -3.5252e+000 -1.7655e+000 +3.3175e+000 -1.1562e-001 +3.3166e+000
1452 +3.038248344e+000 +3.038248344e+000 +2.184824834e+001 +2.184824834e+001 +1.7358e-001 +2.3126e+000 -6.1663e-001 -1.4364e+000 +2.6287e+000 -3.2097e+000 +3.3620e-001 +2.0888e+000 +7.0795e-001 +3.0596e+000 -3.7542e+000 +2.6710e+000 +3.7265e+000 -1.2571e+000 -3.3517e+000 -3.0501e+000 -2.3125e+000 +2.7968e+000 -2.4023e-001 +1.0812e+000
1483 +3.007745106e+000 +3.007745106e+000 +2.181774511e+001 +2.181774511e+001 +1.2699e-001 +7.0208e-001 -1.2455e+000 -1.2536e+000 +2.1084e+000 -2.6065e+000 +1.8574e-001 +3.4083e-001 +2.1247e+000 +3.3792e+000 -4.0165e+000 +2.4902e+000 +4.2186e+000 -1.6878e+000 -2.8849e+000 -3.6095e+000 -1.9467e+000 +2.2455e+000 -3.2850e-001 +1.0052e+000
1518 +2.362963694e+000 +2.362963694e+000 +2.117296369e+001 +2.117296369e+001 +9.2538e-001 +2.5867e+000 -1.3445e+000 -1.1754e+000 +1.8450e+000 -3.0237e+000 +2.7588e-001 +9.1842e-001 +8.2898e-001 +3.2877e+000 -4.2175e+000 +2.3618e+000 +4.0460e+000 -1.2487e+000 -2.8274e+000 -3.0559e+000 -1.7836e+000 +2.6436e+000 +7.2940e-002 +1.9634e+000
1599 +2.339944756e+000 +2.339944756e+000 +2.114994476e+001 +2.114994476e+001 +1.0092e+000 +2.2975e+000 -2.1009e+000 +2.9738e-001 +9.7210e-001 -4.4739e+000 +8.7820e-001 +7.2875e-001 +4.8192e-001 +3.3183e+000 -4.1087e+000 +3.7407e+000 +3.8169e+000 -1.1421e+000 -1.9765e+000 -2.9619e+000 -2.3878e+000 +2.6451e+000 -3.6032e-001 +1.1957e+000
1612 +2.112762332e+000 +2.112762332e+000 +2.092276233e+001 +2.092276233e+001 -4.2699e-001 +2.2593e+000 -1.0312e+000 -6.0462e-001 +1.2078e+000 -3.3647e+000 +2.3212e-001 -3.7708e-002 +9.8160e-001 +2.2912e+000 -4.9700e+000 +3.1458e+000 +3.4325e+000 -5.8976e-001 -2.8743e+000 -2.5844e+000 -1.4501e+000 +2.9672e+000 -3.7017e-001 +3.3481e-001
1628 +2.066224805e+000 +2.066224805e+000 +2.087622481e+001 +2.087622481e+001 -1.7942e-003 +3.1454e+000 -1.3975e+000 -1.8881e-001 +1.5466e+000 -2.8516e+000 +6.7552e-001 +5.8628e-001 +5.1511e-001 +2.9399e+000 -4.5570e+000 +3.1769e+000 +4.0819e+000 -7.5872e-001 -2.8156e+000 -2.4074e+000 -1.5919e+000 +3.0165e+000 +8.5950e-002 +8.3926e-001
1672 +1.844950390e+000 +1.844950390e+000 +2.065495039e+001 +2.065495039e+001 -1.3494e-002 +1.9311e+000 -4.2351e-001 -2.0414e-001 +1.6642e+000 -2.7045e+000 +1.0875e+000 +7.2948e-001 +6.2918e-001 +2.4870e+000 -4.4967e+000 +3.0699e+000 +4.3585e+000 -1.5756e-001 -2.7003e+000 -2.3357e+000 -1.5359e+000 +2.9671e+000 +4.0505e-001 +1.3083e+000
1804 +1.291828077e+000 +1.291828077e+000 +2.010182808e+001 +2.010182808e+001 -4.0127e-002 +2.2814e+000 -1.0612e+000 -6.6666e-001 +1.2977e+000 -2.6933e+000 +9.9251e-001 +1.3227e+000 +1.2667e+000 +2.3898e+000 -4.1407e+000 +3.3487e+000 +3.9949e+000 +3.6630e-001 -2.8520e+000 -2.9572e+000 -1.8056e+000 +2.6511e+000 +2.6554e-001 +1.0240e+000
1870 +1.202015787e+000 +1.202015787e+000 +2.001201579e+001 +2.001201579e+001 -3.8788e-001 +1.8912e+000 -1.0365e+000 -4.7627e-001 +1.2614e+000 -2.5276e+000 +5.5174e-001 +1.1543e+000 +9.2365e-001 +2.7507e+000 -4.3289e+000 +3.3613e+000 +3.9864e+000 +5.2185e-001 -3.1177e+000 -3.1786e+000 -2.2687e+000 +3.2643e+000 -9.0974e-002 +1.2512e+000
2024 +1.158764980e+000 +1.158764980e+000 +1.996876498e+001 +1.996876498e+001 -1.8786e-001 +1.8140e+000 -1.2334e+000 -8.9219e-001 +1.2098e+000 -2.5856e+000 +9.1235e-001 +1.1258e+000 +1.6208e+000 +2.8955e+000 -4.0112e+000 +3.3894e+000 +3.9849e+000 +1.9112e-001 -2.8751e+000 -3.5646e+000 -2.9144e+000 +3.4665e+000 +1.7895e-001 +1.3098e+000
2046 +1.111824010e+000 +1.111824010e+000 +1.992182401e+001 +1.992182401e+001 -3.3030e-002 +1.8770e+000 -1.1681e+000 -9.8089e-001 +8.3636e-001 -2.5825e+000 +1.0685e+000 +1.1778e+000 +1.5195e+000 +3.0039e+000 -4.1023e+000 +3.0676e+000 +3.9893e+000 +2.3169e-001 -2.8920e+000 -3.3199e+000 -2.9321e+000 +3.4285e+000 +6.6414e-003 +1.2484e+000
2112 +1.088719469e+000 +1.088719469e+000 +1.989871947e+001 +1.989871947e+001 -1.3874e-001 +1.7324e+000 -1.3561e+000 -6.1694e-001 +1.2398e+000 -2.6112e+000 +9.4135e-001 +1.4788e+000 +1.3498e+000 +3.1628e+000 -4.1573e+000 +3.2382e+000 +3.8216e+000 -1.9113e-001 -2.8256e+000 -3.1000e+000 -2.3464e+000 +3.7340e+000 +1.6826e-001 +1.3476e+000
2178 +1.052814103e+000 +1.052814103e+000 +1.986281410e+001 +1.986281410e+001 -2.8086e-001 +1.9329e+000 -1.1764e+000 -5.5100e-001 +1.5026e+000 -2.6724e+000 +1.1773e+000 +1.2517e+000 +1.2311e+000 +3.0290e+000 -4.1960e+000 +3.4373e+000 +3.6646e+000 +9.7408e-002 -2.3695e+000 -2.9719e+000 -2.0311e+000 +3.5763e+000 -7.6141e-002 +1.4768e+000
2200 +8.779784726e-001 +8.779784726e-001 +1.968797847e+001 +1.968797847e+001 -2.2449e-001 +1.8559e+000 -1.2461e+000 -5.8560e-001 +1.3736e+000 -2.6861e+000 +1.0135e+000 +1.0858e+000 +1.1654e+000 +2.9374e+000 -4.0092e+000 +3.3176e+000 +3.7546e+000 +1.1792e-001 -2.1887e+000 -3.0603e+000 -2.2883e+000 +3.5131e+000 +7.1135e-002 +1.4519e+000
2222 +8.366430158e-001 +8.366430158e-001 +1.964664302e+001 +1.964664302e+001 -1.2551e-001 +2.0762e+000 -1.0115e+000 -7.5545e-001 +1.3238e+000 -2.8665e+000 +8.2735e-001 +9.9032e-001 +1.1081e+000 +2.8349e+000 -4.0549e+000 +3.1592e+000 +3.7938e+000 -2.4452e-001 -2.2258e+000 -3.1294e+000 -2.3721e+000 +3.6088e+000 +2.3570e-001 +1.3135e+000
2360 +6.216181377e-001 +6.216181377e-001 +1.943161814e+001 +1.943161814e+001 -2.6163e-001 +1.9846e+000 -7.6734e-001 -2.3201e-001 +1.3049e+000 -3.0200e+000 +9.1278e-001 +8.2689e-001 +9.5079e-001 +2.4607e+000 -3.7403e+000 +3.4158e+000 +3.9319e+000 -2.0975e-001 -2.6707e+000 -3.1236e+000 -2.3216e+000 +3.4189e+000 -9.6466e-002 +1.2566e+000
2596 +5.123907318e-001 +5.123907318e-001 +1.932239073e+001 +1.932239073e+001 -3.6207e-001 +2.1113e+000 -9.0846e-001 -3.9585e-001 +1.2458e+000 -2.9639e+000 +7.8353e-001 +1.2291e+000 +1.3889e+000 +2.6877e+000 -3.7656e+000 +3.2764e+000 +3.8349e+000 -3.1114e-001 -2.6181e+000 -3.0039e+000 -2.4597e+000 +3.2378e+000 -1.5737e-001 +1.2792e+000
2706 +4.160296552e-001 +4.160296552e-001 +1.922602966e+001 +1.922602966e+001 -3.3116e-001 +2.0216e+000 -9.7130e-001 -4.7646e-001 +1.2519e+000 -2.9686e+000 +7.9922e-001 +1.0503e+000 +1.4971e+000 +2.6284e+000 -3.7739e+000 +3.2640e+000 +3.8485e+000 -3.6691e-001 -2.6154e+000 -2.9094e+000 -2.3489e+000 +3.2239e+000 +1.0457e-001 +1.2484e+000
2926 +3.888407555e-001 +3.888407555e-001 +1.919884076e+001 +1.919884076e+001 -4.3086e-002 +2.0124e+000 -1.2884e+000 -5.1064e-001 +1.3314e+000 -3.1854e+000 +7.6650e-001 +8.8242e-001 +1.1924e+000 +2.6042e+000 -3.8117e+000 +3.1715e+000 +3.7729e+000 -2.6959e-001 -2.4129e+000 -3.0133e+000 -2.3700e+000 +3.2645e+000 +1.9758e-001 +1.2946e+000
3080 +3.466068588e-001 +3.466068588e-001 +1.915660686e+001 +1.915660686e+001 -1.6897e-002 +2.1286e+000 -1.0836e+000 -4.6337e-001 +1.1983e+000 -3.2973e+000 +7.7224e-001 +8.3558e-001 +1.2295e+000 +2.5567e+000 -3.8482e+000 +3.3507e+000 +3.5329e+000 -2.6775e-001 -2.5314e+000 -3.0685e+000 -2.5179e+000 +3.2674e+000 +3.4788e-002 +1.4535e+000
3102 +3.349719026e-001 +3.349719026e-001 +1.914497190e+001 +1.914497190e+001 -5.5737e-003 +2.1550e+000 -1.0608e+000 -5.0260e-001 +1.2005e+000 -3.3189e+000 +7.0479e-001 +8.6579e-001 +1.2551e+000 +2.5365e+000 -3.7746e+000 +3.3213e+000 +3.4424e+000 -2.7743e-001 -2.4838e+000 -3.1077e+000 -2.5543e+000 +3.2717e+000 +1.9487e-001 +1.4473e+000
3146 +2.114912050e-001 +2.114912050e-001 +1.902149121e+001 +1.902149121e+001 -8.9828e-002 +2.1092e+000 -1.0196e+000 -5.5455e-001 +1.1896e+000 -3.2120e+000 +7.5935e-001 +8.4953e-001 +1.2589e+000 +2.6336e+000 -3.6986e+000 +3.2853e+000 +3.3665e+000 -2.8788e-001 -2.4338e+000 -3.0789e+000 -2.5207e+000 +3.2858e+000 +2.0279e-001 +1.4342e+000
3520 +1.760371295e-001 +1.760371295e-001 +1.898603713e+001 +1.898603713e+001 -1.1275e-001 +2.0409e+000 -1.0551e+000 -5.0289e-001 +1.2850e+000 -3.2024e+000 +8.4892e-001 +8.9992e-001 +1.2765e+000 +2.5985e+000 -3.6796e+000 +3.2696e+000 +3.4689e+000 -2.8755e-001 -2.4346e+000 -3.1517e+000 -2.4996e+000 +3.2235e+000 +1.0236e-001 +1.4201e+000
3522 +1.469809809e-001 +1.469809809e-001 +1.895698098e+001 +1.895698098e+001 -1.1674e-001 +2.0805e+000 -1.1078e+000 -4.6725e-001 +1.2905e+000 -3.2105e+000 +8.4600e-001 +9.0521e-001 +1.2715e+000 +2.6487e+000 -3.7063e+000 +3.3155e+000 +3.4354e+000 -2.7377e-001 -2.5402e+000 -3.1301e+000 -2.5343e+000 +3.2251e+000 +1.6503e-001 +1.4387e+000
3542 +1.247398007e-001 +1.247398007e-001 +1.893473980e+001 +1.893473980e+001 -9.6440e-002 +2.0350e+000 -1.1002e+000 -4.8780e-001 +1.2467e+000 -3.1910e+000 +8.4881e-001 +8.9417e-001 +1.2776e+000 +2.6043e+000 -3.6923e+000 +3.2739e+000 +3.4844e+000 -2.7979e-001 -2.4550e+000 -3.1463e+000 -2.5083e+000 +3.2356e+000 +1.1363e-001 +1.4014e+000
