% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.674641571e+06 +3.674641571e+06 +3.674431691e+06 +3.674431691e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.137475733e+06 +1.137475733e+06 +1.137265853e+06 +1.137265853e+06 +5.3957e+00 -1.0663e+00 -1.2076e+00 -1.7475e-01 +8.1415e-01
6 +7.981150769e+05 +7.981150769e+05 +7.979051969e+05 +7.979051969e+05 +5.2059e+00 -1.3142e+00 -8.4524e-01 -2.4171e-01 +9.7024e-01
15 +7.930376627e+05 +7.930376627e+05 +7.928277827e+05 +7.928277827e+05 +5.5884e+00 -8.3635e-01 -8.6011e-01 -3.4753e-01 +9.8334e-01
24 +6.081843353e+05 +6.081843353e+05 +6.079744553e+05 +6.079744553e+05 +5.3858e+00 -1.0729e+00 -7.1506e-01 -1.8848e-01 +1.1006e+00
30 +5.759832607e+05 +5.759832607e+05 +5.757733807e+05 +5.757733807e+05 +5.5513e+00 -9.7959e-01 -9.2838e-01 -4.0942e-01 +1.1762e+00
33 +5.590351747e+05 +5.590351747e+05 +5.588252947e+05 +5.588252947e+05 +5.3344e+00 -8.1232e-01 -1.0569e+00 -1.4427e-01 +1.1471e+00
40 +4.819789051e+05 +4.819789051e+05 +4.817690251e+05 +4.817690251e+05 +5.5263e+00 -9.1952e-01 -9.6544e-01 -2.1395e-01 +1.2612e+00
47 +2.914963606e+05 +2.914963606e+05 +2.912864806e+05 +2.912864806e+05 +5.4012e+00 -1.1241e+00 -8.0527e-01 -3.0431e-01 +1.5441e+00
59 +1.975673908e+05 +1.975673908e+05 +1.973575108e+05 +1.973575108e+05 +5.7137e+00 -1.0627e+00 -7.8211e-01 -6.2158e-02 +1.7699e+00
107 +1.887704015e+05 +1.887704015e+05 +1.885605215e+05 +1.885605215e+05 +5.5300e+00 -6.3627e-01 -7.0316e-01 -5.7993e-04 +1.7966e+00
128 +1.640917843e+05 +1.640917843e+05 +1.638819043e+05 +1.638819043e+05 +5.8023e+00 -4.3770e-01 -8.9452e-01 +2.5588e-01 +1.7343e+00
165 +1.614467911e+05 +1.614467911e+05 +1.612369111e+05 +1.612369111e+05 +5.5434e+00 -8.9855e-01 -6.5399e-01 +2.4869e-01 +1.7522e+00
200 +1.331190846e+05 +1.331190846e+05 +1.329092046e+05 +1.329092046e+05 +5.6516e+00 -8.1834e-01 -8.0990e-01 +5.5890e-01 +1.7831e+00
227 +1.076153105e+05 +1.076153105e+05 +1.074054305e+05 +1.074054305e+05 +5.7567e+00 -7.9588e-01 -8.8449e-01 +8.8400e-01 +1.7255e+00
241 +9.699967218e+04 +9.699967218e+04 +9.678979218e+04 +9.678979218e+04 +5.7136e+00 -6.7026e-01 -8.1978e-01 +9.7554e-01 +1.8326e+00
262 +8.809414672e+04 +8.809414672e+04 +8.788426672e+04 +8.788426672e+04 +5.4284e+00 -9.7932e-01 -8.7322e-01 +1.1454e+00 +1.6761e+00
269 +3.426991284e+04 +3.426991284e+04 +3.406003284e+04 +3.406003284e+04 +5.6189e+00 -2.8077e-01 -7.3442e-01 +1.6205e+00 +1.7985e+00
288 +2.781915695e+04 +2.781915695e+04 +2.760927695e+04 +2.760927695e+04 +5.7359e+00 -6.8847e-01 -1.1062e+00 +2.3919e+00 +1.6985e+00
352 +2.560201769e+04 +2.560201769e+04 +2.539213769e+04 +2.539213769e+04 +5.7715e+00 -7.7192e-01 -7.3887e-01 +2.6379e+00 +1.8623e+00
400 +2.338486672e+04 +2.338486672e+04 +2.317498672e+04 +2.317498672e+04 +5.4165e+00 -1.0093e+00 -5.4051e-01 +2.1097e+00 +1.7167e+00
410 +2.027008697e+04 +2.027008697e+04 +2.006020697e+04 +2.006020697e+04 +5.9984e+00 -7.0273e-01 -2.4910e-01 +2.8262e+00 +1.8003e+00
478 +1.848861384e+04 +1.848861384e+04 +1.827873384e+04 +1.827873384e+04 +5.6266e+00 -1.5028e+00 -4.4261e-01 +2.6429e+00 +1.7725e+00
638 +1.784377965e+04 +1.784377965e+04 +1.763389965e+04 +1.763389965e+04 +5.8104e+00 -1.0566e+00 -5.7437e-01 +2.2957e+00 +1.8057e+00
660 +1.702586068e+04 +1.702586068e+04 +1.681598068e+04 +1.681598068e+04 +5.8306e+00 -9.9079e-01 -5.0308e-01 +2.3418e+00 +1.8038e+00
692 +1.664518895e+04 +1.664518895e+04 +1.643530895e+04 +1.643530895e+04 +5.7928e+00 -1.0031e+00 -3.8214e-01 +2.2211e+00 +1.7853e+00
704 +1.654092750e+04 +1.654092750e+04 +1.633104750e+04 +1.633104750e+04 +5.8515e+00 -1.2042e+00 -4.7170e-01 +2.3884e+00 +1.7965e+00
725 +1.570892403e+04 +1.570892403e+04 +1.549904403e+04 +1.549904403e+04 +6.0926e+00 -1.5330e+00 -3.4367e-01 +2.3504e+00 +1.8013e+00
867 +1.528462595e+04 +1.528462595e+04 +1.507474595e+04 +1.507474595e+04 +6.0775e+00 -1.1105e+00 -3.1052e-01 +2.3377e+00 +1.7946e+00
900 +1.487385171e+04 +1.487385171e+04 +1.466397171e+04 +1.466397171e+04 +5.9853e+00 -1.2310e+00 -2.6606e-01 +2.3851e+00 +1.7751e+00
924 +1.476141908e+04 +1.476141908e+04 +1.455153908e+04 +1.455153908e+04 +5.9639e+00 -1.1769e+00 -2.6503e-01 +2.3855e+00 +1.7868e+00
949 +1.421084024e+04 +1.421084024e+04 +1.400096024e+04 +1.400096024e+04 +5.8938e+00 -1.2629e+00 -1.9064e-01 +2.4194e+00 +1.7888e+00
973 +1.364805468e+04 +1.364805468e+04 +1.343817468e+04 +1.343817468e+04 +5.9807e+00 -1.2521e+00 -9.4300e-02 +2.4228e+00 +1.7998e+00
981 +1.333390699e+04 +1.333390699e+04 +1.312402699e+04 +1.312402699e+04 +5.9559e+00 -1.2215e+00 -6.6615e-02 +2.3179e+00 +1.7898e+00
997 +1.206433556e+04 +1.206433556e+04 +1.185445556e+04 +1.185445556e+04 +6.0163e+00 -1.2115e+00 +1.6092e-01 +2.5264e+00 +1.7932e+00
1018 +1.133194954e+04 +1.133194954e+04 +1.112206954e+04 +1.112206954e+04 +5.9008e+00 -1.1693e+00 +2.8175e-01 +2.5256e+00 +1.8007e+00
1036 +9.861816865e+03 +9.861816865e+03 +9.651936865e+03 +9.651936865e+03 +5.9974e+00 -1.2046e+00 +6.0377e-01 +2.4961e+00 +1.7543e+00
1063 +8.715002732e+03 +8.715002732e+03 +8.505122732e+03 +8.505122732e+03 +6.0407e+00 -1.1281e+00 +5.7374e-01 +2.4120e+00 +1.7740e+00
